    time    temp    dens
   1.66759314869864E-01   7.36233424416402E-01   1.48822982509328E+03
     nin     zin       y       x
  1    0     1.57730233666931E-10   1.57730233666931E-10
  0    1     2.18347044803261E-01   2.18347044803261E-01
  1    1     1.02861099073800E-08   2.05722198147601E-08
  2    1     4.86204977572420E-10   1.45861493271726E-09
  1    2     8.03106731460214E-07   2.40932019438064E-06
  2    2     1.90724503459620E-01   7.62898013838479E-01
  4    2     6.73023279418079E-28   4.03813967650847E-27
  3    3     6.96233957958792E-17   4.17740374775275E-16
  4    3     7.48796747681562E-12   5.24157723377093E-11
  5    3     2.68590882769754E-21   2.14872706215803E-20
  6    3     8.82616087542413E-27   7.94354478788172E-26
  3    4     6.39520159510309E-07   4.47664111657217E-06
  5    4     1.23286277103869E-20   1.10957649393482E-19
  6    4     5.25182860777060E-22   5.25182860777060E-21
  7    4     4.57596658770077E-35   5.03356324647085E-34
  8    4     1.24913320315588E-41   1.49895984378705E-40
  3    5     2.21056991418464E-13   1.76845593134771E-12
  5    5     6.07575123767306E-15   6.07575123767306E-14
  6    5     1.33530999260813E-14   1.46884099186894E-13
  7    5     1.01915968640005E-20   1.22299162368006E-19
  8    5     1.22993785467527E-24   1.59891921107786E-23
  9    5     1.39569578127913E-34   1.95397409379078E-33
  3    6     7.96166116439612E-13   7.16549504795650E-12
  4    6     4.05984806369851E-10   4.05984806369851E-09
  5    6     9.41718005867182E-07   1.03588980645390E-05
  6    6     1.55790531642247E-08   1.86948637970696E-07
  7    6     2.74211222282889E-12   3.56474588967756E-11
  8    6     8.65406455918534E-14   1.21156903828595E-12
  9    6     3.79800035281401E-25   5.69700052922101E-24
 10    6     4.18049092958692E-25   6.68878548733907E-24
 11    6     3.72936018243535E-36   6.33991231014009E-35
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.93167923020991E-24   4.32484715323090E-23
  5    7     2.74287713910053E-10   3.29145256692064E-09
  6    7     2.12081102802956E-08   2.75705433643843E-07
  7    7     3.76458792084186E-08   5.27042308917861E-07
  8    7     2.28208036304927E-12   3.42312054457391E-11
  9    7     1.60492551708705E-18   2.56788082733928E-17
 10    7     6.90709264605846E-12   1.17420574982994E-10
 11    7     1.59481388396780E-16   2.87066499114205E-15
 12    7     1.48479264528516E-17   2.82110602604180E-16
 13    7     7.87821544388186E-23   1.57564308877637E-21
 14    7     9.12334974173729E-23   1.91590344576483E-21
  5    8     7.72313901759167E-09   1.00400807228692E-07
  6    8     1.19988626401511E-05   1.67984076962116E-04
  7    8     2.85267595536764E-05   4.27901393305145E-04
  8    8     2.05998923007115E-05   3.29598276811384E-04
  9    8     9.70261189575829E-13   1.64944402227891E-11
 10    8     1.80155982719376E-17   3.24280768894878E-16
 11    8     1.40062912097667E-20   2.66119532985567E-19
 12    8     1.67152876136393E-21   3.34305752272786E-20
 13    8     8.98978430702350E-29   1.88785470447493E-27
 14    8     4.13411115110271E-29   9.09504453242596E-28
  5    9     2.66427730618519E-49   3.72998822865927E-48
  6    9     6.27384174847699E-22   9.41076262271549E-21
  7    9     1.39289523688114E-16   2.22863237900982E-15
  8    9     4.60491727163909E-08   7.82835936178645E-07
  9    9     8.14620933924640E-12   1.46631768106435E-10
 10    9     2.19460025703836E-13   4.16974048837289E-12
 11    9     8.20075482385544E-19   1.64015096477109E-17
 12    9     8.78673261404899E-21   1.84521384895029E-19
 13    9     8.93746672018906E-21   1.96624267844159E-19
 14    9     2.12306302345895E-25   4.88304495395559E-24
 15    9     1.89339489742995E-28   4.54414775383189E-27
 16    9     6.89265870039807E-30   1.72316467509952E-28
 17    9     7.70059932747507E-31   2.00215582514352E-29
  7   10     2.14033070533130E-11   3.63856219906322E-10
  8   10     5.41299831698905E-07   9.74339697058028E-06
  9   10     5.27278738504723E-08   1.00182960315897E-06
 10   10     1.59596994922602E-07   3.19193989845204E-06
 11   10     1.28074014131317E-11   2.68955429675766E-10
 12   10     7.04785471744538E-12   1.55052803783798E-10
 13   10     1.34479945836136E-18   3.09303875423112E-17
 14   10     2.40192171769147E-19   5.76461212245954E-18
 15   10     1.34346005759704E-21   3.35865014399259E-20
 16   10     1.40706524507916E-22   3.65836963720581E-21
 17   10     1.76037553871131E-28   4.75301395452054E-27
 18   10     8.14765790662454E-31   2.28134421385487E-29
 19   10     5.92488606562266E-33   1.71821695903057E-31
 20   10     1.13928335594298E-35   3.41785006782895E-34
 21   10     1.24718221545552E-41   3.86626486791210E-40
 22   10     4.17365813703735E-44   1.33557060385195E-42
 23   10     1.15508452362362E-48   3.81177892795793E-47
 24   10     1.00545436799528E-49   3.41854485118396E-48
 25   10     7.28355137045736E-85   2.54924297966008E-83
 26   10     2.62280722923756E-91   9.44210602525522E-90
 27   10     2.93788457429339E-91   1.08701729248855E-89
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     6.68592537605137E-16   1.27032582144976E-14
  9   11     2.91855776640415E-08   5.83711553280830E-07
 10   11     2.76029791337905E-08   5.79662561809601E-07
 11   11     5.08492735746186E-09   1.11868401864161E-07
 12   11     3.65302023649964E-11   8.40194654394917E-10
 13   11     1.39377003303926E-16   3.34504807929422E-15
 14   11     5.52327661449669E-17   1.38081915362417E-15
 15   11     2.28091938377368E-18   5.93039039781156E-17
 16   11     2.09480351169334E-20   5.65596948157201E-19
 17   11     1.08598159530311E-25   3.04074846684871E-24
 18   11     1.14111914436309E-26   3.30924551865297E-25
 19   11     8.95511050265150E-29   2.68653315079545E-27
 20   11     3.90971877555647E-31   1.21201282042250E-29
 21   11     2.36817173325478E-36   7.57814954641529E-35
 22   11     6.49816659206077E-39   2.14439497538005E-37
 23   11     4.84174847497855E-42   1.64619448149271E-40
