    time    temp    dens
   9.97769333015186E-01   5.90522622386498E-02   7.99593660508952E-01
     nin     zin       y       x
  1    0     6.13449094074280E-10   6.13449094074280E-10
  0    1     2.17847979519488E-01   2.17847979519488E-01
  1    1     1.93938825704577E-06   3.87877651409154E-06
  2    1     1.16022379851528E-07   3.48067139554585E-07
  1    2     4.27514944531779E-06   1.28254483359534E-05
  2    2     1.90858393008764E-01   7.63433572035055E-01
  4    2     3.33757502867783E-21   2.00254501720670E-20
  3    3     2.66662677481076E-14   1.59997606488646E-13
  4    3     2.98165239766195E-10   2.08715667836337E-09
  5    3     8.72406393470209E-17   6.97925114776167E-16
  6    3     2.05574211621489E-23   1.85016790459340E-22
  3    4     1.77618728218025E-10   1.24333109752617E-09
  5    4     1.63792916797095E-13   1.47413625117385E-12
  6    4     6.56637183022410E-14   6.56637183022410E-13
  7    4     3.06692153242135E-21   3.37361368566348E-20
  8    4     1.56387207334811E-29   1.87664648801774E-28
  3    5     1.36469627749175E-13   1.09175702199340E-12
  5    5     2.86682475147999E-10   2.86682475147999E-09
  6    5     1.71111762025112E-07   1.88222938227623E-06
  7    5     1.62404570294119E-14   1.94885484352942E-13
  8    5     1.82884417371426E-18   2.37749742582854E-17
  9    5     5.26670107260787E-29   7.37338150165102E-28
  3    6     2.15535150424375E-12   1.93981635381938E-11
  4    6     2.50040996014865E-08   2.50040996014865E-07
  5    6     4.12295184655539E-06   4.53524703121093E-05
  6    6     6.78109656342294E-06   8.13731587610753E-05
  7    6     1.01506739392037E-06   1.31958761209649E-05
  8    6     1.26565182605646E-09   1.77191255647905E-08
  9    6     3.64075168913681E-16   5.46112753370521E-15
 10    6     1.68728640027933E-17   2.69965824044692E-16
 11    6     1.00685674573387E-25   1.71165646774757E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.90298604282733E-29   4.29328464711006E-28
  5    7     9.34876022523600E-16   1.12185122702832E-14
  6    7     1.85600683354523E-06   2.41280888360881E-05
  7    7     1.32989021189230E-06   1.86184629664922E-05
  8    7     1.01447693827276E-06   1.52171540740914E-05
  9    7     3.23853561130293E-13   5.18165697808469E-12
 10    7     9.87128779594271E-12   1.67811892531026E-10
 11    7     4.78537676871083E-14   8.61367818367950E-13
 12    7     1.42065374094101E-14   2.69924210778792E-13
 13    7     3.06104474026397E-18   6.12208948052795E-17
 14    7     1.42746314641392E-19   2.99767260746923E-18
  5    8     1.58381785887191E-19   2.05896321653348E-18
  6    8     1.15755584859340E-05   1.62057818803075E-04
  7    8     6.65816684333665E-06   9.98725026500498E-05
  8    8     1.80130333245191E-05   2.88208533192305E-04
  9    8     2.82151255050020E-07   4.79657133585033E-06
 10    8     4.46934236756711E-09   8.04481626162079E-08
 11    8     3.92259884956568E-14   7.45293781417478E-13
 12    8     9.12596742181698E-15   1.82519348436340E-13
 13    8     2.29335882808033E-18   4.81605353896869E-17
 14    8     2.58986567780932E-19   5.69770449118050E-18
  5    9     6.60650511330419E-52   9.24910715862586E-51
  6    9     1.91277630985088E-17   2.86916446477632E-16
  7    9     1.20524851442827E-18   1.92839762308523E-17
  8    9     1.73006769158394E-07   2.94111507569270E-06
  9    9     2.81400536611828E-08   5.06520965901291E-07
 10    9     9.83575986615571E-09   1.86879437456959E-07
 11    9     4.84861737762884E-12   9.69723475525767E-11
 12    9     1.91985233193106E-13   4.03168989705522E-12
 13    9     4.60459946021959E-15   1.01301188124831E-13
 14    9     2.53834317045740E-18   5.83818929205203E-17
 15    9     2.42286106836031E-19   5.81486656406475E-18
 16    9     3.01111465939233E-21   7.52778664848083E-20
 17    9     5.38448953442567E-24   1.39996727895068E-22
  7   10     8.56269764178293E-15   1.45565859910310E-13
  8   10     3.84874501396358E-08   6.92774102513445E-07
  9   10     2.92424189124747E-08   5.55605959337019E-07
 10   10     1.03078796890927E-06   2.06157593781854E-05
