    time    temp    dens
   9.50295792865194E-01   6.20499377972412E-02   9.25514819397374E-01
     nin     zin       y       x
  1    0     6.01736605514529E-10   6.01736605514529E-10
  0    1     2.17848674363053E-01   2.17848674363053E-01
  1    1     1.84654586578609E-06   3.69309173157218E-06
  2    1     1.03304807460297E-07   3.09914422380891E-07
  1    2     4.28085366936575E-06   1.28425610080973E-05
  2    2     1.90858262634701E-01   7.63433050538804E-01
  4    2     2.88522187364532E-21   1.73113312418719E-20
  3    3     2.31663944976512E-14   1.38998366985907E-13
  4    3     2.80703401028087E-10   1.96492380719661E-09
  5    3     6.72949461104209E-17   5.38359568883367E-16
  6    3     1.59934363455613E-23   1.43940927110051E-22
  3    4     1.87681560480439E-10   1.31377092336307E-09
  5    4     1.34460284091819E-13   1.21014255682637E-12
  6    4     5.65680386649932E-14   5.65680386649932E-13
  7    4     2.46703130449739E-21   2.71373443494713E-20
  8    4     1.39789225435633E-29   1.67747070522760E-28
  3    5     1.43843565697065E-13   1.15074852557652E-12
  5    5     2.48662087704284E-10   2.48662087704284E-09
  6    5     1.55635674093923E-07   1.71199241503315E-06
  7    5     1.81752907129926E-14   2.18103488555911E-13
  8    5     2.00765606662253E-18   2.60995288660929E-17
  9    5     6.93618096122477E-29   9.71065334571468E-28
  3    6     2.15535150367718E-12   1.93981635330946E-11
  4    6     2.50467645514606E-08   2.50467645514606E-07
  5    6     4.13096256078240E-06   4.54405881686064E-05
  6    6     6.77499115760966E-06   8.12998938913159E-05
  7    6     1.01109500459826E-06   1.31442350597774E-05
  8    6     1.25603295561092E-09   1.75844613785529E-08
  9    6     3.59202124935155E-16   5.38803187402732E-15
 10    6     1.66194455270372E-17   2.65911128432595E-16
 11    6     1.09380619568305E-25   1.85947053266119E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     7.53730997124591E-29   8.29104096837050E-28
  5    7     1.12697014261882E-15   1.35236417114258E-14
  6    7     1.86002854461201E-06   2.41803710799561E-05
  7    7     1.32275913571923E-06   1.85186279000692E-05
  8    7     9.94102253160202E-07   1.49115337974030E-05
  9    7     3.17999166677194E-13   5.08798666683510E-12
 10    7     9.94270855711826E-12   1.69026045471010E-10
 11    7     4.96430590819644E-14   8.93575063475359E-13
 12    7     1.52508236683760E-14   2.89765649699144E-13
 13    7     3.41958270646508E-18   6.83916541293016E-17
 14    7     1.64118809284166E-19   3.44649499496748E-18
  5    8     1.79482078420664E-19   2.33326701946863E-18
  6    8     1.16071519651976E-05   1.62500127512766E-04
  7    8     6.68436363190324E-06   1.00265454478549E-04
  8    8     1.80129651785213E-05   2.88207442856341E-04
  9    8     2.81288650983110E-07   4.78190706671287E-06
 10    8     4.34479325230226E-09   7.82062785414407E-08
 11    8     3.80447303261264E-14   7.22849876196402E-13
 12    8     8.99714518427392E-15   1.79942903685478E-13
 13    8     2.25118253526459E-18   4.72748332405563E-17
 14    8     2.57113773275908E-19   5.65650301206997E-18
  5    9     6.68930555704394E-52   9.36502777986152E-51
  6    9     1.00970590564592E-17   1.51455885846888E-16
  7    9     6.71406098482448E-19   1.07424975757192E-17
  8    9     1.74957040659526E-07   2.97426969121194E-06
  9    9     2.75680765582268E-08   4.96225378048082E-07
 10    9     9.73748843293377E-09   1.85012280225742E-07
 11    9     4.83893447958028E-12   9.67786895916056E-11
 12    9     1.90060873608797E-13   3.99127834578473E-12
 13    9     4.64019705294295E-15   1.02084335164745E-13
 14    9     2.53814790085497E-18   5.83774017196643E-17
 15    9     2.54595647245833E-19   6.11029553390000E-18
 16    9     3.46651701041427E-21   8.66629252603568E-20
 17    9     6.10132448063568E-24   1.58634436496528E-22
  7   10     1.15706439985383E-14   1.96700947975151E-13
  8   10     3.94436321298836E-08   7.09985378337904E-07
  9   10     2.93651724520706E-08   5.57938276589342E-07
 10   10     1.03066467759361E-06   2.06132935518722E-05
 11   10     1.46211277823006E-08   3.07043683428313E-07
 12   10     8.58654939438436E-08   1.88904086676456E-06
 13   10     1.66680231592129E-12   3.83364532661896E-11
 14   10     1.05030606030828E-13   2.52073454473988E-12
 15   10     4.21648094820721E-15   1.05412023705180E-13
 16   10     1.48646460156542E-15   3.86480796407009E-14
 17   10     4.07922580975898E-20   1.10139096863492E-18
 18   10     1.99044456009688E-23   5.57324476827127E-22
 19   10     7.71188238406544E-27   2.23644589137898E-25
 20   10     1.02480351233494E-28   3.07441053700483E-27
 21   10     9.62799227225437E-34   2.98467760439885E-32
 22   10     6.59986501334673E-37   2.11195680427095E-35
 23   10     4.05196445725630E-40   1.33714827089458E-38
 24   10     1.15704529523353E-44   3.93395400379400E-43
 25   10     1.10198679965976E-91   3.85695379880916E-90
 26   10     1.71802068838303E-90   6.18487447817892E-89
 27   10     3.97199386352357E-90   1.46963772950372E-88
 28   10     8.05523826899763E-99   3.06099054221910E-97
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.57684683219500E-15   2.99600898117049E-14
  9   11     1.04123057958285E-09   2.08246115916569E-08
 10   11     2.10524195236947E-08   4.42100809997589E-07
 11   11     5.84913522298490E-08   1.28680974905668E-06
 12   11     1.19124089125342E-07   2.73985404988286E-06
 13   11     1.31605616068839E-10   3.15853478565215E-09
 14   11     1.13338823249800E-11   2.83347058124501E-10
 15   11     6.86961990854871E-13   1.78610117622266E-11
 16   11     9.02961413687353E-14   2.43799581695585E-12
 17   11     2.90438437804512E-17   8.13227625852633E-16
 18   11     7.92642472930412E-21   2.29866317149820E-19
 19   11     7.57435844111172E-23   2.27230753233351E-21
 20   11     3.88948771802113E-25   1.20574119258655E-23
 21   11     1.59489243297348E-29   5.10365578551513E-28
 22   11     1.83767763952168E-32   6.06433621042155E-31
 23   11     4.57267854841515E-36   1.55471070646115E-34
 24   11     1.05420692567286E-39   3.68972423985502E-38
 25   11     6.14200683580835E-44   2.21112246089101E-42
 26   11     6.97013728649116E-50   2.57895079600173E-48
 27   11     2.15321230060551E-79   8.18220674230095E-78
 28   11     2.78216022959221E-89   1.08504248954096E-87
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     3.66567091398694E-14   7.33134182797388E-13
  9   12     9.87166959818380E-11   2.07305061561860E-09
 10   12     5.46805603185476E-08   1.20297232700805E-06
 11   12     1.70487740525970E-08   3.92121803209730E-07
 12   12     2.42988067013191E-07   5.83171360831659E-06
 13   12     6.29060320371877E-07   1.57265080092969E-05
 14   12     4.51718846468972E-07   1.17446900081933E-05
 15   12     2.13435175755301E-11   5.76274974539313E-10
 16   12     2.52624304033894E-12   7.07348051294904E-11
 17   12     4.46270134315119E-14   1.29418338951385E-12
 18   12     1.06891959034564E-14   3.20675877103691E-13
 19   12     1.10534323203831E-18   3.42656401931876E-17
 20   12     1.60025924617819E-20   5.12082958777022E-19
 21   12     1.60279915712968E-24   5.28923721852794E-23
 22   12     1.48756775789660E-27   5.05773037684843E-26
 23   12     1.42358215795318E-28   4.98253755283614E-27
 24   12     3.26270515315672E-32   1.17457385513642E-30
 25   12     1.40919431653919E-34   5.21401897119499E-33
 26   12     1.45225248770469E-36   5.51855945327781E-35
 27   12     8.29205227400232E-43   3.23390038686090E-41
 28   12     2.97193258248533E-50   1.18877303299413E-48
 29   12     3.42657642821447E-89   1.40489633556793E-87
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     2.84923197260774E-18   5.98338714247625E-17
  9   13     9.95754827193723E-16   2.19066061982619E-14
 10   13     3.04878027880030E-13   7.01219464124068E-12
 11   13     4.96523101770786E-09   1.19165544424989E-07
 12   13     1.79161660603928E-07   4.47904151509821E-06
 13   13     4.18145702531439E-34   1.08717882658174E-32
 14   13     9.84247787121767E-07   2.65746902522877E-05
 15   13     2.20747654600805E-09   6.18093432882254E-08
 16   13     1.17221547648646E-10   3.39942488181074E-09
 17   13     3.41318118427623E-12   1.02395435528287E-10
 18   13     3.87376108408094E-13   1.20086593606509E-11
 19   13     5.52186624191942E-18   1.76699719741421E-16
 20   13     1.49255298186824E-17   4.92542484016520E-16
 21   13     8.85550728549957E-21   3.01087247706985E-19
 22   13     5.29755308042954E-24   1.85414357815034E-22
 23   13     9.27049780695234E-26   3.33737921050284E-24
 24   13     7.74670450755348E-29   2.86628066779479E-27
 25   13     1.90879871305574E-31   7.25343510961183E-30
 26   13     5.26342686227916E-34   2.05273647628887E-32
 27   13     4.02062367982360E-40   1.60824947192944E-38
 28   13     1.78034247822377E-42   7.29940416071748E-41
 29   13     1.57682637914048E-58   6.62267079239001E-57
 30   13     2.43335301604024E-65   1.04634179689730E-63
 31   13     1.00000000000000E-99   1.00000000000000E-99
 32   13     2.19345376277137E-98   9.87054193247118E-97
 33   13     1.00000000000000E-99   1.00000000000000E-99
 34   13     1.00000000000000E-99   1.00000000000000E-99
 35   13     9.65964457398713E-99   4.63662939551382E-97
 36   13     1.00000000000000E-99   1.83765898438213E-98
 37   13     1.00000000000000E-99   1.00000000000000E-99
 38   13     1.00000000000000E-99   1.00000000000000E-99
  8   14     3.02728461946644E-19   6.66002616282616E-18
  9   14     9.90134937934088E-18   2.27731035724840E-16
 10   14     2.17210136156286E-15   5.21304326775087E-14
 11   14     8.80071327430979E-10   2.20017831857745E-08
 12   14     5.27631444439549E-08   1.37184175554283E-06
 13   14     3.31963540622160E-07   8.96301559679832E-06
 14   14     5.23195490769721E-06   1.46494737415522E-04
 15   14     2.51402735992209E-06   7.29067934377406E-05
 16   14     3.74579085794950E-06   1.12373725738485E-04
 17   14     9.19721967038961E-09   2.85113809782078E-07
 18   14     3.98359442607584E-11   1.27475021634427E-09
 19   14     1.27093889477111E-13   4.19409835274468E-12
 20   14     8.82789139279622E-14   3.00148307355071E-12
 21   14     1.83713238707286E-17   6.42996335475501E-16
 22   14     9.30019532417998E-20   3.34807031670479E-18
 23   14     1.01666489308413E-22   3.76166010441129E-21
 24   14     3.97887345431425E-24   1.51197191263942E-22
 25   14     3.51438707306016E-27   1.37061095849346E-25
 26   14     1.32767891305772E-28   5.31071565223087E-27
 27   14     1.04883827498275E-31   4.30023692742926E-30
 28   14     4.31795372905094E-35   1.81354056620140E-33
 29   14     2.58001724977572E-39   1.10940741740356E-37
 30   14     8.78583340161892E-45   3.86576669671232E-43
 31   14     3.97031913433983E-65   1.78664361045292E-63
 32   14     2.82709379570843E-72   1.30046314602588E-70
 33   14     3.53197384698394E-95   1.66002770808245E-93
 34   14     1.15539984713397E-93   5.54591926624307E-92
 35   14     2.86341613429468E-92   1.40307390580439E-90
 36   14     9.21566161431216E-96   4.60783080715608E-94
 37   14     1.00000000000000E-99   1.00000000000000E-99
 38   14     1.00000000000000E-99   1.00000000000000E-99
 39   14     1.00000000000000E-99   1.00000000000000E-99
 40   14     1.00000000000000E-99   1.00000000000000E-99
  8   15     1.20453603877068E-21   2.77043288917257E-20
  9   15     8.34914110483022E-21   2.00379386515925E-19
 10   15     3.57720900450017E-22   8.94302251125042E-21
 11   15     1.11891750225308E-16   2.90918550585800E-15
 12   15     9.35575564134085E-09   2.52605402316203E-07
 13   15     1.17575073105415E-08   3.29210204695161E-07
 14   15     7.93732335393293E-07   2.30182377264055E-05
 15   15     1.01957122711934E-06   3.05871368135801E-05
 16   15     3.38830344205929E-06   1.05037406703838E-04
 17   15     3.90554822876161E-09   1.24977543320372E-07
 18   15     1.50209927243226E-09   4.95692759902647E-08
 19   15     7.07616166124492E-12   2.40589496482327E-10
 20   15     2.45929310415379E-12   8.60752586453826E-11
 21   15     1.82596790710498E-15   6.57348446557795E-14
 22   15     4.70422748563466E-17   1.74056416968482E-15
 23   15     1.62922780115661E-19   6.19106564439510E-18
 24   15     1.75729886664586E-21   6.85346557991884E-20
 25   15     1.33018590661625E-23   5.32074362646498E-22
 26   15     1.61107522513575E-25   6.60540842305659E-24
 27   15     1.67930664587043E-28   7.05308791265580E-27
 28   15     5.66489080141003E-31   2.43590304460631E-29
 29   15     7.69056377416557E-34   3.38384806063285E-32
 30   15     5.51036201912603E-37   2.47966290860671E-35
 31   15     2.46712402350854E-41   1.13487705081393E-39
 32   15     2.82380685055298E-47   1.32718921975990E-45
 33   15     4.76289911717920E-75   2.28619157624602E-73
 34   15     1.45126431372785E-87   7.11119513726645E-86
 35   15     4.14676704035153E-82   2.07338352017576E-80
 36   15     3.99885730499634E-87   2.03941722554813E-85
 37   15     6.26326546770638E-88   3.25689804320732E-86
 38   15     2.25789030432258E-80   1.19668186129097E-78
 39   15     1.81396017533152E-78   9.79538494679020E-77
