    time    temp    dens
   1.20948937028471E-01   2.97041926578067E+00   9.72744548243194E+04
     nin     zin       y       x
  1    0     1.17964419718639E-10   1.17964419718639E-10
  0    1     2.25378027281119E-01   2.25378027281119E-01
  1    1     7.36161062632336E-13   1.47232212526467E-12
  2    1     2.98953183117077E-14   8.96859549351232E-14
  1    2     1.91273974316795E-07   5.73821922950384E-07
  2    2     1.91327512986636E-01   7.65310051946546E-01
  4    2     3.27834406529143E-31   1.96700643917486E-30
  3    3     2.61115788242440E-14   1.56669472945464E-13
  4    3     1.24095003028726E-17   8.68665021201084E-17
  5    3     2.07348012166031E-30   1.65878409732825E-29
  6    3     1.35138357228768E-39   1.21624521505891E-38
  3    4     3.06303780797114E-11   2.14412646557980E-10
  5    4     1.43358450435142E-18   1.29022605391628E-17
  6    4     3.90052778539688E-23   3.90052778539688E-22
  7    4     1.09368664658462E-37   1.20305531124308E-36
  8    4     7.89425593198332E-49   9.47310711837999E-48
  3    5     1.73679070103921E-17   1.38943256083137E-16
  5    5     2.11829467083168E-13   2.11829467083168E-12
  6    5     7.61772162702660E-22   8.37949378972926E-21
  7    5     1.25050973107986E-25   1.50061167729584E-24
  8    5     4.84314838323673E-31   6.29609289820775E-30
  9    5     3.39012799932622E-45   4.74617919905671E-44
  3    6     5.70340386387672E-22   5.13306347748905E-21
  4    6     9.83265588019224E-14   9.83265588019224E-13
  5    6     1.72285400731668E-13   1.89513940804835E-12
  6    6     1.01627838674828E-09   1.21953406409793E-08
  7    6     5.57394510714316E-13   7.24612863928610E-12
  8    6     1.46156486151888E-19   2.04619080612644E-18
  9    6     8.84391797940684E-31   1.32658769691103E-29
 10    6     6.77242476990218E-34   1.08358796318435E-32
 11    6     5.96054003812207E-48   1.01329180648075E-46
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     7.41966357675112E-24   8.16162993442623E-23
  5    7     3.34727182228770E-19   4.01672618674524E-18
  6    7     9.57879699413407E-13   1.24524360923743E-11
  7    7     7.06220411982385E-11   9.88708576775339E-10
  8    7     9.49688260976315E-18   1.42453239146447E-16
  9    7     6.36898709967002E-24   1.01903793594720E-22
 10    7     4.15039302610937E-19   7.05566814438593E-18
 11    7     3.02326726551553E-24   5.44188107792795E-23
 12    7     6.48332397945967E-21   1.23183155609734E-19
 13    7     4.73045365270281E-33   9.46090730540563E-32
 14    7     1.11275201479237E-22   2.33677923106397E-21
  5    8     4.09467069030085E-23   5.32307189739110E-22
  6    8     7.55663347813386E-12   1.05792868693874E-10
  7    8     3.07738539474568E-09   4.61607809211852E-08
  8    8     1.79958292107457E-07   2.87933267371931E-06
  9    8     4.32784447348609E-13   7.35733560492636E-12
 10    8     2.41963538077913E-22   4.35534368540243E-21
 11    8     1.76346244626643E-26   3.35057864790621E-25
 12    8     4.00204885706360E-23   8.00409771412721E-22
 13    8     4.56112318462818E-34   9.57835868771918E-33
 14    8     7.19588130123648E-37   1.58309388627202E-35
  5    9     1.18200423891826E-39   1.65480593448557E-38
  6    9     1.86153596129386E-20   2.79230394194080E-19
  7    9     4.44077668437990E-16   7.10524269500784E-15
  8    9     3.27888492705363E-12   5.57410437599116E-11
  9    9     5.50170844868262E-14   9.90307520762872E-13
 10    9     1.00468591775863E-19   1.90890324374140E-18
 11    9     7.23559466211853E-23   1.44711893242371E-21
 12    9     6.39262572170466E-23   1.34245140155798E-21
 13    9     9.78065844447281E-28   2.15174485778402E-26
 14    9     1.77977289350185E-30   4.09347765505427E-29
 15    9     5.65364694550740E-34   1.35687526692178E-32
 16    9     1.26315285329186E-36   3.15788213322964E-35
 17    9     6.43944955123949E-43   1.67425688332227E-41
  7   10     3.26823254307721E-22   5.55599532323125E-21
  8   10     2.13422963954669E-14   3.84161335118405E-13
  9   10     3.95692016237425E-12   7.51814830851107E-11
 10   10     3.93598312678441E-09   7.87196625356882E-08
 11   10     2.37609672073580E-14   4.98980311354519E-13
 12   10     1.21169823643183E-17   2.66573612015002E-16
 13   10     4.73113254502319E-25   1.08816048535533E-23
 14   10     9.73994876284806E-24   2.33758770308353E-22
 15   10     6.07601151079866E-29   1.51900287769967E-27
 16   10     5.61131414571477E-29   1.45894167788584E-27
 17   10     5.36459514848236E-38   1.44844069009024E-36
 18   10     3.83078784484143E-40   1.07262059655560E-38
 19   10     6.76495452245756E-46   1.96183681151269E-44
 20   10     1.30555130015503E-48   3.91665390046509E-47
 21   10     3.85823147916393E-55   1.19605175854082E-53
 22   10     2.91105422880508E-57   9.31537353217625E-56
 23   10     1.49088621546149E-63   4.91992451102292E-62
 24   10     6.15247108877832E-70   2.09184017018463E-68
 25   10     8.74715454282779E-91   3.06150408998973E-89
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     2.76015569697072E-20   5.24429582424436E-19
  9   11     4.19779265690039E-15   8.39558531380078E-14
 10   11     5.98264780302462E-11   1.25635603863517E-09
 11   11     3.94820729315481E-12   8.68605604494058E-11
 12   11     4.85582272174809E-13   1.11683922600206E-11
 13   11     1.85137526587951E-19   4.44330063811083E-18
 14   11     8.34632474671209E-22   2.08658118667802E-20
 15   11     5.34759466882101E-26   1.39037461389346E-24
 16   11     5.17499455078766E-27   1.39724852871267E-25
 17   11     1.96585845358744E-33   5.50440367004484E-32
 18   11     2.47450127437848E-35   7.17605369569760E-34
 19   11     1.32158633525214E-41   3.96475900575643E-40
 20   11     1.65426006946143E-42   5.12820621533043E-41
 21   11     9.92279977941785E-49   3.17529592941371E-47
 22   11     2.71968117501514E-53   8.97494787754995E-52
 23   11     5.36742491864566E-59   1.82492447233952E-57
 24   11     3.61724452529844E-62   1.26603558385446E-60
 25   11     5.48561920358656E-69   1.97482291329116E-67
 26   11     2.35807087629182E-78   8.72486224227972E-77
 27   11     5.83706024615563E-96   2.21808289353914E-94
 28   11     1.00000000000000E-99   1.00000000000000E-99
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     6.37104459537672E-22   1.27420891907534E-20
  9   12     2.73107963401878E-16   5.73526723143944E-15
 10   12     6.82141715722742E-11   1.50071177459003E-09
 11   12     1.32172511177936E-11   3.03996775709252E-10
 12   12     1.15786247044821E-08   2.77886992907570E-07
 13   12     9.64883669627748E-13   2.41220917406937E-11
 14   12     6.98183162840240E-14   1.81527622338462E-12
 15   12     3.22278597721598E-23   8.70152213848315E-22
 16   12     8.95654522620856E-23   2.50783266333840E-21
 17   12     1.71574504190570E-27   4.97566062152654E-26
 18   12     1.86794946153409E-29   5.60384838460226E-28
 19   12     2.27857736559217E-35   7.06358983333573E-34
 20   12     1.02733793419517E-36   3.28748138942455E-35
 21   12     5.63496610926691E-41   1.85953881605808E-39
 22   12     4.61422781092281E-45   1.56883745571375E-43
 23   12     6.61143476897204E-51   2.31400216914021E-49
 24   12     6.91956055793406E-54   2.49104180085626E-52
 25   12     7.07050172217943E-60   2.61608563720639E-58
 26   12     2.57484278465851E-63   9.78440258170232E-62
 27   12     2.03527313794057E-70   7.93756523796821E-69
 28   12     1.90993350068795E-83   7.63973400275180E-82
 29   12     1.00000000000000E-99   1.00000000000000E-99
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     2.08992293374226E-23   4.38883816085875E-22
  9   13     2.23507151253025E-22   4.91715732756655E-21
 10   13     9.17922933373080E-17   2.11122274675808E-15
 11   13     9.31183357995612E-15   2.23484005918947E-13
 12   13     1.00695015815429E-10   2.51737539538574E-09
 13   13     2.90341581829935E-12   7.54888112757831E-11
 14   13     2.38297753882377E-11   6.43403935482418E-10
 15   13     1.16868086844379E-16   3.27230643164261E-15
 16   13     8.55770559530930E-20   2.48173462263970E-18
 17   13     1.67766583576059E-25   5.03299750728176E-24
 18   13     7.04058311112616E-26   2.18258076444911E-24
 19   13     4.26169546789360E-31   1.36374254972595E-29
 20   13     6.57889210862930E-34   2.17103439584767E-32
 21   13     5.31875116103589E-38   1.80837539475220E-36
 22   13     8.25468219315929E-42   2.88913876760575E-40
 23   13     2.20784530393684E-45   7.94824309417264E-44
 24   13     9.08544996766898E-50   3.36161648803752E-48
 25   13     2.21220414366924E-55   8.40637574594311E-54
 26   13     5.92446985000352E-58   2.31054324150137E-56
 27   13     9.99968876729854E-61   3.99987550691941E-59
 28   13     1.31807365394774E-67   5.40410198118572E-66
 29   13     6.94473963449207E-84   2.91679064648667E-82
 30   13     4.30656796349827E-97   1.85182422430426E-95
 31   13     1.00000000000000E-99   1.00000000000000E-99
 32   13     1.00000000000000E-99   1.00000000000000E-99
 33   13     1.00000000000000E-99   1.00000000000000E-99
 34   13     1.00000000000000E-99   1.00000000000000E-99
 35   13     1.00000000000000E-99   1.00000000000000E-99
 36   13     1.00000000000000E-99   1.00000000000000E-99
 37   13     1.00000000000000E-99   1.00000000000000E-99
 38   13     1.00000000000000E-99   1.00000000000000E-99
  8   14     4.02753195273399E-23   8.86057029601477E-22
  9   14     1.11433333461691E-25   2.56296666961889E-24
 10   14     8.79888160949160E-19   2.11173158627798E-17
 11   14     7.18273429340519E-16   1.79568357335130E-14
 12   14     1.15177135111739E-10   2.99460551290523E-09
 13   14     1.12216567349410E-10   3.02984731843408E-09
 14   14     5.24929391463189E-08   1.46980229609693E-06
 15   14     6.29771583798077E-13   1.82633759301442E-11
 16   14     8.92990784117586E-13   2.67897235235276E-11
 17   14     6.08157796084225E-21   1.88528916786110E-19
 18   14     1.96374491967849E-22   6.28398374297118E-21
 19   14     2.76221395245875E-27   9.11530604311388E-26
 20   14     1.03186923470626E-28   3.50835539800129E-27
 21   14     5.29503247676412E-34   1.85326136686744E-32
 22   14     1.66321166605350E-35   5.98756199779260E-34
 23   14     9.23593616593245E-41   3.41729638139500E-39
 24   14     2.03237762261520E-44   7.72303496593778E-43
 25   14     1.17013456127020E-47   4.56352478895377E-46
 26   14     9.42694918270870E-50   3.77077967308348E-48
 27   14     7.29752367350819E-56   2.99198470613836E-54
 28   14     3.71361785268674E-59   1.55971949812843E-57
 29   14     1.24992087078564E-64   5.37465974437824E-63
 30   14     1.70758161404344E-70   7.51335910179113E-69
 31   14     8.67310031272734E-88   3.90289514072730E-86
 32   14     1.00000000000000E-99   6.56708511645923E-99
 33   14     1.00000000000000E-99   1.00000000000000E-99
 34   14     1.00000000000000E-99   1.00000000000000E-99
 35   14     1.00000000000000E-99   1.00000000000000E-99
 36   14     1.00000000000000E-99   1.00000000000000E-99
 37   14     1.00000000000000E-99   1.00000000000000E-99
 38   14     1.00000000000000E-99   1.00000000000000E-99
 39   14     1.00000000000000E-99   1.00000000000000E-99
 40   14     1.00000000000000E-99   1.00000000000000E-99
  8   15     1.18073302871846E-27   2.71568596605245E-26
  9   15     1.66461807034106E-25   3.99508336881854E-24
 10   15     5.02719712728596E-26   1.25679928182149E-24
 11   15     4.09628077690539E-22   1.06503300199540E-20
 12   15     4.49979452565164E-15   1.21494452192594E-13
 13   15     1.60924439419546E-13   4.50588430374729E-12
 14   15     1.38966049362572E-09   4.03001543151458E-08
 15   15     1.88327618251007E-11   5.64982854753020E-10
 16   15     1.87593731610194E-11   5.81540567991601E-10
 17   15     2.24874289328640E-17   7.19597725851648E-16
 18   15     7.23166249413438E-19   2.38644862306435E-17
 19   15     6.51510462460431E-25   2.21513557236546E-23
 20   15     1.62374992138619E-24   5.68312472485165E-23
 21   15     1.39157496851911E-29   5.00966988666879E-28
 22   15     2.37228935044040E-32   8.77747059662948E-31
 23   15     1.68517082345466E-37   6.40364912912770E-36
 24   15     1.27478445607870E-39   4.97165937870691E-38
 25   15     1.53165970079949E-41   6.12663880319796E-40
 26   15     7.39982527361458E-46   3.03392836218198E-44
 27   15     2.14189549364863E-52   8.99596107332426E-51
 28   15     8.91420634356984E-55   3.83310872773503E-53
 29   15     5.08611781000325E-56   2.23789183640143E-54
 30   15     4.29629184543819E-59   1.93333133044718E-57
 31   15     1.77768272588720E-66   8.17734053908114E-65
 32   15     7.18457284513545E-75   3.37674923721366E-73
 33   15     3.65123289780041E-94   1.75259179094420E-92
 34   15     1.00000000000000E-99   1.00000000000000E-99
 35   15     1.00000000000000E-99   1.00000000000000E-99
 36   15     1.00000000000000E-99   1.00000000000000E-99
 37   15     1.00000000000000E-99   1.00000000000000E-99
 38   15     1.00000000000000E-99   1.00000000000000E-99
 39   15     1.00000000000000E-99   1.00000000000000E-99
 40   15     1.00000000000000E-99   1.00000000000000E-99
 41   15     1.00000000000000E-99   1.00000000000000E-99
 42   15     1.00000000000000E-99   1.00000000000000E-99
  8   16     2.11135790585311E-33   5.06725897404747E-32
  9   16     1.43900944802194E-28   3.59752362005485E-27
 10   16     2.17711512688707E-28   5.66049932990637E-27
 11   16     1.30536029884896E-26   3.52447280689220E-25
 12   16     2.13698628141217E-18   5.98356158795409E-17
 13   16     7.80500223450980E-15   2.26345064800784E-13
 14   16     2.36480508531550E-09   7.09441525594649E-08
 15   16     1.24760004046449E-09   3.86756012543992E-08
 16   16     1.27506617186944E-07   4.08021174998221E-06
 17   16     2.16338497659040E-12   7.13917042274831E-11
 18   16     5.02590015569209E-14   1.70880605293531E-12
 19   16     5.03979603626961E-19   1.76392861269436E-17
 20   16     7.24336588145820E-20   2.60761171732495E-18
 21   16     9.85286880786328E-24   3.64556145890941E-22
 22   16     6.76700537443584E-27   2.57146204228562E-25
 23   16     3.07899725159033E-31   1.20080892812023E-29
 24   16     1.05504807741328E-33   4.22019230965310E-32
 25   16     3.23475264200883E-38   1.32624858322362E-36
 26   16     2.20832508221705E-41   9.27496534531162E-40
 27   16     5.19735898015040E-45   2.23486436146467E-43
 28   16     1.32384845847851E-47   5.82493321730545E-46
 29   16     1.16669085206060E-50   5.25010883427270E-49
 30   16     1.81770227788000E-53   8.36143047824798E-52
 31   16     9.75397874733028E-60   4.58437001124523E-58
 32   16     4.75580347983462E-63   2.28278567032062E-61
 33   16     1.07091293347821E-74   5.24747337404322E-73
 34   16     3.70423558856789E-87   1.85211779428395E-85
 35   16     1.00000000000000E-99   1.00000000000000E-99
 36   16     1.00000000000000E-99   1.00000000000000E-99
 37   16     1.00000000000000E-99   1.00000000000000E-99
 38   16     1.00000000000000E-99   1.00000000000000E-99
 39   16     1.00000000000000E-99   1.00000000000000E-99
 40   16     1.00000000000000E-99   1.00000000000000E-99
 41   16     1.00000000000000E-99   1.00000000000000E-99
 42   16     1.00000000000000E-99   1.00000000000000E-99
 43   16     1.00000000000000E-99   1.00000000000000E-99
 44   16     1.00000000000000E-99   1.00000000000000E-99
  9   17     5.65556702756396E-43   1.47044742716663E-41
 10   17     1.10861387815511E-34   2.99325747101879E-33
 11   17     9.43156953811939E-31   2.64083947067343E-29
 12   17     1.81669610354220E-26   5.26841870027238E-25
 13   17     1.36061442661523E-21   4.08184327984568E-20
 14   17     9.82156957229213E-15   3.04468656741056E-13
 15   17     4.60876003485659E-13   1.47480321115411E-11
 16   17     1.03450059432779E-09   3.41385196128169E-08
 17   17     8.66325908555552E-12   2.94550808908888E-10
 18   17     8.33161874921064E-11   2.91606656222373E-09
 19   17     1.10795008005871E-15   3.98862028821135E-14
 20   17     3.82429018118008E-18   1.41498736703663E-16
 21   17     1.09402126303671E-21   4.15728079953950E-20
 22   17     1.11554796627235E-24   4.35063706846217E-23
 23   17     4.36552063850756E-27   1.74620825540303E-25
 24   17     1.59990359514265E-30   6.55960474008485E-29
 25   17     5.16533975389006E-35   2.16944269663382E-33
 26   17     3.20935196376538E-37   1.38002134441912E-35
 27   17     7.57643886001074E-39   3.33363309840473E-37
 28   17     8.15246041586217E-43   3.66860718713798E-41
 29   17     7.95876503647515E-46   3.66103191677857E-44
 30   17     1.53365603078524E-49   7.20818334469061E-48
 31   17     2.04439237436979E-53   9.81308339697501E-52
 32   17     2.49153778334703E-57   1.22085351384004E-55
 33   17     7.41606125008630E-63   3.70803062504315E-61
 34   17     6.67299076205480E-68   3.40322528864795E-66
 35   17     5.34523168459622E-81   2.77952047599003E-79
 36   17     8.49849895452797E-95   4.50420444589982E-93
 37   17     1.00000000000000E-99   1.00000000000000E-99
 38   17     1.00000000000000E-99   1.00000000000000E-99
 39   17     1.00000000000000E-99   1.00000000000000E-99
 40   17     1.00000000000000E-99   1.00000000000000E-99
 41   17     1.00000000000000E-99   1.00000000000000E-99
 42   17     1.00000000000000E-99   1.00000000000000E-99
 43   17     1.00000000000000E-99   1.00000000000000E-99
 44   17     1.00000000000000E-99   1.00000000000000E-99
 45   17     1.00000000000000E-99   1.00000000000000E-99
 46   17     1.00000000000000E-99   1.00000000000000E-99
  9   18     1.38457897606622E-51   3.73836323537878E-50
 10   18     6.35896050118015E-40   1.78050894033044E-38
 11   18     1.00206597717682E-34   2.90599133381277E-33
 12   18     6.07240106393187E-28   1.82172031917956E-26
 13   18     2.88502205301313E-26   8.94356836434071E-25
 14   18     5.13288618244137E-18   1.64252357838124E-16
 15   18     3.78838609029282E-14   1.25016740979663E-12
 16   18     4.81915252270992E-09   1.63851185772137E-07
 17   18     4.65172204658364E-09   1.62810271630428E-07
 18   18     2.08828983702526E-07   7.51784341329094E-06
 19   18     1.16799937723265E-12   4.32159769576080E-11
 20   18     1.01163747342908E-13   3.84422239903052E-12
 21   18     1.72519958317430E-18   6.72827837437976E-17
 22   18     2.15930597664353E-19   8.63722390657413E-18
 23   18     2.58018282232285E-24   1.05787495715237E-22
 24   18     7.94284389634088E-27   3.33599443646317E-25
 25   18     7.64791671595020E-29   3.28860418785859E-27
 26   18     1.49251902477147E-30   6.56708370899445E-29
 27   18     7.57498172068014E-36   3.40874177430606E-34
 28   18     2.69949015705202E-38   1.24176547224393E-36
 29   18     8.47454494811953E-42   3.98303612561618E-40
 30   18     5.67618506129780E-43   2.72456882942295E-41
 31   18     6.58406010784608E-48   3.22618945284458E-46
 32   18     6.65524576207931E-51   3.32762288103965E-49
 33   18     2.35142254787341E-57   1.19922549941544E-55
 34   18     9.22186097784561E-61   4.79536770847972E-59
 35   18     1.84020407548347E-68   9.75308160006241E-67
 36   18     1.79845604121213E-74   9.71166262254548E-73
 37   18     7.21799328416759E-89   3.96989630629217E-87
 38   18     1.00000000000000E-99   2.47068360491296E-99
 39   18     1.00000000000000E-99   1.00000000000000E-99
 40   18     1.00000000000000E-99   1.00000000000000E-99
 41   18     1.00000000000000E-99   1.00000000000000E-99
 42   18     1.00000000000000E-99   1.00000000000000E-99
 43   18     1.00000000000000E-99   1.00000000000000E-99
 44   18     1.00000000000000E-99   1.00000000000000E-99
 45   18     1.00000000000000E-99   1.00000000000000E-99
 46   18     1.00000000000000E-99   1.00000000000000E-99
 47   18     1.00000000000000E-99   1.00000000000000E-99
 48   18     1.00000000000000E-99   1.00000000000000E-99
 49   18     1.00000000000000E-99   1.00000000000000E-99
 10   19     2.28685007748157E-59   6.63186522469655E-58
 11   19     9.35927647696646E-49   2.80778294308994E-47
 12   19     6.93332045741536E-35   2.14932934179876E-33
 13   19     3.69557477471415E-31   1.18258392790853E-29
 14   19     7.23059105203298E-27   2.38609504717088E-25
 15   19     1.08349466561124E-21   3.68388186307822E-20
 16   19     8.54194204029737E-15   2.98967971410408E-13
 17   19     1.85177416157687E-12   6.66638698167675E-11
 18   19     3.75948746791502E-10   1.39101036312856E-08
 19   19     2.55610141183771E-11   9.71318536498331E-10
 20   19     5.25961920472712E-10   2.05125148984358E-08
 21   19     8.13209526548765E-15   3.25283810619506E-13
 22   19     2.66366644037722E-17   1.09210324055466E-15
 23   19     7.28342065915411E-22   3.05903667684473E-20
 24   19     4.93993286852728E-23   2.12417113346673E-21
 25   19     2.24170147787588E-24   9.86348650265386E-23
 26   19     8.71704318040118E-28   3.92266943118053E-26
 27   19     3.80913466481051E-33   1.75220194581284E-31
 28   19     4.07362849705186E-35   1.91460539361437E-33
 29   19     1.36480374311697E-35   6.55105796696145E-34
 30   19     6.43031747622024E-38   3.15085556334792E-36
 31   19     5.89754397422075E-44   2.94877198711037E-42
 32   19     1.27631717151256E-47   6.50921757471405E-46
 33   19     5.14081261191668E-53   2.67322255819667E-51
 34   19     8.68584744290038E-57   4.60349914473720E-55
 35   19     2.23460030904490E-62   1.20668416688424E-60
 36   19     2.45431494991691E-71   1.34987322245430E-69
 37   19     1.99736539236004E-84   1.11852461972162E-82
 38   19     6.91761644045204E-91   3.94304137105766E-89
 39   19     1.00000000000000E-99   1.00000000000000E-99
 40   19     1.00000000000000E-99   1.00000000000000E-99
