    time    temp    dens
   1.25993065384548E-01   2.36874849112132E+00   4.92846065408971E+04
     nin     zin       y       x
  1    0     4.87341076349869E-11   4.87341076349869E-11
  0    1     2.22578499997011E-01   2.22578499997011E-01
  1    1     1.70696953184321E-12   3.41393906368643E-12
  2    1     7.97202625440428E-14   2.39160787632128E-13
  1    2     3.59809877952653E-07   1.07942963385796E-06
  2    2     1.91305645428678E-01   7.65222581714713E-01
  4    2     2.98717812984850E-31   1.79230687790910E-30
  3    3     9.22218260564386E-16   5.53330956338631E-15
  4    3     6.57055579385138E-17   4.59938905569597E-16
  5    3     2.29780393851865E-29   1.83824315081492E-28
  6    3     2.05284221972999E-37   1.84755799775699E-36
  3    4     1.98174193986617E-10   1.38721935790632E-09
  5    4     1.00018874243127E-20   9.00169868188147E-20
  6    4     1.64076498126998E-23   1.64076498126998E-22
  7    4     2.45881294935275E-38   2.70469424428803E-37
  8    4     1.21022071875766E-48   1.45226486250919E-47
  3    5     9.04580601706931E-17   7.23664481365545E-16
  5    5     4.56285986869727E-13   4.56285986869727E-12
  6    5     1.88972682567125E-21   2.07869950823837E-20
  7    5     1.65068363009660E-24   1.98082035611592E-23
  8    5     1.60331240972294E-31   2.08430613263982E-30
  9    5     8.63182614897035E-46   1.20845566085585E-44
  3    6     7.55677208420309E-21   6.80109487578278E-20
  4    6     9.87535956362471E-14   9.87535956362471E-13
  5    6     2.80696278346668E-12   3.08765906181335E-11
  6    6     1.96406280025298E-10   2.35687536030358E-09
  7    6     8.67571270643478E-13   1.12784265183652E-11
  8    6     7.27409280665621E-19   1.01837299293187E-17
  9    6     4.89604601987402E-30   7.34406902981104E-29
 10    6     3.84158768893806E-32   6.14654030230089E-31
 11    6     2.06167546684838E-46   3.50484829364225E-45
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     6.91855687531664E-24   7.61041256284830E-23
  5    7     6.97157299022282E-18   8.36588758826739E-17
  6    7     8.09518438833099E-13   1.05237397048303E-11
  7    7     4.46651960876283E-10   6.25312745226797E-09
  8    7     3.70402742410171E-17   5.55604113615257E-16
  9    7     4.62013613910105E-23   7.39221782256168E-22
 10    7     9.80147441029625E-18   1.66625064975036E-16
 11    7     2.24911618782793E-23   4.04840913809027E-22
 12    7     4.65962908994081E-20   8.85329527088755E-19
 13    7     3.59618961568227E-32   7.19237923136455E-31
 14    7     1.06692450903960E-22   2.24054146898316E-21
  5    8     2.69736355500984E-21   3.50657262151279E-20
  6    8     6.45331094524735E-11   9.03463532334629E-10
  7    8     2.54303710078421E-08   3.81455565117631E-07
  8    8     2.51086701418682E-07   4.01738722269892E-06
  9    8     8.56696201092829E-13   1.45638354185781E-11
 10    8     1.88362843358757E-22   3.39053118045762E-21
 11    8     3.36237892491833E-25   6.38851995734483E-24
 12    8     2.81467879267022E-22   5.62935758534044E-21
 13    8     1.31411576618693E-33   2.75964310899256E-32
 14    8     1.86294383424565E-36   4.09847643534044E-35
  5    9     8.84955427118231E-44   1.23893759796552E-42
  6    9     2.57187400802401E-20   3.85781101203601E-19
  7    9     1.51872054779449E-15   2.42995287647118E-14
  8    9     5.84635482437993E-12   9.93880320144588E-11
  9    9     4.00809647295975E-14   7.21457365132756E-13
 10    9     2.61578635274498E-18   4.96999407021547E-17
 11    9     2.86550299350906E-22   5.73100598701813E-21
 12    9     1.86595662553330E-22   3.91850891361993E-21
 13    9     2.27301373111867E-26   5.00063020846108E-25
 14    9     9.49527555876599E-31   2.18391337851618E-29
 15    9     7.20866319370355E-34   1.73007916648885E-32
 16    9     6.34793199119704E-37   1.58698299779926E-35
 17    9     1.42080922572719E-41   3.69410398689069E-40
  7   10     2.17580623654764E-20   3.69887060213099E-19
  8   10     1.86320998718199E-13   3.35377797692758E-12
  9   10     1.49548256328997E-10   2.84141687025094E-09
 10   10     2.04123693075834E-09   4.08247386151668E-08
 11   10     9.42875224551369E-15   1.98003797155787E-13
 12   10     1.15152595820603E-16   2.53335710805327E-15
 13   10     3.15181873611609E-24   7.24918309306700E-23
 14   10     9.40476689492257E-24   2.25714405478142E-22
 15   10     1.86876081435005E-28   4.67190203587512E-27
 16   10     4.92050488251675E-30   1.27933126945436E-28
 17   10     1.61300108966919E-36   4.35510294210681E-35
 18   10     7.93187310686456E-39   2.22092446992208E-37
 19   10     1.01313247762804E-44   2.93808418512133E-43
 20   10     3.70836851077392E-48   1.11251055323218E-46
 21   10     9.45733304786060E-54   2.93177324483679E-52
 22   10     1.55015402721192E-55   4.96049288707814E-54
 23   10     6.29014785007735E-62   2.07574879052552E-60
 24   10     1.23155938444396E-68   4.18730190710948E-67
 25   10     2.16330736450999E-91   7.57157577578495E-90
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.61101866595927E-19   3.06093546532261E-18
  9   11     9.78402994441513E-13   1.95680598888303E-11
 10   11     1.77282809175274E-10   3.72293899268076E-09
 11   11     4.42410706976746E-11   9.73303555348841E-10
 12   11     2.44697694309539E-14   5.62804696911939E-13
 13   11     7.65684275564504E-21   1.83764226135481E-19
 14   11     8.81616391623050E-22   2.20404097905763E-20
 15   11     1.12037543239333E-24   2.91297612422265E-23
 16   11     7.69364014889965E-28   2.07728284020291E-26
 17   11     1.13879203311808E-33   3.18861769273062E-32
 18   11     3.28294902060948E-35   9.52055215976750E-34
 19   11     4.93378143359926E-40   1.48013443007978E-38
 20   11     5.63902811766895E-42   1.74809871647738E-40
 21   11     8.28205789731950E-48   2.65025852714224E-46
 22   11     1.64831415198462E-52   5.43943670154925E-51
 23   11     1.05255466250265E-57   3.57868585250901E-56
 24   11     1.76409632107220E-60   6.17433712375270E-59
 25   11     8.35874897703433E-68   3.00914963173236E-66
 26   11     2.85044090218881E-76   1.05466313380986E-74
 27   11     1.00758660441189E-94   3.82882909676519E-93
 28   11     1.00000000000000E-99   1.00000000000000E-99
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     1.67785123155834E-19   3.35570246311668E-18
  9   12     9.35063867966316E-13   1.96363412272926E-11
 10   12     1.44454314963050E-09   3.17799492918710E-08
 11   12     1.10128653003147E-09   2.53295901907238E-08
 12   12     1.26989506999648E-08   3.04774816799156E-07
 13   12     1.88441946606533E-12   4.71104866516332E-11
 14   12     6.69945781659631E-16   1.74185903231504E-14
 15   12     3.23178739137919E-21   8.72582595672382E-20
 16   12     1.18827468131152E-22   3.32716910767225E-21
 17   12     4.70126325313417E-27   1.36336634340891E-25
 18   12     1.41463729940036E-30   4.24391189820107E-29
 19   12     2.29334941717036E-35   7.10938319322811E-34
 20   12     5.86364808002496E-35   1.87636738560799E-33
 21   12     5.84933170094491E-41   1.93027946131182E-39
