    time    temp    dens
   2.08534060257110E-01   4.13873129227805E-01   2.64483220721937E+02
     nin     zin       y       x
  1    0     3.00650836389444E-10   3.00650836389444E-10
  0    1     2.18026607531271E-01   2.18026607531271E-01
  1    1     4.65761917244958E-08   9.31523834489916E-08
  2    1     4.59990777013634E-09   1.37997233104090E-08
  1    2     1.47537877005216E-06   4.42613631015647E-06
  2    2     1.90793317022478E-01   7.63173268089911E-01
  4    2     8.03348343667576E-26   4.82009006200546E-25
  3    3     2.01932288113809E-16   1.21159372868286E-15
  4    3     3.12983997981662E-11   2.19088798587163E-10
  5    3     1.93172792394814E-21   1.54538233915851E-20
  6    3     7.63827640486647E-26   6.87444876437982E-25
  3    4     1.91015049541182E-07   1.33710534678828E-06
  5    4     5.77706856887611E-19   5.19936171198850E-18
  6    4     1.96541401323873E-19   1.96541401323873E-18
  7    4     7.95515546988276E-31   8.75067101687103E-30
  8    4     1.14178528131029E-37   1.37014233757235E-36
  3    5     1.49445063180142E-13   1.19556050544113E-12
  5    5     6.09474625630860E-16   6.09474625630860E-15
  6    5     1.17150983708165E-12   1.28866082078981E-11
  7    5     6.87060608367041E-19   8.24472730040450E-18
  8    5     8.29681104938049E-22   1.07858543641946E-20
  9    5     1.08190667965561E-29   1.51466935151786E-28
  3    6     2.13511329854335E-12   1.92160196868901E-11
  4    6     1.96832161271433E-08   1.96832161271433E-07
  5    6     4.05798547341751E-06   4.46378402075926E-05
  6    6     6.02442950860107E-07   7.22931541032129E-06
  7    6     2.13299246634996E-08   2.77289020625494E-07
  8    6     1.09014457012138E-11   1.52620239816993E-10
  9    6     1.16626812230221E-21   1.74940218345331E-20
 10    6     3.12721829001007E-22   5.00354926401611E-21
 11    6     8.96123576397703E-30   1.52341007987609E-28
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.20327591523818E-24   2.42360350676200E-23
  5    7     1.08346622251912E-07   1.30015946702295E-06
  6    7     1.28354119318776E-06   1.66860355114409E-05
  7    7     1.74786448144791E-07   2.44701027402707E-06
  8    7     4.61386011349055E-11   6.92079017023583E-10
  9    7     3.35214561224145E-17   5.36343297958631E-16
 10    7     9.56221359222326E-12   1.62557631067795E-10
 11    7     2.29249077578288E-15   4.12648339640918E-14
 12    7     1.00113485097701E-15   1.90215621685631E-14
 13    7     3.14628457952463E-20   6.29256915904925E-19
 14    7     9.29953275381193E-21   1.95290187830050E-19
  5    8     1.01906750071071E-07   1.32478775092392E-06
  6    8     1.98594761682558E-05   2.78032666355581E-04
  7    8     1.51657622912346E-05   2.27486434368519E-04
  8    8     1.83062017066298E-05   2.92899227306078E-04
  9    8     8.17008743235618E-09   1.38891486350055E-07
 10    8     3.58139201455033E-14   6.44650562619059E-13
 11    8     2.08222063642607E-18   3.95621920920953E-17
 12    8     3.67515018528207E-19   7.35030037056414E-18
 13    8     4.22133705915456E-24   8.86480782422457E-23
 14    8     2.32099832288778E-24   5.10619631035312E-23
  5    9     1.35800805603498E-50   1.90121127844898E-49
  6    9     3.44658729338650E-20   5.16988094007976E-19
  7    9     1.84472226046312E-19   2.95155561674099E-18
  8    9     1.30655308012441E-06   2.22114023621149E-05
  9    9     3.21094800363373E-10   5.77970640654072E-09
 10    9     8.42643373239579E-12   1.60102240915520E-10
 11    9     1.81145240332080E-16   3.62290480664161E-15
 12    9     2.69056487784518E-17   5.65018624347487E-16
 13    9     4.88681753674834E-18   1.07509985808463E-16
 14    9     3.09345877657852E-21   7.11495518613060E-20
 15    9     3.56936012917560E-23   8.56646431002143E-22
 16    9     4.32233056490815E-24   1.08058264122704E-22
 17    9     1.71176230067020E-25   4.45058198174252E-24
  7   10     5.30653908692164E-12   9.02111644776679E-11
  8   10     2.21453139888489E-07   3.98615651799280E-06
  9   10     6.16139448252672E-08   1.17066495168008E-06
 10   10     8.20771915080914E-07   1.64154383016183E-05
 11   10     1.84977993854457E-10   3.88453787094359E-09
 12   10     2.83182904186653E-09   6.23002389210636E-08
 13   10     1.43886722387982E-15   3.30939461492358E-14
 14   10     2.73487311296781E-16   6.56369547112274E-15
 15   10     8.18838383883917E-18   2.04709595970979E-16
 16   10     1.20767390402514E-17   3.13995215046536E-16
 17   10     2.05079479085520E-22   5.53714593530905E-21
 18   10     5.94342428731426E-25   1.66415880044799E-23
 19   10     8.68733341142118E-28   2.51932668931214E-26
 20   10     1.35381239866462E-29   4.06143719599387E-28
 21   10     1.59313030953709E-34   4.93870395956498E-33
 22   10     2.00116641146533E-37   6.40373251668906E-36
 23   10     5.84426787248922E-44   1.92860839792144E-42
 24   10     8.28430511213072E-44   2.81666373812445E-42
 25   10     1.49617689774737E-81   5.23661914211580E-80
 26   10     3.48666594634614E-90   1.25519974068461E-88
 27   10     1.80910723779070E-86   6.69369677982559E-85
 28   10     1.13609744838575E-94   4.31717030386584E-93
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     2.33331527048185E-17   4.43329901391551E-16
  9   11     1.62240528735553E-08   3.24481057471107E-07
 10   11     1.88735995897078E-08   3.96345591383864E-07
 11   11     1.65463792857092E-08   3.64020344285602E-07
 12   11     4.40991367596898E-09   1.01428014547287E-07
 13   11     1.58318914906157E-13   3.79965395774777E-12
