    time    temp    dens
   1.90518243775695E-01   5.08911330783668E-01   4.90590157213978E+02
     nin     zin       y       x
  1    0     2.43245839346958E-10   2.43245839346958E-10
  0    1     2.18103253968695E-01   2.18103253968695E-01
  1    1     2.68175354637254E-08   5.36350709274507E-08
  2    1     2.93081516536643E-09   8.79244549609929E-09
  1    2     1.18175765027399E-06   3.54527295082198E-06
  2    2     1.90768231827083E-01   7.63072927308332E-01
  4    2     1.19802423481896E-26   7.18814540891375E-26
  3    3     1.27916590944634E-16   7.67499545667807E-16
  4    3     2.75289477891253E-11   1.92702634523877E-10
  5    3     4.66875185390290E-21   3.73500148312232E-20
  6    3     6.07218336415943E-26   5.46496502774348E-25
  3    4     4.49628744137883E-07   3.14740120896518E-06
  5    4     1.85086552686245E-19   1.66577897417621E-18
  6    4     1.90483802194676E-20   1.90483802194676E-19
  7    4     2.15937042088309E-32   2.37530746297140E-31
  8    4     3.75435759450072E-39   4.50522911340086E-38
  3    5     2.33632314988879E-13   1.86905851991103E-12
  5    5     1.28910456134902E-16   1.28910456134902E-15
  6    5     3.14832240055536E-13   3.46315464061089E-12
  7    5     7.14755726037443E-20   8.57706871244932E-19
  8    5     8.49740899162869E-23   1.10466316891173E-21
  9    5     1.26181368622028E-30   1.76653916070840E-29
  3    6     2.04374456197117E-12   1.83937010577406E-11
  4    6     8.48174113789381E-09   8.48174113789381E-08
  5    6     3.35755406667462E-06   3.69330947334208E-05
  6    6     1.37380139324852E-07   1.64856167189822E-06
  7    6     8.84018718466858E-10   1.14922433400691E-08
  8    6     1.08757897334382E-12   1.52261056268135E-11
  9    6     3.59239421165681E-23   5.38859131748522E-22
 10    6     2.98614404745820E-23   4.77783047593311E-22
 11    6     4.08342630375098E-32   6.94182471637666E-31
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.82836191235866E-24   3.11119810359453E-23
  5    7     3.13650831339743E-08   3.76380997607692E-07
  6    7     3.19265422053154E-07   4.15045048669100E-06
  7    7     4.99363263019367E-08   6.99108568227114E-07
  8    7     1.27206148153397E-11   1.90809222230096E-10
  9    7     9.87000424771449E-18   1.57920067963432E-16
 10    7     8.98561575036983E-12   1.52755467756287E-10
 11    7     7.50419954313609E-16   1.35075591776450E-14
 12    7     2.66908077947636E-16   5.07125348100509E-15
 13    7     3.54461646910391E-21   7.08923293820781E-20
 14    7     1.08478760657642E-21   2.27805397381049E-20
  5    8     8.50360407978482E-08   1.10546853037203E-06
  6    8     1.99881958610275E-05   2.79834742054385E-04
  7    8     1.85869610042342E-05   2.78804415063513E-04
