    time    temp    dens
   3.82336140626388E+01   1.00000000000000E-02   1.42109705953440E-05
     nin     zin       y       x
  1    0     1.22750331675874E-08   1.22750331675874E-08
  0    1     2.17837258311112E-01   2.17837258311112E-01
  1    1     4.41840886892248E-06   8.83681773784496E-06
  2    1     1.01095179682946E-06   3.03285539048838E-06
  1    2     3.97121380651187E-06   1.19136414195356E-05
  2    2     1.90859267738094E-01   7.63437070952376E-01
  4    2     2.70753460249682E-23   1.62452076149809E-22
  3    3     2.08270529396972E-13   1.24962317638183E-12
  4    3     7.89515517861012E-10   5.52660862502708E-09
  5    3     1.15788030220556E-18   9.26304241764445E-18
  6    3     3.64643163267508E-28   3.28178846940757E-27
  3    4     8.06642126876352E-11   5.64649488813447E-10
  5    4     9.99159330971945E-13   8.99243397874750E-12
  6    4     2.52493015476560E-13   2.52493015476560E-12
  7    4     4.75696952752732E-21   5.23266648028006E-20
  8    4     9.19177300115907E-33   1.10301276013909E-31
  3    5     3.32408710311946E-28   2.65926968249557E-27
  5    5     1.83971012027098E-08   1.83971012027098E-07
  6    5     4.79817980669761E-07   5.27799778736737E-06
  7    5     8.22805538241276E-18   9.87366645889531E-17
  8    5     1.28711145121136E-21   1.67324488657477E-20
  9    5     2.00809285947608E-36   2.81133000326651E-35
  3    6     2.15535150488206E-12   1.93981635439385E-11
  4    6     6.56493680497662E-09   6.56493680497662E-08
  5    6     3.87768760565583E-06   4.26545636622142E-05
  6    6     6.86264545501192E-06   8.23517454601430E-05
  7    6     1.14024685634284E-06   1.48232091324569E-05
  8    6     1.44576949974822E-09   2.02407729964751E-08
  9    6     1.65820096730633E-19   2.48730145095950E-18
 10    6     1.68433874857152E-20   2.69494199771443E-19
 11    6     3.08743457057803E-33   5.24863876998264E-32
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.56404234561678E-58   2.82044658017846E-57
  5    7     1.36350404741335E-18   1.63620485689602E-17
  6    7     1.73021995191149E-06   2.24928593748494E-05
  7    7     4.80499828486047E-06   6.72699759880466E-05
  8    7     2.47092729292984E-06   3.70639093939477E-05
  9    7     1.18535871648578E-14   1.89657394637725E-13
 10    7     2.07860162051377E-14   3.53362275487341E-13
 11    7     7.74860362221399E-18   1.39474865199852E-16
 12    7     2.04318407084355E-18   3.88204973460275E-17
 13    7     1.05120280026621E-21   2.10240560053241E-20
 14    7     2.96510012476312E-23   6.22671026200255E-22
  5    8     5.47577501236898E-23   7.11850751607968E-22
  6    8     7.81579960304476E-06   1.09421194442627E-04
  7    8     5.12436527916911E-06   7.68654791875366E-05
  8    8     1.80137649637319E-05   2.88220239419711E-04
  9    8     3.41186696324408E-07   5.80017383751493E-06
 10    8     7.15337032577459E-09   1.28760665863943E-07
 11    8     2.27304763348939E-14   4.31879050362984E-13
 12    8     1.79009627404312E-15   3.58019254808625E-14
 13    8     7.38957136993201E-21   1.55180998768572E-19
 14    8     1.70025506496222E-22   3.74056114291689E-21
  5    9     5.03797692139229E-52   7.05316768994921E-51
  6    9     1.60801184297796E-15   2.41201776446694E-14
  7    9     7.08230368651242E-16   1.13316858984199E-14
  8    9     9.94784071778112E-08   1.69113292202279E-06
  9    9     6.00701454375657E-08   1.08126261787618E-06
 10    9     3.23623470396005E-08   6.14884593752409E-07
