    time    temp    dens
   8.64509978797745E-01   6.83084490529672E-02   1.22927702572964E+00
     nin     zin       y       x
  1    0     5.80926422508173E-10   5.80926422508173E-10
  0    1     2.17850182780291E-01   2.17850182780291E-01
  1    1     1.66758713348248E-06   3.33517426696496E-06
  2    1     8.26771276107637E-08   2.48031382832291E-07
  1    2     4.28461721558172E-06   1.28538516467451E-05
  2    2     1.90857961110002E-01   7.63431844440009E-01
  4    2     2.08706622922453E-21   1.25223973753472E-20
  3    3     1.74168846055416E-14   1.04501307633250E-13
  4    3     2.44736103432394E-10   1.71315272402676E-09
  5    3     3.67156794451181E-17   2.93725435560945E-16
  6    3     9.08930545576420E-24   8.18037491018778E-23
  3    4     2.10370017263251E-10   1.47259012084276E-09
  5    4     8.51736648218143E-14   7.66562983396329E-13
  6    4     3.98898339519630E-14   3.98898339519630E-13
  7    4     1.48552738105007E-21   1.63408011915508E-20
  8    4     1.02450378713348E-29   1.22940454456018E-28
  3    5     1.58752699732196E-13   1.27002159785757E-12
  5    5     1.81808287571247E-10   1.81808287571247E-09
  6    5     1.23742129453798E-07   1.36116342399178E-06
  7    5     2.14253809898811E-14   2.57104571878573E-13
  8    5     2.39620947878346E-18   3.11507232241850E-17
  9    5     1.18171218647704E-28   1.65439706106786E-27
  3    6     2.15535150086052E-12   1.93981635077447E-11
  4    6     2.51240448596021E-08   2.51240448596021E-07
  5    6     4.14780591897965E-06   4.56258651087761E-05
  6    6     6.76156755978309E-06   8.11388107173971E-05
  7    6     1.00234253982386E-06   1.30304530177102E-05
  8    6     1.23529185501809E-09   1.72940859702533E-08
  9    6     3.45638816793004E-16   5.18458225189506E-15
 10    6     1.58691539311053E-17   2.53906462897685E-16
 11    6     1.24443252180982E-25   2.11553528707669E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.47570790719739E-28   2.72327869791713E-27
  5    7     1.85906696904905E-15   2.23088036285886E-14
  6    7     1.86888955169432E-06   2.42955641720261E-05
  7    7     1.30908300496888E-06   1.83271620695643E-05
  8    7     9.49948342056498E-07   1.42492251308475E-05
  9    7     3.04325214886256E-13   4.86920343818009E-12
 10    7     1.00707443924833E-11   1.71202654672216E-10
 11    7     5.28403783275930E-14   9.51126809896674E-13
 12    7     1.72699928159772E-14   3.28129863503567E-13
 13    7     4.18405947442528E-18   8.36811894885056E-17
 14    7     2.14778492369596E-19   4.51034833976151E-18
  5    8     2.29962080398488E-19   2.98950704518035E-18
  6    8     1.16749561552295E-05   1.63449386173213E-04
  7    8     6.74132356617895E-06   1.01119853492684E-04
  8    8     1.80128150649418E-05   2.88205041039069E-04
  9    8     2.79406173791741E-07   4.74990495445959E-06
 10    8     4.08125183038058E-09   7.34625329468505E-08
 11    8     3.56172778086695E-14   6.76728278364721E-13
 12    8     8.71194331011116E-15   1.74238866202223E-13
 13    8     2.15718947523767E-18   4.53009789799911E-17
 14    8     2.51825904658418E-19   5.54016990248520E-18
  5    9     6.87370784112149E-52   9.62319097757008E-51
  6    9     3.20281270653310E-18   4.80421905979965E-17
  7    9     2.44520800380076E-19   3.91233280608121E-18
  8    9     1.79239413402469E-07   3.04707002784198E-06
  9    9     2.65204089431886E-08   4.77367360977394E-07
 10    9     9.53805919462081E-09   1.81223124697795E-07
 11    9     4.80341458589794E-12   9.60682917179588E-11
 12    9     1.85401172207759E-13   3.89342461636294E-12
 13    9     4.70534929784523E-15   1.03517684552595E-13
 14    9     2.52635694141057E-18   5.81062096524432E-17
 15    9     2.76641251318382E-19   6.63939003164117E-18
 16    9     4.54995139831582E-21   1.13748784957895E-19
 17    9     7.79185795465173E-24   2.02588306820945E-22
  7   10     2.00491410377038E-14   3.40835397640965E-13
  8   10     4.13204777669003E-08   7.43768599804206E-07
  9   10     2.96182260544276E-08   5.62746295034125E-07
 10   10     1.03039565820629E-06   2.06079131641257E-05
 11   10     1.44039181860410E-08   3.02482281906862E-07
 12   10     8.48069850445568E-08   1.86575367098025E-06
 13   10     1.62986540579719E-12   3.74869043333354E-11
 14   10     1.02580783347355E-13   2.46193880033652E-12
 15   10     4.42848717552233E-15   1.10712179388058E-13
 16   10     1.81995348700051E-15   4.73187906620133E-14
 17   10     5.01102064569950E-20   1.35297557433887E-18
 18   10     2.46952832313086E-23   6.91467930476642E-22
 19   10     9.82008909930678E-27   2.84782583879897E-25
 20   10     1.30662583534004E-28   3.91987750602011E-27
 21   10     1.27890189517028E-33   3.96459587502788E-32
 22   10     9.17807342554141E-37   2.93698349617325E-35
 23   10     7.02773715515141E-40   2.31915326119997E-38
 24   10     1.88157751068286E-44   6.39736353632173E-43
 25   10     3.15389010125745E-91   1.10386153544011E-89
 26   10     4.90098765665826E-90   1.76435555639697E-88
 27   10     1.13193973608983E-89   4.18817702353236E-88
 28   10     3.01307031095710E-98   1.14496671816370E-96
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.49445545868432E-15   2.83946537150021E-14
  9   11     1.22635215349543E-09   2.45270430699085E-08
 10   11     2.12158698875709E-08   4.45533267638988E-07
 11   11     5.82555042532061E-08   1.28162109357054E-06
 12   11     1.18648602485966E-07   2.72891785717722E-06
 13   11     1.26467603600819E-10   3.03522248641966E-09
 14   11     1.11114465749835E-11   2.77786164374587E-10
 15   11     7.07311389536618E-13   1.83900961279521E-11
 16   11     1.04364184702939E-13   2.81783298697935E-12
 17   11     3.43864690689230E-17   9.62821133929845E-16
 18   11     8.95184296719169E-21   2.59603446048559E-19
 19   11     9.90579021802911E-23   2.97173706540873E-21
 20   11     4.92041323898571E-25   1.52532810408557E-23
 21   11     2.01961058238299E-29   6.46275386362558E-28
 22   11     2.35651417339231E-32   7.77649677219464E-31
 23   11     6.20598403467547E-36   2.11003457178966E-34
 24   11     1.57861217504459E-39   5.52514261265606E-38
 25   11     1.06049070547356E-43   3.81776653970482E-42
 26   11     1.15153805770407E-49   4.26069081350505E-48
