    time    temp    dens
   9.96524622654443E-01   5.91271857753504E-02   8.02593604943239E-01
     nin     zin       y       x
  1    0     6.13141083308009E-10   6.13141083308009E-10
  0    1     2.17847996676866E-01   2.17847996676866E-01
  1    1     1.93700949742529E-06   3.87401899485057E-06
  2    1     1.15677644471802E-07   3.47032933415407E-07
  1    2     4.27532137787218E-06   1.28259641336165E-05
  2    2     1.90858389858372E-01   7.63433559433489E-01
  4    2     3.32575609138578E-21   1.99545365483147E-20
  3    3     2.65718682090025E-14   1.59431209254015E-13
  4    3     2.97728761373316E-10   2.08410132961321E-09
  5    3     8.66994736922500E-17   6.93595789538000E-16
  6    3     2.04329138905865E-23   1.83896225015279E-22
  3    4     1.77863429620385E-10   1.24504400734270E-09
  5    4     1.63017461155811E-13   1.46715715040230E-12
  6    4     6.54291129996691E-14   6.54291129996691E-13
  7    4     3.05088423185978E-21   3.35597265504576E-20
  8    4     1.55995584336226E-29   1.87194701203472E-28
  3    5     1.36655980523157E-13   1.09324784418526E-12
  5    5     2.85679776969976E-10   2.85679776969976E-09
  6    5     1.70725449635800E-07   1.87797994599380E-06
  7    5     1.62907077920143E-14   1.95488493504172E-13
  8    5     1.83324402526843E-18   2.38321723284896E-17
  9    5     5.30398150876062E-29   7.42557411226486E-28
  3    6     2.15535150423320E-12   1.93981635380988E-11
  4    6     2.50052173111085E-08   2.50052173111085E-07
  5    6     4.12315170195964E-06   4.53546687215560E-05
  6    6     6.78094647401778E-06   8.13713576882134E-05
  7    6     1.01496979709281E-06   1.31946073622065E-05
  8    6     1.26541382655887E-09   1.77157935718242E-08
  9    6     3.63966897411039E-16   5.45950346116559E-15
 10    6     1.68674867552346E-17   2.69879788083754E-16
 11    6     1.00913161589580E-25   1.71552374702287E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.97091788350556E-29   4.36800967185612E-28
  5    7     9.38961862012279E-16   1.12675423441474E-14
  6    7     1.85610564218981E-06   2.41293733484675E-05
  7    7     1.32970650914087E-06   1.86158911279721E-05
  8    7     1.01397340030441E-06   1.52096010045661E-05
  9    7     3.23713014181064E-13   5.17940822689703E-12
