    time    temp    dens
   1.27902121734387E-01   2.18633705941491E+00   3.87495400609732E+04
     nin     zin       y       x
  1    0     5.95800008349493E-09   5.95800008349493E-09
  0    1     5.26315540649871E-01   5.26315540649871E-01
  1    1     1.07662928498869E-09   2.15325856997739E-09
  2    1     3.41153856615973E-13   1.02346156984792E-12
  1    2     5.00992979504900E-07   1.50297893851470E-06
  2    2     1.17368571694171E-01   4.69474286776684E-01
  4    2     5.00063282982525E-28   3.00037969789515E-27
  3    3     7.52225299986941E-17   4.51335179992165E-16
  4    3     3.38513558325974E-15   2.36959490828181E-14
  5    3     3.19165460906232E-25   2.55332368724986E-24
  6    3     1.32554564805654E-30   1.19299108325088E-29
  3    4     2.87878646625323E-10   2.01515052637726E-09
  5    4     2.31510430718466E-19   2.08359387646619E-18
  6    4     7.61748586857316E-23   7.61748586857316E-22
  7    4     1.34333479589470E-35   1.47766827548417E-34
  8    4     2.61649110964376E-43   3.13978933157251E-42
  3    5     2.91457490039458E-16   2.33165992031567E-15
  5    5     1.09728218735401E-13   1.09728218735401E-12
  6    5     8.35788911906505E-20   9.19367803097155E-19
  7    5     1.49444366650464E-25   1.79333239980556E-24
  8    5     2.55106711862293E-30   3.31638725420981E-29
  9    5     2.21261291461515E-42   3.09765808046120E-41
  3    6     8.67898504556909E-20   7.81108654101218E-19
  4    6     1.20373146630749E-14   1.20373146630749E-13
  5    6     5.76257790450277E-12   6.33883569495305E-11
  6    6     3.79616310735643E-11   4.55539572882772E-10
  7    6     1.05597009752054E-13   1.37276112677670E-12
  8    6     1.58779128664079E-17   2.22290780129711E-16
  9    6     4.24084827848916E-29   6.36127241773373E-28
 10    6     1.75705839208004E-31   2.81129342732807E-30
 11    6     1.38058589938876E-43   2.34699602896089E-42
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.55406534661259E-23   2.80947188127385E-22
  5    7     3.84291880520459E-17   4.61150256624551E-16
  6    7     6.02054855984143E-13   7.82671312779385E-12
  7    7     1.54637907427205E-10   2.16493070398088E-09
  8    7     1.06531956504486E-15   1.59797934756730E-14
  9    7     7.20626730619711E-24   1.15300276899154E-22
 10    7     9.52946321030371E-18   1.62000874575163E-16
 11    7     1.49601467927675E-23   2.69282642269814E-22
 12    7     1.12512070931036E-20   2.13772934768969E-19
 13    7     1.96165507993045E-30   3.92331015986089E-29
 14    7     1.33720202155252E-24   2.80812424526030E-23
  5    8     5.79721028978220E-20   7.53637337671686E-19
  6    8     2.16399515211421E-10   3.02959321295990E-09
  7    8     1.24339366800249E-08   1.86509050200373E-07
  8    8     1.80538251039581E-07   2.88861201663330E-06
  9    8     4.76265365294038E-14   8.09651120999864E-13
 10    8     3.22524487616497E-22   5.80544077709695E-21
 11    8     3.22443403268155E-26   6.12642466209494E-25
 12    8     4.35108072363444E-23   8.70216144726888E-22
 13    8     2.94901699436531E-34   6.19293568816715E-33
 14    8     2.42914203229526E-37   5.34411247104957E-36
  5    9     6.58751718185201E-50   9.22252405459282E-49
  6    9     9.87815393738351E-20   1.48172309060753E-18
  7    9     1.25186301497530E-15   2.00298082396048E-14
