    time    temp    dens
   1.90019476493288E-01   5.12203466885825E-01   5.00137853530091E+02
     nin     zin       y       x
  1    0     4.08726777561583E-10   4.08726777561583E-10
  0    1     5.21409949987174E-01   5.21409949987174E-01
  1    1     5.24654220190513E-08   1.04930844038103E-07
  2    1     1.16706708146158E-09   3.50120124438473E-09
  1    2     2.09715825720599E-06   6.29147477161797E-06
  2    2     1.17649451338873E-01   4.70597805355492E-01
  4    2     9.66690384510942E-28   5.80014230706565E-27
  3    3     6.46015254000121E-17   3.87609152400072E-16
  4    3     1.10272379151682E-11   7.71906654061771E-11
  5    3     1.59454490135853E-21   1.27563592108682E-20
  6    3     7.97642607952511E-26   7.17878347157260E-25
  3    4     2.83501114710800E-07   1.98450780297560E-06
  5    4     1.70412215611544E-20   1.53370994050389E-19
  6    4     1.82591791737169E-21   1.82591791737169E-20
  7    4     1.70824805672340E-33   1.87907286239574E-32
  8    4     5.84787611721310E-40   7.01745134065572E-39
  3    5     3.48583170654890E-13   2.78866536523912E-12
  5    5     2.42810759215935E-16   2.42810759215935E-15
  6    5     2.70828329826526E-13   2.97911162809178E-12
  7    5     2.31408008500448E-20   2.77689610200538E-19
  8    5     5.69505127762593E-23   7.40356666091370E-22
  9    5     1.46897548663961E-30   2.05656568129545E-29
  3    6     1.16378933988441E-11   1.04741040589597E-10
  4    6     1.00690411905250E-07   1.00690411905250E-06
  5    6     4.22497134520436E-06   4.64746847972480E-05
  6    6     6.87165223750028E-08   8.24598268500033E-07
  7    6     3.48235463752119E-10   4.52706102877754E-09
  8    6     1.00452356524866E-12   1.40633299134812E-11
  9    6     2.27365288520494E-23   3.41047932780741E-22
 10    6     1.99224856243277E-23   3.18759769989242E-22
 11    6     4.16465503258887E-32   7.07991355540108E-31
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.07956307544342E-23   1.18751938298777E-22
  5    7     7.52318844640495E-08   9.02782613568594E-07
  6    7     1.84275732358947E-07   2.39558452066631E-06
  7    7     8.45022037755811E-08   1.18303085285813E-06
  8    7     5.91098692938577E-12   8.86648039407865E-11
  9    7     6.47528353105041E-20   1.03604536496807E-18
 10    7     1.04377658980661E-12   1.77442020267124E-11
 11    7     2.72578556566849E-17   4.90641401820328E-16
 12    7     4.09045277180297E-18   7.77186026642564E-17
 13    7     4.65887764855656E-23   9.31775529711312E-22
 14    7     1.26381623502156E-23   2.65401409354528E-22
  5    8     4.39650790779424E-07   5.71546028013251E-06
  6    8     2.18621455153685E-05   3.06070037215158E-04
  7    8     1.27474354025076E-05   1.91211531037613E-04
  8    8     3.78865930409497E-05   6.06185488655195E-04
  9    8     1.65737404595029E-09   2.81753587811550E-08
 10    8     3.77301232514943E-15   6.79142218526898E-14
 11    8     1.00217178089602E-21   1.90412638370244E-20
 12    8     7.08330931548322E-23   1.41666186309664E-21
 13    8     1.12716524316817E-28   2.36704701065315E-27
 14    8     1.91559907031656E-28   4.21431795469642E-27
  5    9     1.52549306668958E-74   2.13569029336541E-73
  6    9     4.88725079807231E-20   7.33087619710847E-19
  7    9     1.14860030388319E-17   1.83776048621310E-16
  8    9     3.86720452646654E-06   6.57424769499312E-05
  9    9     1.58429224543661E-10   2.85172604178589E-09
 10    9     4.97952571997261E-14   9.46109886794795E-13
 11    9     8.41784835449714E-20   1.68356967089943E-18
 12    9     3.93528871623666E-21   8.26410630409699E-20
 13    9     1.07506204951254E-21   2.36513650892758E-20
 14    9     1.41230501534356E-24   3.24830153529019E-23
 15    9     1.57862736558401E-27   3.78870567740162E-26
 16    9     2.21836472927965E-28   5.54591182319914E-27
 17    9     3.09582252574415E-29   8.04913856693478E-28
  7   10     5.63790272815582E-14   9.58443463786489E-13
  8   10     1.00769404907814E-06   1.81384928834065E-05
  9   10     2.33687422236281E-09   4.44006102248933E-08
 10   10     3.32412580338567E-08   6.64825160677135E-07
 11   10     9.91267894374075E-13   2.08166257818556E-11
 12   10     4.51764653827189E-12   9.93882238419815E-11
 13   10     3.31485779629255E-19   7.62417293147287E-18
 14   10     5.05133139018377E-19   1.21231953364410E-17
 15   10     5.75425600326607E-21   1.43856400081652E-19
 16   10     6.14893059791328E-21   1.59872195545745E-19
 17   10     1.96793994669923E-26   5.31343785608793E-25
 18   10     1.04891845820487E-28   2.93697168297364E-27
 19   10     3.57922626680033E-31   1.03797561737209E-29
 20   10     3.64270913259648E-33   1.09281273977894E-31
 21   10     2.91166593120903E-38   9.02616438674799E-37
 22   10     5.53273481461674E-41   1.77047514067736E-39
 23   10     4.62117083751406E-47   1.52498637637964E-45
 24   10     9.98965678979393E-48   3.39648330852994E-46
 25   10     1.21072674724002E-82   4.23754361534006E-81
 26   10     3.11951388276334E-91   1.12302499779480E-89
 27   10     7.11894842790329E-90   2.63401091832422E-88
 28   10     4.61435605002358E-99   1.75345529900896E-97
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.78672498351323E-16   3.39477746867514E-15
  9   11     1.12661937311452E-09   2.25323874622904E-08
 10   11     4.93243611503722E-10   1.03581158415782E-08
 11   11     1.77907037159664E-10   3.91395481751260E-09
 12   11     1.73697124120772E-11   3.99503385477777E-10
 13   11     7.54502159099022E-17   1.81080518183765E-15
 14   11     1.08488154642729E-16   2.71220386606821E-15
 15   11     7.23442313252726E-18   1.88095001445709E-16
 16   11     5.30828794351893E-19   1.43323774475011E-17
 17   11     9.18744386726598E-24   2.57248428283448E-22
 18   11     2.18054111750669E-24   6.32356924076940E-23
 19   11     5.96700047913903E-27   1.79010014374171E-25
 20   11     4.29689897387990E-29   1.33203868190277E-27
 21   11     1.26869088187527E-33   4.05981082200087E-32
 22   11     7.73050423043141E-36   2.55106639604237E-34
 23   11     1.91124789994969E-39   6.49824285982894E-38
 24   11     2.49446049393325E-42   8.73061172876638E-41
 25   11     6.62619517023906E-50   2.38543026128606E-48
 26   11     4.09677762596432E-51   1.51580772160680E-49
 27   11     4.97494172651010E-77   1.89047785607384E-75
 28   11     3.53326785691792E-87   1.37797446419799E-85
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     3.79294123388499E-13   7.58588246776997E-12
  9   12     3.12447549653670E-09   6.56139854272707E-08
 10   12     1.53585160384884E-08   3.37887352846744E-07
 11   12     6.75062977551637E-09   1.55264484836876E-07
 12   12     1.21690452484004E-10   2.92057085961610E-09
 13   12     9.37505702508373E-11   2.34376425627093E-09
 14   12     2.98587825456393E-13   7.76328346186622E-12
 15   12     7.66086770679200E-16   2.06843428083384E-14
 16   12     3.46294722503471E-17   9.69625223009719E-16
 17   12     6.70275932055140E-18   1.94380020295991E-16
 18   12     8.01062733250479E-19   2.40318819975144E-17
 19   12     8.12320955774732E-23   2.51819496290167E-21
 20   12     7.61928604666109E-25   2.43817153493155E-23
 21   12     2.54775087689692E-28   8.40757789375985E-27
 22   12     2.43690003365140E-30   8.28546011441477E-29
 23   12     6.22398094312811E-36   2.17839333009484E-34
 24   12     5.45989910047279E-34   1.96556367617020E-32
 25   12     1.38042198685480E-41   5.10756135136277E-40
 26   12     1.26449656901626E-40   4.80508696226178E-39
 27   12     3.37284434606913E-50   1.31540929496696E-48
 28   12     6.28205604282712E-58   2.51282241713085E-56
 29   12     8.97297925426761E-94   3.67892149424972E-92
 30   12     1.68698126902473E-99   7.08532132990385E-98
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   7.99891040225053E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     1.83842069063946E-15   3.86068345034287E-14
  9   13     5.72042167439184E-18   1.25849276836620E-16
 10   13     5.57510805659850E-14   1.28227485301765E-12
 11   13     2.53008248859220E-09   6.07219797262127E-08
 12   13     6.28910762936920E-09   1.57227690734230E-07
 13   13     7.97218839682272E-10   2.07276898317391E-08
 14   13     1.25915161466630E-09   3.39970935959902E-08
 15   13     4.60961059975056E-14   1.29069096793016E-12
 16   13     3.59461718304304E-15   1.04243898308248E-13
 17   13     7.76132785168047E-16   2.32839835550414E-14
 18   13     5.40342838838897E-17   1.67506280040058E-15
 19   13     1.98205186797547E-20   6.34256597752149E-19
 20   13     1.54740343408649E-19   5.10643133248542E-18
 21   13     9.37481519526772E-24   3.18743716639103E-22
 22   13     5.14309226414839E-27   1.80008229245194E-25
 23   13     1.12853758531989E-28   4.06273530715161E-27
 24   13     1.65592025281973E-30   6.12690493543298E-29
 25   13     1.05955155486747E-33   4.02629590849637E-32
 26   13     1.40782480991557E-36   5.49051675867070E-35
 27   13     5.27746170587142E-44   2.11098468234857E-42
 28   13     1.43409793945744E-44   5.87980155177549E-43
 29   13     1.20889834665699E-65   5.07737305595938E-64
 30   13     2.72316685319411E-69   1.17096174687347E-67
 31   13     4.34355417887498E-94   1.91116383870499E-92
 32   13     5.43779041984671E-89   2.44700568893102E-87
 33   13     4.62206435088239E-94   2.12614960140590E-92
 34   13     7.33227391708687E-98   3.44616874103083E-96
 35   13     2.02724461567351E-94   9.73077415523285E-93
 36   13     1.03746739696477E-94   5.08359024512740E-93
 37   13     1.00000000000000E-99   1.00000000000000E-99
 38   13     1.00000000000000E-99   1.00000000000000E-99
  8   14     1.94239219264875E-17   4.27326282382725E-16
  9   14     1.40710727091303E-16   3.23634672309998E-15
 10   14     1.94668139811225E-14   4.67203535546940E-13
 11   14     1.13551323340257E-08   2.83878308350642E-07
 12   14     1.63071302009989E-08   4.23985385225971E-07
 13   14     2.35034285842414E-08   6.34592571774519E-07
 14   14     3.06712691201965E-07   8.58795535365502E-06
 15   14     6.97639185711177E-09   2.02315363856241E-07
 16   14     1.12992801370576E-08   3.38978404111727E-07
 17   14     2.08579288420959E-13   6.46595794104974E-12
 18   14     7.67077582970079E-15   2.45464826550425E-13
 19   14     1.61241132400147E-16   5.32095736920484E-15
 20   14     4.08957865750069E-17   1.39045674355024E-15
 21   14     3.33747937917723E-21   1.16811778271203E-19
 22   14     4.67064663852065E-23   1.68143278986743E-21
