    time    temp    dens
   9.87766968087493E-01   5.95161960388688E-02   8.24131094335697E-01
     nin     zin       y       x
  1    0     7.30396804028940E-10   7.30396804028940E-10
  0    1     5.20917814526566E-01   5.20917814526566E-01
  1    1     3.96136240369598E-06   7.92272480739196E-06
  2    1     1.17014126412902E-07   3.51042379238707E-07
  1    2     9.69403194208385E-06   2.90820958262516E-05
  2    2     1.17828450249179E-01   4.71313800996716E-01
  4    2     6.89562465243464E-22   4.13737479146079E-21
  3    3     1.33768970424852E-14   8.02613822549114E-14
  4    3     5.57312539786785E-10   3.90118777850749E-09
  5    3     1.02014848528780E-16   8.16118788230239E-16
  6    3     2.18298940972081E-23   1.96469046874873E-22
  3    4     6.42393034475227E-10   4.49675124132659E-09
  5    4     8.67351999373215E-14   7.80616799435893E-13
  6    4     2.03882397842314E-14   2.03882397842314E-13
  7    4     8.31037123858632E-22   9.14140836244495E-21
  8    4     4.97264643039071E-30   5.96717571646886E-29
  3    5     3.73598021821274E-13   2.98878417457019E-12
  5    5     1.80259358980879E-09   1.80259358980879E-08
  6    5     1.51878965789498E-07   1.67066862368448E-06
  7    5     1.66980840512250E-14   2.00377008614700E-13
  8    5     1.64969230245991E-18   2.14459999319789E-17
  9    5     5.86905594901869E-29   8.21667832862616E-28
  3    6     1.20663582790315E-11   1.08597224511284E-10
  4    6     1.97446222214273E-07   1.97446222214273E-06
  5    6     4.21500987674348E-06   4.63651086441782E-05
  6    6     6.99075178660319E-06   8.38890214392382E-05
  7    6     1.21925034685442E-06   1.58502545091075E-05
  8    6     2.51423706068023E-09   3.51993188495233E-08
  9    6     6.20803704399605E-16   9.31205556599408E-15
 10    6     1.30826830525839E-17   2.09322928841342E-16
 11    6     8.27880285959860E-26   1.40739648613176E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.69952302325737E-28   1.86947532558311E-27
  5    7     9.79112380192908E-16   1.17493485623149E-14
  6    7     2.11729538017815E-06   2.75248399423160E-05
  7    7     2.41488070751626E-06   3.38083299052276E-05
  8    7     9.41107213987795E-07   1.41166082098169E-05
  9    7     1.49304873432066E-13   2.38887797491306E-12
 10    7     9.34649965406125E-13   1.58890494119041E-11
 11    7     4.02968409362376E-16   7.25343136852277E-15
 12    7     1.14615125456098E-16   2.17768738366587E-15
 13    7     3.20464359772963E-20   6.40928719545925E-19
 14    7     2.07471743328832E-21   4.35690660990548E-20
  5    8     8.96802628763619E-20   1.16584341739271E-18
  6    8     1.15095366777387E-05   1.61133513488341E-04
  7    8     6.10494164818059E-06   9.15741247227088E-05
  8    8     3.04838492897076E-05   4.87741588635322E-04
  9    8     6.33295826436072E-07   1.07660290494132E-05
 10    8     8.36198675154180E-09   1.50515761527752E-07
 11    8     1.94572762379394E-15   3.69688248520848E-14
 12    8     6.34027187548266E-17   1.26805437509653E-15
 13    8     2.04126845275403E-20   4.28666375078347E-19
 14    8     3.19298745670004E-21   7.02457240474008E-20
  5    9     7.60328289470498E-77   1.06445960525870E-75
  6    9     2.20575192201250E-17   3.30862788301875E-16
  7    9     9.68932510123187E-19   1.55029201619710E-17
  8    9     3.54650553652591E-07   6.02905941209404E-06
  9    9     5.04638708217364E-08   9.08349674791256E-07
 10    9     2.61570429750363E-10   4.96983816525689E-09
 11    9     1.27704272483536E-13   2.55408544967071E-12
 12    9     1.45918734329092E-15   3.06429342091094E-14
 13    9     3.22604559163706E-17   7.09730030160154E-16
 14    9     2.91005621643341E-20   6.69312929779684E-19
 15    9     3.23563007038875E-21   7.76551216893301E-20
 16    9     9.39192057174359E-23   2.34798014293590E-21
 17    9     2.16998106642620E-25   5.64195077270812E-24
  7   10     3.44316356165547E-17   5.85337805481430E-16
  8   10     7.05186682662530E-08   1.26933602879255E-06
  9   10     5.88697723439188E-10   1.11852567453446E-08
 10   10     4.63156586031812E-08   9.26313172063624E-07
 11   10     1.61080645854349E-10   3.38269356294134E-09
 12   10     1.33336449874031E-09   2.93340189722869E-08
 13   10     2.48127316034727E-14   5.70692826879873E-13
 14   10     2.42870756404190E-15   5.82889815370056E-14
 15   10     1.25466807120602E-16   3.13667017801504E-15
 16   10     7.02920753672165E-17   1.82759395954763E-15
 17   10     2.41169890683215E-21   6.51158704844681E-20
 18   10     9.14004007803096E-24   2.55921122184867E-22
 19   10     4.42185637675029E-28   1.28233834925758E-26
 20   10     8.03309087718860E-30   2.40992726315658E-28
 21   10     9.48497901982235E-35   2.94034349614493E-33
 22   10     8.05995336305484E-38   2.57918507617755E-36
 23   10     1.75450602729983E-41   5.78986989008943E-40
 24   10     7.98237429631114E-46   2.71400726074579E-44
 25   10     1.62081718825826E-93   5.67286015890391E-92
 26   10     2.54564756261051E-92   9.16433122539785E-91
 27   10     5.94255246172850E-92   2.19874441083955E-90
 28   10     1.00000000000000E-99   4.89720976368484E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.09198709046420E-17   2.07477547188198E-16
  9   11     2.23396663026057E-11   4.46793326052113E-10
 10   11     2.17070829833720E-10   4.55848742650813E-09
 11   11     7.94210346314564E-10   1.74726276189204E-08
 12   11     1.91623469458396E-09   4.40733979754310E-08
 13   11     2.37541460563489E-12   5.70099505352375E-11
 14   11     2.83991150979402E-13   7.09977877448506E-12
 15   11     2.16217993870196E-14   5.62166784062510E-13
 16   11     4.41857446636003E-15   1.19301510591721E-13
 17   11     1.74812569511918E-18   4.89475194633372E-17
 18   11     7.69225561495765E-21   2.23075412833772E-19
 19   11     5.00914901569324E-24   1.50274470470797E-22
 20   11     3.16562057513517E-26   9.81342378291902E-25
 21   11     1.56100626683738E-30   4.99522005387960E-29
 22   11     2.67754522490666E-33   8.83589924219197E-32
 23   11     5.02794920062794E-37   1.70950272821350E-35
 24   11     5.23182062030367E-41   1.83113721710628E-39
 25   11     1.91623366293687E-45   6.89844118657273E-44
 26   11     6.33652376098379E-51   2.34451379156400E-49
 27   11     7.30977509841067E-81   2.77771453739605E-79
 28   11     1.04967873619165E-90   4.09374707114743E-89
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
 32   11     1.00000000000000E-99   1.00000000000000E-99
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     1.22980385212415E-16   2.45960770424830E-15
  9   12     7.68391050400280E-13   1.61362120584059E-11
 10   12     7.42102818212210E-10   1.63262620006686E-08
 11   12     2.23194196347355E-10   5.13346651598917E-09
 12   12     4.57311000395158E-09   1.09754640094838E-07
 13   12     1.33687207160985E-08   3.34218017902462E-07
 14   12     7.69876990479330E-09   2.00168017524626E-07
 15   12     7.19970691302619E-13   1.94392086651707E-11
 16   12     1.34083582579127E-13   3.75434031221555E-12
 17   12     3.55754845123021E-15   1.03168905085676E-13
 18   12     1.29767787293225E-15   3.89303361879676E-14
 19   12     1.23116103844936E-19   3.81659921919302E-18
 20   12     2.41156163570832E-21   7.71699723426661E-20
 21   12     2.01791173103288E-25   6.65910871240849E-24
 22   12     1.11753317383439E-28   3.79961279103693E-27
 23   12     1.16470930187464E-29   4.07648255656125E-28
 24   12     5.35103622944931E-33   1.92637304260175E-31
 25   12     2.54976863359531E-35   9.43414394430263E-34
 26   12     1.57142232860947E-37   5.97140484871600E-36
 27   12     1.44464788222597E-43   5.63412674068130E-42
 28   12     6.07961446513648E-51   2.43184578605459E-49
 29   12     6.64167216707043E-91   2.72308558849888E-89
 30   12     1.00000000000000E-99   1.00000000000000E-99
 31   12     1.00000000000000E-99   1.00000000000000E-99
 32   12     1.00000000000000E-99   1.00000000000000E-99
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     1.71719977521563E-20   3.60611952795282E-19
  9   13     7.18266744290125E-18   1.58018683743828E-16
 10   13     3.18817798577970E-15   7.33280936729331E-14
 11   13     6.67591455234099E-11   1.60221949256184E-09
 12   13     3.10479244810779E-09   7.76198112026948E-08
 13   13     1.04304739197118E-11   2.71192321912507E-10
 14   13     2.40486943907125E-08   6.49314748549236E-07
 15   13     6.58963136049521E-11   1.84509678093866E-09
 16   13     7.62001720034592E-12   2.20980498810032E-10
 17   13     2.81163534530486E-13   8.43490603591458E-12
 18   13     4.75308626998605E-14   1.47345674369567E-12
 19   13     6.43579274050389E-19   2.05945367696124E-17
 20   13     2.66773022330435E-18   8.80350973690434E-17
 21   13     2.06925166931607E-21   7.03545567567462E-20
 22   13     1.43663161244819E-24   5.02821064356867E-23
 23   13     8.15868807186864E-27   2.93712770587271E-25
 24   13     9.32832012189178E-30   3.45147844509996E-28
 25   13     2.29301827200490E-32   8.71346943361862E-31
 26   13     6.45059970504405E-35   2.51573388496718E-33
 27   13     4.57916192744251E-41   1.83166477097700E-39
 28   13     3.40422033724639E-43   1.39573033827102E-41
 29   13     5.89450989730322E-60   2.47569415686735E-58
 30   13     1.12199154966230E-66   4.82456366354789E-65
 31   13     1.00000000000000E-99   1.00000000000000E-99
 32   13     1.00000000000000E-99   5.22905908045560E-99
 33   13     1.00000000000000E-99   1.00000000000000E-99
 34   13     1.00000000000000E-99   1.00000000000000E-99
 35   13     1.00000000000000E-99   2.22285547794961E-99
 36   13     1.00000000000000E-99   1.00000000000000E-99
 37   13     1.00000000000000E-99   1.00000000000000E-99
 38   13     1.00000000000000E-99   1.00000000000000E-99
  8   14     1.46292450098867E-21   3.21843390217508E-20
  9   14     5.85097094174599E-20   1.34572331660158E-18
 10   14     6.41463613366388E-17   1.53951267207933E-15
 11   14     6.67504933643292E-12   1.66876233410823E-10
 12   14     6.19028980210219E-10   1.60947534854657E-08
 13   14     6.02552549935166E-09   1.62689188482495E-07
 14   14     5.64218863485986E-07   1.57981281776076E-05
 15   14     1.76875936441150E-07   5.12940215679335E-06
 16   14     4.32551202991025E-07   1.29765360897308E-05
 17   14     1.28211252449588E-09   3.97454882593724E-08
 18   14     1.23375121987677E-10   3.94800390360567E-09
 19   14     1.68469406030578E-14   5.55949039900908E-13
 20   14     1.62879612598423E-14   5.53790682834639E-13
 21   14     4.25358654497839E-18   1.48875529074244E-16
 22   14     2.67657393064007E-20   9.63566615030425E-19
 23   14     1.03974393051590E-23   3.84705254290882E-22
 24   14     4.13205388551600E-25   1.57018047649608E-23
 25   14     2.48852796257002E-28   9.70525905402307E-27
 26   14     1.04585346192319E-29   4.18341384769275E-28
 27   14     1.05783579201886E-32   4.33712674727732E-31
 28   14     5.74954623901113E-36   2.41480942038467E-34
 29   14     2.62751328014678E-40   1.12983071046311E-38
 30   14     2.46730380892114E-46   1.08561367592530E-44
 31   14     1.74412731898641E-66   7.84857293543883E-65
 32   14     1.29233581792889E-73   5.94474476247289E-72
 33   14     1.71324634407662E-97   8.05225781716011E-96
 34   14     5.57391935797173E-96   2.67548129182643E-94
 35   14     1.39920069754976E-94   6.85608341799384E-93
 36   14     4.64429067405959E-98   2.32214533702979E-96
 37   14     1.00000000000000E-99   1.00000000000000E-99
 38   14     1.00000000000000E-99   1.00000000000000E-99
 39   14     1.00000000000000E-99   1.00000000000000E-99
 40   14     1.00000000000000E-99   1.00000000000000E-99
  8   15     7.12264117634565E-24   1.63820747055950E-22
  9   15     6.05861533239250E-23   1.45406767977420E-21
 10   15     8.63387597604178E-24   2.15846899401045E-22
 11   15     2.59582604835644E-18   6.74914772572675E-17
 12   15     1.29764361068712E-10   3.50363774885523E-09
 13   15     2.22212854162071E-10   6.22195991653798E-09
 14   15     4.15216404196470E-08   1.20412757216976E-06
 15   15     7.17474552306944E-08   2.15242365692083E-06
 16   15     3.99435107039985E-07   1.23824883182395E-05
 17   15     4.29511303512114E-10   1.37443617123876E-08
 18   15     4.09845787198907E-09   1.35249109775639E-07
 19   15     1.13487174920324E-12   3.85856394729102E-11
 20   15     4.70198735585793E-13   1.64569557455028E-11
 21   15     4.18590069490262E-16   1.50692425016494E-14
 22   15     1.61130619490022E-17   5.96183292113082E-16
 23   15     4.22692693841148E-20   1.60623223659636E-18
 24   15     2.07046310899793E-22   8.07480612509191E-21
 25   15     8.75560428577465E-25   3.50224171430986E-23
 26   15     1.18930866731702E-26   4.87616553599979E-25
 27   15     1.68029159237848E-29   7.05722468798960E-28
 28   15     4.80136933685141E-32   2.06458881484611E-30
 29   15     1.35218797910272E-34   5.94962710805198E-33
 30   15     7.30748102729234E-38   3.28836646228155E-36
 31   15     2.13926335291619E-42   9.84061142341449E-41
 32   15     2.61398503375498E-48   1.22857296586484E-46
 33   15     3.27637291815795E-76   1.57265900071582E-74
 34   15     1.10471357085687E-89   5.41309649719867E-88
 35   15     5.19541700722062E-84   2.59770850361031E-82
 36   15     2.92672043138493E-89   1.49262742000631E-87
 37   15     4.46627293199775E-90   2.32246192463883E-88
 38   15     2.55342689956996E-82   1.35331625677208E-80
 39   15     2.08005009593946E-80   1.12322705180731E-78
 40   15     1.00000000000000E-99   1.00000000000000E-99
