    time    temp    dens
   1.03271305056547E+01   1.00000000000000E-02   7.21142018017756E-04
     nin     zin       y       x
  1    0     4.10809077549691E-09   4.10809077549691E-09
  0    1     5.20900254879403E-01   5.20900254879403E-01
  1    1     1.03523271871927E-05   2.07046543743854E-05
  2    1     1.30960146889400E-06   3.92880440668200E-06
  1    2     8.25950513096706E-06   2.47785153929012E-05
  2    2     1.17830869511525E-01   4.71323478046101E-01
  4    2     1.62668535267582E-22   9.76011211605492E-22
  3    3     1.49353780672514E-13   8.96122684035086E-13
  4    3     3.03495177832847E-09   2.12446624482993E-08
  5    3     9.41861276034538E-17   7.53489020827630E-16
  6    3     6.15559161385949E-25   5.54003245247354E-24
  3    4     1.83446270411862E-10   1.28412389288304E-09
  5    4     6.95299091397724E-13   6.25769182257952E-12
  6    4     1.05049996608651E-13   1.05049996608651E-12
  7    4     7.34069622695622E-21   8.07476584965184E-20
  8    4     2.41875383209228E-31   2.90250459851074E-30
  3    5     7.11423932808370E-17   5.69139146246696E-16
  5    5     5.60330504029862E-08   5.60330504029862E-07
  6    5     4.32927120585221E-07   4.76219832643743E-06
  7    5     5.81052181975835E-17   6.97262618371002E-16
  8    5     1.58886569270342E-20   2.06552540051444E-19
  9    5     4.23175410563064E-34   5.92445574788290E-33
  3    6     1.20663582836074E-11   1.08597224552466E-10
  4    6     1.41181987938968E-07   1.41181987938968E-06
  5    6     4.00373250643335E-06   4.40410575707669E-05
  6    6     7.07603618493046E-06   8.49124342191655E-05
  7    6     1.30514099208541E-06   1.69668328971104E-05
  8    6     2.84010404931080E-09   3.97614566903512E-08
  9    6     6.26549600263739E-17   9.39824400395609E-16
 10    6     2.62357302804726E-19   4.19771684487561E-18
 11    6     9.08008625621872E-31   1.54361466355718E-29
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.00000000000000E-99   1.00000000000000E-99
  5    7     6.45697071951314E-18   7.74836486341577E-17
  6    7     2.03061750884591E-06   2.63980276149968E-05
  7    7     3.43645872017204E-06   4.81104220824086E-05
  8    7     1.50136659070480E-06   2.25204988605719E-05
  9    7     8.03978805428034E-14   1.28636608868485E-12
 10    7     1.98611228901188E-13   3.37639089132019E-12
 11    7     1.07433506222891E-18   1.93380311201204E-17
 12    7     2.44130251482401E-19   4.63847477816563E-18
 13    7     1.63341183999412E-22   3.26682367998823E-21
 14    7     7.90753235497750E-24   1.66058179454528E-22
  5    8     4.96172089983209E-22   6.45023716978171E-21
  6    8     1.01761554533826E-05   1.42466176347356E-04
  7    8     5.46765991919821E-06   8.20148987879732E-05
  8    8     3.04837193616168E-05   4.87739509785868E-04
  9    8     6.84845561847953E-07   1.16423745514152E-05
 10    8     1.32746330330164E-08   2.38943394594295E-07
 11    8     2.09430846573969E-15   3.97918608490541E-14
 12    8     5.19451428033608E-17   1.03890285606722E-15
 13    8     7.09873320471303E-21   1.49073397298974E-19
 14    8     3.15255058995547E-22   6.93561129790204E-21
  5    9     5.75051843432720E-77   8.05072580805808E-76
