    time    temp    dens
   9.67992377193951E-01   6.07586937812154E-02   8.75677084511029E-01
     nin     zin       y       x
  1    0     7.24278457734157E-10   7.24278457734157E-10
  0    1     5.20918335646170E-01   5.20918335646170E-01
  1    1     3.85995277380293E-06   7.71990554760587E-06
  2    1     1.11496028295616E-07   3.34488084886847E-07
  1    2     9.70545595318953E-06   2.91163678595686E-05
  2    2     1.17828329861172E-01   4.71313319444689E-01
  4    2     6.39470427730074E-22   3.83682256638044E-21
  3    3     1.24913852014320E-14   7.49483112085923E-14
  4    3     5.29375586848067E-10   3.70562910793647E-09
  5    3     8.77121481689308E-17   7.01697185351446E-16
  6    3     1.88270339027348E-23   1.69443305124613E-22
  3    4     6.58924168491177E-10   4.61246917943824E-09
  5    4     7.83234434871387E-14   7.04910991384248E-13
  6    4     1.88369063999893E-14   1.88369063999893E-13
  7    4     7.40352317022389E-22   8.14387548724628E-21
  8    4     4.61497971926910E-30   5.53797566312292E-29
  3    5     3.82139983686975E-13   3.05711986949580E-12
  5    5     1.68202391788719E-09   1.68202391788719E-08
  6    5     1.44466487368807E-07   1.58913136105688E-06
  7    5     1.73219035638635E-14   2.07862842766362E-13
  8    5     1.71166317596516E-18   2.22516212875470E-17
  9    5     6.56373928522063E-29   9.18923499930888E-28
  3    6     1.20663582776375E-11   1.08597224498738E-10
  4    6     1.97586495858389E-07   1.97586495858389E-06
  5    6     4.21939979977302E-06   4.64133977975032E-05
  6    6     6.98799748544883E-06   8.38559698253859E-05
  7    6     1.21703131529157E-06   1.58214070987904E-05
  8    6     2.50568209430887E-09   3.50795493203242E-08
  9    6     6.15972656743758E-16   9.23958985115638E-15
 10    6     1.29606730680499E-17   2.07370769088798E-16
 11    6     8.52532207371446E-26   1.44930475253146E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     2.23553786472869E-28   2.45909165120156E-27
  5    7     1.09680681770429E-15   1.31616818124514E-14
  6    7     2.11954167826235E-06   2.75540418174106E-05
  7    7     2.41123772767638E-06   3.37573281874693E-05
  8    7     9.31964655849269E-07   1.39794698377390E-05
  9    7     1.47708272084045E-13   2.36333235334472E-12
 10    7     9.37669636880127E-13   1.59403838269622E-11
 11    7     4.09082002682288E-16   7.36347604828119E-15
 12    7     1.17990048063507E-16   2.24181091320663E-15
 13    7     3.35190333317580E-20   6.70380666635160E-19
 14    7     2.19801536032770E-21   4.61583225668817E-20
  5    8     9.44737210138882E-20   1.22815837318055E-18
  6    8     1.15245724972366E-05   1.61344014961313E-04
  7    8     6.11659362656974E-06   9.17489043985461E-05
  8    8     3.04838527803402E-05   4.87741644485443E-04
  9    8     6.32440960759339E-07   1.07514963329088E-05
 10    8     8.25135225569550E-09   1.48524340602519E-07
 11    8     1.91955524943354E-15   3.64715497392372E-14
 12    8     6.29731084408365E-17   1.25946216881673E-15
 13    8     2.02318973143384E-20   4.24869843601105E-19
 14    8     3.18041540391633E-21   6.99691388861592E-20
  5    9     7.65005255737236E-77   1.07100735803213E-75
  6    9     1.68855449143138E-17   2.53283173714707E-16
  7    9     7.55947771488234E-19   1.20951643438117E-17
  8    9     3.56602060772909E-07   6.06223503313945E-06
  9    9     5.00560927122127E-08   9.01009668819829E-07
 10    9     2.60663746806557E-10   4.95261118932458E-09
 11    9     1.27605100566164E-13   2.55210201132328E-12
 12    9     1.45189327270319E-15   3.04897587267669E-14
 13    9     3.23640708860571E-17   7.12009559493257E-16
 14    9     2.91009238948313E-20   6.69321249581121E-19
 15    9     3.30028020059717E-21   7.92067248143321E-20
 16    9     9.95015436970649E-23   2.48753859242662E-21
 17    9     2.28520664954479E-25   5.94153728881644E-24
  7   10     3.87730438572742E-17   6.59141745573661E-16
  8   10     7.12731748716469E-08   1.28291714768964E-06
  9   10     5.89926568840025E-10   1.12086048079605E-08
 10   10     4.63146538264475E-08   9.26293076528949E-07
 11   10     1.60579787352013E-10   3.37217553439227E-09
 12   10     1.33011233974260E-09   2.92624714743372E-08
 13   10     2.46778410617886E-14   5.67590344421138E-13
 14   10     2.41866121169998E-15   5.80478690807994E-14
 15   10     1.26969001442033E-16   3.17422503605083E-15
 16   10     7.35995802523346E-17   1.91358908656070E-15
 17   10     2.51821643137743E-21   6.79918436471905E-20
 18   10     1.77902460470736E-24   4.98126889318062E-23
 19   10     4.64802121013263E-28   1.34792615093846E-26
 20   10     8.45742180259284E-30   2.53722654077785E-28
 21   10     1.00869829451704E-34   3.12696471300281E-33
 22   10     8.66248116539976E-38   2.77199397292792E-36
 23   10     1.97059474405179E-41   6.50296265537091E-40
 24   10     8.85837971549393E-46   3.01184910326794E-44
 25   10     2.02291119593457E-93   7.08018918577100E-92
 26   10     3.17644386911527E-92   1.14351979288150E-90
 27   10     7.41352949163350E-92   2.74300591190439E-90
 28   10     1.00000000000000E-99   6.47099481626886E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.08698561543847E-17   2.06527266933310E-16
  9   11     2.31966516668166E-11   4.63933033336331E-10
 10   11     2.17481677775963E-10   4.56711523329522E-09
 11   11     7.93521009446001E-10   1.74574622078120E-08
 12   11     1.91485043450315E-09   4.40415599935725E-08
 13   11     2.35478101565729E-12   5.65147443757749E-11
 14   11     2.83025189673112E-13   7.07562974182780E-12
 15   11     2.17785319572806E-14   5.66241830889296E-13
 16   11     4.56861937111678E-15   1.23352723020153E-13
 17   11     1.81807547385066E-18   5.09061132678184E-17
 18   11     2.69404707973194E-21   7.81273653122262E-20
