    time    temp    dens
   1.11835161980077E-01   4.68995073230894E+00   3.85193696864863E+05
     nin     zin       y       x
  1    0     8.18938780943052E-08   8.18938780943052E-08
  0    1     5.41702171308154E-01   5.41702171308154E-01
  1    1     8.88780930391984E-11   1.77756186078397E-10
  2    1     8.28431487836324E-16   2.48529446350897E-15
  1    2     1.46343814538884E-10   4.39031443616653E-10
  2    2     1.14473564024493E-01   4.57894256097970E-01
  4    2     5.81285184776228E-26   3.48771110865737E-25
  3    3     1.57335526207167E-15   9.44013157242999E-15
  4    3     4.17614083353505E-20   2.92329858347454E-19
  5    3     9.47515396739741E-31   7.58012317391793E-30
  6    3     2.53927546999169E-38   2.28534792299252E-37
  3    4     2.89466800852662E-15   2.02626760596863E-14
  5    4     8.03428380050636E-19   7.23085542045573E-18
  6    4     1.33548910033432E-24   1.33548910033432E-23
  7    4     2.14305414710864E-36   2.35735956181950E-35
  8    4     2.29137245343151E-46   2.74964694411781E-45
  3    5     6.47175527900308E-21   5.17740422320246E-20
  5    5     2.56200618598584E-17   2.56200618598584E-16
  6    5     2.84400878401437E-18   3.12840966241580E-17
  7    5     6.40448499328265E-28   7.68538199193918E-27
  8    5     6.37236423961621E-30   8.28407351150107E-29
  9    5     1.54183653697149E-41   2.15857115176009E-40
  3    6     1.59338560224411E-25   1.43404704201970E-24
  4    6     1.11160136754846E-14   1.11160136754846E-13
  5    6     3.69408379636409E-16   4.06349217600050E-15
  6    6     2.15928305020379E-09   2.59113966024455E-08
  7    6     2.48586849929579E-16   3.23162904908453E-15
  8    6     5.36004001431923E-20   7.50405602004692E-19
  9    6     4.54024390195802E-31   6.81036585293703E-30
 10    6     1.12517835659110E-35   1.80028537054576E-34
 11    6     4.78576722167930E-47   8.13580427685481E-46
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.19128078834618E-23   3.51040886718080E-22
  5    7     1.45882814701961E-21   1.75059377642353E-20
  6    7     6.21774438800345E-13   8.08306770440449E-12
  7    7     2.85649923913846E-14   3.99909893479385E-13
  8    7     1.47476645691498E-15   2.21214968537247E-14
  9    7     3.56733838740622E-25   5.70774141984995E-24
 10    7     3.16897113697289E-23   5.38725093285392E-22
 11    7     3.83400583937824E-27   6.90121051088083E-26
 12    7     2.34382053592381E-25   4.45325901825523E-24
 13    7     1.57313501774766E-35   3.14627003549532E-34
 14    7     1.52893571357647E-24   3.21076499851059E-23
  5    8     9.76923811111329E-26   1.27000095444473E-24
  6    8     3.41673474531922E-14   4.78342864344691E-13
  7    8     1.05494598008846E-12   1.58241897013269E-11
  8    8     7.49267225908447E-09   1.19882756145351E-07
  9    8     2.43825547162694E-16   4.14503430176580E-15
 10    8     4.59560755015501E-21   8.27209359027902E-20
 11    8     8.21092526803339E-29   1.56007580092634E-27
 12    8     5.06067202156099E-27   1.01213440431220E-25
 13    8     7.27428818168858E-37   1.52760051815460E-35
 14    8     1.42763873197060E-39   3.14080521033532E-38
  5    9     2.02572671783180E-33   2.83601740496451E-32
  6    9     3.35933458161386E-21   5.03900187242079E-20
  7    9     1.54138839155854E-18   2.46622142649366E-17
  8    9     2.77213219081319E-13   4.71262472438242E-12
  9    9     2.72660548720418E-16   4.90788987696752E-15
 10    9     1.14135798384280E-17   2.16858016930132E-16
 11    9     2.46380387105151E-23   4.92760774210301E-22
 12    9     1.65894044484856E-26   3.48377493418197E-25
 13    9     5.49522553400760E-31   1.20894961748167E-29
 14    9     2.80273152174199E-33   6.44628250000657E-32
 15    9     2.11278930254200E-37   5.07069432610079E-36
 16    9     1.29315581854202E-37   3.23288954635505E-36
 17    9     1.06050621543311E-44   2.75731616012607E-43
  7   10     5.71403498153705E-25   9.71385946861299E-24
  8   10     1.01464709755327E-15   1.82636477559588E-14
  9   10     7.31456189416337E-17   1.38976675989104E-15
 10   10     8.86337281935657E-11   1.77267456387131E-09
 11   10     2.15248013009304E-16   4.52020827319539E-15
 12   10     2.24066488550499E-18   4.92946274811099E-17
 13   10     1.70684388530453E-24   3.92574093620043E-23
 14   10     6.32961786796362E-26   1.51910828831127E-24
 15   10     1.69351563480419E-29   4.23378908701048E-28
 16   10     3.03581991422754E-31   7.89313177699161E-30
 17   10     1.81528245498284E-37   4.90126262845366E-36
 18   10     1.24533958944137E-41   3.48695085043583E-40
 19   10     2.17135468273917E-47   6.29692857994358E-46
 20   10     6.49800125939418E-50   1.94940037781825E-48
 21   10     2.53303285545011E-56   7.85240185189536E-55
 22   10     1.72593930619063E-60   5.52300577981003E-59
 23   10     4.31432876572427E-67   1.42372849268901E-65
 24   10     2.98984314363152E-72   1.01654666883472E-70
 25   10     3.84311517910788E-88   1.34509031268776E-86
 26   10     1.00000000000000E-99   1.00000000000000E-99
 27   10     1.00000000000000E-99   1.00000000000000E-99
 28   10     1.00000000000000E-99   1.00000000000000E-99
 29   10     1.00000000000000E-99   1.00000000000000E-99
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     7.85338504725596E-21   1.49214315897863E-19
  9   11     1.61568261587870E-20   3.23136523175740E-19
 10   11     2.12753561292523E-13   4.46782478714298E-12
 11   11     4.03736561062719E-16   8.88220434337983E-15
 12   11     8.21025660105613E-14   1.88835901824291E-12
 13   11     1.71617191260426E-20   4.11881259025023E-19
 14   11     1.30565168582374E-23   3.26412921455936E-22
 15   11     2.84070418220362E-27   7.38583087372941E-26
 16   11     9.07380344962091E-29   2.44992693139765E-27
 17   11     8.56920538525327E-33   2.39937750787091E-31
 18   11     1.21478514065872E-35   3.52287690791029E-34
 19   11     1.31552833733769E-41   3.94658501201308E-40
 20   11     5.22046796168581E-46   1.61834506812260E-44
 21   11     2.88162971893046E-51   9.22121510057747E-50
 22   11     3.76041824111048E-55   1.24093801956646E-53
 23   11     8.70819654335122E-61   2.96078682473942E-59
 24   11     1.02577905189243E-65   3.59022668162352E-64
 25   11     6.95266843578812E-72   2.50296063688372E-70
 26   11     1.24514526483206E-78   4.60703747987863E-77
 27   11     4.07190162287802E-93   1.54732261669365E-91
 28   11     1.00000000000000E-99   1.00000000000000E-99
 29   11     1.00000000000000E-99   1.00000000000000E-99
 30   11     1.00000000000000E-99   1.00000000000000E-99
 31   11     1.00000000000000E-99   1.00000000000000E-99
