    time    temp    dens
   9.94725615483386E-01   5.90908302238959E-02   8.06956067850431E-01
     nin     zin       y       x
  1    0     7.32543521083885E-10   7.32543521083885E-10
  0    1     5.20917637633801E-01   5.20917637633801E-01
  1    1     3.99669347144336E-06   7.99338694288673E-06
  2    1     1.18999756953284E-07   3.56999270859853E-07
  1    2     9.68971415158762E-06   2.90691424547628E-05
  2    2     1.17828490811695E-01   4.71313963246778E-01
  4    2     7.07401560164971E-22   4.24440936098982E-21
  3    3     1.36963254829484E-14   8.21779528976902E-14
  4    3     5.67045836391117E-10   3.96932085473782E-09
  5    3     1.07326924184964E-16   8.58615393479710E-16
  6    3     2.29475786297094E-23   2.06528207667384E-22
  3    4     6.36672304577029E-10   4.45670613203920E-09
  5    4     8.97601324534399E-14   8.07841192080959E-13
  6    4     2.09360186505082E-14   2.09360186505082E-13
  7    4     8.63850156881146E-22   9.50235172569261E-21
  8    4     5.09542769999805E-30   6.11451323999765E-29
  3    5     3.70657911389573E-13   2.96526329111659E-12
  5    5     1.84530302864087E-09   1.84530302864087E-08
  6    5     1.54428151848616E-07   1.69870967033478E-06
  7    5     1.64720334747231E-14   1.97664401696677E-13
  8    5     1.62859725849093E-18   2.11717643603821E-17
  9    5     5.64522491253029E-29   7.90331487754240E-28
  3    6     1.20663582794367E-11   1.08597224514930E-10
  4    6     1.97396883824860E-07   1.97396883824860E-06
  5    6     4.21350966843037E-06   4.63486063527341E-05
  6    6     6.99168596803887E-06   8.39002316164664E-05
  7    6     1.22000269201923E-06   1.58600349962500E-05
  8    6     2.51714864412744E-09   3.52400810177842E-08
  9    6     6.22370293272740E-16   9.33555439909110E-15
 10    6     1.31220331179514E-17   2.09952529887222E-16
 11    6     8.19104630408308E-26   1.39247787169412E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     1.54323403665849E-28   1.69755744032434E-27
  5    7     9.43709473345431E-16   1.13245136801452E-14
  6    7     2.11653378933585E-06   2.75149392613660E-05
  7    7     2.41614286034870E-06   3.38260000448818E-05
  8    7     9.44216135072975E-07   1.41632420260946E-05
  9    7     1.49839290059348E-13   2.39742864094957E-12
 10    7     9.33589152137072E-13   1.58710155863302E-11
 11    7     4.00816602907660E-16   7.21469885233788E-15
 12    7     1.13444463362003E-16   2.15544480387807E-15
 13    7     3.15451056412623E-20   6.30902112825246E-19
 14    7     2.03352724589032E-21   4.27040721636967E-20
  5    8     8.80797895436381E-20   1.14503726406730E-18
  6    8     1.15044154021000E-05   1.61061815629400E-04
  7    8     6.10098173121474E-06   9.15147259682212E-05
  8    8     3.04838481023654E-05   4.87741569637847E-04
  9    8     6.33586057919420E-07   1.07709629846301E-05
 10    8     8.39978029061035E-09   1.51196045230986E-07
 11    8     1.95459260092035E-15   3.71372594174866E-14
