    time    temp    dens
   9.29214867856682E-01   6.33503235299831E-02   9.89945638389197E-01
     nin     zin       y       x
  1    0     7.12208303447123E-10   7.12208303447123E-10
  0    1     5.20919444040724E-01   5.20919444040724E-01
  1    1     3.65692518910533E-06   7.31385037821066E-06
  2    1     1.01209058463171E-07   3.03627175389514E-07
  1    2     9.72354803602243E-06   2.91706441080673E-05
  2    2     1.17828069533531E-01   4.71312278134126E-01
  4    2     5.44597077588862E-22   3.26758246553317E-21
  3    3     1.08521650781491E-14   6.51129904688946E-14
  4    3     4.73589510172224E-10   3.31512657120557E-09
  5    3     6.32069380586634E-17   5.05655504469307E-16
  6    3     1.37015288399716E-23   1.23313759559745E-22
  3    4     6.92205809370419E-10   4.84544066559294E-09
  5    4     6.27955279014546E-14   5.65159751113091E-13
  6    4     1.58459208051171E-14   1.58459208051171E-13
  7    4     5.75086303209093E-22   6.32594933530002E-21
  8    4     3.88731320925952E-30   4.66477585111143E-29
  3    5     3.99743639438199E-13   3.19794911550559E-12
  5    5     1.44979032171812E-09   1.44979032171812E-08
  6    5     1.29238713913674E-07   1.42162585305042E-06
  7    5     1.84255094829972E-14   2.21106113795967E-13
  8    5     1.84233663780786E-18   2.39503762915022E-17
  9    5     8.22342040909554E-29   1.15127885727338E-27
  3    6     1.20663582734405E-11   1.08597224460964E-10
  4    6     1.97861858488760E-07   1.97861858488760E-06
  5    6     4.22859524107556E-06   4.65145476518312E-05
  6    6     6.98212935226506E-06   8.37855522271807E-05
  7    6     1.21229933271660E-06   1.57598913253158E-05
  8    6     2.48759605618261E-09   3.48263447865566E-08
  9    6     6.04705309749327E-16   9.07057964623991E-15
 10    6     1.26746300878880E-17   2.02794081406208E-16
 11    6     8.99023031171149E-26   1.52833915299095E-24
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.82689063093242E-28   4.20957969402566E-27
  5    7     1.43184079942019E-15   1.71820895930422E-14
  6    7     2.12433177650426E-06   2.76163130945554E-05
  7    7     2.40382893299300E-06   3.36536050619019E-05
  8    7     9.12594006895137E-07   1.36889101034271E-05
  9    7     1.44212599976363E-13   2.30740159962181E-12
 10    7     9.43612769705684E-13   1.60414170849966E-11
 11    7     4.21030314996196E-16   7.57854566993153E-15
 12    7     1.24808057162102E-16   2.37135308607994E-15
 13    7     3.66196847019103E-20   7.32393694038205E-19
 14    7     2.46929385558250E-21   5.18551709672325E-20
