    time    temp    dens
   1.09102959288566E-01   5.42510269461549E+00   5.98444806576147E+05
     nin     zin       y       x
  1    0     1.85232257768710E-04   1.85232257768710E-04
  0    1     5.48604931806641E-01   5.48604931806641E-01
  1    1     1.20583973682388E-07   2.41167947364777E-07
  2    1     4.23319060424598E-11   1.26995718127380E-10
  1    2     2.44863030188378E-08   7.34589090565133E-08
  2    2     1.12802342217128E-01   4.51209368868511E-01
  4    2     3.29529765287467E-19   1.97717859172480E-18
  3    3     9.86473151784156E-13   5.91883891070493E-12
  4    3     4.10460934759842E-15   2.87322654331890E-14
  5    3     8.89394167974907E-23   7.11515334379926E-22
  6    3     1.74542118425390E-28   1.57087906582851E-27
  3    4     3.44079993268307E-13   2.40855995287815E-12
  5    4     1.28181302591924E-15   1.15363172332731E-14
  6    4     2.87554755804888E-19   2.87554755804888E-18
  7    4     9.06079833939085E-28   9.96687817332993E-27
  8    4     9.45784250651539E-35   1.13494110078185E-33
  3    5     9.28255711303399E-19   7.42604569042719E-18
  5    5     4.37654415708111E-15   4.37654415708111E-14
  6    5     1.30508343550058E-16   1.43559177905064E-15
  7    5     1.90661848680772E-23   2.28794218416926E-22
  8    5     4.35181446625844E-28   5.65735880613597E-27
  9    5     2.14883738168284E-36   3.00837233435598E-35
  3    6     1.87189237811172E-23   1.68470314030054E-22
  4    6     5.87301729789529E-15   5.87301729789529E-14
  5    6     1.11008038631621E-13   1.22108842494783E-12
  6    6     6.59319759291408E-09   7.91183711149690E-08
  7    6     2.60019045381398E-13   3.38024758995817E-12
  8    6     1.42414563901479E-15   1.99380389462070E-14
  9    6     1.93112456430247E-23   2.89668684645370E-22
 10    6     1.78768107310006E-29   2.86028971696009E-28
 11    6     1.67835593522371E-37   2.85320508988031E-36
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     3.31479003467963E-23   3.64626903814759E-22
  5    7     4.51388121195118E-19   5.41665745434142E-18
  6    7     1.25341972088264E-12   1.62944563714744E-11
  7    7     4.06605724577963E-12   5.69248014409148E-11
  8    7     2.31926458445789E-14   3.47889687668683E-13
  9    7     5.73596489860444E-21   9.17754383776710E-20
 10    7     8.01968555963350E-25   1.36334654513770E-23
 11    7     4.04317313728870E-28   7.27771164711967E-27
 12    7     1.07130060772287E-26   2.03547115467345E-25
 13    7     2.53024170422444E-33   5.06048340844888E-32
 14    7     6.07421391293844E-25   1.27558492171707E-23
  5    8     2.29776203947991E-23   2.98709065132389E-22
  6    8     1.84565183924321E-14   2.58391257494049E-13
  7    8     8.18307098963247E-14   1.22746064844487E-12
  8    8     2.93372649748974E-09   4.69396239598359E-08
