    time    temp    dens
   2.41123166348100E+01   1.00000000000000E-02   5.66556182018709E-05
     nin     zin       y       x
  1    0     9.17353748880217E-09   9.17353748880217E-09
  0    1     5.20899427034340E-01   5.20899427034340E-01
  1    1     1.07410602709412E-05   2.14821205418824E-05
  2    1     1.40988342903214E-06   4.22965028709642E-06
  1    2     8.17385342960544E-06   2.45215602888163E-05
  2    2     1.17830905554116E-01   4.71323622216464E-01
  4    2     2.48013241512590E-23   1.48807944907554E-22
  3    3     1.66163886838809E-13   9.96983321032854E-13
  4    3     3.72345834449933E-09   2.60642084114953E-08
  5    3     1.68809850838700E-17   1.35047880670960E-16
  6    3     1.63970676684349E-26   1.47573609015914E-25
  3    4     1.72521190420839E-10   1.20764833294587E-09
  5    4     7.45867415901023E-13   6.71280674310921E-12
  6    4     1.09622541085560E-13   1.09622541085560E-12
  7    4     4.18942928001693E-21   4.60837220801862E-20
  8    4     2.41407421279821E-32   2.89688905535786E-31
  3    5     2.88300554373772E-22   2.30640443499018E-21
  5    5     1.10486588061400E-07   1.10486588061400E-06
  6    5     4.75105563893621E-07   5.22616120282983E-06
  7    5     1.28251045595304E-17   1.53901254714365E-16
  8    5     2.95279579188029E-21   3.83863452944438E-20
  9    5     1.37410016354938E-35   1.92374022896913E-34
  3    6     1.20663582836074E-11   1.08597224552466E-10
  4    6     8.60531030684422E-08   8.60531030684422E-07
  5    6     3.95955400277647E-06   4.35550940305412E-05
  6    6     7.07931413673762E-06   8.49517696408515E-05
  7    6     1.33965366318381E-06   1.74154976213896E-05
  8    6     2.86581552183910E-09   4.01214173057473E-08
  9    6     1.86436444219844E-18   2.79654666329766E-17
 10    6     3.99162744372171E-20   6.38660390995473E-19
 11    6     2.22196209229652E-32   3.77733555690409E-31
 12    6     1.00000000000000E-99   1.00000000000000E-99
  4    7     8.43395506948930E-83   9.27735057643823E-82
  5    7     1.59324951948758E-18   1.91189942338510E-17
  6    7     1.99608139903065E-06   2.59490581873984E-05
  7    7     4.72516462317702E-06   6.61523047244782E-05
  8    7     1.92255942496695E-06   2.88383913745042E-05
  9    7     2.16388736878880E-14   3.46221979006209E-13
 10    7     2.01235099589765E-14   3.42099669302600E-13
 11    7     1.70105271082788E-19   3.06189487949018E-18
 12    7     4.24267492316035E-20   8.06108235400467E-19
 13    7     2.82403425679874E-23   5.64806851359747E-22
 14    7     1.20004549916471E-24   2.52009554824588E-23
  5    8     8.21672354062379E-23   1.06817406028109E-21
  6    8     8.87931989656351E-06   1.24310478551889E-04
  7    8     5.04359056441283E-06   7.56538584661925E-05
  8    8     3.04837125693619E-05   4.87739401109791E-04
