# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     6.07517374779341E-12   6.07517374779341E-12
    1      1      0     7.51637541221952E-01   7.51637541221952E-01
    2      1      1     7.30910291184733E-06   1.46182058236947E-05
    3      1      2     1.00840111421640E-06   3.02520334264920E-06
    3      2      1     1.20338696737933E-05   3.61016090213798E-05
    4      2      2     6.15421271054134E-02   2.46168508421653E-01
    6      3      3     5.63247780682945E-13   3.37948668409767E-12
    7      3      4     3.07080020895747E-09   2.14956014627023E-08
    7      4      3     1.10282560851674E-09   7.71977925961721E-09
    9      4      5     3.88905220667353E-13   3.50014698600618E-12
    9      6      3     3.34960216019307E-11   3.01464194417376E-10
   10      4      6     1.32498499549542E-13   1.32498499549542E-12
   10      5      5     1.74833717381945E-07   1.74833717381945E-06
   11      5      6     4.08762580946457E-06   4.49638839041103E-05
   11      6      5     6.49633813531979E-14   7.14597194885177E-13
   12      6      6     3.35912097190695E-06   4.03094516628834E-05
   13      6      7     1.73956033307831E-06   2.26142843300181E-05
   13      7      6     2.27287908789472E-17   2.95474281426314E-16
   14      6      8     6.32069852848912E-10   8.84897793988476E-09
   14      7      7     1.55232178443536E-05   2.17325049820950E-04
   15      7      8     8.40757468729072E-06   1.26113620309361E-04
   15      8      7     3.33881746114932E-17   5.00822619172398E-16
   15      9      6     7.99756787852083E-15   1.19963518177812E-13
   16      7      9     6.80554637388845E-20   1.08888741982215E-18
   16      8      8     8.93826814492778E-06   1.43012290318844E-04
   16      9      7     3.44283882269796E-15   5.50854211631673E-14
   17      8      9     1.12501487744913E-06   1.91252529166352E-05
   17      9      8     1.98333425582818E-18   3.37166823490791E-17
   18      8     10     4.26310359520159E-07   7.67358647136285E-06
   18      9      9     1.53655262802675E-08   2.76579473044815E-07
   19      9     10     2.62142790913715E-09   4.98071302736058E-08
   20     10     10     2.74128372684129E-08   5.48256745368258E-07
   21     10     11     1.98548177139279E-09   4.16951171992486E-08
   22     10     12     2.15637373544633E-09   4.74402221798193E-08
   22     11     11     1.03828559396812E-08   2.28422830672986E-07
