# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      0      1     2.64581514288987E-13   2.64581514288987E-13
    1      1      0     3.07512600852397E-07   3.07512600852397E-07
    2      1      1     4.32129439831367E-08   8.64258879662735E-08
    3      1      2     2.72542610852933E-08   8.17627832558799E-08
    3      2      1     7.45718545932697E-10   2.23715563779809E-09
    4      2      2     3.65304628586740E-02   1.46121851434696E-01
    6      3      3     1.32581583826247E-13   7.95489502957482E-13
    7      3      4     8.10859790761678E-10   5.67601853533175E-09
    7      4      3     1.81217698771740E-17   1.26852389140218E-16
    9      4      5     1.45379570183534E-06   1.30841613165181E-05
   10      4      6     4.14755908650849E-08   4.14755908650849E-07
   10      5      5     3.52312473799568E-16   3.52312473799568E-15
   11      5      6     1.90644373386934E-08   2.09708810725628E-07
   11      6      5     1.64458459268694E-19   1.80904305195563E-18
   12      6      6     9.67771468120956E-08   1.16132576174515E-06
   13      6      7     1.12755174673366E-07   1.46581727075376E-06
   14      6      8     4.96841155250628E-07   6.95577617350879E-06
   14      7      7     7.74264560963932E-13   1.08397038534950E-11
   15      7      8     3.46480431115147E-07   5.19720646672721E-06
   15      8      7     3.27980902256576E-18   4.91971353384865E-17
   16      8      8     8.01219566237916E-05   1.28195130598067E-03
   17      8      9     3.02929359117004E-06   5.14979910498906E-05
   17      9      8     2.10375570311397E-20   3.57638469529375E-19
   18      8     10     2.59360392949389E-06   4.66848707308901E-05
   18      9      9     4.65493949961799E-15   8.37889109931239E-14
   19      8     11     3.34947420303862E-20   6.36400098577338E-19
   19      9     10     2.27308288695651E-05   4.31885748521737E-04
   19     10      9     2.53470109751774E-19   4.81593208528371E-18
   20     10     10     5.71453119238320E-05   1.14290623847664E-03
   21     10     11     2.66496081312185E-05   5.59641770755588E-04
   22     10     12     4.38915911223328E-05   9.65615004691322E-04
   22     11     11     5.98742152712437E-16   1.31723273596736E-14
   23     11     12     3.35538325462214E-08   7.71738148563092E-07
   24     11     13     3.09672243688039E-08   7.43213384851293E-07
   24     12     12     1.52768397221457E-08   3.66644153331498E-07
   25     12     13     3.25057226628515E-08   8.12643066571288E-07
   26     12     14     7.28658412292088E-08   1.89451187195943E-06
   26     13     13     2.11591544546718E-16   5.50138015821467E-15
   27     12     15     1.63873609710889E-19   4.42458746219401E-18
   27     13     14     4.16102782499203E-08   1.12347751274785E-06
   28     12     16     1.55480718800652E-08   4.35346012641824E-07
   28     13     15     2.77191394693657E-11   7.76135905142239E-10
   28     14     14     5.21291140248280E-09   1.45961519269518E-07
   29     14     15     5.53228765237416E-09   1.60436341918851E-07
   30     14     16     1.36633168268084E-08   4.09899504804253E-07
   31     14     17     8.05432091993763E-10   2.49683948518067E-08
   31     15     16     7.35329585853441E-09   2.27952171614567E-07
   32     14     18     2.04843316885010E-08   6.55498614032031E-07
   32     15     17     1.44495313762191E-13   4.62385004039010E-12
   32     16     16     2.98587528337207E-15   9.55480090679061E-14
   33     15     18     3.65363108177711E-08   1.20569825698645E-06
