# 1:iteration 2:time[s], 3:T[GK], 4:rho[g/cm3], 5:Ye 
# 6:R[km], 7:Y_n, 8:Y_p, 9:Y_alpha, 10:Y_lights 
# 11:Y_heavies 12:<Z> 13:<A> 14:entropy [kB/baryon] (15:Sn [MeV])
       0  9.7719841200000004E-02   9.9992733299999959E+00   3.8838037400000039E+06   5.9999999999999998E-01   3.2196483300000004E+01   3.8244923755893445E-01   5.8244935759408933E-01   8.7360938407030075E-03   7.8251822258037964E-05   3.1579352830507581E-11   6.1619803417394514E-01   1.0269967236232422E+00   9.8176983854141554E+01
      10  9.7719842533000006E-02   9.9992726357986257E+00   3.8838029036673917E+06   5.9999999486550781E-01   3.2196485298490941E+01   3.8244921302342622E-01   5.8244932278964057E-01   8.7361086777657665E-03   7.8251818045187477E-05   3.1579405381988415E-11   6.1619805706642161E-01   1.0269967705658818E+00   9.8176984155661231E+01
      20  9.7729475420004208E-02   9.9942572666992930E+00   3.8777638695948804E+06   5.9996291409344404E-01   3.2210930587213298E+01   3.8227068223003641E-01   5.8219663077181560E-01   8.8439295611139526E-03   7.8220980753686021E-05   3.1961106507395293E-11   6.1636470965025714E-01   1.0273380156865140E+00   9.8177898997666759E+01
      30  9.7836618083728108E-02   9.9386076884803405E+00   3.8111956972073060E+06   5.9955355221248330E-01   3.2372241733977184E+01   3.8011242774544324E-01   5.7921965597286496E-01   1.0127933336986259E-02   7.7822977834168740E-05   3.6476997517802389E-11   6.1839108019697264E-01   1.0314192584048161E+00   9.8169082620769302E+01
      40  9.7992130342336933E-02   9.8582729736411991E+00   3.7165137193961008E+06   5.9896917654625614E-01   3.2608486947142310E+01   3.7637338298716216E-01   5.7431186444591054E-01   1.2290025218929168E-02   7.7050761217456855E-05   4.3952177301433343E-11   6.2194873731893685E-01   1.0383651808348224E+00   9.8143996344136653E+01
      50  9.8124359158522689E-02   9.7903743595180188E+00   3.6377803439575145E+06   5.9848111779845181E-01   3.2811341288298919E+01   3.7257266569472980E-01   5.6953503300495767E-01   1.4434838558422671E-02   7.6193768097809864E-05   5.1201044227389705E-11   6.2562136654422573E-01   1.0453485464096375E+00   9.8108678626159019E+01
      60  9.8260151186809835E-02   9.7210369703273116E+00   3.5585877405524817E+06   5.9798806219405320E-01   3.3021571510304128E+01   3.6802179853556088E-01   5.6399805743398124E-01   1.6957341914268034E-02   7.5104692497908210E-05   5.9509516775965856E-11   6.3008968055106329E-01   1.0536827077103010E+00   9.8061306983963576E+01
      70  9.8378310805366118E-02   9.6610255275219448E+00   3.4910242714121616E+06   5.9756553080444186E-01   3.3206088688460326E+01   3.6349398900845392E-01   5.5862518693828744E-01   1.9433075875151962E-02   7.3974563232452072E-05   6.7435901571124070E-11   6.3461011813114221E-01   1.0619925103056644E+00   9.8008421872898339E+01
      80  9.8496511100158737E-02   9.6012939118852394E+00   3.4246690103696552E+06   5.9714871987112983E-01   3.3392155784089226E+01   3.5841278017262584E-01   5.5271035738849905E-01   2.2182738057194853E-02   7.2668237564414839E-05   7.5978999341199895E-11   6.3977120939124743E-01   1.0713766740207462E+00   9.7946982871037179E+01
      90  9.8600161854678597E-02   9.5491622540085199E+00   3.3674790658751740E+06   5.9678789436875035E-01   3.3556550283838938E+01   3.5349177858974573E-01   5.4706770521926196E-01   2.4824297437080842E-02   7.1376287031460194E-05   8.3936316767609458E-11   6.4485879132751556E-01   1.0805493834784017E+00   9.7880390367547321E+01
     100  9.8696824907223632E-02   9.5007535928024200E+00   3.3149720445025270E+06   5.9645522545289165E-01   3.3710904572179416E+01   3.4850728760928701E-01   5.4141787626700388E-01   2.7483541458843828E-02   7.0048984688373284E-05   9.1710609307766268E-11   6.5010249292961020E-01   1.0899434948130353E+00   9.7811809745329370E+01
