# 1:A 2:Y(A) 3:X(A)
    1     1.31228918821997E-01     1.31228918821997E-01
    2     7.61938925388624E-07     1.52387785077725E-06
    3     7.20308673027069E-06     2.16092601908121E-05
    4     2.10847850632339E-01     8.43391402529358E-01
    5     0.00000000000000E+00     0.00000000000000E+00
    6     1.74386250768726E-13     1.04631750461236E-12
    7     5.10868722233503E-08     3.57608105563452E-07
    8     0.00000000000000E+00     0.00000000000000E+00
    9     2.39183428774915E-12     2.15265085897423E-11
   10     3.77741547286171E-09     3.77741547286171E-08
   11     3.68471446885815E-06     4.05318591574396E-05
   12     7.49725173710537E-06     8.99670208452644E-05
   13     2.57785839227013E-06     3.35121590995117E-05
   14     1.46616693612326E-05     2.05263371057257E-04
   15     3.18291463808477E-05     4.77437195712716E-04
   16     1.19245122684932E-05     1.90792196295891E-04
   17     5.32675336978279E-07     9.05548072863075E-06
   18     6.70254695050786E-07     1.20645845109141E-05
   19     5.23249632012499E-07     9.94174300823749E-06
   20     2.64361864671873E-06     5.28723729343746E-05
   21     1.33611234068470E-06     2.80583591543787E-05
   22     4.64107875327573E-06     1.02103732572066E-04
   23     1.77367386542401E-06     4.07944989047523E-05
   24     1.17127995994916E-06     2.81107190387797E-05
   25     4.39305014974658E-06     1.09826253743664E-04
   26     3.33765215847166E-06     8.67789561202633E-05
   27     5.30243971497325E-06     1.43165872304278E-04
   28     4.97610126873802E-06     1.39330835524664E-04
   29     8.18748402313376E-06     2.37437036670879E-04
   30     7.83474556638290E-06     2.35042366991487E-04
   31     5.28110944863663E-06     1.63714392907735E-04
   32     3.76017766029924E-06     1.20325685129576E-04
   33     4.93841726112208E-06     1.62967769617029E-04
   34     7.40062185457470E-06     2.51621143055540E-04
   35     5.13708841161130E-06     1.79798094406396E-04
   36     2.07866567685024E-06     7.48319643666086E-05
   37     2.73474678239251E-06     1.01185630948523E-04
   38     4.10002553709911E-06     1.55800970409766E-04
   39     6.07720081320773E-06     2.37010831715101E-04
   40     1.92214352525863E-05     7.68857410103451E-04
   41     1.43600855934008E-06     5.88763509329433E-05
   42     4.21632732667711E-06     1.77085747720439E-04
   43     3.10010421615653E-06     1.33304481294731E-04
   44     4.04836261839373E-06     1.78127955209324E-04
   45     5.94649578618902E-06     2.67592310378506E-04
   46     2.36917908560062E-06     1.08982237937629E-04
   47     2.67714974281976E-06     1.25826037912529E-04
   48     5.27867987276138E-06     2.53376633892546E-04
   49     2.82982884022745E-06     1.38661613171145E-04
   50     2.37683849120741E-06     1.18841924560370E-04
   51     1.76799037429945E-06     9.01675090892720E-05
   52     2.93091187312839E-06     1.52407417402676E-04
   53     1.19471505452024E-06     6.33198978895726E-05
   54     9.75870113917869E-07     5.26969861515649E-05
   55     1.36020787151274E-06     7.48114329332005E-05
   56     6.67633547220165E-05     3.73874786443292E-03
   57     6.46481683826820E-06     3.68494559781288E-04
   58     2.44534753935698E-06     1.41830157282705E-04
   59     5.43310181411600E-06     3.20553007032844E-04
   60     8.74140498401596E-06     5.24484299040958E-04
   61     4.12604747221517E-06     2.51688895805125E-04
   62     2.34251312765672E-06     1.45235813914717E-04
   63     1.42675022869490E-05     8.98852644077787E-04
   64     1.47157289933034E-05     9.41806655571418E-04
   65     8.69023678680606E-06     5.64865391142394E-04
   66     8.95860922372696E-06     5.91268208765979E-04
   67     9.36841118853411E-06     6.27683549631785E-04
   68     1.08165346607784E-05     7.35524356932935E-04
   69     9.65291708798709E-06     6.66051279071109E-04
   70     9.00721163794399E-06     6.30504814656079E-04
   71     6.56661386108032E-06     4.66229584136702E-04
   72     7.46546389771611E-06     5.37513400635560E-04
   73     5.98351477614385E-06     4.36796578658501E-04
   74     6.81778029737064E-06     5.04515742005428E-04
   75     4.49069883948885E-06     3.36802412961664E-04
   76     4.52264696959249E-06     3.43721169689029E-04
   77     4.83524558454416E-06     3.72313910009900E-04
   78     5.65960026630989E-06     4.41448820772171E-04
   79     3.17610316724690E-06     2.50912150212505E-04
   80     3.62992726435150E-06     2.90394181148120E-04
   81     3.82751251723877E-06     3.10028513896341E-04
   82     4.31525106094318E-06     3.53850586997341E-04
   83     3.87882805070270E-06     3.21942728208324E-04
   84     3.66943767561552E-06     3.08232764751704E-04
   85     2.61191140731282E-06     2.22012469621590E-04
   86     2.95260721672455E-06     2.53924220638312E-04
   87     2.54234330255120E-06     2.21183867321955E-04
   88     3.12104139082215E-06     2.74651642392349E-04
   89     2.03341538548430E-06     1.80973969308103E-04
   90     1.92713487254844E-06     1.73442138529359E-04
   91     2.32699994562895E-06     2.11756995052234E-04
   92     2.64903251010833E-06     2.43710990929966E-04
   93     9.70753577852448E-07     9.02800827402777E-05
   94     1.41833536474729E-06     1.33323524286246E-04
   95     1.00413044081966E-06     9.53923918778675E-05
   96     1.36409809366754E-06     1.30953416992084E-04
   97     5.75511648792991E-07     5.58246299329201E-05
   98     6.44488369323315E-07     6.31598601936849E-05
   99     2.56512727813581E-07     2.53947600535445E-05
  100     3.35525879250688E-07     3.35525879250688E-05
  101     1.44069702701991E-07     1.45510399729011E-05
  102     1.30787884011342E-07     1.33403641691568E-05
  103     5.05664408941218E-08     5.20834341209455E-06
  104     3.95994255663932E-08     4.11834025890489E-06
  105     2.11161799225722E-08     2.21719889187008E-06
  106     1.40408056764270E-08     1.48832540170126E-06
  107     4.84939089821529E-09     5.18884826109036E-07
