# 1:iteration 2:time[s], 3:T[GK], 4:rho[g/cm3], 5:Ye 
# 6:R[km], 7:Y_n, 8:Y_p, 9:Y_alpha, 10:Y_lights 
# 11:Y_heavies 12:<Z> 13:<A> 14:entropy [kB/baryon] (15:Sn [MeV])
       0  0.0000000000000000E+00   8.0248836597170641E+00   7.0000000000000000E+06   8.4999999999999998E-01   5.0000000000000000E+01   1.5000000000000002E-01   8.4999999999999998E-01   1.0000000000000000E-99   1.0000000000000000E-99   1.0000000000000000E-99   8.4999999999999998E-01   1.0000000000000000E+00   3.7159372955062238E+01
       5  5.5520184119914559E-13   8.0248836597082533E+00   6.9999999999769451E+06   8.4999999999999398E-01   5.0000000000000000E+01   1.4977761016702587E-01   8.4977525827651679E-01   9.9001094239919216E-07   2.1774107204937076E-04   1.9408226312727684E-14   8.5019418475431319E-01   1.0002284526521399E+00   3.7156984006927885E+01
      10  7.9628621411533527E-13   8.0248836597044289E+00   6.9999999999669343E+06   8.4999999999999110E-01   5.0000000000000000E+01   1.4977366657515781E-01   8.4977071486183764E-01   1.6285598818185282E-06   2.1972786224910246E-04   4.0085010817813071E-14   8.5019916947756780E-01   1.0002343170324426E+00   3.7156922695256824E+01
      15  1.1233573241469228E-12   8.0248836596992383E+00   6.9999999999533519E+06   8.4999999999998743E-01   5.0000000000000000E+01   1.4976960055617725E-01   8.4976619662188824E-01   2.6576693042907597E-06   2.2122330790539692E-04   7.5470983993161793E-14   8.5020432267114054E-01   1.0002403796131207E+00   3.7156859312079909E+01
      20  1.5974070338503487E-12   8.0248836596917155E+00   6.9999999999336675E+06   8.4999999999998233E-01   5.0000000000000000E+01   1.4976499530708129E-01   8.4976129890006113E-01   4.3128382860214162E-06   2.2218697810106125E-04   1.3304615751099426E-13   8.5021017703688873E-01   1.0002472671022422E+00   3.7156787305455353E+01
      25  2.3191024048852781E-12   8.0248836596802633E+00   6.9999999999036985E+06   8.4999999999997455E-01   5.0000000000000000E+01   1.4975906373313799E-01   8.4975522628137756E-01   6.9697538081001234E-06   2.2264518245850953E-04   2.2327284431113998E-13   8.5021773655287303E-01   1.0002561606504674E+00   3.7156694327377174E+01
      30  3.4560137168928106E-12   8.0248836596622226E+00   6.9999999998564878E+06   8.4999999999996223E-01   5.0000000000000000E+01   1.4975035889130975E-01   8.4974647922420177E-01   1.1235985228688177E-05   2.2277017266760096E-04   3.6395785607087654E-13   8.5022884396191900E-01   1.0002692281905359E+00   3.7156557714714822E+01
      35  5.2776456631215747E-12   8.0248836596333160E+00   6.9999999997808440E+06   8.4999999999994313E-01   5.0000000000000000E+01   1.4973663226111247E-01   8.4973274642796170E-01   1.8097948731242665E-05   2.2276659858136007E-04   5.8719998831740889E-13   8.5024636463433434E-01   1.0002898407463410E+00   3.7156342230184322E+01
      40  8.2103932688586573E-12   8.0248836595867790E+00   6.9999999996590614E+06   8.4999999999991149E-01   5.0000000000000000E+01   1.4971457493260718E-01   8.4971068893148727E-01   2.9146136527169461E-05   2.2272850081141743E-04   9.4567771898857210E-13   8.5027452090512023E-01   1.0003229657708317E+00   3.7155995956138305E+01
      45  1.2935572751988391E-11   8.0248836595117972E+00   6.9999999994628467E+06   8.4999999999986142E-01   5.0000000000000000E+01   1.4967905772291559E-01   8.4967517202660281E-01   4.6937457038534617E-05   2.2266524904648120E-04   1.5226161215335815E-12   8.5031986273328275E-01   1.0003763090981401E+00   3.7155438371477700E+01
