# 1:A 2:Z 3:N 4:Yi 5:Xi
    1      1      0     6.93311144845847E-01   6.93311144845847E-01
    2      1      1     1.28731000023998E-18   2.57462000047997E-18
    3      2      1     4.04564476481499E-15   1.21369342944450E-14
    4      2      2     5.10259653994920E-02   2.04103861597968E-01
    7      4      3     1.06482219578597E-14   7.45375537050181E-14
    9      6      3     5.27299487439919E-18   4.74569538695927E-17
   10      5      5     3.73466807752164E-15   3.73466807752164E-14
   11      5      6     2.51826428233352E-17   2.77009071056688E-16
   12      6      6     3.33635456182295E-11   4.00362547418754E-10
   13      6      7     6.61416426814079E-12   8.59841354858303E-11
   14      7      7     1.26054831859032E-08   1.76476764602644E-07
   15      7      8     1.67104661872714E-08   2.50656992809071E-07
   16      8      8     1.09059263691759E-12   1.74494821906814E-11
   17      8      9     4.46615958424919E-12   7.59247129322362E-11
   18      8     10     4.63583784566948E-08   8.34450812220506E-07
   18      9      9     1.79733806126644E-09   3.23520851027960E-08
   19      9     10     5.49953383920162E-12   1.04491142944831E-10
   20     10     10     1.14953436639378E-10   2.29906873278757E-09
   21     10     11     1.27354654203243E-11   2.67444773826811E-10
   22     10     12     8.29154161362163E-11   1.82413915499676E-09
   22     11     11     3.11464402355558E-07   6.85221685182227E-06
   23     11     12     1.65832736803428E-08   3.81415294647885E-07
   24     12     12     1.64930061258299E-09   3.95832147019916E-08
   25     12     13     8.23241117084901E-09   2.05810279271225E-07
   26     12     14     2.97977069984381E-10   7.74740381959391E-09
   26     13     13     7.06888322555283E-10   1.83790963864374E-08
   27     13     14     2.41739441583769E-07   6.52696492276175E-06
   28     14     14     8.47556214719459E-08   2.37315740121449E-06
   29     14     15     1.65164548768213E-07   4.78977191427817E-06
   30     14     16     1.97911913268110E-06   5.93735739804330E-05
   31     15     16     2.27062507658915E-07   7.03893773742637E-06
   32     16     16     5.76985049396263E-08   1.84635215806804E-06
   33     15     18     4.65585865406423E-10   1.53643335584120E-08
   33     16     17     8.05023856795503E-08   2.65657872742516E-06
   34     16     18     2.65315540861639E-06   9.02072838929574E-05
   35     17     18     4.51956753559709E-07   1.58184863745898E-05
   36     16     20     1.00294116909484E-13   3.61058820874143E-12
   36     18     18     6.58603062662140E-08   2.37097102558370E-06
   37     17     20     1.09710711630616E-09   4.05929633033280E-08
   37     18     19     1.51552163901002E-07   5.60743006433708E-06
   38     18     20     2.96725592203382E-06   1.12755725037285E-04
   39     19     20     1.96094073444041E-06   7.64766886431759E-05
   40     20     20     2.65796440792718E-07   1.06318576317087E-05
   41     19     22     1.86553347245117E-16   7.64868723704980E-15
   41     20     21     2.74832397507880E-08   1.12681282978231E-06
   42     20     22     1.34539878862050E-06   5.65067491220611E-05
   43     20     23     3.06685661871630E-07   1.31874834604801E-05
   43     21     22     8.21189268805541E-08   3.53111385586382E-06
   44     20     24     2.28935125299134E-12   1.00731455131619E-10
   44     21     23     2.36652846670140E-12   1.04127252534862E-10
   44     22     22     3.98206227130011E-07   1.75210739937205E-05
   45     20     25     1.18324529019234E-11   5.32460380586554E-10
   45     21     24     5.73005273348332E-07   2.57852373006749E-05
   45     22     23     9.40495433199923E-08   4.23222944939965E-06
   46     22     24     3.15129901704364E-06   1.44959754784007E-04
   47     22     25     8.90495419946795E-07   4.18532847374994E-05
   47     23     24     1.74473668533174E-11   8.20026242105918E-10
   48     22     26     2.95118742596544E-09   1.41656996446341E-07
   48     23     25     3.53198240345548E-07   1.69535155365863E-05
   48     24     24     1.09562200608462E-06   5.25898562920619E-05
   49     22     27     5.93257226170415E-10   2.90696040823503E-08
   49     23     26     8.74717311291326E-07   4.28611482532750E-05
   49     24     25     1.93345358014029E-10   9.47392254268744E-09
   50     24     26     6.07136597971201E-06   3.03568298985600E-04
   51     23     28     5.80212579645404E-09   2.95908415619156E-07
   51     24     27     7.23292101369780E-07   3.68878971698588E-05
   51     25     26     3.19598896816358E-10   1.62995437376342E-08
   52     24     28     2.72510586911661E-08   1.41705505194064E-06
   52     25     27     1.05952073926568E-06   5.50950784418152E-05
   52     26     26     1.00688315666661E-06   5.23579241466640E-05
   53     24     29     2.70569044244956E-09   1.43401593449827E-07
   53     25     28     2.32190041890273E-06   1.23060722201845E-04
   54     26     28     4.94031930622637E-06   2.66777242536224E-04
   55     25     30     3.67399387624580E-10   2.02069663193519E-08
   55     26     29     2.73905326056080E-06   1.50647929330844E-04
   55     27     28     6.62471810439300E-06   3.64359495741615E-04
   56     26     30     4.74858729027853E-08   2.65920888255598E-06
   56     27     29     2.86167722367478E-05   1.60253924525788E-03
   56     28     28     6.74381834529529E-04   3.77653827336536E-02
   57     26     31     1.37022207247275E-09   7.81026581309469E-08
   57     27     30     2.84989985418025E-06   1.62444291688274E-04
   57     28     29     1.53199263949991E-05   8.73235804514948E-04
   58     28     30     1.48539669019643E-04   8.61530080313927E-03
   59     27     32     4.54317267030016E-12   2.68047187547709E-10
   59     28     31     5.00704648615052E-04   2.95415742682881E-02
   60     28     32     3.57779815735969E-04   2.14667889441582E-02
   60     29     31     1.47377682273409E-10   8.84266093640453E-09
   61     28     33     5.82961283893168E-08   3.55606383174833E-06
   61     29     32     1.14699720567711E-08   6.99668295463037E-07
   62     28     34     5.42701406057009E-07   3.36474871755346E-05
   62     29     33     1.05738324917166E-08   6.55577614486431E-07
   62     30     32     5.92863573094541E-07   3.67575415318615E-05
   63     29     34     2.32155898173259E-06   1.46258215849153E-04
   63     30     33     2.29352318332884E-10   1.44491960549717E-08
   64     30     34     2.33678416302901E-06   1.49554186433857E-04
