    time    temp    dens
   4.02262564834139E-01   1.51006506317299E-01   1.30135612814592E+01
     nin     zin       y       x
  1    0     2.68240694345784E-10   2.68240694345784E-10
  0    1     7.51690839658340E-01   7.51690839658340E-01
  1    1     4.35536348218471E-07   8.71072696436943E-07
  2    1     1.24997508039247E-08   3.74992524117740E-08
  1    2     9.59831827511898E-06   2.87949548253569E-05
  2    2     6.15313416108159E-02   2.46125366443263E-01
  4    2     5.50456601639499E-24   3.30273960983699E-23
  3    3     3.19221455214197E-16   1.91532873128518E-15
  4    3     1.54394572068935E-11   1.08076200448255E-10
  5    3     1.93542595482788E-21   1.54834076386231E-20
  6    3     1.08601898700290E-26   9.77417088302609E-26
  3    4     5.46194481870781E-09   3.82336137309547E-08
  5    4     3.33528296873616E-16   3.00175467186254E-15
  6    4     4.28401308461226E-17   4.28401308461226E-16
  7    4     6.63536472281475E-27   7.29890119509623E-26
  8    4     1.36931807808948E-34   1.64318169370738E-33
  3    5     2.23623325742506E-12   1.78898660594005E-11
  5    5     1.84243086672748E-12   1.84243086672748E-11
  6    5     1.10321564710783E-10   1.21353721181862E-09
  7    5     2.60000794373458E-14   3.12000953248150E-13
  8    5     3.29145885148695E-19   4.27889650693303E-18
  9    5     1.33895013496293E-28   1.87453018894810E-27
  3    6     3.34951665837770E-11   3.01456499253993E-10
  4    6     1.78575092421259E-07   1.78575092421259E-06
  5    6     3.88457790055837E-06   4.27303569061421E-05
  6    6     2.99181009587225E-06   3.59017211504670E-05
  7    6     2.40456899894195E-07   3.12593969862454E-06
  8    6     3.20787477221199E-10   4.49102468109679E-09
  9    6     6.72701584565316E-16   1.00905237684797E-14
 10    6     5.00477994420506E-13   8.00764791072809E-12
 11    6     1.11752744098464E-14   1.89979664967388E-13
 12    6     6.30065806227862E-15   1.13411845121015E-13
  4    7     7.84407681265377E-15   8.62848449391915E-14
  5    7     5.91022511154848E-11   7.09227013385818E-10
  6    7     1.49963944976178E-06   1.94953128469031E-05
  7    7     9.50350968440039E-07   1.33049135581605E-05
  8    7     4.98850412192670E-08   7.48275618289005E-07
  9    7     2.42607903727872E-12   3.88172645964594E-11
 10    7     8.17430622579702E-11   1.38963205838549E-09
 11    7     4.46629223422808E-11   8.03932602161055E-10
 12    7     1.78480787452938E-14   3.39113496160582E-13
 13    7     1.15519855828922E-15   2.31039711657844E-14
 14    7     3.22213649336722E-16   6.76648663607117E-15
  5    8     1.12853123328292E-13   1.46709060326780E-12
  6    8     1.54287373168718E-05   2.16002322436204E-04
  7    8     8.67324924191896E-06   1.30098738628784E-04
  8    8     8.93813914523711E-06   1.43010226323794E-04
  9    8     2.66017705339149E-07   4.52230099076554E-06
 10    8     4.39308955447812E-10   7.90756119806062E-09
 11    8     1.18079836826008E-14   2.24351689969416E-13
 12    8     5.57605683125808E-16   1.11521136625162E-14
 13    8     3.95939622762435E-17   8.31473207801114E-16
 14    8     2.33807007581268E-17   5.14375416678790E-16
  5    9     4.60443216828320E-27   6.44620503559647E-26
  6    9     9.24160662858948E-20   1.38624099428842E-18
  7    9     3.82129199075910E-20   6.11406718521455E-19
  8    9     1.02360472827762E-06   1.74012803807195E-05
  9    9     7.37731828657151E-08   1.32791729158287E-06
 10    9     2.00243308116754E-10   3.80462285421833E-09
 11    9     6.71982857864956E-14   1.34396571572991E-12
 12    9     2.27577373045133E-15   4.77912483394779E-14
 13    9     3.18541212980704E-15   7.00790668557549E-14
 14    9     5.33017917488024E-18   1.22594121022245E-16
 15    9     2.17034518961928E-18   5.20882845508626E-17
 16    9     1.65300008913857E-18   4.13250022284642E-17
 17    9     1.20252718768448E-19   3.12657068797965E-18
  7   10     2.23084177334548E-14   3.79243101468732E-13
  8   10     4.19550671833914E-07   7.55191209301046E-06
  9   10     2.39704466737274E-09   4.55438486800821E-08
 10   10     2.67603045335025E-08   5.35206090670051E-07
 11   10     2.13947130412008E-10   4.49288973865216E-09
 12   10     1.13913310155083E-09   2.50609282341182E-08
 13   10     4.06915785213694E-14   9.35906305991496E-13
 14   10     9.67668373789239E-16   2.32240409709417E-14
 15   10     1.57461221940905E-15   3.93653054852262E-14
 16   10     4.27559272462442E-16   1.11165410840235E-14
 17   10     6.29074788607838E-18   1.69850192924116E-16
 18   10     6.14490143011045E-22   1.72057240043093E-20
 19   10     3.18931714137269E-24   9.24901970998081E-23
 20   10     4.20329493797641E-25   1.26098848139292E-23
 21   10     1.27140763503353E-29   3.94136366860394E-28
 22   10     7.99096296659790E-32   2.55710814931133E-30
 23   10     3.52288732583657E-33   1.16255281752607E-31
 24   10     3.51492426265996E-38   1.19507424930439E-36
 25   10     2.07999650309978E-43   7.27998776084923E-42
 26   10     2.78544862536685E-50   1.00276150513207E-48
 27   10     5.12718210374948E-48   1.89705737838731E-46
 28   10     5.22560360034816E-54   1.98572936813230E-52
 29   10     1.56436695162763E-59   6.10103111134775E-58
 30   10     1.35202753579772E-61   5.40811014319087E-60
 31   10     3.94550894541324E-65   1.61765866761943E-63
  8   11     2.98617121133295E-16   5.67372530153260E-15
  9   11     2.93913153104100E-10   5.87826306208199E-09
 10   11     1.38066841711119E-09   2.89940367593350E-08
 11   11     3.02356486459371E-09   6.65184270210616E-08
 12   11     3.43543554155487E-09   7.90150174557620E-08
 13   11     1.17987778181306E-12   2.83170667635135E-11
 14   11     2.30611332478871E-13   5.76528331197177E-12
 15   11     1.32526076280470E-13   3.44567798329222E-12
 16   11     5.12022134098727E-15   1.38245976206656E-13
 17   11     4.68644069428295E-16   1.31220339439923E-14
 18   11     4.58211420571207E-18   1.32881311965650E-16
 19   11     2.19556618419537E-18   6.58669855258612E-17
 20   11     1.14174175147222E-22   3.53939942956389E-21
 21   11     1.19917408635592E-25   3.83735707633894E-24
 22   11     2.00221956856760E-26   6.60732457627309E-25
