    time    temp    dens
   9.95220275609401E-01   5.89511269718320E-02   8.05753407600515E-01
     nin     zin       y       x
  1    0     3.28164141755097E-10   3.28164141755097E-10
  0    1     7.51650089114578E-01   7.51650089114578E-01
  1    1     2.55726993163889E-06   5.11453986327777E-06
  2    1     8.94902875329129E-08   2.68470862598739E-07
  1    2     1.29263423983823E-05   3.87790271951468E-05
  2    2     6.15408024070029E-02   2.46163209628011E-01
  4    2     4.24358762365198E-22   2.54615257419118E-21
  3    3     1.77006628538862E-14   1.06203977123317E-13
  4    3     5.52399041477732E-10   3.86679329034412E-09
  5    3     3.64404376597798E-17   2.91523501278238E-16
  6    3     3.27910939431452E-24   2.95119845488307E-23
  3    4     2.14824642528449E-09   1.50377249769914E-08
  5    4     3.29623179466708E-14   2.96660861520038E-13
  6    4     1.54536404200688E-14   1.54536404200688E-13
  7    4     2.49259698213105E-22   2.74185668034415E-21
  8    4     6.44813137101618E-31   7.73775764521941E-30
  3    5     2.82772311247125E-12   2.26217848997700E-11
  5    5     1.54976889613497E-09   1.54976889613497E-08
  6    5     5.65708290158115E-08   6.22279119173927E-07
  7    5     1.96698339461521E-13   2.36038007353825E-12
  8    5     8.24865120453258E-19   1.07232465658924E-17
  9    5     1.27087089854593E-29   1.77921925796430E-28
  3    6     3.34960215566752E-11   3.01464194010077E-10
  4    6     1.74806285764702E-07   1.74806285764702E-06
  5    6     3.95338700318873E-06   4.34872570350760E-05
  6    6     3.30536113770661E-06   3.96643336524794E-05
  7    6     3.19526494522834E-07   4.15384442879685E-06
  8    6     5.17705622410748E-10   7.24787871375047E-09
  9    6     1.70320860980211E-14   2.55481291470317E-13
 10    6     2.92941586314448E-13   4.68706538103116E-12
 11    6     3.49990990098784E-15   5.94984683167933E-14
 12    6     7.01420534870876E-16   1.26255696276758E-14
  4    7     5.92446184732388E-16   6.51690803205627E-15
  5    7     1.14591866347459E-13   1.37510239616951E-12
  6    7     1.42029550145141E-06   1.84638415188683E-05
  7    7     1.19292357447122E-06   1.67009300425971E-05
  8    7     5.14175689587573E-07   7.71263534381359E-06
  9    7     1.83824272121943E-11   2.94118835395109E-10
 10    7     7.40889489791540E-11   1.25951213264562E-09
 11    7     2.30441746872894E-11   4.14795144371209E-10
 12    7     7.01327781059551E-15   1.33252278401315E-13
 13    7     2.93068418920381E-16   5.86136837840762E-15
 14    7     6.26030891693456E-17   1.31466487255626E-15
  5    8     9.81746493581334E-20   1.27627044165573E-18
  6    8     1.44973965006181E-05   2.02963551008653E-04
  7    8     7.93278065439488E-06   1.18991709815923E-04
  8    8     8.93818049294393E-06   1.43010887887103E-04
  9    8     3.65936485794654E-07   6.22092025850912E-06
 10    8     9.28213108279476E-09   1.67078359490306E-07
 11    8     4.50106835196447E-14   8.55202986873248E-13
 12    8     3.01606355531127E-15   6.03212711062255E-14
 13    8     1.73769153253175E-16   3.64915221831668E-15
 14    8     7.40972804389082E-17   1.63014016965598E-15
  5    9     6.04017701623434E-27   8.45624782272808E-26
  6    9     7.80383897666449E-17   1.17057584649967E-15
  7    9     7.83491611539767E-18   1.25358657846363E-16
  8    9     7.96817801989828E-07   1.35459026338271E-05
  9    9     1.57827659502697E-07   2.84089787104855E-06
 10    9     3.80099374075312E-10   7.22188810743093E-09
 11    9     1.55272119322524E-13   3.10544238645048E-12
 12    9     6.09061238443819E-15   1.27902860073202E-13
 13    9     8.42087454044895E-15   1.85259239889877E-13
 14    9     1.17628052968818E-17   2.70544521828282E-16
 15    9     3.31504399534254E-18   7.95610558882210E-17
 16    9     3.31265985399214E-19   8.28164963498036E-18
 17    9     1.00319462203303E-20   2.60830601728589E-19
  7   10     4.57997755086935E-16   7.78596183647789E-15
  8   10     2.88813189073835E-07   5.19863740332903E-06
  9   10     2.24304571802199E-09   4.26178686424179E-08
 10   10     2.72936971005087E-08   5.45873942010173E-07
 11   10     3.85998645824686E-10   8.10597156231841E-09
 12   10     1.80273617728640E-09   3.96601959003008E-08
 13   10     8.59402754589103E-14   1.97662633555494E-12
 14   10     1.70970335192838E-15   4.10328804462811E-14
 15   10     1.70883702866276E-15   4.27209257165691E-14
 16   10     1.93841084112836E-16   5.03986818693373E-15
 17   10     5.00287287452325E-19   1.35077567612128E-17
 18   10     3.57764225121304E-23   1.00173983033965E-21
 19   10     3.19455658791517E-24   9.26421410495400E-23
 20   10     3.65382422267655E-27   1.09614726680296E-25
 21   10     3.37282351974827E-31   1.04557529112196E-29
 22   10     6.69779330423374E-33   2.14329385735480E-31
 23   10     2.14224504431712E-36   7.06940864624650E-35
 24   10     1.71628227825017E-41   5.83535974605059E-40
 25   10     7.80159055912121E-46   2.73055669569243E-44
 26   10     1.35313703215413E-50   4.87129331575486E-49
 27   10     1.86265706912999E-50   6.89183115578098E-49
 28   10     8.98540557181142E-56   3.41445411728834E-54
 29   10     1.04335540270695E-59   4.06908607055710E-58
 30   10     2.15894236540749E-65   8.63576946162995E-64
 31   10     1.66565145558683E-66   6.82917096790599E-65
  8   11     1.26397303938946E-15   2.40154877483998E-14
  9   11     9.05548102946075E-11   1.81109620589215E-09
 10   11     1.59086658609401E-09   3.34081983079742E-08
 11   11     3.99043737245574E-09   8.77896221940263E-08
 12   11     4.45126778345499E-09   1.02379159019465E-07
 13   11     2.59135501869280E-12   6.21925204486272E-11
 14   11     3.76514410162113E-13   9.41286025405283E-12
 15   11     1.60864161203516E-13   4.18246819129141E-12
 16   11     2.89485251411453E-15   7.81610178810923E-14
 17   11     1.47914249787859E-16   4.14159899406006E-15
 18   11     3.13078858335811E-19   9.07928689173851E-18
 19   11     2.00319459452045E-19   6.00958378356135E-18
 20   11     5.87944870271109E-24   1.82262909784044E-22
 21   11     1.49829305570465E-25   4.79453777825487E-24
 22   11     1.83156704971018E-28   6.04417126404359E-27
 23   11     4.57205610259890E-33   1.55449907488363E-31
 24   11     4.28319066781683E-37   1.49911673373589E-35
 25   11     2.10079482571951E-41   7.56286137259022E-40
 26   11     1.48298217768464E-42   5.48703405743318E-41
 27   11     9.41690933434601E-47   3.57842554705148E-45
 28   11     2.21624255966198E-50   8.64334598268171E-49
 29   11     4.94159725686262E-56   1.97663890274505E-54
 30   11     4.28745630119313E-57   1.75785708348918E-55
 31   11     5.29627153535686E-59   2.22443404484988E-57
 32   11     1.38519717353378E-61   5.95634784619524E-60
 33   11     1.26461973407586E-65   5.56432682993380E-64
  8   12     1.67678617070020E-15   3.35357234140041E-14
  9   12     1.08954502392491E-11   2.28804455024232E-10
 10   12     6.77254085555041E-09   1.48995898822109E-07
 11   12     2.74978657883691E-09   6.32450913132489E-08
 12   12     8.17619402451152E-09   1.96228656588277E-07
 13   12     1.65044032905951E-08   4.12610082264876E-07
 14   12     8.90753771560505E-09   2.31595980605731E-07
 15   12     2.37276911498419E-12   6.40647661045730E-11
 16   12     2.47284771845522E-13   6.92397361167461E-12
 17   12     2.40696885082307E-14   6.98020966738691E-13
 18   12     1.31864036760388E-15   3.95592110281165E-14
 19   12     4.72968587379499E-17   1.46620262087645E-15
 20   12     5.49116811309794E-21   1.75717379619134E-19
 21   12     1.23971780122371E-20   4.09106874403824E-19
 22   12     2.08193528779163E-25   7.07857997849153E-24
 23   12     1.99293182874544E-28   6.97526140060904E-27
 24   12     1.19410199271657E-31   4.29876717377964E-30
 25   12     1.42645997095366E-33   5.27790189252855E-32
 26   12     1.32314905673761E-37   5.02796641560291E-36
 27   12     1.16842049745837E-40   4.55683994008766E-39
 28   12     9.51253940941234E-46   3.80501576376494E-44
 29   12     1.46933805087619E-47   6.02428600859237E-46
 30   12     2.02806462067270E-49   8.51787140682534E-48
 31   12     5.94965496731528E-52   2.55835163594557E-50
 32   12     2.25564548461453E-55   9.92484013230395E-54
 33   12     8.18922060929003E-61   3.68514927418051E-59
 34   12     2.45350930688921E-64   1.12861428116904E-62
 35   12     9.26397867677194E-70   4.35406997808281E-68
  8   13     2.61100622335044E-19   5.48311306903592E-18
  9   13     4.93921765378766E-17   1.08662788383329E-15
 10   13     5.56499303143908E-14   1.27994839723099E-12
 11   13     6.19694535680485E-10   1.48726688563316E-08
 12   13     1.51052117713693E-08   3.77630294284233E-07
 13   13     5.63342100258111E-11   1.46468946067109E-09
 14   13     2.77990258429782E-08   7.50573697760412E-07
 15   13     4.68866026903535E-11   1.31282487532990E-09
 16   13     8.50885983912749E-12   2.46756935334697E-10
 17   13     4.90311077038827E-12   1.47093323111648E-10
 18   13     2.97070214520683E-14   9.20917665014118E-13
 19   13     4.78105149449784E-17   1.52993647823931E-15
 20   13     2.23941786862486E-18   7.39007896646204E-17
 21   13     2.76685476021065E-19   9.40730618471621E-18
 22   13     6.06856991550012E-23   2.12399947042504E-21
 23   13     2.65092941155632E-25   9.54334588160274E-24
 24   13     1.02015198609357E-28   3.77456234854622E-27
 25   13     6.15729437759558E-31   2.33977186348632E-29
 26   13     3.48267984996885E-32   1.35824514148785E-30
 27   13     8.73274644119665E-38   3.49309857647866E-36
 28   13     1.25688608543152E-38   5.15323295026924E-37
 29   13     1.09634780915519E-40   4.60466079845179E-39
 30   13     6.04487802884008E-43   2.59929755240124E-41
