    time    temp    dens
   9.72559067210465E-01   6.03612333566824E-02   8.63399584521319E-01
     nin     zin       y       x
  1    0     3.24892440545210E-10   3.24892440545210E-10
  0    1     7.51650497700589E-01   7.51650497700589E-01
  1    1     2.47714402158958E-06   4.95428804317916E-06
  2    1     8.45904717495666E-08   2.53771415248700E-07
  1    2     1.29193029531422E-05   3.87579088594267E-05
  2    2     6.15407281030698E-02   2.46162912412279E-01
  4    2     3.86500208669224E-22   2.31900125201535E-21
  3    3     1.54943942412620E-14   9.29663654475720E-14
  4    3     5.18639824139407E-10   3.63047876897585E-09
  5    3     3.02837769955425E-17   2.42270215964340E-16
  6    3     2.74006678476766E-24   2.46606010629090E-23
  3    4     2.18047493500772E-09   1.52633245450541E-08
  5    4     2.92268781749787E-14   2.63041903574809E-13
  6    4     1.39870527939224E-14   1.39870527939224E-13
  7    4     2.15633937879681E-22   2.37197331667649E-21
  8    4     5.83646816393977E-31   7.00376179672772E-30
  3    5     2.88878249910383E-12   2.31102599928306E-11
  5    5     1.42358094968868E-09   1.42358094968868E-08
  6    5     5.31079227109889E-08   5.84187149820878E-07
  7    5     2.08131094199012E-13   2.49757313038814E-12
  8    5     8.56860741017522E-19   1.11391896332278E-17
  9    5     1.43710652942000E-29   2.01194914118799E-28
  3    6     3.34960215408033E-11   3.01464193867229E-10
  4    6     1.74948678366346E-07   1.74948678366346E-06
  5    6     3.95347208006794E-06   4.34881928807474E-05
  6    6     3.30355429176265E-06   3.96426515011518E-05
  7    6     3.18754788906692E-07   4.14381225578700E-06
  8    6     5.15329629435410E-10   7.21461481209574E-09
  9    6     1.67816708037450E-14   2.51725062056175E-13
 10    6     2.99103202003259E-13   4.78565123205214E-12
 11    6     3.69943578920513E-15   6.28904084164871E-14
 12    6     7.52388758808069E-16   1.35429976585452E-14
  4    7     6.31990203290475E-16   6.95189223619523E-15
  5    7     1.21413118930899E-13   1.45695742717079E-12
  6    7     1.42107677329822E-06   1.84739980528768E-05
  7    7     1.18825521968784E-06   1.66355730756298E-05
  8    7     5.07455975269495E-07   7.61183962904243E-06
  9    7     1.81933049253680E-11   2.91092878805888E-10
 10    7     7.43682623620675E-11   1.26426046015515E-09
 11    7     2.36349908065866E-11   4.25429834518558E-10
 12    7     7.29973907460945E-15   1.38695042417580E-13
 13    7     3.12052114563854E-16   6.24104229127707E-15
 14    7     6.59059845770876E-17   1.38402567611884E-15
  5    8     1.03781363994766E-19   1.34915773193196E-18
  6    8     1.45087604014221E-05   2.03122645619910E-04
  7    8     7.94089772364847E-06   1.19113465854727E-04
  8    8     8.93817990100551E-06   1.43010878416088E-04
  9    8     3.64863331940522E-07   6.20267664298888E-06
 10    8     9.10734209605622E-09   1.63932157729012E-07
 11    8     4.45563480837309E-14   8.46570613590888E-13
 12    8     2.97979411288295E-15   5.95958822576590E-14
 13    8     1.72126841878743E-16   3.61466367945360E-15
 14    8     7.38278201932810E-17   1.62421204425218E-15
  5    9     5.99658309987240E-27   8.39521633982136E-26
  6    9     5.70741234944182E-17   8.56111852416273E-16
  7    9     5.92621101405435E-18   9.48193762248696E-17
  8    9     7.99134877879706E-07   1.35852929239550E-05
  9    9     1.55375632861265E-07   2.79676139150278E-06
 10    9     3.77258820466025E-10   7.16791758885448E-09
 11    9     1.54768551502554E-13   3.09537103005109E-12
 12    9     6.05342622738825E-15   1.27121950775153E-13
 13    9     8.37165096461186E-15   1.84176321221461E-13
 14    9     1.17359700447099E-17   2.69927311028328E-16
 15    9     3.32681729815744E-18   7.98436151557786E-17
 16    9     3.53507142023752E-19   8.83767855059380E-18
 17    9     1.06121215525438E-20   2.75915160366139E-19
  7   10     5.28177994101444E-16   8.97902589972454E-15
  8   10     2.91845279715744E-07   5.25321503488340E-06
  9   10     2.24587121035292E-09   4.26715529967055E-08
 10   10     2.72882691659472E-08   5.45765383318944E-07
 11   10     3.83560412012256E-10   8.05476865225738E-09
 12   10     1.79450679940448E-09   3.94791495868986E-08
 13   10     8.54009160414017E-14   1.96422106895224E-12
 14   10     1.70080547878306E-15   4.08193314907935E-14
 15   10     1.73311620822047E-15   4.33279052055117E-14
 16   10     2.03634874508041E-16   5.29450673720907E-15
 17   10     5.30714742398926E-19   1.43292980447710E-17
 18   10     3.74634925935513E-23   1.04897779261944E-21
 19   10     1.77183146762209E-24   5.13831125610406E-23
 20   10     4.04513300229500E-27   1.21353990068850E-25
 21   10     3.58599172277845E-31   1.11165743406132E-29
 22   10     6.66486521990725E-33   2.13275687037032E-31
 23   10     2.57450247365546E-36   8.49585816306303E-35
 24   10     1.96416513397798E-41   6.67816145552513E-40
 25   10     8.93433069944668E-46   3.12701574480634E-44
 26   10     1.45791554198693E-50   5.24849595115295E-49
 27   10     2.03111648492682E-50   7.51513099422924E-49
 28   10     1.03509256733627E-55   3.93335175587784E-54
 29   10     1.00089424129738E-59   3.90348754105979E-58
 30   10     2.33869694790224E-65   9.35478779160896E-64
 31   10     1.92354465340096E-66   7.88653307894393E-65
  8   11     1.25642716943696E-15   2.38721162193023E-14
  9   11     9.44326214209608E-11   1.88865242841922E-09
 10   11     1.59201804808106E-09   3.34323790097023E-08
 11   11     3.96555896510661E-09   8.72422972323455E-08
 12   11     4.44057586660456E-09   1.02133244931905E-07
 13   11     2.56499336239941E-12   6.15598406975859E-11
 14   11     3.74606167129908E-13   9.36515417824769E-12
 15   11     1.61700443166647E-13   4.20421152233282E-12
 16   11     3.00430664151151E-15   8.11162793208109E-14
 17   11     1.56670561533498E-16   4.38677572293794E-15
 18   11     3.31666479974783E-19   9.61832791926869E-18
 19   11     2.12345416724712E-19   6.37036250174136E-18
 20   11     5.99066425711872E-24   1.85710591970680E-22
 21   11     1.17712753676351E-26   3.76680811764322E-25
 22   11     2.07278628335322E-28   6.84019473506561E-27
