    time    temp    dens
   9.49398046279385E-01   6.18728523784857E-02   9.28142790966736E-01
     nin     zin       y       x
  1    0     3.21536129027728E-10   3.21536129027728E-10
  0    1     7.51650942962464E-01   7.51650942962464E-01
  1    1     2.39392063256457E-06   4.78784126512914E-06
  2    1     7.97649858632836E-08   2.39294957589851E-07
  1    2     1.29092533815978E-05   3.87277601447933E-05
  2    2     6.15406462308818E-02   2.46162584923527E-01
  4    2     3.49208533386139E-22   2.09525120031683E-21
  3    3     1.34759866134829E-14   8.08559196808971E-14
  4    3     4.83746292362552E-10   3.38622404653787E-09
  5    3     2.47006997097058E-17   1.97605597677646E-16
  6    3     2.25192443541475E-24   2.02673199187327E-23
  3    4     2.21424528829707E-09   1.54997170180795E-08
  5    4     2.56363943889649E-14   2.30727549500684E-13
  6    4     1.25237414586506E-14   1.25237414586506E-13
  7    4     1.83579612906336E-22   2.01937574196970E-21
  8    4     5.20603205809811E-31   6.24723846971774E-30
  3    5     2.95279638298326E-12   2.36223710638661E-11
  5    5     1.29684316877552E-09   1.29684316877552E-08
  6    5     4.94590848110825E-08   5.44049932921908E-07
  7    5     2.20757526295179E-13   2.64909031554215E-12
  8    5     8.91183476976169E-19   1.15853852006902E-17
  9    5     1.63367481921924E-29   2.28714474690694E-28
  3    6     3.34960215184149E-11   3.01464193665734E-10
  4    6     1.75094335477002E-07   1.75094335477002E-06
  5    6     3.95352443379962E-06   4.34887687717958E-05
  6    6     3.30158900690515E-06   3.96190680828618E-05
  7    6     3.17915808244235E-07   4.13290550717505E-06
  8    6     5.12765826915821E-10   7.17872157682149E-09
  9    6     1.65021226878377E-14   2.47531840317565E-13
 10    6     3.05531871234313E-13   4.88850993974901E-12
 11    6     3.91515385779165E-15   6.65576155824581E-14
 12    6     8.09966094209261E-16   1.45793896957667E-14
  4    7     6.76710712041513E-16   7.44381783245664E-15
  5    7     1.29063326112269E-13   1.54875991334723E-12
  6    7     1.42192616508917E-06   1.84850401461592E-05
  7    7     1.18338435416067E-06   1.65673809582494E-05
  8    7     5.00214908799033E-07   7.50322363198549E-06
  9    7     1.79856095939934E-11   2.87769753503894E-10
 10    7     7.46548079471213E-11   1.26913173510106E-09
 11    7     2.42544760509535E-11   4.36580568917162E-10
 12    7     7.60398165515297E-15   1.44475651447906E-13
 13    7     3.32890856235088E-16   6.65781712470175E-15
 14    7     6.94200857283056E-17   1.45782180029442E-15
  5    8     1.10035781476103E-19   1.43046515918934E-18
  6    8     1.45209367089742E-05   2.03293113925639E-04
  7    8     7.94966098332273E-06   1.19244914749841E-04
  8    8     8.93817927720182E-06   1.43010868435229E-04
  9    8     3.63706514768187E-07   6.18301075105918E-06
 10    8     8.92060923246792E-09   1.60570966184423E-07
 11    8     4.40651934139553E-14   8.37238674865151E-13
 12    8     2.94026400388852E-15   5.88052800777703E-14
 13    8     1.70323676793530E-16   3.57679721266412E-15
 14    8     7.35053144669938E-17   1.61711691827386E-15
  5    9     5.94977142193944E-27   8.32967999071522E-26
  6    9     4.13162641935917E-17   6.19743962903876E-16
  7    9     4.47232894603017E-18   7.15572631364828E-17
  8    9     8.01643846815989E-07   1.36279453958718E-05
  9    9     1.52842296441845E-07   2.75116133595321E-06
 10    9     3.74284833658171E-10   7.11141183950525E-09
 11    9     1.54196617384184E-13   3.08393234768368E-12
 12    9     6.01201403623728E-15   1.26252294760983E-13
 13    9     8.31670553892265E-15   1.82967521856298E-13
 14    9     1.17026440513925E-17   2.69160813182028E-16
 15    9     3.33179112746377E-18   7.99629870591305E-17
 16    9     3.78433653282866E-19   9.46084133207166E-18
 17    9     1.12586477909534E-20   2.92724842564788E-19
  7   10     6.11267595937409E-16   1.03915491309360E-14
  8   10     2.95003870683203E-07   5.31006967229765E-06
  9   10     2.24882473984722E-09   4.27276700570972E-08
 10   10     2.72823671273917E-08   5.45647342547834E-07
 11   10     3.80969722785707E-10   8.00036417849984E-09
 12   10     1.78562914425316E-09   3.92838411735696E-08
 13   10     8.48170516747827E-14   1.95079218852000E-12
 14   10     1.69117962371460E-15   4.05883109691504E-14
 15   10     1.75765824785264E-15   4.39414561963160E-14
 16   10     2.14128583554844E-16   5.56734317242595E-15
 17   10     5.64801828068745E-19   1.52496493578561E-17
 18   10     3.98055687897077E-23   1.11455592611182E-21
 19   10     1.85495336821949E-25   5.37936476783653E-24
 20   10     4.50856852121126E-27   1.35257055636338E-25
 21   10     3.83930116657924E-31   1.19018336163956E-29
 22   10     7.08464037988860E-33   2.26708492156435E-31
 23   10     3.12503318602796E-36   1.03126095138923E-34
 24   10     2.26629318035820E-41   7.70539681321788E-40
 25   10     1.02962012222100E-45   3.60367042777350E-44
 26   10     1.55647260364518E-50   5.60330137312266E-49
 27   10     2.21696642684811E-50   8.20277577933800E-49
 28   10     1.19772630405547E-55   4.55135995541080E-54
 29   10     8.87448669039578E-60   3.46104980925435E-58
 30   10     2.55517836792619E-65   1.02207134717048E-63
 31   10     2.08198724494188E-66   8.53614770426172E-65
  8   11     1.24549258841786E-15   2.36643591799394E-14
  9   11     9.85741016852993E-11   1.97148203370599E-09
 10   11     1.59309212163899E-09   3.34549345544187E-08
 11   11     3.93995016318630E-09   8.66789035900987E-08
 12   11     4.42913120417376E-09   1.01870017695996E-07
 13   11     2.53716450657062E-12   6.08919481576949E-11
 14   11     3.72539059974363E-13   9.31347649935908E-12
 15   11     1.62477645498276E-13   4.22441878295517E-12
 16   11     3.11967323744531E-15   8.42311774110233E-14
 17   11     1.66173979051400E-16   4.65287141343921E-15
 18   11     3.52467013255857E-19   1.02215433844199E-17
 19   11     2.25912306073452E-19   6.77736918220357E-18
 20   11     6.45791547785139E-24   2.00195379813393E-22
 21   11     1.14487855526823E-26   3.66361137685833E-25
 22   11     2.36220554139817E-28   7.79527828661396E-27
 23   11     5.36188077151708E-33   1.82303946231581E-31
 24   11     5.02961255600757E-37   1.76036439460265E-35
 25   11     2.05059910872114E-41   7.38215679139611E-40
 26   11     1.15944565346739E-42   4.28994891782935E-41
 27   11     1.12483865415970E-46   4.27438688580687E-45
 28   11     1.69361691979862E-50   6.60510598721463E-49
 29   11     5.20515998697268E-56   2.08206399478907E-54
 30   11     4.81115587040191E-57   1.97257390686478E-55
 31   11     8.51614593462137E-59   3.57678129254098E-57
 32   11     1.25746921133435E-61   5.40711760873768E-60
 33   11     1.25469514601104E-65   5.52065864244856E-64
  8   12     2.25234000319465E-15   4.50468000638930E-14
  9   12     1.45856089470440E-11   3.06297787887925E-10
 10   12     6.84257642558198E-09   1.50536681362804E-07
 11   12     2.77493027941846E-09   6.38233964266246E-08
 12   12     8.11388213706181E-09   1.94733171289483E-07
 13   12     1.63937501734691E-08   4.09843754336729E-07
 14   12     8.90744663653700E-09   2.31593612549962E-07
 15   12     2.35501575529274E-12   6.35854253929041E-11
 16   12     2.45554585712370E-13   6.87552839994636E-12
 17   12     2.44331376640852E-14   7.08560992258470E-13
 18   12     1.41610673086859E-15   4.24832019260577E-14
 19   12     5.19816252132010E-17   1.61143038160923E-15
 20   12     6.38384174544588E-21   2.04282935854268E-19
 21   12     1.44122578532058E-20   4.75604509155791E-19
 22   12     2.35765816609798E-25   8.01603776473313E-24
 23   12     2.27180060428124E-28   7.95130211498434E-27
 24   12     1.34005610635133E-31   4.82420198286480E-30
 25   12     1.01065848930159E-33   3.73943641041589E-32
 26   12     1.40815967175762E-37   5.35100675267897E-36
 27   12     8.03909907883269E-41   3.13524864074475E-39
 28   12     8.86488775536656E-46   3.54595510214662E-44
 29   12     1.63466916645718E-47   6.70214358247446E-46
 30   12     2.90345244266013E-49   1.21945002591726E-47
 31   12     4.84929551500952E-52   2.08519707145409E-50
 32   12     1.99600376468977E-55   8.78241656463497E-54
 33   12     1.55605613896188E-60   7.00225262532846E-59
 34   12     4.74485300388843E-64   2.18263238178868E-62
 35   12     1.71413542121545E-69   8.05643647971264E-68
  8   13     3.06775075611077E-19   6.44227658783261E-18
  9   13     5.58989069405335E-17   1.22977595269174E-15
 10   13     5.86257716694795E-14   1.34839274839803E-12
 11   13     6.31272623228863E-10   1.51505429574927E-08
 12   13     1.51926753770615E-08   3.79816884426537E-07
 13   13     1.91409248634681E-12   4.97664046450171E-11
 14   13     2.75023478555069E-08   7.42563392098686E-07
 15   13     4.65232689421765E-11   1.30265153038094E-09
 16   13     8.44709618648914E-12   2.44965789408185E-10
 17   13     4.90475351581180E-12   1.47142605474354E-10
 18   13     3.09993452053463E-14   9.60979701365734E-13
 19   13     5.19993356869523E-17   1.66397874198247E-15
 20   13     2.54287958608597E-18   8.39150263408372E-17
 21   13     3.14161567475048E-19   1.06814932941516E-17
 22   13     6.94238304778013E-23   2.42983406672304E-21
 23   13     3.10285927434860E-25   1.11702933876550E-23
 24   13     1.15258278396465E-28   4.26455630066920E-27
 25   13     6.98606433399730E-31   2.65470444691898E-29
 26   13     3.89505952234735E-32   1.51907321371547E-30
 27   13     7.24862079266105E-38   2.89944831706442E-36
 28   13     1.25367707689740E-38   5.14007601527935E-37
 29   13     1.39780330088875E-40   5.87077386373277E-39
 30   13     4.47179948143316E-43   1.92287377701626E-41
 31   13     2.84885334523905E-47   1.25349547190518E-45
 32   13     4.41903092564427E-51   1.98856391653992E-49
 33   13     2.05651857771366E-55   9.45998545748285E-54
 34   13     2.39060853156586E-60   1.12358600983596E-58
 35   13     2.97937544479966E-64   1.43010021350384E-62
 36   13     4.35534134936259E-69   2.13411726118767E-67
 37   13     4.39069999162671E-72   2.19534999581336E-70
 38   13     1.05901102407856E-76   5.40095622280068E-75
