    time    temp    dens
   9.65084221435780E-01   6.08410600874270E-02   8.83617179906578E-01
     nin     zin       y       x
  1    0     3.23810417882001E-10   3.23810417882001E-10
  0    1     7.51650638221467E-01   7.51650638221467E-01
  1    1     2.45042844657925E-06   4.90085689315850E-06
  2    1     8.30128900437744E-08   2.49038670131323E-07
  1    2     1.29163935037851E-05   3.87491805113554E-05
  2    2     6.15407023641216E-02   2.46162809456486E-01
  4    2     3.74298535055976E-22   2.24579121033586E-21
  3    3     1.48175426141165E-14   8.89052556846988E-14
  4    3     5.07414146419002E-10   3.55189902493301E-09
  5    3     2.84033972166293E-17   2.27227177733034E-16
  6    3     2.57561392844830E-24   2.31805253560347E-23
  3    4     2.19128898098085E-09   1.53390228668660E-08
  5    4     2.80414359355178E-14   2.52372923419661E-13
  6    4     1.35102602894360E-14   1.35102602894360E-13
  7    4     2.05022548435934E-22   2.25524803279527E-21
  8    4     5.63313630395489E-31   6.75976356474587E-30
  3    5     2.90926165809204E-12   2.32740932647363E-11
  5    5     1.38241050750806E-09   1.38241050750806E-08
  6    5     5.19418646372087E-08   5.71360511009296E-07
  7    5     2.12099028824800E-13   2.54518834589760E-12
  8    5     8.67756346553215E-19   1.12808325051918E-17
  9    5     1.49738488720605E-29   2.09633884208847E-28
  3    6     3.34960215343625E-11   3.01464193809262E-10
  4    6     1.74995673135550E-07   1.74995673135550E-06
  5    6     3.95349302967942E-06   4.34884233264736E-05
  6    6     3.30293364464918E-06   3.96352037357902E-05
  7    6     3.18489796022920E-07   4.14036734829796E-06
  8    6     5.14517704288627E-10   7.20324786004078E-09
  9    6     1.66941558661195E-14   2.50412337991793E-13
 10    6     3.01163344367342E-13   4.81861350987747E-12
 11    6     3.76772807244217E-15   6.40513772315168E-14
 12    6     7.70334680428911E-16   1.38660242477204E-14
  4    7     6.45919228159913E-16   7.10511150975904E-15
  5    7     1.23802609198574E-13   1.48563131038288E-12
  6    7     1.42134505347440E-06   1.84774856951671E-05
  7    7     1.18669465973742E-06   1.66137252363239E-05
  8    7     5.05161857051338E-07   7.57742785577007E-06
  9    7     1.81279261651920E-11   2.90046818643072E-10
 10    7     7.44606217844522E-11   1.26583057033569E-09
 11    7     2.38331726463994E-11   4.28997107635190E-10
 12    7     7.39664635670031E-15   1.40536280777306E-13
 13    7     3.18614302609695E-16   6.37228605219390E-15
 14    7     6.70257056988610E-17   1.40753981967608E-15
  5    8     1.05738749581621E-19   1.37460374456108E-18
  6    8     1.45126256008582E-05   2.03176758412015E-04
  7    8     7.94367230258583E-06   1.19155084538787E-04
  8    8     8.93817970179844E-06   1.43010875228775E-04
  9    8     3.64496879370435E-07   6.19644694929739E-06
 10    8     9.04799795862777E-09   1.62863963255300E-07
 11    8     4.44008908159915E-14   8.43616925503838E-13
 12    8     2.96731615603167E-15   5.93463231206333E-14
 13    8     1.71559035334232E-16   3.60273974201886E-15
 14    8     7.37291394641891E-17   1.62204106821216E-15
  5    9     5.98172593991885E-27   8.37441631588639E-26
  6    9     5.14348905980877E-17   7.71523358971315E-16
  7    9     5.40910715282304E-18   8.65457144451687E-17
  8    9     7.99928441452183E-07   1.35987835046871E-05
  9    9     1.54561093108005E-07   2.78209967594408E-06
 10    9     3.76307167166977E-10   7.14983617617257E-09
 11    9     1.54590598115793E-13   3.09181196231585E-12
 12    9     6.04045064488357E-15   1.26849463542555E-13
 13    9     8.35444847900656E-15   1.83797866538144E-13
 14    9     1.17258912641896E-17   2.69695499076361E-16
 15    9     3.32924782616508E-18   7.99019478279619E-17
 16    9     3.61298264837906E-19   9.03245662094766E-18
 17    9     1.08145587036821E-20   2.81178526295734E-19
  7   10     5.53655853155053E-16   9.41214950363589E-15
  8   10     2.92857905047350E-07   5.27144229085230E-06
  9   10     2.24681685690377E-09   4.26895202811717E-08
 10   10     2.72864050525405E-08   5.45728101050811E-07
 11   10     3.82735648308299E-10   8.03744861447428E-09
 12   10     1.79169508543162E-09   3.94172918794957E-08
 13   10     8.52162157192599E-14   1.95997296154298E-12
 14   10     1.69775984979082E-15   4.07462363949797E-14
 15   10     1.74107031796592E-15   4.35267579491481E-14
 16   10     2.06967584885598E-16   5.38115720702555E-15
 17   10     5.41367589271251E-19   1.46169249103238E-17
 18   10     3.80437495309094E-23   1.06522498686546E-21
 19   10     8.49781944197967E-25   2.46436763817410E-23
 20   10     4.18705747592776E-27   1.25611724277833E-25
 21   10     3.66479449135243E-31   1.13608629231925E-29
 22   10     6.79510223356698E-33   2.17443271474143E-31
 23   10     2.73885264651193E-36   9.03821373348936E-35
 24   10     2.05577040145502E-41   6.98961936494708E-40
 25   10     9.34941668474442E-46   3.27229583966055E-44
 26   10     1.49109280755895E-50   5.36793410721221E-49
 27   10     2.08955036827295E-50   7.73133636260993E-49
 28   10     1.08483373900413E-55   4.12236820821569E-54
 29   10     9.70782461213305E-60   3.78605159873189E-58
 30   10     2.40452597059001E-65   9.61810388236005E-64
 31   10     1.99128796553624E-66   8.16428065869858E-65
  8   11     1.25326341329222E-15   2.38120048525523E-14
  9   11     9.57491146006046E-11   1.91498229201209E-09
 10   11     1.59237704542487E-09   3.34399179539222E-08
 11   11     3.95731496943918E-09   8.70609293276619E-08
 12   11     4.43694174258662E-09   1.02049660079492E-07
 13   11     2.55611277695346E-12   6.13467066468829E-11
 14   11     3.73952419850854E-13   9.34881049627135E-12
 15   11     1.61960267795367E-13   4.21096696267954E-12
 16   11     3.04115430982003E-15   8.21111663651409E-14
 17   11     1.59674791835411E-16   4.47089417139150E-15
 18   11     3.38173780698855E-19   9.80703964026680E-18
 19   11     2.16560465169565E-19   6.49681395508696E-18
 20   11     6.13488578169851E-24   1.90181459232654E-22
 21   11     1.11217832338058E-26   3.55897063481786E-25
 22   11     2.16111326210073E-28   7.13167376493241E-27
 23   11     5.06948157302048E-33   1.72362373482696E-31
 24   11     4.75710107487082E-37   1.66498537620479E-35
 25   11     2.09452309810511E-41   7.54028315317838E-40
 26   11     1.30885180002650E-42   4.84275166009805E-41
 27   11     1.05861285713295E-46   4.02272885710522E-45
 28   11     1.92365216794072E-50   7.50224345496881E-49
 29   11     5.10167051925424E-56   2.04066820770170E-54
 30   11     4.77430640832135E-57   1.95746562741175E-55
 31   11     7.22186186690413E-59   3.03318198409973E-57
 32   11     1.36774865000803E-61   5.88131919503454E-60
 33   11     1.29948680118050E-65   5.71774192519420E-64
  8   12     2.03326227064110E-15   4.06652454128220E-14
  9   12     1.31990409052677E-11   2.77179859010622E-10
 10   12     6.81827115078230E-09   1.50001965317211E-07
 11   12     2.76604116020181E-09   6.36189466846417E-08
 12   12     8.13607905537327E-09   1.95265897328958E-07
 13   12     1.64324071243956E-08   4.10810178109890E-07
 14   12     8.90747784074441E-09   2.31594423859355E-07
 15   12     2.36131954088745E-12   6.37556276039612E-11
 16   12     2.46168582897447E-13   6.89272032112852E-12
 17   12     2.43108560785295E-14   7.05014826277356E-13
 18   12     1.38210696312326E-15   4.14632088936978E-14
 19   12     5.03302402336678E-17   1.56023744724370E-15
 20   12     6.05902215182085E-21   1.93888708858267E-19
 21   12     1.36732127722965E-20   4.51216021485784E-19
 22   12     2.25720475979117E-25   7.67449618328998E-24
 23   12     2.17095851470413E-28   7.59835480146444E-27
 24   12     1.28713826573273E-31   4.63369775663782E-30
 25   12     1.18048878068787E-33   4.36780848854514E-32
 26   12     1.37969404316035E-37   5.24283736400933E-36
 27   12     9.47418539315831E-41   3.69493230333174E-39
 28   12     9.07454622662444E-46   3.62981849064978E-44
 29   12     1.60601537633369E-47   6.58466304296814E-46
 30   12     2.56390298296981E-49   1.07683925284732E-47
 31   12     5.47416922295554E-52   2.35389276587088E-50
 32   12     2.15142721034326E-55   9.46627972551032E-54
 33   12     1.24380340740111E-60   5.59711533330501E-59
 34   12     3.76781842073904E-64   1.73319647353996E-62
 35   12     1.39122650247721E-69   6.53876456164288E-68
  8   13     2.89674585396307E-19   6.08316629332244E-18
  9   13     5.35856461334097E-17   1.17888421493501E-15
 10   13     5.75886203551192E-14   1.32453826816774E-12
 11   13     6.27258591410141E-10   1.50542061938434E-08
 12   13     1.51625012443390E-08   3.79062531108474E-07
 13   13     2.07862337973651E-11   5.40442078731492E-10
 14   13     2.76048541556368E-08   7.45331062202194E-07
 15   13     4.66519268627738E-11   1.30625395215767E-09
 16   13     8.46901792330261E-12   2.45601519775776E-10
 17   13     4.90470863805369E-12   1.47141259141611E-10
 18   13     3.05534260557495E-14   9.47156207728235E-13
 19   13     4.99051377964141E-17   1.59696440948525E-15
 20   13     2.43247458260034E-18   8.02716612258114E-17
 21   13     3.00462887396773E-19   1.02157381714903E-17
