    time    temp    dens
   1.52448603208144E-01   9.96931852251908E-01   3.68565114440675E+03
     nin     zin       y       x
  1    0     1.92296463676918E-10   1.92296463676918E-10
  0    1     7.52673286953095E-01   7.52673286953095E-01
  1    1     1.01490006865066E-08   2.02980013730131E-08
  2    1     3.53544497733044E-12   1.06063349319913E-11
  1    2     1.42433249643180E-06   4.27299748929540E-06
  2    2     6.13184383633092E-02   2.45273753453237E-01
  4    2     3.98870775644535E-28   2.39322465386721E-27
  3    3     1.05598426856182E-17   6.33590561137094E-17
  4    3     7.73878119584954E-13   5.41714683709468E-12
  5    3     1.81761656259823E-22   1.45409325007858E-21
  6    3     1.07081375948179E-27   9.63732383533611E-27
  3    4     4.56943821679891E-07   3.19860675175924E-06
  5    4     2.80774969712454E-21   2.52697472741209E-20
  6    4     4.23988269567967E-22   4.23988269567967E-21
  7    4     7.44530704502950E-36   8.18983774953245E-35
  8    4     7.08603649087626E-42   8.50324378905151E-41
  3    5     4.86720756123772E-13   3.89376604899018E-12
  5    5     4.53680516450624E-14   4.53680516450624E-13
  6    5     4.04944957359480E-16   4.45439453095429E-15
  7    5     3.57034982752714E-20   4.28441979303256E-19
  8    5     3.88858413849467E-25   5.05515938004307E-24
  9    5     1.55804476978449E-36   2.18126267769829E-35
  3    6     2.32365380595541E-13   2.09128842535986E-12
  4    6     1.72216603319495E-11   1.72216603319495E-10
  5    6     2.26400086248991E-07   2.49040094873890E-06
  6    6     9.80750192343014E-10   1.17690023081162E-08
  7    6     1.12521239952561E-14   1.46277611938329E-13
  8    6     1.57771361686020E-15   2.20879906360428E-14
  9    6     1.38351053956059E-20   2.07526580934089E-19
 10    6     3.64672610962717E-13   5.83476177540348E-12
 11    6     1.42261901843522E-20   2.41845233133988E-19
 12    6     5.36841911015597E-15   9.66315439828074E-14
  4    7     6.80701313743911E-16   7.48771445118302E-15
  5    7     3.01054954374146E-11   3.61265945248975E-10
  6    7     8.69134424237912E-10   1.12987475150929E-08
  7    7     8.98322314775749E-09   1.25765124068605E-07
  8    7     1.81206061929858E-13   2.71809092894786E-12
  9    7     1.97715440615274E-17   3.16344704984439E-16
 10    7     6.72085387944476E-11   1.14254515950561E-09
 11    7     4.44798687971776E-11   8.00637638349197E-10
 12    7     1.22758959071628E-14   2.33242022236092E-13
 13    7     3.59082317870421E-20   7.18164635740843E-19
 14    7     1.37420313655119E-18   2.88582658675750E-17
  5    8     2.86909875908319E-10   3.72982838680815E-09
  6    8     3.94814731283785E-06   5.52740623797299E-05
  7    8     1.69927025634797E-05   2.54890538452195E-04
  8    8     1.48280017981775E-05   2.37248028770841E-04
  9    8     1.88270126140717E-14   3.20059214439220E-13
 10    8     7.86915396931348E-19   1.41644771447643E-17
 11    8     8.61925786132069E-19   1.63765899365093E-17
 12    8     8.37257406292246E-20   1.67451481258449E-18
 13    8     4.80026348904036E-26   1.00805533269847E-24
 14    8     2.89755118506723E-27   6.37461260714790E-26
  5    9     8.64316144142279E-25   1.21004260179919E-23
  6    9     4.06155351125682E-20   6.09233026688523E-19
  7    9     3.53904811396635E-15   5.66247698234616E-14
  8    9     1.50557879000133E-08   2.55948394300226E-07
  9    9     1.29355226662107E-12   2.32839407991793E-11
