    time    temp    dens
   9.88954703168459E-01   5.93344648443497E-02   8.21165313554427E-01
     nin     zin       y       x
  1    0     3.27260971519332E-10   3.27260971519332E-10
  0    1     7.51650199544515E-01   7.51650199544515E-01
  1    1     2.53524860079358E-06   5.07049720158715E-06
  2    1     8.81179901428946E-08   2.64353970428684E-07
  1    2     1.29246517958802E-05   3.87739553876406E-05
  2    2     6.15407824046618E-02   2.46163129618647E-01
  4    2     4.13768955933103E-22   2.48261373559862E-21
  3    3     1.70669898789920E-14   1.02401939273952E-13
  4    3     5.43110821668148E-10   3.80177575167704E-09
  5    3     3.46699270999960E-17   2.77359416799968E-16
  6    3     3.12398269852757E-24   2.81158442867481E-23
  3    4     2.15706926731917E-09   1.50994848712342E-08
  5    4     3.19093358184504E-14   2.87184022366054E-13
  6    4     1.50453727760444E-14   1.50453727760444E-13
  7    4     2.39751416139538E-22   2.63726557753491E-21
  8    4     6.28003000484095E-31   7.53603600580914E-30
  3    5     2.84445278366176E-12   2.27556222692940E-11
  5    5     1.51468647551799E-09   1.51468647551799E-08
  6    5     5.56245539965143E-08   6.11870093961658E-07
  7    5     1.99771820948945E-13   2.39726185138734E-12
  8    5     8.33557501547021E-19   1.08362475201113E-17
  9    5     1.31448775848881E-29   1.84028286188434E-28
  3    6     3.34960215527750E-11   3.01464193974975E-10
  4    6     1.74845643768246E-07   1.74845643768246E-06
  5    6     3.95341361918476E-06   4.34875498110324E-05
  6    6     3.30487246900675E-06   3.96584696280810E-05
  7    6     3.19317742713443E-07   4.15113065527475E-06
  8    6     5.17061188431054E-10   7.23885663803475E-09
  9    6     1.69650263951579E-14   2.54475395927368E-13
 10    6     2.94632643928351E-13   4.71412230285361E-12
 11    6     3.55396356717636E-15   6.04173806419981E-14
 12    6     7.15015543196359E-16   1.28702797775345E-14
  4    7     6.02994201122549E-16   6.63293621234804E-15
  5    7     1.16417143200338E-13   1.39700571840406E-12
  6    7     1.42050683987152E-06   1.84665889183298E-05
  7    7     1.19164197621996E-06   1.66829876670795E-05
  8    7     5.12352101524885E-07   7.68528152287328E-06
  9    7     1.83314635271558E-11   2.93303416434493E-10
 10    7     7.41660724524196E-11   1.26082323169113E-09
 11    7     2.32060371483345E-11   4.17708668670021E-10
 12    7     7.09138970439511E-15   1.34736404383507E-13
 13    7     2.98183295811505E-16   5.96366591623010E-15
 14    7     6.35020088977226E-17   1.33354218685217E-15
  5    8     9.96776603543757E-20   1.29580958460688E-18
  6    8     1.45004868439216E-05   2.03006815814903E-04
  7    8     7.93498195796405E-06   1.19024729369461E-04
  8    8     8.93818033105769E-06   1.43010885296923E-04
  9    8     3.65645284057844E-07   6.21596982898335E-06
 10    8     9.23455627228767E-09   1.66222012901178E-07
 11    8     4.48875531363612E-14   8.52863509590862E-13
 12    8     3.00626468551424E-15   6.01252937102847E-14
 13    8     1.73326717682732E-16   3.63986107133738E-15
 14    8     7.40271145873478E-17   1.62859652092165E-15
  5    9     6.02834047692862E-27   8.43967666770006E-26
  6    9     7.16061834255332E-17   1.07409275138300E-15
  7    9     7.25037704015028E-18   1.16006032642404E-16
  8    9     7.97445502244087E-07   1.35565735381495E-05
  9    9     1.57152286236495E-07   2.82874115225691E-06
 10    9     3.79320473337910E-10   7.20708899342029E-09
 11    9     1.55138094197253E-13   3.10276188394506E-12
 12    9     6.08064566224023E-15   1.27693558907045E-13
 13    9     8.40769331809025E-15   1.84969252997986E-13
 14    9     1.17559287524681E-17   2.70386361306766E-16
 15    9     3.31893186128424E-18   7.96543646708219E-17
 16    9     3.37215336970303E-19   8.43038342425759E-18
 17    9     1.01875086862287E-20   2.64875225841947E-19
  7   10     4.76393590354265E-16   8.09869103602251E-15
  8   10     2.89645948705369E-07   5.21362707669665E-06
  9   10     2.24382090481387E-09   4.26325971914636E-08
 10   10     2.72922289431216E-08   5.45844578862433E-07
 11   10     3.85333564651643E-10   8.09200485768450E-09
 12   10     1.80050397252825E-09   3.96110873956215E-08
 13   10     8.57941598289740E-14   1.97326567606640E-12
 14   10     1.70729221786491E-15   4.09750132287578E-14
 15   10     1.71557231281234E-15   4.28893078203086E-14
 16   10     1.96502729126005E-16   5.10907095727613E-15
 17   10     5.08430800206633E-19   1.37276316055791E-17
 18   10     3.62647477421933E-23   1.01541293678141E-21
 19   10     2.95579528563531E-24   8.57180632834239E-23
 20   10     3.75660366633879E-27   1.12698109990164E-25
 21   10     3.42547599823509E-31   1.06189755945288E-29
 22   10     6.52573779923894E-33   2.08823609575646E-31
 23   10     2.25261135521714E-36   7.43361747221656E-35
 24   10     1.78065038175584E-41   6.05421129796987E-40
 25   10     8.09706813997174E-46   2.83397384899011E-44
 26   10     1.38249497968110E-50   4.97698192685195E-49
 27   10     1.90794541486165E-50   7.05939803498810E-49
