    time    temp    dens
   1.83460349583976E-01   5.60007099030402E-01   6.53026085362354E+02
     nin     zin       y       x
  1    0     2.22728003037271E-10   2.22728003037271E-10
  0    1     7.52042907384164E-01   7.52042907384164E-01
  1    1     2.54247025807342E-08   5.08494051614683E-08
  2    1     4.25727700591202E-10   1.27718310177361E-09
  1    2     2.61877148203809E-06   7.85631444611428E-06
  2    2     6.14234026879549E-02   2.45693610751819E-01
  4    2     3.51710138920059E-26   2.11026083352035E-25
  3    3     1.23014602272243E-17   7.38087613633456E-17
  4    3     5.55317369098234E-12   3.88722158368764E-11
  5    3     4.55613130005325E-22   3.64490504004260E-21
  6    3     1.19615459104050E-26   1.07653913193645E-25
  3    4     5.17285658427015E-07   3.62099960898910E-06
  5    4     1.22909495354627E-20   1.10618545819165E-19
  6    4     3.50726005680264E-20   3.50726005680264E-19
  7    4     8.75309021500500E-33   9.62839923650550E-32
  8    4     3.12467833366433E-39   3.74961400039720E-38
  3    5     8.04014704493672E-13   6.43211763594938E-12
  5    5     8.76747245152702E-17   8.76747245152702E-16
  6    5     3.90317683962222E-14   4.29349452358444E-13
  7    5     4.48135997265090E-19   5.37763196718108E-18
  8    5     4.49790071230741E-24   5.84727092599963E-23
  9    5     3.83804127653312E-32   5.37325778714637E-31
  3    6     3.07638479300375E-11   2.76874631370337E-10
  4    6     7.53484670553227E-08   7.53484670553227E-07
  5    6     2.33481285597504E-06   2.56829414157254E-05
  6    6     1.51019523957809E-08   1.81223428749371E-07
  7    6     1.28435989043660E-11   1.66966785756759E-10
  8    6     6.95602357125699E-14   9.73843299975979E-13
  9    6     2.18242870176998E-19   3.27364305265497E-18
 10    6     5.45629811653680E-13   8.73007698645888E-12
 11    6     3.38697809364061E-18   5.75786275918904E-17
 12    6     6.67617203251296E-15   1.20171096585233E-13
  4    7     6.46694599068952E-16   7.11364058975847E-15
  5    7     2.55767668791548E-08   3.06921202549857E-07
  6    7     3.62804263768313E-08   4.71645542898807E-07
  7    7     9.35083469552538E-09   1.30911685737355E-07
  8    7     1.39773439954391E-12   2.09660159931587E-11
  9    7     3.90334962024342E-16   6.24535939238948E-15
 10    7     8.42125948400951E-11   1.43161411228162E-09
 11    7     5.61161665709335E-11   1.01009099827680E-09
 12    7     1.60005551520875E-14   3.04010547889663E-13
 13    7     6.42742577136050E-18   1.28548515427210E-16
 14    7     1.82662436663353E-18   3.83591116993042E-17
  5    8     5.29846837383357E-07   6.88800888598364E-06
  6    8     1.76561909587855E-05   2.47186673422998E-04
  7    8     1.28368499838503E-05   1.92552749757754E-04
  8    8     1.35944641206758E-05   2.17511425930812E-04
  9    8     8.02929000969294E-11   1.36497930164780E-09
 10    8     2.38383221324209E-16   4.29089798383576E-15
 11    8     3.06262726297835E-18   5.81899179965887E-17
 12    8     6.90561147779013E-21   1.38112229555803E-19
 13    8     1.19888135547514E-23   2.51765084649780E-22
 14    8     3.18080392898350E-24   6.99776864376369E-23
  5    9     5.00007774344253E-26   7.00010884081954E-25
  6    9     8.91269366270598E-21   1.33690404940590E-19
  7    9     2.91308928601715E-17   4.66094285762743E-16
  8    9     1.11834565346749E-06   1.90118761089474E-05
  9    9     4.45201865775800E-11   8.01363358396440E-10
 10    9     1.02044605567084E-14   1.93884750577460E-13
 11    9     3.27672452267863E-18   6.55344904535727E-17
 12    9     4.06700780155008E-21   8.54071638325517E-20
 13    9     4.47271422028660E-22   9.83997128463052E-21
 14    9     3.42476682947033E-24   7.87696370778175E-23
 15    9     7.84520973986757E-23   1.88285033756822E-21
 16    9     3.60280899583723E-24   9.00702248959308E-23
 17    9     5.29659746625964E-25   1.37711534122751E-23
  7   10     3.25531939891593E-13   5.53404297815709E-12
  8   10     1.38966976312482E-06   2.50140557362468E-05
  9   10     1.96726106782715E-09   3.73779602887159E-08
