    time    temp    dens
   1.74882572459480E-01   6.38489054347219E-01   9.66558310041604E+02
     nin     zin       y       x
  1    0     2.15278288965921E-10   2.15278288965921E-10
  0    1     7.52137275997711E-01   7.52137275997711E-01
  1    1     1.99757552288719E-08   3.99515104577438E-08
  2    1     2.36179877187665E-10   7.08539631562995E-10
  1    2     2.31817377932140E-06   6.95452133796419E-06
  2    2     6.13957970286089E-02   2.45583188114436E-01
  4    2     1.82079098483039E-26   1.09247459089823E-25
  3    3     1.07272681751554E-17   6.43636090509323E-17
  4    3     4.84262281368632E-12   3.38983596958042E-11
  5    3     5.81101142424353E-22   4.64880913939482E-21
  6    3     9.71534583185188E-27   8.74381124866669E-26
  3    4     7.10911524044767E-07   4.97638066831337E-06
  5    4     5.39075291147079E-21   4.85167762032371E-20
  6    4     1.91971071414096E-20   1.91971071414096E-19
  7    4     2.54106032511079E-33   2.79516635762187E-32
  8    4     9.98717474063859E-40   1.19846096887663E-38
  3    5     9.47787167314218E-13   7.58229733851374E-12
  5    5     6.35804515580191E-17   6.35804515580191E-16
  6    5     2.02798065089867E-14   2.23077871598854E-13
  7    5     2.51577808092341E-19   3.01893369710810E-18
  8    5     2.43302582651719E-24   3.16293357447234E-23
  9    5     3.06608611741726E-33   4.29252056438417E-32
  3    6     2.63023288306749E-11   2.36720959476074E-10
  4    6     3.85368792890443E-08   3.85368792890443E-07
  5    6     2.11528033062858E-06   2.32680836369144E-05
  6    6     6.95591269935223E-09   8.34709523922267E-08
  7    6     1.68757719695413E-12   2.19385035604037E-11
  8    6     2.89347822034472E-14   4.05086950848261E-13
  9    6     1.15413589140025E-19   1.73120383710037E-18
 10    6     5.26962842748524E-13   8.43140548397639E-12
 11    6     6.14198948672962E-19   1.04413821274404E-17
 12    6     6.71168158929368E-15   1.20810268607286E-13
  4    7     6.23813320251994E-16   6.86194652277193E-15
  5    7     6.96373127489340E-09   8.35647752987208E-08
  6    7     1.27629745382876E-08   1.65918668997739E-07
  7    7     5.50210432456739E-09   7.70294605439435E-08
  8    7     8.25685308737408E-13   1.23852796310611E-11
  9    7     2.06486265199789E-16   3.30378024319663E-15
 10    7     8.37954920372011E-11   1.42452336463242E-09
 11    7     5.60562201305814E-11   1.00901196235047E-09
 12    7     1.53490731214876E-14   2.91632389308264E-13
 13    7     3.57148121516536E-18   7.14296243033073E-17
 14    7     1.49294753316255E-18   3.13518981964136E-17
  5    8     3.21428278742425E-07   4.17856762365153E-06
  6    8     1.63410204039644E-05   2.28774285655502E-04
  7    8     1.46130368771392E-05   2.19195553157088E-04
  8    8     1.52952125447596E-05   2.44723400716154E-04
  9    8     8.99041077602286E-12   1.52836983192389E-10
 10    8     4.01423387457140E-17   7.22562097422852E-16
 11    8     1.92547290902862E-18   3.65839852715437E-17
 12    8     2.45428935189187E-21   4.90857870378374E-20
 13    8     2.55454904098370E-24   5.36455298606578E-23
 14    8     4.37113488269489E-25   9.61649674192875E-24
  5    9     8.82955238170599E-26   1.23613733343884E-24
  6    9     2.58872955854384E-21   3.88309433781576E-20
  7    9     1.18131665132189E-16   1.89010664211502E-15
  8    9     3.85596553976799E-07   6.55514141760558E-06
  9    9     1.92443580372333E-11   3.46398444670200E-10
 10    9     4.82322056729175E-15   9.16411907785433E-14
 11    9     1.37572875616093E-18   2.75145751232187E-17
 12    9     1.15228969936014E-21   2.41980836865629E-20
 13    9     7.51635110613040E-23   1.65359724334869E-21
 14    9     7.15753080779930E-25   1.64623208579384E-23
 15    9     1.58804889527871E-23   3.81131734866891E-22
 16    9     4.86552186749565E-25   1.21638046687391E-23
 17    9     3.15647278708127E-26   8.20682924641130E-25
  7   10     4.75056361754085E-13   8.07595814981944E-12
  8   10     1.43340158318154E-06   2.58012284972677E-05
  9   10     1.70419188534173E-09   3.23796458214929E-08
 10   10     4.85038751390753E-09   9.70077502781506E-08
 11   10     1.45802907302240E-13   3.06186105334705E-12
 12   10     1.64153217410551E-13   3.61137078303212E-12
 13   10     4.82724368044458E-20   1.11026604650225E-18
 14   10     2.21972932997589E-20   5.32735039194215E-19
 15   10     3.08988339774208E-20   7.72470849435519E-19
 16   10     6.96298541502312E-22   1.81037620790601E-20
 17   10     4.39831321939706E-24   1.18754456923721E-22
 18   10     6.09914154368784E-29   1.70775963223260E-27
 19   10     7.19489177731796E-31   2.08651861542221E-29
 20   10     4.88427090908423E-33   1.46528127272527E-31
 21   10     5.32092076010910E-36   1.64948543563382E-34
 22   10     1.84038181700958E-37   5.88922181443065E-36
 23   10     9.25340853702876E-46   3.05362481721949E-44
 24   10     6.11146142053066E-47   2.07789688298042E-45
 25   10     2.22963838334846E-52   7.80373434171962E-51
 26   10     4.19210774664108E-58   1.50915878879079E-56
 27   10     7.34926813474556E-58   2.71922920985586E-56
 28   10     1.64404494119669E-64   6.24737077654743E-63
 29   10     1.67415103329391E-67   6.52918902984626E-66
 30   10     1.39890911731915E-73   5.59563646927659E-72
 31   10     3.96839243607207E-74   1.62704089878955E-72
  8   11     2.18280225822104E-15   4.14732429061998E-14
  9   11     1.11995735225461E-09   2.23991470450922E-08
 10   11     4.81908014707751E-10   1.01200683088628E-08
 11   11     1.07738363469203E-10   2.37024399632248E-09
 12   11     1.08219122329282E-12   2.48903981357350E-11
 13   11     8.33387681417879E-17   2.00013043540291E-15
 14   11     7.56193652619657E-18   1.89048413154914E-16
 15   11     4.19438208465279E-18   1.09053934200972E-16
 16   11     8.23622616136663E-20   2.22378106356899E-18
 17   11     1.45418536874182E-21   4.07171903247709E-20
 18   11     1.90538083562500E-22   5.52560442331251E-21
 19   11     2.57130052770251E-24   7.71390158310752E-23
 20   11     1.12969054387561E-28   3.50204068601440E-27
 21   11     4.90098902408557E-32   1.56831648770738E-30
 22   11     1.60038255987578E-33   5.28126244759007E-32
 23   11     4.30983171981291E-37   1.46534278473639E-35
 24   11     1.26077030595069E-40   4.41269607082741E-39
 25   11     1.38008213750289E-50   4.96829569501040E-49
 26   11     1.61005422884816E-49   5.95720064673818E-48
 27   11     2.03861565494242E-54   7.74673948878119E-53
 28   11     2.83501353717253E-57   1.10565527949728E-55
 29   11     1.04250561402269E-62   4.17002245609077E-61
 30   11     1.17639135487942E-63   4.82320455500563E-62
 31   11     6.71028793906533E-66   2.81832093440744E-64
 32   11     4.88306261501966E-76   2.09971692445845E-74
 33   11     3.74553556847007E-77   1.64803565012683E-75
  8   12     3.61961257419915E-12   7.23922514839830E-11
  9   12     2.44867628142905E-08   5.14222019100101E-07
 10   12     5.94761008899151E-08   1.30847421957813E-06
 11   12     4.73610211946039E-09   1.08930348747589E-07
 12   12     1.68503862032947E-11   4.04409268879072E-10
 13   12     3.98832908099917E-12   9.97082270249792E-11
 14   12     1.38001485435176E-14   3.58803862131457E-13
 15   12     2.33970872367376E-16   6.31721355391915E-15
 16   12     1.13959766214680E-17   3.19087345401104E-16
 17   12     5.20547357215358E-19   1.50958733592454E-17
 18   12     4.81543073230193E-20   1.44462921969058E-18
 19   12     5.56884137774412E-22   1.72634082710068E-20
 20   12     4.49755798156322E-26   1.43921855410023E-24
 21   12     1.90948779462618E-25   6.30130972226640E-24
 22   12     1.30934732324757E-29   4.45178089904174E-28
 23   12     4.42988092344628E-36   1.55045832320620E-34
 24   12     1.80109338375984E-34   6.48393618153542E-33
 25   12     6.90706811717159E-40   2.55561520335349E-38
 26   12     6.14234813879064E-42   2.33409229274044E-40
 27   12     8.75336450049478E-47   3.41381215519296E-45
 28   12     1.05190645437843E-50   4.20762581751371E-49
 29   12     3.42713598395836E-51   1.40512575342293E-49
 30   12     9.78279748521304E-56   4.10877494378948E-54
 31   12     5.34679958077863E-66   2.29912381973481E-64
 32   12     5.17094534901533E-67   2.27521595356674E-65
 33   12     2.64756305748312E-68   1.19140337586741E-66
 34   12     6.68784390044972E-71   3.07640819420687E-69
 35   12     5.06581384050714E-72   2.38093250503836E-70
  8   13     3.59807181298437E-14   7.55595080726717E-13
  9   13     3.09048300840248E-17   6.79906261848547E-16
 10   13     2.56819029119332E-13   5.90683766974464E-12
 11   13     3.02264646359476E-09   7.25435151262741E-08
 12   13     2.46799931960851E-09   6.16999829902129E-08
 13   13     3.17825351805950E-10   8.26345914695470E-09
 14   13     5.06710330217793E-11   1.36811789158804E-09
 15   13     4.52624074346927E-15   1.26734740817140E-13
 16   13     4.90752095686068E-16   1.42318107748960E-14
 17   13     6.35408075918296E-17   1.90622422775489E-15
 18   13     2.86141672436349E-18   8.87039184552682E-17
 19   13     1.24959452621789E-19   3.99870248389726E-18
 20   13     1.43689625578052E-20   4.74175764407572E-19
 21   13     1.97785309240119E-22   6.72470051416405E-21
 22   13     4.93490556427010E-27   1.72721694749453E-25
 23   13     1.02590998797978E-29   3.69327595672722E-28
 24   13     2.84626699845102E-31   1.05311878942688E-29
 25   13     1.70867347839872E-33   6.49295921791514E-32
 26   13     1.34792698548376E-34   5.25691524338666E-33
 27   13     1.18031554387397E-41   4.72126217549588E-40
 28   13     5.90169229368650E-42   2.41969384041147E-40
 29   13     1.20640017104887E-46   5.06688071840526E-45
 30   13     1.85606674464438E-53   7.98108700197085E-52
 31   13     8.95331023421731E-58   3.93945650305562E-56
 32   13     6.44464995813494E-59   2.90009248116072E-57
 33   13     3.63732451455995E-60   1.67316927669758E-58
 34   13     2.00761996903985E-65   9.43581385448729E-64
 35   13     5.01560842275248E-68   2.40749204292119E-66
 36   13     1.07952553787550E-71   5.28967513558997E-70
 37   13     4.55067862357482E-73   2.27533931178741E-71
 38   13     1.23446252742742E-73   6.29575888987983E-72
  8   14     6.22325830467625E-17   1.36911682702878E-15
  9   14     1.08729683656039E-15   2.50078272408890E-14
 10   14     1.93179975471159E-12   4.63631941130783E-11
 11   14     7.53113565685946E-08   1.88278391421486E-06
 12   14     8.30254552396092E-08   2.15866183622984E-06
 13   14     1.14290651452581E-08   3.08584758921968E-07
 14   14     2.60127284546356E-08   7.28356396729798E-07
 15   14     2.44046444051202E-10   7.07734687748486E-09
 16   14     6.48373867132751E-11   1.94512160139825E-09
 17   14     2.80715987742994E-15   8.70219562003281E-14
 18   14     3.37336190587959E-16   1.07947580988147E-14
 19   14     1.87060142928043E-17   6.17298471662541E-16
 20   14     1.94278277288628E-18   6.60546142781335E-17
 21   14     6.26043203123587E-20   2.19115121093256E-18
 22   14     7.84938879324938E-24   2.82577996556978E-22
 23   14     2.54982201777386E-25   9.43434146576327E-24
 24   14     8.22845949747256E-28   3.12681460903957E-26
 25   14     1.14341893776255E-29   4.45933385727395E-28
 26   14     7.10525518393086E-31   2.84210207357234E-29
 27   14     2.74591024754505E-33   1.12582320149347E-31
 28   14     1.37846905293156E-34   5.78957002231257E-33
 29   14     3.43644345854709E-44   1.47767068717525E-42
 30   14     1.25808506677035E-45   5.53557429378952E-44
 31   14     2.89776013879396E-50   1.30399206245728E-48
 32   14     2.60403915737495E-51   1.19785801239248E-49
 33   14     9.19573273409388E-54   4.32199438502412E-52
 34   14     5.25951764677386E-59   2.52456847045145E-57
 35   14     6.43629040847263E-65   3.15378230015159E-63
 36   14     4.05077997322602E-66   2.02538998661301E-64
 37   14     1.05795324656060E-66   5.39556155745904E-65
 38   14     2.29783927972381E-69   1.19487642545638E-67
 39   14     9.08058727428802E-67   4.81271125537265E-65
 40   14     4.64754164071214E-66   2.50967248598456E-64
  8   15     6.21234476222510E-19   1.42883929531177E-17
  9   15     7.67535518749307E-18   1.84208524499834E-16
 10   15     7.85237968932041E-20   1.96309492233010E-18
 11   15     8.76038019385927E-14   2.27769885040341E-12
 12   15     6.68467408755023E-08   1.80486200363856E-06
 13   15     1.04891999603794E-08   2.93697598890622E-07
 14   15     1.36129898230551E-07   3.94776704868597E-06
 15   15     1.32057765632520E-08   3.96173296897561E-07
 16   15     1.69787486432791E-09   5.26341207941652E-08
 17   15     9.17314939981683E-14   2.93540780794139E-12
 18   15     2.60949601845347E-14   8.61133686089644E-13
 19   15     1.46264799594819E-15   4.97300318622386E-14
 20   15     1.00261031441233E-16   3.50913610044314E-15
 21   15     1.18660124325446E-17   4.27176447571607E-16
 22   15     1.33556930536475E-19   4.94160642984958E-18
 23   15     3.12229783599128E-21   1.18647317767669E-19
 24   15     3.39679304740492E-22   1.32474928848792E-20
 25   15     4.99474017135660E-24   1.99789606854264E-22
 26   15     1.17327377025373E-27   4.81042245804029E-26
 27   15     8.47434381370725E-30   3.55922440175704E-28
 28   15     1.77706794085883E-31   7.64139214569298E-30
 29   15     1.38493910566051E-37   6.09373206490626E-36
 30   15     8.31697787776933E-38   3.74264004499620E-36
 31   15     3.32635973485800E-43   1.53012547803468E-41
 32   15     2.16161025231659E-45   1.01595681858880E-43
 33   15     1.74907138144717E-50   8.39554263094642E-49
 34   15     3.43258440092639E-53   1.68196635645393E-51
 35   15     1.45846007339322E-58   7.29230036696612E-57
 36   15     9.90056846864596E-62   5.04928991900944E-60
 37   15     2.07194659027275E-61   1.07741222694183E-59
 38   15     4.14475223650501E-60   2.19671868534765E-58
 39   15     3.59407101921955E-59   1.94079835037856E-57
 40   15     1.50580463916644E-68   8.28192551541541E-67
 41   15     1.02307289978979E-73   5.72920823882284E-72
 42   15     6.79208765749586E-83   3.87148996477264E-81
  8   16     6.30695213955214E-23   1.51366851349251E-21
  9   16     3.64890590199085E-20   9.12226475497714E-19
 10   16     1.27993406189137E-23   3.32782856091757E-22
 11   16     6.23166946715606E-15   1.68255075613214E-13
 12   16     6.12232830822797E-11   1.71425192630383E-09
 13   16     2.09753743386869E-07   6.08285855821920E-06
 14   16     3.40834888878821E-07   1.02250466663646E-05
 15   16     3.13008349075472E-07   9.70325882133962E-06
 16   16     2.78720927482545E-08   8.91906967944143E-07
 17   16     7.57840674417067E-09   2.50087422557632E-07
 18   16     4.54199051653113E-10   1.54427677562058E-08
 19   16     2.06162774774744E-13   7.21569711711603E-12
 20   16     7.18774369374069E-15   2.58758772974665E-13
 21   16     1.42144212119373E-15   5.25933584841678E-14
 22   16     1.58089682336657E-17   6.00740792879295E-16
 23   16     5.42071073502419E-19   2.11407718665943E-17
 24   16     6.83492609780033E-20   2.73397043912013E-18
 25   16     1.10036781342385E-20   4.51150803503778E-19
 26   16     2.65623956659026E-23   1.11562061796791E-21
 27   16     5.56467025902253E-26   2.39280821137969E-24
 28   16     4.15591813921611E-27   1.82860398125509E-25
 29   16     8.30833364640055E-30   3.73875014088025E-28
 30   16     1.02980571344352E-31   4.73710628184019E-30
 31   16     8.36179705428487E-38   3.93004461551389E-36
 32   16     6.59927579835661E-38   3.16765238321117E-36
 33   16     4.11958772546477E-45   2.01859798547774E-43
 34   16     6.28257207724963E-46   3.14128603862481E-44
 35   16     1.70005646782289E-53   8.67028798589673E-52
 36   16     1.00587880928148E-56   5.23056980826372E-55
 37   16     6.92730236386481E-62   3.67147025284835E-60
 38   16     9.18024310879699E-58   4.95733127875037E-56
 39   16     8.31507524757624E-62   4.57329138616693E-60
 40   16     9.91889819644023E-67   5.55458299000653E-65
 41   16     7.67430310082316E-76   4.37435276746920E-74
 42   16     2.36551432761770E-74   1.37199831001826E-72
 43   16     2.15098020955319E-76   1.26907832363638E-74
 44   16     1.96419039746379E-81   1.17851423847827E-79
  9   17     7.02692430664933E-30   1.82700031972882E-28
 10   17     2.40481694965342E-26   6.49300576406423E-25
 11   17     5.25070506829826E-23   1.47019741912351E-21
 12   17     1.99287108476142E-18   5.77932614580813E-17
 13   17     6.54846543557252E-17   1.96453963067176E-15
 14   17     2.04237971179468E-11   6.33137710656350E-10
 15   17     9.57575916123115E-08   3.06424293159397E-06
