    time    temp    dens
   1.08511041978767E-01   5.60070675840563E+00   6.59105808265637E+05
     nin     zin       y       x
  1    0     1.28547659305403E-04   1.28547659305403E-04
  0    1     7.70832872787585E-01   7.70832872787585E-01
  1    1     1.06346335997049E-07   2.12692671994098E-07
  2    1     1.79353477468548E-11   5.38060432405645E-11
  1    2     2.21093127837426E-08   6.63279383512277E-08
  2    2     5.72595719528764E-02   2.29038287811505E-01
  4    2     8.31910168492243E-20   4.99146101095346E-19
  3    3     4.21366875103888E-13   2.52820125062333E-12
  4    3     7.93040192319077E-16   5.55128134623354E-15
  5    3     1.02323154767609E-23   8.18585238140870E-23
  6    3     1.11429000368372E-29   1.00286100331534E-28
  3    4     1.50516805577399E-13   1.05361763904179E-12
  5    4     2.28050375592188E-16   2.05245338032969E-15
  6    4     2.38549276176535E-20   2.38549276176535E-19
  7    4     5.06121094504774E-29   5.56733203955252E-28
  8    4     3.11255901487484E-36   3.73507081784981E-35
  3    5     5.93963263001948E-19   4.75170610401559E-18
  5    5     7.71556889934262E-16   7.71556889934262E-15
  6    5     1.34131093202495E-17   1.47544202522744E-16
  7    5     3.78720133901507E-24   4.54464160681809E-23
  8    5     4.68106702174865E-29   6.08538712827324E-28
  9    5     1.57822854642205E-37   2.20951996499086E-36
  3    6     1.62085548489526E-23   1.45876993640574E-22
  4    6     3.80010850255519E-16   3.80010850255519E-15
  5    6     1.63666709798600E-14   1.80033380778460E-13
  6    6     8.69107220533209E-10   1.04292866463985E-08
  7    6     1.79836283741837E-14   2.33787168864389E-13
  8    6     3.01297520456648E-17   4.21816528639307E-16
  9    6     2.32207419943819E-25   3.48311129915728E-24
 10    6     2.08280571081059E-28   3.33248913729695E-27
 11    6     2.05682263613789E-30   3.49659848143441E-29
 12    6     7.41076428424485E-21   1.33393757116407E-19
  4    7     3.45604861333627E-16   3.80165347466990E-15
  5    7     9.45865657849514E-20   1.13503878941942E-18
  6    7     2.14125832756595E-13   2.78363582583574E-12
  7    7     1.84570397582060E-13   2.58398556614884E-12
  8    7     1.54037683160139E-15   2.31056524740208E-14
  9    7     2.35141465253742E-22   3.76226344405987E-21
 10    7     3.02095584579293E-25   5.13562493784797E-24
 11    7     5.26255250761436E-27   9.47259451370585E-26
 12    7     3.62837529218625E-25   6.89391305515388E-24
 13    7     6.30824436844915E-29   1.26164887368983E-27
 14    7     1.67494580233548E-21   3.51738618490451E-20
  5    8     6.42117447794694E-24   8.34752682133103E-23
  6    8     3.41157322254136E-15   4.77620251155790E-14
  7    8     9.06921094269716E-15   1.36038164140457E-13
  8    8     1.29501759173636E-10   2.07202814677818E-09
  9    8     9.58987312745112E-16   1.63027843166669E-14
 10    8     1.39690401693900E-20   2.51442723049020E-19
 11    8     9.06889788622819E-26   1.72309059838336E-24
 12    8     4.61653601353910E-29   9.23307202707819E-28
 13    8     4.32614585191078E-30   9.08490628901265E-29
 14    8     1.31528737082833E-32   2.89363221582233E-31
  5    9     2.08308134526122E-27   2.91631388336570E-26
  6    9     1.12148431932688E-21   1.68222647899032E-20
  7    9     3.49387577573157E-20   5.59020124117052E-19
