    time    temp    dens
   9.42383767227531E-01   6.23454797387979E-02   9.49022276381461E-01
     nin     zin       y       x
  1    0     3.20517988901778E-10   3.20517988901778E-10
  0    1     7.51651083730320E-01   7.51651083730320E-01
  1    1     2.36846299684543E-06   4.73692599369085E-06
  2    1     7.83401903271042E-08   2.35020570981312E-07
  1    2     1.29055803019834E-05   3.87167409059503E-05
  2    2     6.15406201588989E-02   2.46162480635596E-01
  4    2     3.38230356566904E-22   2.02938213940142E-21
  3    3     1.29096615363435E-14   7.74579692180610E-14
  4    3     4.73125660466690E-10   3.31187962326683E-09
  5    3     2.31512673138192E-17   1.85210138510553E-16
  6    3     2.11648967934475E-24   1.90484071141028E-23
  3    4     2.22461471874289E-09   1.55723030312002E-08
  5    4     2.45991397577867E-14   2.21392257820080E-13
  6    4     1.20895944637715E-14   1.20895944637715E-13
  7    4     1.74366552119965E-22   1.91803207331962E-21
  8    4     5.01551553298356E-31   6.01861863958027E-30
  3    5     2.97251195341448E-12   2.37800956273158E-11
  5    5     1.25897572792967E-09   1.25897572792967E-08
  6    5     4.83341426938210E-08   5.31675569632031E-07
  7    5     2.24778342151728E-13   2.69734010582074E-12
  8    5     9.01908387414891E-19   1.17248090363936E-17
  9    5     1.69923434428661E-29   2.37892808200126E-28
  3    6     3.34960215100458E-11   3.01464193590412E-10
  4    6     1.75138472291928E-07   1.75138472291928E-06
  5    6     3.95353263215223E-06   4.34888589536745E-05
  6    6     3.30096849105577E-06   3.96116218926692E-05
  7    6     3.17650976099844E-07   4.12946268929797E-06
  8    6     5.11960616870277E-10   7.16744863618388E-09
  9    6     1.64124410915282E-14   2.46186616372923E-13
 10    6     3.07505310688578E-13   4.92008497101725E-12
 11    6     3.98291246079701E-15   6.77095118335492E-14
 12    6     8.28595697300875E-16   1.49147225514157E-14
  4    7     6.91205822803882E-16   7.60326405084270E-15
  5    7     1.31530580113434E-13   1.57836696136121E-12
  6    7     1.42219428543481E-06   1.84885257106525E-05
  7    7     1.18188794647706E-06   1.65464312506788E-05
  8    7     4.97942350406323E-07   7.46913525609485E-06
  9    7     1.79196403244356E-11   2.86714245190970E-10
 10    7     7.47418020024556E-11   1.27061063404175E-09
 11    7     2.44452664933564E-11   4.40014796880415E-10
 12    7     7.69845632793343E-15   1.46270670230735E-13
 13    7     3.39502594875033E-16   6.79005189750067E-15
 14    7     7.05091486140152E-17   1.48069212089432E-15
  5    8     1.12045169547249E-19   1.45658720411424E-18
  6    8     1.45247442853802E-05   2.03346419995322E-04
  7    8     7.95241464269746E-06   1.19286219640462E-04
  8    8     8.93817908441190E-06   1.43010865350590E-04
  9    8     3.63343350439799E-07   6.17683695747659E-06
 10    8     8.86235591965576E-09   1.59522406553804E-07
 11    8     4.39107974560889E-14   8.34305151665689E-13
 12    8     2.92777636800948E-15   5.85555273601896E-14
 13    8     1.69751567657230E-16   3.56478292080182E-15
 14    8     7.33976031220747E-17   1.61474726868564E-15
  5    9     5.93514119870064E-27   8.30919767818089E-26
  6    9     3.74547282468407E-17   5.61820923702611E-16
  7    9     4.11043403219286E-18   6.57669445150858E-17
  8    9     8.02433756239221E-07   1.36413738560668E-05
  9    9     1.52069500648110E-07   2.73725101166598E-06
 10    9     3.73368961902118E-10   7.09401027614024E-09
 11    9     1.54010996319586E-13   3.08021992639172E-12
 12    9     5.99875021042904E-15   1.25973754419010E-13
 13    9     8.29908216006828E-15   1.82579807521502E-13
 14    9     1.16912937540707E-17   2.68899756343626E-16
 15    9     3.33175061556655E-18   7.99620147735971E-17
 16    9     3.86456044825561E-19   9.66140112063902E-18
 17    9     1.14661208794028E-20   2.98119142864472E-19
  7   10     6.38969070280200E-16   1.08624741947634E-14
  8   10     2.95972895028832E-07   5.32751211051897E-06
  9   10     2.24973328743990E-09   4.27449324613581E-08
 10   10     2.72805040634265E-08   5.45610081268530E-07
 11   10     3.80164030361133E-10   7.98344463758380E-09
 12   10     1.78284149196605E-09   3.92225128232531E-08
 13   10     8.46333026437940E-14   1.94656596080726E-12
 14   10     1.68815126339756E-15   4.05156303215413E-14
 15   10     1.76502428769312E-15   4.41256071923280E-14
 16   10     2.17404589062355E-16   5.65251931562122E-15
 17   10     5.75780460668212E-19   1.55460724380417E-17
 18   10     4.07234409351732E-23   1.14025634618485E-21
 19   10     1.45095416851623E-25   4.20776708869707E-24
 20   10     4.66332894412619E-27   1.39899868323786E-25
 21   10     3.92156178290140E-31   1.21568415269943E-29
 22   10     7.22004614700968E-33   2.31041476704310E-31
 23   10     3.31791712305961E-36   1.09491265060967E-34
 24   10     2.36925107149123E-41   8.05545364307019E-40
 25   10     1.07556447515868E-45   3.76447566305538E-44
 26   10     1.58310521947762E-50   5.69917879011945E-49
 27   10     2.27610302693957E-50   8.42158119967642E-49
 28   10     1.25222799354298E-55   4.75846637546333E-54
 29   10     8.43808427478613E-60   3.29085286716659E-58
 30   10     2.62867862649723E-65   1.05147145059889E-63
 31   10     2.09233849525160E-66   8.57858783053156E-65
  8   11     1.24151020895687E-15   2.35886939701806E-14
  9   11     9.98652259748590E-11   1.99730451949718E-09
 10   11     1.59339360166719E-09   3.34612656350110E-08
 11   11     3.93215583977601E-09   8.65074284750723E-08
 12   11     4.42555434685097E-09   1.01787749977572E-07
 13   11     2.52855059212427E-12   6.06852142109824E-11
 14   11     3.71888221033853E-13   9.29720552584632E-12
 15   11     1.62696217592587E-13   4.23010165740727E-12
 16   11     3.15530386399776E-15   8.51932043279394E-14
 17   11     1.69166712820388E-16   4.73666795897087E-15
 18   11     3.59156474340247E-19   1.04155377558672E-17
 19   11     2.30313233283754E-19   6.90939699851261E-18
 20   11     6.61028183394239E-24   2.04918736852214E-22
 21   11     1.16582928863848E-26   3.73065372364315E-25
 22   11     2.45960512386788E-28   8.11669690876401E-27
 23   11     5.50103990287977E-33   1.87035356697912E-31
 24   11     5.15775701445800E-37   1.80521495506030E-35
 25   11     2.01927029757292E-41   7.26937307126252E-40
 26   11     1.08413412374218E-42   4.01129625784607E-41
 27   11     1.15566292800553E-46   4.39151912642101E-45
 28   11     1.58282428624215E-50   6.17301471634438E-49
 29   11     5.25688756578853E-56   2.10275502631541E-54
 30   11     4.75654395475036E-57   1.95018302144765E-55
 31   11     9.17221041869955E-59   3.85232837585381E-57
 32   11     1.18634823940466E-61   5.10129742944005E-60
 33   11     1.22158064918323E-65   5.37495485640623E-64
  8   12     2.35878053433775E-15   4.71756106867550E-14
  9   12     1.52520906981787E-11   3.20293904661753E-10
 10   12     6.85356351418415E-09   1.50778397312051E-07
 11   12     2.77900719900701E-09   6.39171655771611E-08
 12   12     8.10364384873936E-09   1.94487452369745E-07
 13   12     1.63761833710800E-08   4.09404584277001E-07
 14   12     8.90082156443158E-09   2.31421360675221E-07
 15   12     2.35211556737731E-12   6.35071203191873E-11
 16   12     2.45272187518141E-13   6.86762125050794E-12
 17   12     2.44870168114524E-14   7.10123487532119E-13
 18   12     1.43152220030068E-15   4.29456660090203E-14
 19   12     5.27363221978827E-17   1.63482598813436E-15
 20   12     6.53649023043811E-21   2.09167687374019E-19
 21   12     1.47597915792691E-20   4.87073122115880E-19
 22   12     2.40483973484965E-25   8.17645509848882E-24
 23   12     2.31881214603192E-28   8.11584251111170E-27
 24   12     1.36478293910918E-31   4.91321858079306E-30
 25   12     9.30407088334764E-34   3.44250622683863E-32
 26   12     1.42056363810389E-37   5.39814182479477E-36
 27   12     7.38702157831264E-41   2.88093841554193E-39
 28   12     8.77596578958213E-46   3.51038631583285E-44
 29   12     1.63330436111706E-47   6.69654788057993E-46
 30   12     3.07025195239150E-49   1.28950582000443E-47
 31   12     4.49909242940779E-52   1.93460974464535E-50
 32   12     1.90843392332873E-55   8.39710926264641E-54
 33   12     1.72253338758212E-60   7.75140024411955E-59
 34   12     5.26902606645861E-64   2.42375199057096E-62
 35   12     1.87797950353410E-69   8.82650366661028E-68
  8   13     3.15007957868077E-19   6.61516711522963E-18
  9   13     5.69618093161798E-17   1.25315980495596E-15
 10   13     5.90959198290937E-14   1.35920615606916E-12
 11   13     6.33085466377402E-10   1.51940511930576E-08
 12   13     1.52062502048638E-08   3.80156255121594E-07
 13   13     3.92335677660455E-35   1.02007276191718E-33
 14   13     2.74561725714216E-08   7.41316659428384E-07
 15   13     4.64642046873410E-11   1.30099773124555E-09
 16   13     8.43701381321992E-12   2.44673400583378E-10
 17   13     4.90458677505475E-12   1.47137603251642E-10
 18   13     3.11996667043702E-14   9.67189667835478E-13
 19   13     5.30010068085987E-17   1.69603221787516E-15
 20   13     2.59478192698771E-18   8.56278035905943E-17
 21   13     3.20597361002446E-19   1.09003102740832E-17
 22   13     7.09220164661315E-23   2.48227057631460E-21
 23   13     3.18042694817715E-25   1.14495370134377E-23
 24   13     1.17518307071670E-28   4.34817736165178E-27
 25   13     7.12763097486025E-31   2.70849977044689E-29
 26   13     3.96464368123732E-32   1.54621103568256E-30
 27   13     7.05116921835906E-38   2.82046768734362E-36
 28   13     1.23185868489859E-38   5.05062060808423E-37
 29   13     1.45138341104450E-40   6.09581032638691E-39
 30   13     4.08872769115088E-43   1.75815290719488E-41
 31   13     2.70759660142816E-47   1.19134250462839E-45
 32   13     4.80273457592566E-51   2.16123055916655E-49
 33   13     2.24148264992337E-55   1.03108201896475E-53
 34   13     2.57216838685845E-60   1.20891914182347E-58
 35   13     3.28587507145070E-64   1.57722003429634E-62
 36   13     4.32085617810981E-69   2.11721952727381E-67
 37   13     4.84919977355342E-72   2.42459988677671E-70
 38   13     1.19392440979655E-76   6.08901448996238E-75
  8   14     1.52268774315451E-20   3.34991303493992E-19
  9   14     2.60103047347484E-19   5.98237008899214E-18
 10   14     3.26309449375857E-15   7.83142678502056E-14
 11   14     1.71338556671469E-10   4.28346391678672E-09
 12   14     3.33514122571996E-09   8.67136718687190E-08
 13   14     3.30268616089862E-08   8.91725263442629E-07
 14   14     2.58034937297270E-07   7.22497824432357E-06
 15   14     1.20824585959568E-07   3.50391299282748E-06
 16   14     1.56432677917018E-07   4.69298033751053E-06
 17   14     2.09324590129746E-10   6.48906229402212E-09
 18   14     1.66253042820456E-12   5.32009737025460E-11
 19   14     2.32903294718728E-13   7.68580872571802E-12
 20   14     1.18381406388328E-14   4.02496781720316E-13
 21   14     4.66187998173079E-16   1.63165799360578E-14
 22   14     2.23886499476631E-19   8.05991398115870E-18
 23   14     3.67473499704293E-22   1.35965194890588E-20
 24   14     6.86977553249778E-24   2.61051470234916E-22
 25   14     3.17225743760764E-26   1.23718040066698E-24
 26   14     4.65737072718514E-28   1.86294829087406E-26
 27   14     4.10019533975606E-30   1.68108008929999E-28
 28   14     2.37137331075700E-32   9.95976790517941E-31
 29   14     5.30242082575312E-37   2.28004095507384E-35
 30   14     2.61113219285694E-38   1.14889816485706E-36
 31   14     1.06786531922952E-42   4.80539393653283E-41
 32   14     4.68931308446883E-46   2.15708401885566E-44
 33   14     3.07728134372838E-51   1.44632223155234E-49
 34   14     5.31732938559283E-55   2.55231810508456E-53
 35   14     1.00370493250562E-59   4.91815416927756E-58
 36   14     1.30718424432346E-62   6.53592122161729E-61
 37   14     3.84411641921432E-67   1.96049937379930E-65
 38   14     1.70447119078508E-72   8.86325019208241E-71
 39   14     3.79606074259082E-70   2.01191219357313E-68
 40   14     1.99136212241564E-68   1.07533554610444E-66
  8   15     6.61741532794531E-23   1.52200552542742E-21
  9   15     6.75333017937395E-22   1.62079924304975E-20
 10   15     1.68358309972763E-21   4.20895774931908E-20
 11   15     1.65503798599602E-16   4.30309876358966E-15
 12   15     2.07088751866227E-09   5.59139630038812E-08
 13   15     1.44950200449720E-09   4.05860561259217E-08
 14   15     1.04982357881481E-07   3.04448837856293E-06
 15   15     1.31391975788436E-07   3.94175927365308E-06
 16   15     2.19988084716093E-07   6.81963062619888E-06
 17   15     1.62626667473674E-10   5.20405335915757E-09
 18   15     7.90541109652118E-11   2.60878566185199E-09
 19   15     7.26192650487400E-12   2.46905501165716E-10
 20   15     2.71409111891746E-13   9.49931891621110E-12
 21   15     1.95589702413919E-14   7.04122928690107E-13
 22   15     1.16856781282595E-16   4.32370090745603E-15
 23   15     3.33832402524683E-18   1.26856312959379E-16
 24   15     2.96890345152325E-19   1.15787234609407E-17
 25   15     2.18464425753251E-21   8.73857703013005E-20
 26   15     2.71333474708077E-22   1.11246724630312E-20
 27   15     5.99572149206691E-25   2.51820302666810E-23
 28   15     5.14143779066584E-29   2.21081824998631E-27
 29   15     2.40012399021028E-30   1.05605455569252E-28
 30   15     1.13797856444705E-34   5.12090354001173E-33
 31   15     1.55079271584028E-38   7.13364649286529E-37
 32   15     2.28408288244681E-42   1.07351895475000E-40
 33   15     3.22826532815913E-46   1.54956735751638E-44
 34   15     7.19166979475506E-51   3.52391819942998E-49
 35   15     1.33252692586326E-53   6.66263462931632E-52
 36   15     4.29744858500946E-58   2.19169877835483E-56
 37   15     2.64795454239129E-63   1.37693636204347E-61
 38   15     5.40786136331870E-61   2.86616652255891E-59
 39   15     4.54523266679377E-59   2.45442564006864E-57
 40   15     6.13440074854894E-67   3.37392041170192E-65
 41   15     1.77899428910160E-75   9.96236801896895E-74
 42   15     9.51044258471696E-79   5.42095227328867E-77
  8   16     7.64430278121911E-28   1.83463266749259E-26
  9   16     1.11200540561562E-24   2.78001351403904E-23
 10   16     1.50914750360021E-21   3.92378350936054E-20
 11   16     2.19699883749833E-17   5.93189686124549E-16
 12   16     6.70582270516889E-14   1.87763035744729E-12
 13   16     2.27616502027105E-10   6.60087855878604E-09
 14   16     2.79915604984435E-08   8.39746814953306E-07
 15   16     8.63672509257408E-08   2.67738477869797E-06
 16   16     3.52039647466269E-07   1.12652687189206E-05
 17   16     1.81960563151978E-07   6.00469858401529E-06
 18   16     2.76679102190973E-07   9.40708947449309E-06
 19   16     1.79408562339499E-10   6.27929968188246E-09
 20   16     4.61574941749439E-11   1.66166979029798E-09
 21   16     9.33795208132120E-13   3.45504227008884E-11
 22   16     8.24341339692138E-15   3.13249709083013E-13
 23   16     3.41156240508473E-16   1.33050933798304E-14
 24   16     8.21955367874208E-17   3.28782147149683E-15
 25   16     7.75398808071145E-18   3.17913511309169E-16
 26   16     9.91247068243862E-20   4.16323768662422E-18
 27   16     5.18906893649316E-22   2.23129964269206E-20
 28   16     1.95055554358138E-24   8.58244439175806E-23
 29   16     1.03199735851876E-26   4.64398811333441E-25
 30   16     3.91776220212151E-30   1.80217061297589E-28
 31   16     1.51600925157062E-34   7.12524348238191E-33
 32   16     1.93661321947946E-37   9.29574345350143E-36
 33   16     3.61010777699424E-42   1.76895281072718E-40
 34   16     1.11800676298467E-44   5.59003381492337E-43
 35   16     4.09846793824431E-49   2.09021864850460E-47
 36   16     3.49612563482859E-54   1.81798533011086E-52
 37   16     3.68327944986367E-57   1.95213810842774E-55
 38   16     3.32340925124373E-61   1.79464099567161E-59
 39   16     1.22778097798559E-57   6.75279537892073E-56
 40   16     5.80361125264801E-66   3.25002230148289E-64
 41   16     3.79790999041414E-69   2.16480869453606E-67
 42   16     8.98552820936907E-76   5.21160636143406E-74
 43   16     6.75952577005438E-81   3.98812020433208E-79
 44   16     5.75467779680974E-83   3.45280667808585E-81
  9   17     1.95101892699020E-30   5.07264921017451E-29
 10   17     2.17025571615760E-28   5.85969043362551E-27
 11   17     2.09248869541897E-25   5.85896834717313E-24
 12   17     7.11577583777573E-21   2.06357499295496E-19
 13   17     9.10790734716979E-20   2.73237220415094E-18
 14   17     3.57090071965296E-12   1.10697922309242E-10
 15   17     3.00881163545487E-09   9.62819723345560E-08
 16   17     5.14441724626761E-08   1.69765769126831E-06
 17   17     1.15760108727963E-07   3.93584369675073E-06
 18   17     3.68720133336999E-07   1.29052046667950E-05
 19   17     1.82020733019708E-09   6.55274638870948E-08
 20   17     3.53422934908643E-08   1.30766485916198E-06
 21   17     3.96011520049042E-11   1.50484377618636E-09
 22   17     2.22185075048029E-13   8.66521792687312E-12
 23   17     1.74966245665057E-14   6.99864982660229E-13
 24   17     2.54155939191287E-15   1.04203935068428E-13
 25   17     5.86607710162196E-16   2.46375238268122E-14
 26   17     6.28341219666077E-17   2.70186724456413E-15
 27   17     6.70903757050567E-18   2.95197653102250E-16
 28   17     3.01455686326532E-20   1.35655058846939E-18
 29   17     2.04313453760506E-23   9.39841887298327E-22
 30   17     1.35667468370122E-26   6.37637101339573E-25
 31   17     1.42410710531394E-29   6.83571410550689E-28
 32   17     2.54564023488392E-32   1.24736371509312E-30
 33   17     2.44929666584587E-36   1.22464833292294E-34
 34   17     1.01520956757639E-40   5.17756879463960E-39
 35   17     1.20206210362832E-45   6.25072293886727E-44
 36   17     1.29575328308629E-48   6.86749240035732E-47
 37   17     1.79248332111786E-52   9.67940993403646E-51
