    time    temp    dens
   1.78734065896314E+04   1.00000000000000E-02   1.39103414965074E-13
     nin     zin       y       x
  1    0     1.99103397119931E-11   1.99103397119931E-11
  0    1     7.51637541205342E-01   7.51637541205342E-01
  1    1     7.30910291151092E-06   1.46182058230218E-05
  2    1     1.00842420644374E-06   3.02527261933121E-06
  1    2     1.20338439716974E-05   3.61015319150922E-05
  2    2     6.15421271020780E-02   2.46168508408312E-01
  4    2     4.25202453117730E-29   2.55121471870638E-28
  3    3     5.63232712112041E-13   3.37939627267224E-12
  4    3     3.07079952086116E-09   2.14955966460281E-08
  5    3     6.68383717024614E-29   5.34706973619691E-28
  6    3     3.15078273360181E-49   2.83570446024163E-48
  3    4     1.10282544754346E-09   7.71977813280421E-09
  5    4     3.88856391596882E-13   3.49970752437194E-12
  6    4     1.32489046471308E-13   1.32489046471308E-12
  7    4     3.14446647817188E-33   3.45891312598906E-32
  8    4     9.61686339330356E-56   1.15402360719643E-54
  3    5     4.16308883509728E-22   3.33047106807782E-21
  5    5     1.74833717309919E-07   1.74833717309919E-06
  6    5     4.08747368605185E-06   4.49622105465703E-05
  7    5     4.01122973183831E-22   4.81347567820598E-21
  8    5     6.65629519358184E-26   8.65318375165639E-25
  9    5     1.64566799062181E-51   2.30393518687054E-50
  3    6     3.34960216019307E-11   3.01464194417376E-10
  4    6     8.55988570141548E-22   8.55988570141548E-21
  5    6     1.52188915713064E-10   1.67407807284371E-09
  6    6     3.35912097077219E-06   4.03094516492663E-05
  7    6     1.73956033154402E-06   2.26142843100723E-05
  8    6     6.32068640921470E-10   8.84896097290058E-09
  9    6     1.01963049714571E-22   1.52944574571857E-21
 10    6     8.24779152538349E-25   1.31964664406136E-23
 11    6     2.41478765466163E-24   4.10513901292477E-23
 12    6     2.18394664475887E-24   3.93110396056597E-23
  4    7     9.98459802341797E-25   1.09830578257598E-23
  5    7     2.35920108614844E-22   2.83104130337813E-21
  6    7     1.48379359537184E-15   1.92893167398339E-14
  7    7     1.55232178464483E-05   2.17325049850277E-04
  8    7     8.40757468674803E-06   1.26113620301220E-04
  9    7     2.11752000391326E-19   3.38803200626121E-18
 10    7     6.38984467115484E-22   1.08627359409632E-20
 11    7     1.06571771162189E-23   1.91829188091941E-22
 12    7     4.69469299599229E-24   8.91991669238535E-23
 13    7     4.67523681368549E-25   9.35047362737098E-24
 14    7     1.43610943406879E-25   3.01582981154447E-24
  5    8     6.59722105627568E-28   8.57638737315838E-27
  6    8     1.23735841982075E-20   1.73230178774906E-19
  7    8     1.04862535732187E-16   1.57293803598280E-15
  8    8     8.93826814585863E-06   1.43012290333738E-04
  9    8     1.12501487761892E-06   1.91252529195216E-05
 10    8     3.77013284681611E-07   6.78623912426900E-06
 11    8     6.39597036981097E-22   1.21523437026408E-20
 12    8     8.22801401622427E-23   1.64560280324485E-21
 13    8     1.17230651301943E-24   2.46184367734081E-23
 14    8     4.38053582989028E-25   9.63717882575861E-24
  5    9     6.22007129032293E-27   8.70809980645210E-26
  6    9     7.99727337889516E-15   1.19959100683427E-13
  7    9     3.44261171509556E-15   5.50817874415289E-14
  8    9     6.20322034854255E-18   1.05454745925223E-16
  9    9     6.46626012671796E-08   1.16392682280923E-06
 10    9     2.62142790726030E-09   4.98071302379457E-08
 11    9     9.43744994800697E-22   1.88748998960139E-20
 12    9     7.64466129717062E-23   1.60537887240583E-21
 13    9     5.27762394489067E-23   1.16107726787595E-21
 14    9     5.35112135420283E-26   1.23075791146665E-24
 15    9     6.17475649847214E-27   1.48194155963331E-25
 16    9     8.58218153765512E-28   2.14554538441378E-26
 17    9     4.06309639278482E-29   1.05640506212405E-27
  7   10     2.01964895524056E-26   3.43340322390895E-25
  8   10     1.27978267981952E-24   2.30360882367513E-23
  9   10     2.99375121867547E-21   5.68812731548339E-20
 10   10     2.74128372707970E-08   5.48256745415941E-07
 11   10     1.98548176919886E-09   4.16951171531762E-08
 12   10     2.15517605610823E-09   4.74138732343811E-08
 13   10     3.71053531561975E-21   8.53423122592541E-20
 14   10     2.55589646668850E-22   6.13415152005240E-21
 15   10     1.06498695481193E-24   2.66246738702982E-23
 16   10     2.69746827754959E-25   7.01341752162893E-24
 17   10     1.77129472317056E-27   4.78249575256050E-26
 18   10     3.87350350512078E-32   1.08458098143382E-30
 19   10     7.96730909892410E-33   2.31051963868799E-31
 20   10     2.66917192587728E-44   8.00751577763183E-43
 21   10     7.99476797582159E-48   2.47837807250469E-46
 22   10     4.34502551999318E-50   1.39040816639782E-48
 23   10     6.40952442382284E-58   2.11514305986154E-56
 24   10     1.32535284283416E-59   4.50619966563614E-58
 25   10     1.21085913165135E-72   4.23800696077973E-71
 26   10     2.43260027564851E-76   8.75736099233464E-75
 27   10     4.19664994971790E-76   1.55276048139562E-74
 28   10     9.46241537845241E-86   3.59571784381192E-84
 29   10     1.55026329642334E-96   6.04602685605103E-95
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.32848362363854E-24   2.52411888491322E-23
  9   11     8.80091113558639E-23   1.76018222711728E-21
 10   11     7.66759633077174E-21   1.61019522946207E-19
 11   11     1.03840536183101E-08   2.28449179602823E-07
 12   11     7.16760263151032E-09   1.64854860524737E-07
 13   11     3.18297852135336E-12   7.63914845124806E-11
 14   11     2.01515926856925E-20   5.03789817142312E-19
 15   11     2.06205009474805E-22   5.36133024634493E-21
 16   11     2.61389518441958E-24   7.05751699793287E-23
 17   11     2.95933120749078E-26   8.28612738097419E-25
 18   11     1.34190347839091E-27   3.89152008733364E-26
 19   11     5.35845285827128E-28   1.60753585748138E-26
 20   11     9.91468459319682E-33   3.07355222389101E-31
 21   11     8.05946356837409E-34   2.57902834187971E-32
 22   11     7.69083914668699E-42   2.53797691840671E-40
 23   11     1.76228947249851E-42   5.99178420649492E-41
 24   11     3.25907245944798E-55   1.14067536080679E-53
 25   11     1.14101718207772E-58   4.10766185547978E-57
 26   11     7.46019498598367E-64   2.76027214481396E-62
 27   11     2.15170162066539E-72   8.17646615852849E-71
 28   11     1.58383258663058E-78   6.17694708785926E-77
 29   11     2.01037605950892E-83   8.04150423803566E-82
 30   11     6.18238870333408E-95   2.53477936836697E-93
