    time    temp    dens
   1.57100371860394E-01   8.94881260427427E-01   2.66798558559931E+03
     nin     zin       y       x
  1    0     1.95134416950509E-10   1.95134416950509E-10
  0    1     7.52503000863436E-01   7.52503000863436E-01
  1    1     1.16722375993946E-08   2.33444751987892E-08
  2    1     1.03329938141720E-11   3.09989814425161E-11
  1    2     1.59211302481081E-06   4.77633907443242E-06
  2    2     6.13245357052361E-02   2.45298142820944E-01
  4    2     1.30764042867955E-27   7.84584257207728E-27
  3    3     1.00146094873032E-17   6.00876569238195E-17
  4    3     1.49968089322444E-12   1.04977662525711E-11
  5    3     3.15094714950772E-22   2.52075771960617E-21
  6    3     2.35834398681297E-27   2.12250958813167E-26
  3    4     6.54690154559421E-07   4.58283108191595E-06
  5    4     1.94849761522784E-21   1.75364785370506E-20
  6    4     1.38775554864821E-21   1.38775554864821E-20
  7    4     3.76712415728357E-35   4.14383657301193E-34
  8    4     2.34404330154360E-41   2.81285196185232E-40
  3    5     7.11794545813748E-13   5.69435636650998E-12
  5    5     1.42233748921640E-14   1.42233748921640E-13
  6    5     1.32637986021598E-15   1.45901784623757E-14
  7    5     6.26856820018629E-20   7.52228184022354E-19
  8    5     7.31314395094650E-25   9.50708713623045E-24
  9    5     9.16428732555577E-36   1.28300022557781E-34
  3    6     1.49327329591587E-12   1.34394596632428E-11
  4    6     3.19255408332804E-10   3.19255408332804E-09
  5    6     5.15545591844910E-07   5.67100151029401E-06
  6    6     1.63011049300494E-09   1.95613259160593E-08
  7    6     3.20413501613052E-14   4.16537552096968E-13
  8    6     3.77982113932209E-15   5.29174959505092E-14
  9    6     2.46297564522156E-20   3.69446346783234E-19
 10    6     4.31904400266421E-13   6.91047040426274E-12
 11    6     3.01806921918286E-20   5.13071767261086E-19
 12    6     6.05364158616944E-15   1.08965548551050E-13
  4    7     6.58809083807772E-16   7.24689992188549E-15
  5    7     1.29487877252888E-10   1.55385452703466E-09
  6    7     1.69546127386908E-09   2.20409965602980E-08
  7    7     9.03535534572380E-09   1.26494974840133E-07
  8    7     2.83581162035604E-13   4.25371743053406E-12
  9    7     3.78178803810397E-17   6.05086086096636E-16
 10    7     7.63984078042193E-11   1.29877293267173E-09
 11    7     5.08384081158864E-11   9.15091346085955E-10
 12    7     1.33075095886033E-14   2.52842682183462E-13
 13    7     2.75687425541539E-19   5.51374851083078E-18
 14    7     1.36725325924491E-18   2.87123184441431E-17
  5    8     6.09788231484515E-09   7.92724700929869E-08
  6    8     7.76861305540210E-06   1.08760582775629E-04
  7    8     1.90883106079738E-05   2.86324659119606E-04
  8    8     1.69006782204932E-05   2.70410851527892E-04
  9    8     7.07360510296566E-14   1.20251286750416E-12
 10    8     1.25893777202960E-18   2.26608798965329E-17
 11    8     1.00629279955407E-18   1.91195631915273E-17
 12    8     2.50293046766303E-20   5.00586093532606E-19
 13    8     1.05266975900161E-25   2.21060649390338E-24
 14    8     8.02566286025015E-27   1.76564582925503E-25
  5    9     4.16154469015958E-25   5.82616256622342E-24
  6    9     9.64451078607180E-21   1.44667661791077E-19
  7    9     1.64288720795713E-15   2.62861953273142E-14
  8    9     3.23290711351692E-08   5.49594209297876E-07
  9    9     2.51836997999176E-12   4.53306596398517E-11
 10    9     2.19908694492011E-15   4.17826519534821E-14
 11    9     5.02404353045738E-19   1.00480870609148E-17
 12    9     8.68799197741776E-23   1.82447831525773E-21
 13    9     3.18408312685875E-24   7.00498287908925E-23
 14    9     2.99083375484930E-26   6.87891763615340E-25
 15    9     2.00609064702303E-25   4.81461755285527E-24
 16    9     3.33318398896150E-27   8.33295997240374E-26
 17    9     4.71398539486886E-29   1.22563620266590E-27
  7   10     1.46052678645010E-12   2.48289553696517E-11
  8   10     1.27982501394432E-06   2.30368502509978E-05
  9   10     2.83078808022055E-09   5.37849735241904E-08
 10   10     2.99376376590530E-09   5.98752753181061E-08
 11   10     1.02097631753315E-13   2.14405026681961E-12
 12   10     2.00520559454778E-14   4.41145230800511E-13
 13   10     5.87772200612473E-21   1.35187606140869E-19
 14   10     9.66054525964381E-22   2.31853086231451E-20
 15   10     4.55265428685130E-22   1.13816357171282E-20
 16   10     8.11177211900292E-24   2.10906075094076E-22
 17   10     1.12082917454819E-26   3.02623877128011E-25
