    time    temp    dens
   1.10493964118534E+01   1.00000000000000E-02   5.88767911638544E-04
     nin     zin       y       x
  1    0     2.06509700859198E-09   2.06509700859198E-09
  0    1     7.51638361481423E-01   7.51638361481423E-01
  1    1     6.90608482510622E-06   1.38121696502124E-05
  2    1     9.05078499794102E-07   2.71523549938231E-06
  1    2     1.21273114657699E-05   3.63819343973097E-05
  2    2     6.15420987459903E-02   2.46168394983961E-01
  4    2     1.22373072175728E-22   7.34238433054370E-22
  3    3     5.17756086014773E-13   3.10653651608864E-12
  4    3     2.39089858049778E-09   1.67362900634845E-08
  5    3     3.02847862744064E-17   2.42278290195251E-16
  6    3     8.00888516155144E-26   7.20799664539630E-25
  3    4     1.15910782757376E-09   8.11375479301633E-09
  5    4     3.15381916575918E-13   2.83843724918326E-12
  6    4     1.07735426932093E-13   1.07735426932093E-12
  7    4     2.85199025683911E-21   3.13718928252302E-20
  8    4     3.85480830063519E-32   4.62576996076223E-31
  3    5     1.80748227523148E-15   1.44598582018518E-14
  5    5     5.36302759799503E-08   5.36302759799503E-07
  6    5     1.90830908105361E-07   2.09913998915897E-06
  7    5     1.04814005631258E-15   1.25776806757510E-14
  8    5     8.38108675637807E-21   1.08954127832915E-19
  9    5     9.15618089268135E-35   1.28186532497539E-33
  3    6     3.34960216019306E-11   3.01464194417375E-10
  4    6     1.21824015236267E-07   1.21824015236267E-06
  5    6     3.89719304617603E-06   4.28691235079363E-05
  6    6     3.35624717907392E-06   4.02749661488870E-05
  7    6     3.55219772430315E-07   4.61785704159409E-06
  8    6     6.08075870600798E-10   8.51306218841117E-09
  9    6     2.23820260601354E-15   3.35730390902031E-14
 10    6     4.14088400006414E-17   6.62541440010263E-16
 11    6     9.04852527706029E-18   1.53824929710025E-16
 12    6     5.38156557891119E-18   9.68681804204015E-17
  4    7     2.73411272539841E-18   3.00752399793825E-17
  5    7     6.29609662184804E-16   7.55531594621765E-15
  6    7     1.38435204201995E-06   1.79965765462593E-05
  7    7     2.57865596992275E-06   3.61011835789185E-05
  8    7     1.10650973349866E-06   1.65976460024800E-05
  9    7     1.01983968682659E-11   1.63174349892255E-10
 10    7     1.39319322877112E-11   2.36842848891090E-10
 11    7     3.62911747633050E-16   6.53241145739489E-15
 12    7     1.24780481365626E-17   2.37082914594690E-16
 13    7     1.11251209350402E-18   2.22502418700805E-17
 14    7     3.46277490187664E-19   7.27182729394094E-18
  5    8     6.29470816815852E-22   8.18312061860608E-21
