    time    temp    dens
   2.15441005184874E+00   2.66656814713503E-02   7.94281956118295E-02
     nin     zin       y       x
  1    0     4.86187589564419E-10   4.86187589564419E-10
  0    1     7.51642362790787E-01   7.51642362790787E-01
  1    1     4.99583573460687E-06   9.99167146921374E-06
  2    1     4.25948348964280E-07   1.27784504689284E-06
  1    2     1.25757726888431E-05   3.77273180665294E-05
  2    2     6.15419033607645E-02   2.46167613443058E-01
  4    2     1.60018312821073E-21   9.60109876926438E-21
  3    3     2.64881657956958E-13   1.58928994774175E-12
  4    3     1.45997110981442E-09   1.02197977687010E-08
  5    3     3.74556979015651E-16   2.99645583212521E-15
  6    3     2.89150110203883E-23   2.60235099183495E-22
  3    4     1.46466498165722E-09   1.02526548716005E-08
  5    4     1.85833577868394E-13   1.67250220081555E-12
  6    4     6.37961590137846E-14   6.37961590137846E-13
  7    4     2.01897385270172E-21   2.22087123797189E-20
  8    4     8.77608798178461E-31   1.05313055781415E-29
  3    5     9.94331693159886E-13   7.95465354527909E-12
  5    5     8.38901425676584E-09   8.38901425676584E-08
  6    5     1.32963668765901E-07   1.46260035642492E-06
  7    5     3.22664894357277E-14   3.87197873228732E-13
  8    5     2.00079142999507E-19   2.60102885899359E-18
  9    5     1.92512411650912E-31   2.69517376311277E-30
  3    6     3.34960216019301E-11   3.01464194417371E-10
  4    6     1.67676935576701E-07   1.67676935576701E-06
  5    6     3.94010943528883E-06   4.33412037881772E-05
  6    6     3.33963929105018E-06   4.00756714926021E-05
  7    6     3.34876479448380E-07   4.35339423282894E-06
  8    6     5.68610191339698E-10   7.96054267875577E-09
  9    6     1.82064625142973E-14   2.73096937714459E-13
 10    6     1.00550593186570E-13   1.60880949098512E-12
 11    6     3.41068828602548E-16   5.79817008624331E-15
 12    6     1.02946173710045E-16   1.85303112678080E-15
  4    7     8.80639654024762E-17   9.68703619427238E-16
  5    7     1.92203444084549E-14   2.30644132901459E-13
  6    7     1.40476769641458E-06   1.82619800533895E-05
  7    7     1.38287274062350E-06   1.93602183687289E-05
  8    7     6.74047502346745E-07   1.01107125352012E-05
  9    7     2.08045212214043E-11   3.32872339542469E-10
 10    7     6.11091288251322E-11   1.03885519002725E-09
 11    7     6.30991798639436E-12   1.13578523755098E-10
 12    7     9.45834212031148E-16   1.79708500285918E-14
 13    7     3.25980268953338E-17   6.51960537906677E-16
 14    7     9.45258629180548E-18   1.98504312127915E-16
  5    8     1.71910774437122E-20   2.23484006768259E-19
  6    8     1.41881697716383E-05   1.98634376802936E-04
  7    8     7.74697494968646E-06   1.16204624245297E-04
  8    8     8.93819778697559E-06   1.43011164591609E-04
  9    8     3.91688305271661E-07   6.65870118961824E-06
 10    8     1.35140522748851E-08   2.43252940947931E-07
 11    8     5.32247349423841E-14   1.01126996390530E-12
 12    8     3.57469652431008E-15   7.14939304862017E-14
 13    8     1.89626025162943E-16   3.98214652842179E-15
 14    8     6.53837693443632E-17   1.43844292557599E-15
  5    9     6.71527332510252E-27   9.40138265514352E-26
  6    9     4.29903269634669E-15   6.44854904452004E-14
  7    9     1.64531007036482E-15   2.63249611258371E-14
  8    9     7.47207351085094E-07   1.27025249684466E-05
  9    9     2.57160272461214E-07   4.62888490430185E-06
 10    9     4.92162156179270E-10   9.35108096740612E-09
 11    9     1.56918449196784E-13   3.13836898393569E-12
 12    9     6.21508934679991E-15   1.30516876282798E-13
 13    9     8.52285643860559E-15   1.87502841649323E-13
 14    9     1.03224059624239E-17   2.37415337135750E-16
 15    9     1.21529578639128E-18   2.91670988733906E-17
 16    9     4.97037461672538E-20   1.24259365418135E-18
 17    9     1.71686233191309E-21   4.46384206297404E-20
  7   10     2.51552244750549E-18   4.27638816075933E-17
  8   10     1.76988361468590E-07   3.18579050643462E-06
  9   10     2.13038634445070E-09   4.04773405445632E-08
 10   10     2.73924790274060E-08   5.47849580548121E-07
 11   10     4.63461893194989E-10   9.73269975709478E-09
 12   10     1.97881833639651E-09   4.35340034007233E-08
 13   10     9.64086652903763E-14   2.21739930167866E-12
 14   10     1.89162699897859E-15   4.53990479754862E-14
