    time    temp    dens
   1.96320767158719E+01   1.00000000000000E-02   1.04969002301378E-04
     nin     zin       y       x
  1    0     3.60249187957773E-09   3.60249187957773E-09
  0    1     7.51637970402983E-01   7.51637970402983E-01
  1    1     7.09645614438917E-06   1.41929122887783E-05
  2    1     9.53827801201491E-07   2.86148340360447E-06
  1    2     1.20829186701598E-05   3.62487560104794E-05
  2    2     6.15421133776675E-02   2.46168453510670E-01
  4    2     3.57060490955855E-23   2.14236294573513E-22
  3    3     5.38982174295983E-13   3.23389304577590E-12
  4    3     2.61819792051103E-09   1.83273854435772E-08
  5    3     8.90561283077000E-18   7.12449026461600E-17
  6    3     6.45439767697976E-27   5.80895790928178E-26
  3    4     1.13209764653797E-09   7.92468352576580E-09
  5    4     3.36012287016112E-13   3.02411058314501E-12
  6    4     1.15789756269135E-13   1.15789756269135E-12
  7    4     2.07041980930624E-21   2.27746179023687E-20
  8    4     8.68442172485456E-33   1.04213060698255E-31
  3    5     4.00626976947504E-16   3.20501581558003E-15
  5    5     8.57466128524333E-08   8.57466128524333E-07
  6    5     2.13423539079199E-07   2.34765892987119E-06
  7    5     3.27965277943836E-16   3.93558333532603E-15
  8    5     2.73505653483251E-21   3.55557349528226E-20
  9    5     9.26639699081417E-36   1.29729557871398E-34
  3    6     3.34960216019306E-11   3.01464194417375E-10
  4    6     8.95087326642883E-08   8.95087326642883E-07
  5    6     3.87494053108202E-06   4.26243458419022E-05
  6    6     3.35774658873618E-06   4.02929590648341E-05
  7    6     3.69464729109894E-07   4.80304147842862E-06
  8    6     6.15195194955881E-10   8.61273272938233E-09
  9    6     3.18062138390327E-16   4.77093207585491E-15
 10    6     3.19417681584733E-18   5.11068290535573E-17
 11    6     2.73354160292022E-18   4.64702072496438E-17
 12    6     1.81985578222846E-18   3.27574040801122E-17
  4    7     8.48950295313048E-19   9.33845324844353E-18
  5    7     1.96657266822027E-16   2.35988720186432E-15
  6    7     1.37010136446129E-06   1.78113177379968E-05
  7    7     3.62609071796595E-06   5.07652700515233E-05
  8    7     1.45878833465215E-06   2.18818250197822E-05
  9    7     4.59337928979438E-12   7.34940686367101E-11
 10    7     3.34541983730964E-12   5.68721372342639E-11
 11    7     1.22938058335556E-17   2.21288505004001E-16
 12    7     4.06173758478529E-18   7.71730141109205E-17
 13    7     3.74368053770930E-19   7.48736107541860E-18
 14    7     1.15904997531584E-19   2.43400494816326E-18
  5    8     2.13765336546187E-22   2.77894937510043E-21
  6    8     1.18996615916657E-05   1.66595262283320E-04
  7    8     6.94957871358409E-06   1.04243680703761E-04
  8    8     8.93826210981468E-06   1.43012193757035E-04
  9    8     5.24134176130286E-07   8.91028099421486E-06
 10    8     1.83032558122312E-08   3.29458604620162E-07
 11    8     3.65815197985960E-14   6.95048876173323E-13
 12    8     1.69911606491712E-15   3.39823212983424E-14
 13    8     9.66405995356334E-18   2.02945259024830E-16
 14    8     8.78738650866918E-19   1.93322503190722E-17
  5    9     6.30464142280903E-27   8.82649799193264E-26
  6    9     7.58579446766958E-15   1.13786917015044E-13
  7    9     3.27079131484017E-15   5.23326610374428E-14
  8    9     6.01718380360928E-07   1.02292124661358E-05
  9    9     4.23820298628357E-07   7.62876537531042E-06
 10    9     1.56526343457155E-09   2.97400052568594E-08
 11    9     5.73637268019237E-14   1.14727453603847E-12
 12    9     5.05763335103165E-16   1.06210300371665E-14
 13    9     6.42687242718778E-16   1.41391193398131E-14
 14    9     1.23304096266929E-19   2.83599421413936E-18
 15    9     5.54573507830657E-21   1.33097641879358E-19
 16    9     7.13975823398075E-22   1.78493955849519E-20
 17    9     1.89206827750882E-23   4.91937752152292E-22
  7   10     1.86457355103749E-20   3.16977503676373E-19
  8   10     1.30101130499770E-10   2.34182034899585E-09
  9   10     1.05596273090795E-09   2.00632918872510E-08
 10   10     2.74126189413327E-08   5.48252378826654E-07
 11   10     1.09970607880911E-09   2.30938276549912E-08
 12   10     2.13087487583553E-09   4.68792472683816E-08
 13   10     7.63776699930486E-14   1.75668640984012E-12
 14   10     1.89700508930536E-15   4.55281221433286E-14
 15   10     9.94549850739815E-19   2.48637462684954E-17
 16   10     2.31354558556563E-19   6.01521852247064E-18
 17   10     8.95470120085827E-22   2.41776932423173E-20
 18   10     5.17905048254972E-26   1.45013413511392E-24
 19   10     6.78090973471484E-27   1.96646382306730E-25
 20   10     6.28493769479062E-31   1.88548130843718E-29
 21   10     3.42008861880356E-34   1.06022747182910E-32
 22   10     1.19761633450678E-36   3.83237227042171E-35
 23   10     6.55804057697489E-43   2.16415339040171E-41
 24   10     3.24193705488399E-47   1.10225859866056E-45
 25   10     8.07953480538296E-55   2.82783718188404E-53
 26   10     1.70731955712423E-58   6.14635040564723E-57
 27   10     3.08060020774704E-58   1.13982207686640E-56
 28   10     1.28162383282438E-65   4.87017056473263E-64
 29   10     1.42008393475221E-70   5.53832734553362E-69
 30   10     6.48357716253197E-76   2.59343086501279E-74
 31   10     5.57991525024175E-81   2.28776525259912E-79
  8   11     1.14016021171047E-18   2.16630440224990E-17
  9   11     8.03107764036675E-17   1.60621552807335E-15
 10   11     8.85800234777220E-10   1.86018049303216E-08
