    time    temp    dens
   2.75863304681542E+04   1.00000000000000E-02   3.78336283468706E-14
     nin     zin       y       x
  1    0     8.01243546721446E-12   8.01243546721446E-12
  0    1     7.51637541219496E-01   7.51637541219496E-01
  1    1     7.30910291182195E-06   1.46182058236439E-05
  2    1     1.00840793817863E-06   3.02522381453588E-06
  1    2     1.20338623610005E-05   3.61015870830015E-05
  2    2     6.15421271044062E-02   2.46168508417625E-01
  4    2     1.78494517363416E-29   1.07096710418050E-28
  3    3     5.63244958328494E-13   3.37946974997097E-12
  4    3     3.07080008018541E-09   2.14956005612978E-08
  5    3     7.31472225486726E-30   5.85177780389381E-29
  6    3     3.77372150634328E-51   3.39634935570896E-50
  3    4     1.10282557836160E-09   7.71977904853118E-09
  5    4     3.88896074946739E-13   3.50006467452065E-12
  6    4     1.32496727925668E-13   1.32496727925668E-12
  7    4     3.43480978000334E-34   3.77829075800368E-33
  8    4     1.14977396295924E-57   1.37972875555109E-56
  3    5     1.74751286612182E-22   1.39801029289746E-21
  5    5     1.74833717368350E-07   1.74833717368350E-06
  6    5     4.08762526363184E-06   4.49638778999502E-05
  7    5     1.68383898399811E-22   2.02060678079773E-21
  8    5     3.10089874241255E-26   4.03116836513632E-25
  9    5     8.39116556035245E-53   1.17476317844934E-51
  3    6     3.34960216019307E-11   3.01464194417376E-10
  4    6     3.58940425050553E-22   3.58940425050553E-21
  5    6     6.10897188809988E-13   6.71986907690987E-12
  6    6     3.35912097169441E-06   4.03094516603329E-05
  7    6     1.73956033305728E-06   2.26142843297447E-05
  8    6     6.32069629285929E-10   8.84897481000300E-09
  9    6     4.27962792278893E-23   6.41944188418340E-22
 10    6     3.78604564780900E-25   6.05767303649439E-24
 11    6     1.01358992594631E-24   1.72310287410872E-23
 12    6     9.16705421116476E-25   1.65006975800966E-23
  4    7     4.19134168058050E-25   4.61047584863855E-24
  5    7     9.90349310230679E-23   1.18841917227682E-21
  6    7     2.99877910461106E-17   3.89841283599438E-16
  7    7     1.55232178447417E-05   2.17325049826383E-04
  8    7     8.40757468719216E-06   1.26113620307882E-04
  9    7     8.89317218702049E-20   1.42290754992328E-18
 10    7     2.94391912313846E-22   5.00466250933538E-21
 11    7     4.47318208214375E-24   8.05172774785875E-23
 12    7     1.97056878238391E-24   3.74408068652943E-23
 13    7     1.96259409414749E-25   3.92518818829498E-24
 14    7     6.02848223049486E-26   1.26598126840392E-24
  5    8     2.76939268058156E-28   3.60021048475602E-27
  6    8     5.17300395758643E-21   7.24220554062100E-20
  7    8     4.37048859832076E-17   6.55573289748113E-16
  8    8     8.93826814510201E-06   1.43012290321632E-04
  9    8     1.12501487748106E-06   1.91252529171781E-05
 10    8     4.18396693954553E-07   7.53114049118195E-06
 11    8     2.68068959759703E-22   5.09331023543436E-21
 12    8     3.45123223764188E-23   6.90246447528377E-22
 13    8     4.92019139117354E-25   1.03324019214644E-23
 14    8     1.83862599803154E-25   4.04497719566938E-24
  5    9     6.22007129019349E-27   8.70809980627089E-26
  6    9     7.99751271850841E-15   1.19962690777626E-13
  7    9     3.44279498669976E-15   5.50847197871962E-14
  8    9     2.59416736789654E-18   4.41008452542413E-17
  9    9     2.32791918746999E-08   4.19025453744598E-07
 10    9     2.62142790878576E-09   4.98071302669294E-08
 11    9     3.95890454724325E-22   7.91780909448650E-21
 12    9     3.20868906481666E-23   6.73824703611499E-22
 13    9     2.21576753295064E-23   4.87468857249141E-22
 14    9     2.24601389245224E-26   5.16583195264016E-25
 15    9     2.59196888264021E-27   6.22072531833649E-26
 16    9     3.60262814245464E-28   9.00657035613660E-27
 17    9     1.70557955268086E-29   4.43450683697025E-28
  7   10     8.47806822308410E-27   1.44127159792430E-25
  8   10     5.37178174229559E-25   9.66920713613206E-24
  9   10     1.25548794750365E-21   2.38542710025693E-20
 10   10     2.74128372688595E-08   5.48256745377190E-07
 11   10     1.98548177098206E-09   4.16951171906233E-08
 12   10     2.15602751686174E-09   4.74326053709582E-08
 13   10     1.55425898495712E-21   3.57479566540138E-20
 14   10     1.05765132617360E-22   2.53836318281663E-21
 15   10     4.47046598244057E-25   1.11761649561014E-23
 16   10     1.13233544909102E-25   2.94407216763665E-24
 17   10     7.43539841485979E-28   2.00755757201214E-26
 18   10     1.44349087607245E-32   4.04177445300286E-31
 19   10     3.33449171990743E-33   9.67002598773155E-32
 20   10     4.70197879306034E-45   1.41059363791810E-43
 21   10     1.40696750599188E-48   4.36159926857483E-47
 22   10     7.65953052292120E-51   2.45104976733479E-49
 23   10     9.84749071825218E-59   3.24967193702322E-57
 24   10     1.20761619533933E-60   4.10589506415371E-59
 25   10     8.99993882468470E-74   3.14997858863964E-72
 26   10     1.79854674980901E-77   6.47476829931245E-76
 27   10     3.10278037350606E-77   1.14802873819724E-75
 28   10     6.99653131381179E-87   2.65868189924848E-85
 29   10     4.81194781502868E-98   1.87665964786118E-96
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     5.57667630046327E-25   1.05956849708802E-23
  9   11     3.69435910202602E-23   7.38871820405204E-22
 10   11     3.21456645917300E-21   6.75058956426330E-20
 11   11     1.03832021581330E-08   2.28430447478927E-07
 12   11     7.16760263239528E-09   1.64854860545091E-07
 13   11     2.80989858119640E-12   6.74375659487136E-11
 14   11     8.43044731806867E-21   2.10761182951717E-19
 15   11     8.65551015377795E-23   2.25043263998227E-21
 16   11     1.09723925761991E-24   2.96254599557375E-23
 17   11     1.24198037899111E-26   3.47754506117510E-25
 18   11     5.63220890665160E-28   1.63334058292896E-26
 19   11     2.24936447944254E-28   6.74809343832762E-27
 20   11     4.15909096052991E-33   1.28931819776427E-31
 21   11     3.38321444418382E-34   1.08262862213882E-32
 22   11     1.66840806924982E-42   5.50574662852442E-41
 23   11     3.82339214854986E-43   1.29995333050695E-41
 24   11     5.77082895682615E-56   2.01979013488915E-54
 25   11     2.00968293714735E-59   7.23485857373047E-58
 26   11     1.31453695567787E-64   4.86378673600814E-63
 27   11     1.59085382671378E-73   6.04524454151238E-72
 28   11     1.17111917679701E-79   4.56736478950833E-78
 29   11     1.48711150624973E-84   5.94844602499890E-83
 30   11     1.94179363031741E-96   7.96135388430137E-95
 31   11     1.66263105891657E-95   6.98305044744960E-94
 32   11     9.97071822864767E-98   4.28740883831850E-96
 33   11     1.00000000000000E-99   1.00000000000000E-99
  8   12     3.08444495370282E-26   6.16888990740565E-25
  9   12     2.00338011243363E-24   4.20709823611063E-23
 10   12     1.43726891311789E-21   3.16199160885936E-20
 11   12     2.04622814863793E-21   4.70632474186724E-20
 12   12     9.31390133020701E-09   2.23533631924968E-07
 13   12     3.17117850590217E-08   7.92794626475544E-07
 14   12     8.91001574371772E-09   2.31660409336661E-07
 15   12     3.93369075306120E-19   1.06209650332652E-17
 16   12     2.15814049214785E-13   6.04279337801398E-12
 17   12     1.16261969802497E-23   3.37159712427240E-22
 18   12     3.35395373322034E-25   1.00618611996610E-23
 19   12     1.90198805006043E-26   5.89616295518732E-25
 20   12     2.86206896964933E-30   9.15862070287786E-29
 21   12     6.94461723962006E-30   2.29172368907462E-28
 22   12     4.88774011804123E-38   1.66183164013402E-36
 23   12     7.47953671070764E-40   2.61783784874767E-38
 24   12     1.16841666251024E-48   4.20629998503688E-47
 25   12     5.77526051715469E-51   2.13684639134723E-49
 26   12     2.58268718137375E-55   9.81421128922026E-54
 27   12     7.04836954147392E-61   2.74886412117483E-59
 28   12     3.29204380825702E-65   1.31681752330281E-63
 29   12     7.30359336487662E-78   2.99447327959941E-76
 30   12     7.36044419512975E-77   3.09138656195450E-75
 31   12     4.91690898395478E-79   2.11427086310055E-77
 32   12     1.59844886685160E-91   7.03317501414702E-90
 33   12     1.00000000000000E-99   1.00000000000000E-99
 34   12     1.00000000000000E-99   1.00000000000000E-99
 35   12     1.00000000000000E-99   1.00000000000000E-99
  8   13     1.13627393119756E-29   2.38617525551487E-28
  9   13     2.49479313787162E-27   5.48854490331756E-26
 10   13     1.28127148347791E-24   2.94692441199920E-23
 11   13     1.89385014271785E-22   4.54524034252285E-21
 12   13     6.85727300843540E-21   1.71431825210885E-19
 13   13     3.32249612518845E-09   8.63848992548998E-08
 14   13     6.20449079238855E-08   1.67521251394491E-06
 15   13     3.85267292171109E-16   1.07874841807911E-14
 16   13     1.08704154271847E-18   3.15242047388357E-17
 17   13     7.10698340530452E-21   2.13209502159136E-19
 18   13     7.51957163426637E-24   2.33106720662258E-22
 19   13     4.76692062985138E-26   1.52541460155244E-24
 20   13     1.82601611185484E-27   6.02585316912097E-26
 21   13     2.60907295438583E-28   8.87084804491182E-27
 22   13     2.58430661175982E-32   9.04507314115936E-31
 23   13     1.02860955364975E-34   3.70299439313910E-33
 24   13     4.42826900149822E-39   1.63845953055434E-37
 25   13     3.28305577623529E-40   1.24756119496941E-38
 26   13     1.77234904170904E-48   6.91216126266527E-47
 27   13     3.55704005793478E-54   1.42281602317391E-52
 28   13     6.87629625442280E-60   2.81928146431335E-58
 29   13     4.64481068872406E-59   1.95082048926410E-57
 30   13     5.72359116392127E-61   2.46114420048615E-59
 31   13     2.71710881247801E-74   1.19552787749032E-72
 32   13     5.41678570811841E-88   2.43755356865329E-86
 33   13     3.18361167103710E-94   1.46446136867706E-92
 34   13     1.00000000000000E-99   1.00000000000000E-99
 35   13     1.00000000000000E-99   1.00000000000000E-99
 36   13     1.00000000000000E-99   1.00000000000000E-99
 37   13     1.00000000000000E-99   1.00000000000000E-99
 38   13     1.00000000000000E-99   1.00000000000000E-99
  8   14     9.72411730092676E-32   2.13930580620389E-30
  9   14     1.16287104929280E-29   2.67460341337345E-28
 10   14     1.03577100478061E-26   2.48585041147348E-25
 11   14     1.34710470139658E-25   3.36776175349144E-24
 12   14     1.58419971285450E-23   4.11891925342170E-22
 13   14     1.42614519801175E-20   3.85059203463174E-19
 14   14     2.60908196666302E-07   7.30542950665646E-06
 15   14     2.25977261429433E-07   6.55334058145355E-06
 16   14     3.16750693024058E-07   9.50252079072173E-06
 17   14     3.76839849772995E-11   1.16820353429628E-09
 18   14     4.24451867266419E-11   1.35824597525254E-09
 19   14     2.97500145050353E-22   9.81750478666165E-21
 20   14     5.15399436843380E-24   1.75235808526749E-22
 21   14     1.18197808320322E-25   4.13692329121126E-24
 22   14     3.33357321714295E-29   1.20008635817146E-27
 23   14     1.48211162804864E-31   5.48381302377998E-30
 24   14     6.09582979139600E-34   2.31641532073048E-32
 25   14     2.69304258495121E-36   1.05028660813097E-34
 26   14     2.41748797335642E-43   9.66995189342567E-42
 27   14     6.92570802105015E-46   2.83954028863056E-44
 28   14     1.12490530695275E-48   4.72460228920156E-47
 29   14     1.86859288105027E-55   8.03494938851617E-54
 30   14     3.40080635521418E-56   1.49635479629424E-54
 31   14     1.70080193297995E-70   7.65360869840978E-69
 32   14     8.79030392906850E-76   4.04353980737151E-74
 33   14     4.01985555182331E-87   1.88933210935696E-85
 34   14     4.47467851679605E-96   2.14784568806211E-94
 35   14     1.00000000000000E-99   1.00000000000000E-99
 36   14     1.00000000000000E-99   1.00000000000000E-99
 37   14     1.00000000000000E-99   1.00000000000000E-99
 38   14     1.00000000000000E-99   1.00000000000000E-99
 39   14     1.00000000000000E-99   1.00000000000000E-99
 40   14     1.00000000000000E-99   1.00000000000000E-99
  8   15     2.63598701651530E-45   6.06277013798519E-44
  9   15     2.10496706290274E-31   5.05192095096658E-30
 10   15     8.67055066222731E-32   2.16763766555683E-30
 11   15     4.70250466658125E-28   1.22265121331113E-26
 12   15     1.56364714795177E-25   4.22184729946977E-24
 13   15     1.20859286646651E-21   3.38406002610624E-20
 14   15     2.66856598722679E-20   7.73884136295768E-19
 15   15     5.56016202196485E-18   1.66804860658945E-16
 16   15     3.07700108123605E-07   9.53870335183175E-06
 17   15     1.25404297139259E-10   4.01293750845628E-09
 18   15     1.84651604760059E-09   6.09350295708196E-08
 19   15     2.16958414665091E-20   7.37658609861311E-19
 20   15     1.81931433495927E-21   6.36760017235744E-20
 21   15     2.37130689910685E-23   8.53670483678467E-22
 22   15     4.54337834888540E-26   1.68104998908760E-24
 23   15     4.83942888156197E-28   1.83898297499355E-26
 24   15     5.27848785717637E-29   2.05861026429878E-27
 25   15     8.68828252752596E-31   3.47531301101038E-29
 26   15     3.51625812857887E-31   1.44166583271734E-29
 27   15     4.12326825320956E-34   1.73177266634802E-32
 28   15     2.66283429725594E-38   1.14501874782006E-36
 29   15     3.38890388378117E-39   1.49111770886371E-37
 30   15     2.63570502860388E-53   1.18606726287175E-51
 31   15     5.15302339667615E-59   2.37039076247103E-57
 32   15     3.96425512087881E-69   1.86319990681304E-67
 33   15     3.66152806378595E-78   1.75753347061726E-76
 34   15     1.51559511627600E-85   7.42641606975241E-84
 35   15     3.94683907261703E-91   1.97341953630852E-89
 36   15     1.27983883929796E-98   6.52717808041959E-97
 37   15     1.00000000000000E-99   1.00000000000000E-99
 38   15     1.00000000000000E-99   1.00000000000000E-99
 39   15     1.00000000000000E-99   1.00000000000000E-99
 40   15     1.00000000000000E-99   1.00000000000000E-99
 41   15     1.00000000000000E-99   1.00000000000000E-99
 42   15     1.00000000000000E-99   1.00000000000000E-99
  8   16     1.25883884805014E-48   3.02121323532035E-47
  9   16     1.94046721908277E-46   4.85116804770692E-45
 10   16     7.59990069592917E-42   1.97597418094158E-40
 11   16     4.39865088701616E-30   1.18763573949436E-28
 12   16     2.40291023999192E-26   6.72814867197739E-25
 13   16     3.03836277717136E-25   8.81125205379694E-24
 14   16     2.25670761528855E-23   6.77012284586564E-22
 15   16     6.41501984836535E-20   1.98865615299326E-18
 16   16     3.55576382105691E-07   1.13784442273821E-05
 17   16     2.30695251228315E-07   7.61294329053439E-06
 18   16     4.37760960862749E-07   1.48838726693335E-05
 19   16     1.84721801383662E-10   6.46526304842818E-09
 20   16     1.90190174311417E-09   6.84684627521101E-08
 21   16     3.33904030852000E-20   1.23544491415240E-18
 22   16     1.35804873247267E-15   5.16058518339614E-14
 23   16     4.20499711900543E-25   1.63994887641212E-23
 24   16     2.12889983136236E-25   8.51559932544944E-24
 25   16     3.29090008672825E-27   1.34926903555858E-25
 26   16     2.52432100140185E-28   1.06021482058878E-26
 27   16     4.76941911858677E-31   2.05085022099231E-29
 28   16     3.98516754431720E-35   1.75347371949957E-33
 29   16     3.43592273370182E-36   1.54616523016582E-34
 30   16     1.51525679749321E-47   6.97018126846879E-46
 31   16     4.00635260549171E-52   1.88298572458111E-50
 32   16     2.94614365605594E-60   1.41414895490685E-58
 33   16     9.77427305593003E-68   4.78939379740571E-66
 34   16     4.41217711796924E-73   2.20608855898462E-71
 35   16     1.63301041062872E-80   8.32835309420650E-79
 36   16     1.44100458680921E-93   7.49322385140789E-92
 37   16     8.46170362878337E-97   4.48470292325519E-95
 38   16     1.00000000000000E-99   1.00000000000000E-99
 39   16     1.00000000000000E-99   1.00000000000000E-99
 40   16     1.00000000000000E-99   1.00000000000000E-99
 41   16     1.00000000000000E-99   1.00000000000000E-99
 42   16     1.00000000000000E-99   1.00000000000000E-99
 43   16     1.00000000000000E-99   1.00000000000000E-99
 44   16     1.00000000000000E-99   1.00000000000000E-99
  9   17     2.42955821035977E-58   6.31685134693541E-57
 10   17     1.06316020144463E-48   2.87053254390050E-47
 11   17     8.14778949879517E-34   2.28138105966265E-32
 12   17     3.41809583415057E-32   9.91247791903665E-31
 13   17     3.14087169360255E-30   9.42261508080764E-29
 14   17     1.07004897524185E-25   3.31715182324974E-24
 15   17     7.18645801994384E-23   2.29966656638203E-21
 16   17     8.37723733389544E-21   2.76448832018550E-19
 17   17     2.72448997852268E-20   9.26326592697712E-19
 18   17     4.07982146050687E-07   1.42793751117740E-05
 19   17     6.89818781212707E-11   2.48334761236574E-09
 20   17     3.83991834343346E-08   1.42076978707038E-06
 21   17     8.52835165804863E-15   3.24077363005848E-13
 22   17     8.73917567542366E-16   3.40827851341523E-14
 23   17     2.08629590384684E-22   8.34518361538736E-21
 24   17     1.19000578269015E-23   4.87902370902960E-22
 25   17     6.84529064266169E-25   2.87502206991791E-23
 26   17     3.96988553526793E-26   1.70705078016521E-24
 27   17     8.34559997383505E-28   3.67206398848742E-26
 28   17     3.97882173260654E-30   1.79046977967294E-28
 29   17     4.69642279299403E-33   2.16035448477725E-31
 30   17     1.04845549835167E-43   4.92774084225284E-42
 31   17     2.91129371903097E-47   1.39742098513486E-45
 32   17     2.95263485899003E-50   1.44679108090511E-48
 33   17     1.31942542799696E-55   6.59712713998480E-54
 34   17     5.52194005430816E-63   2.81618942769716E-61
 35   17     6.34532455706965E-76   3.29956876967622E-74
 36   17     4.12965366141083E-79   2.18871644054774E-77
 37   17     1.00749089379045E-90   5.44045082646842E-89
 38   17     3.83082277793700E-98   2.10695252786535E-96
 39   17     1.00000000000000E-99   1.00000000000000E-99
 40   17     1.00000000000000E-99   1.00000000000000E-99
 41   17     1.00000000000000E-99   1.00000000000000E-99
 42   17     1.00000000000000E-99   1.00000000000000E-99
 43   17     1.00000000000000E-99   1.00000000000000E-99
 44   17     1.00000000000000E-99   1.00000000000000E-99
 45   17     1.00000000000000E-99   1.00000000000000E-99
 46   17     1.00000000000000E-99   1.00000000000000E-99
  9   18     8.11583069587465E-67   2.19127428788616E-65
 10   18     3.16412801304203E-50   8.85955843651770E-49
 11   18     3.06652275458116E-47   8.89291598828535E-46
 12   18     8.28269494042123E-44   2.48480848212637E-42
 13   18     5.87344719611047E-30   1.82076863079425E-28
 14   18     4.34801735687052E-27   1.39136555419857E-25
 15   18     1.11012367445734E-25   3.66340812570923E-24
 16   18     8.87536472809671E-24   3.01762400755288E-22
 17   18     2.66095347929327E-20   9.31333717752645E-19
 18   18     1.92863047773067E-07   6.94306971983041E-06
 19   18     3.09602888555596E-07   1.14553068765571E-05
 20   18     3.26080816317108E-07   1.23910710200501E-05
 21   18     4.00166360657576E-10   1.56064880656455E-08
 22   18     1.88061681630267E-11   7.52246726521068E-10
 23   18     3.39305026117890E-14   1.39115060708335E-12
 24   18     8.11946543869394E-14   3.41017548425145E-12
 25   18     7.23025880904941E-22   3.10901128789125E-20
 26   18     3.24181600189449E-22   1.42639904083358E-20
 27   18     4.25697396626166E-25   1.91563828481775E-23
 28   18     4.42076376832338E-27   2.03355133342876E-25
 29   18     4.40803686760007E-30   2.07177732777203E-28
 30   18     7.80461687699640E-41   3.74621610095827E-39
 31   18     2.57466285608078E-43   1.26158479947958E-41
 32   18     1.05333012204086E-46   5.26665061020430E-45
 33   18     5.64558214614021E-52   2.87924689453151E-50
 34   18     2.75242315044125E-58   1.43126003822945E-56
 35   18     2.51327517611349E-61   1.33203584334015E-59
 36   18     7.32019105943367E-73   3.95290317209418E-71
 37   18     6.04412911689683E-80   3.32427101429326E-78
 38   18     2.60192949501564E-88   1.45708051720876E-86
 39   18     4.86408819772896E-96   2.77253027270551E-94
 40   18     1.00000000000000E-99   1.00000000000000E-99
 41   18     1.00000000000000E-99   1.00000000000000E-99
 42   18     1.00000000000000E-99   1.00000000000000E-99
 43   18     1.00000000000000E-99   1.00000000000000E-99
 44   18     1.00000000000000E-99   1.00000000000000E-99
 45   18     1.00000000000000E-99   1.00000000000000E-99
 46   18     1.00000000000000E-99   1.00000000000000E-99
 47   18     1.00000000000000E-99   1.00000000000000E-99
 48   18     1.00000000000000E-99   1.00000000000000E-99
 49   18     1.00000000000000E-99   1.00000000000000E-99
