    time    temp    dens
   8.51128379272132E+01   1.00000000000000E-02   1.28817415735851E-06
     nin     zin       y       x
  1    0     1.34622407102151E-08   1.34622407102151E-08
  0    1     7.51637592058386E-01   7.51637592058386E-01
  1    1     7.27705672588105E-06   1.45541134517621E-05
  2    1     9.99996686437537E-07   2.99999005931261E-06
  1    2     1.20410102350584E-05   3.61230307051751E-05
  2    2     6.15421260183050E-02   2.46168504073220E-01
  4    2     1.86638832532722E-24   1.11983299519633E-23
  3    3     5.56934661806801E-13   3.34160797084081E-12
  4    3     2.98051471718427E-09   2.08636030202899E-08
  5    3     4.19380852726949E-19   3.35504682181559E-18
  6    3     1.27264256422996E-29   1.14537830780697E-28
  3    4     1.10710411860046E-09   7.74972883020321E-09
  5    4     3.68883728938902E-13   3.31995356045012E-12
  6    4     1.27777043652127E-13   1.27777043652127E-12
  7    4     1.16740021102775E-22   1.28414023213053E-21
  8    4     2.24025787363824E-35   2.68830944836589E-34
  3    5     1.89353620435037E-17   1.51482896348030E-16
  5    5     1.66397412565401E-07   1.66397412565401E-06
  6    5     3.58246846387859E-07   3.94071531026645E-06
  7    5     1.75414130777120E-17   2.10496956932544E-16
  8    5     1.69199487302881E-22   2.19959333493746E-21
  9    5     2.62153837738762E-38   3.67015372834266E-37
  3    6     3.34960216019307E-11   3.01464194417376E-10
  4    6     8.52191165802292E-09   8.52191165802293E-08
  5    6     3.72975650377578E-06   4.10273215415335E-05
  6    6     3.35900344933108E-06   4.03080413919730E-05
  7    6     4.70082090548038E-07   6.11106717712450E-06
  8    6     6.27165303102559E-10   8.78031424343583E-09
  9    6     5.12536565740891E-18   7.68804848611337E-17
 10    6     2.64283408694619E-20   4.22853453911391E-19
 11    6     1.12332410968862E-19   1.90965098647065E-18
 12    6     9.70522818474314E-20   1.74694107325377E-18
  4    7     4.42903173491928E-20   4.87193490841120E-19
  5    7     1.03749775310196E-17   1.24499730372235E-16
  6    7     1.26947889697696E-06   1.65032256607005E-05
  7    7     9.26885031274452E-06   1.29763904378423E-04
  8    7     3.62075777887794E-06   5.43113666831690E-05
  9    7     2.10618144474709E-14   3.36989031159534E-13
 10    7     6.85228148628026E-17   1.16488785266764E-15
 11    7     4.90764262898998E-19   8.83375673218196E-18
 12    7     2.10158649159576E-19   3.99301433403195E-18
 13    7     2.07899752175291E-20   4.15799504350582E-19
 14    7     6.37717149770471E-21   1.33920601451799E-19
  5    8     1.68086574198520E-23   2.18512546458076E-22
  6    8     6.25452647308072E-06   8.75633706231300E-05
  7    8     4.78684761606570E-06   7.18027142409855E-05
  8    8     8.93826857555612E-06   1.43012297208898E-04
  9    8     8.28115937380418E-07   1.40779709354671E-05
 10    8     2.16288564942441E-08   3.89319416896394E-07
 11    8     6.83779861227749E-15   1.29918173633272E-13
 12    8     6.60843632306435E-17   1.32168726461287E-15
 13    8     5.93586273955594E-20   1.24653117530675E-18
 14    8     2.10728444246181E-20   4.63602577341598E-19
  5    9     6.23274606368706E-27   8.72584448916188E-26
  6    9     7.87733649497722E-15   1.18160047424658E-13
  7    9     3.39926008374658E-15   5.43881613399452E-14
  8    9     2.96945236852368E-07   5.04806902649026E-06
  9    9     4.20132937159566E-07   7.56239286887219E-06
 10    9     2.54595656369325E-09   4.83731747101718E-08
 11    9     1.17905489910092E-15   2.35810979820184E-14
 12    9     3.83894162713427E-18   8.06177741698197E-17
 13    9     2.78922656591542E-18   6.13629844501392E-17
 14    9     2.58491989416646E-21   5.94531575658285E-20
 15    9     2.77263617735266E-22   6.65432682564639E-21
 16    9     3.79419531019129E-23   9.48548827547823E-22
 17    9     1.20306171594409E-24   3.12796046145464E-23
  7   10     9.10028331758530E-22   1.54704816398950E-20
  8   10     7.23835363182838E-20   1.30290365372911E-18
  9   10     7.54073794011990E-11   1.43274020862278E-09
 10   10     2.74128370950198E-08   5.48256741900396E-07
 11   10     1.86771724296731E-09   3.92220621023134E-08
 12   10     2.15017620353043E-09   4.73038764776695E-08
 13   10     2.29439412613974E-14   5.27710649012140E-13
 14   10     1.52600346490891E-15   3.66240831578138E-14
 15   10     4.81987482085399E-20   1.20496870521350E-18
 16   10     1.20763667484222E-20   3.13985535458977E-19
 17   10     5.51191453479720E-23   1.48821692439524E-21
 18   10     2.71383940305441E-27   7.59875032855235E-26
 19   10     3.54956694269340E-28   1.02937441338109E-26
