    time    temp    dens
   1.71352794941149E-01   6.78515429106219E-01   1.15927050825111E+03
     nin     zin       y       x
  1    0     2.10818297877828E-10   2.10818297877828E-10
  0    1     7.52186782413287E-01   7.52186782413287E-01
  1    1     1.78757616699064E-08   3.57515233398129E-08
  2    1     1.56544971051528E-10   4.69634913154584E-10
  1    2     2.18797931155055E-06   6.56393793465164E-06
  2    2     6.13820545641585E-02   2.45528218256634E-01
  4    2     1.27123163842541E-26   7.62738983055247E-26
  3    3     1.02317217829986E-17   6.13903306979918E-17
  4    3     4.32894687090907E-12   3.03026280963635E-11
  5    3     5.92349757071515E-22   4.73879805657212E-21
  6    3     8.36724937537826E-27   7.53052443784044E-26
  3    4     7.83767862323346E-07   5.48637503626342E-06
  5    4     3.76836001649152E-21   3.39152401484236E-20
  6    4     1.35360079561041E-20   1.35360079561041E-19
  7    4     1.32514188010173E-33   1.45765606811190E-32
  8    4     5.55059226698730E-40   6.66071072038476E-39
  3    5     9.87794084005276E-13   7.90235267204220E-12
  5    5     1.62251301104058E-16   1.62251301104058E-15
  6    5     1.39753413965656E-14   1.53728755362222E-13
  7    5     1.94691624153187E-19   2.33629948983824E-18
  8    5     1.98886339967119E-24   2.58552241957254E-23
  9    5     9.68930248317318E-34   1.35650234764424E-32
  3    6     2.25999950204737E-11   2.03399955184263E-10
  4    6     2.55977304270467E-08   2.55977304270467E-07
  5    6     1.87866299381827E-06   2.06652929320010E-05
  6    6     5.14451110993029E-09   6.17341333191635E-08
  7    6     7.30582085380224E-13   9.49756710994291E-12
  8    6     2.05150379658329E-14   2.87210531521661E-13
  9    6     8.61501980935283E-20   1.29225297140292E-18
 10    6     5.16767211225766E-13   8.26827537961226E-12
 11    6     3.07679623087306E-19   5.23055359248420E-18
 12    6     6.69418786589621E-15   1.20495381586132E-13
  4    7     6.24058656989711E-16   6.86464522688682E-15
  5    7     3.62850122348462E-09   4.35420146818154E-08
  6    7     8.39513166700460E-09   1.09136711671060E-07
  7    7     5.60370632547648E-09   7.84518885566707E-08
  8    7     6.69343666791482E-13   1.00401550018722E-11
  9    7     1.51925455686141E-16   2.43080729097826E-15
 10    7     8.34201517700726E-11   1.41814258009123E-09
 11    7     5.58490246354875E-11   1.00528244343878E-09
 12    7     1.50517995350558E-14   2.85984191166060E-13
 13    7     2.71655460372784E-18   5.43310920745568E-17
 14    7     1.43176618611134E-18   3.00670899083382E-17
  5    8     2.39444674041689E-07   3.11278076254195E-06
  6    8     1.55092117395851E-05   2.17128964354191E-04
  7    8     1.56694792193821E-05   2.35042188290731E-04
  8    8     1.58585338015469E-05   2.53736540824751E-04
  9    8     3.35680760802220E-12   5.70657293363774E-11
 10    8     1.79239018335598E-17   3.22630233004076E-16
 11    8     1.60790914486513E-18   3.05502737524375E-17
 12    8     1.87122044421759E-21   3.74244088843518E-20
 13    8     1.27860394037194E-24   2.68506827478108E-23
 14    8     1.86162514906760E-25   4.09557532794872E-24
  5    9     1.15011374492242E-25   1.61015924289139E-24
  6    9     1.46388853777212E-21   2.19583280665819E-20
  7    9     2.13065377171376E-16   3.40904603474202E-15
  8    9     2.33913025348463E-07   3.97652143092386E-06
  9    9     1.31993476982932E-11   2.37588258569277E-10
 10    9     3.61871199922789E-15   6.87555279853299E-14
 11    9     1.00423035840036E-18   2.00846071680072E-17
 12    9     6.54294602638057E-22   1.37401866553992E-20
 13    9     3.89285900016247E-23   8.56428980035744E-22
 14    9     3.63851822374207E-25   8.36859191460677E-24
 15    9     7.31768416570630E-24   1.75624419976951E-22
 16    9     1.90274917046375E-25   4.75687292615938E-24
 17    9     8.76470655172528E-27   2.27882370344857E-25
  7   10     5.72091683633743E-13   9.72555862177364E-12
  8   10     1.43995191668339E-06   2.59191345003011E-05
  9   10     1.66248923512728E-09   3.15872954674183E-08
 10   10     3.86032106553097E-09   7.72064213106193E-08
 11   10     1.27459947876993E-13   2.67665890541685E-12
 12   10     1.00031579021174E-13   2.20069473846584E-12
 13   10     3.01041136196547E-20   6.92394613252057E-19
 14   10     1.16852076558703E-20   2.80444983740887E-19
 15   10     1.43880350466699E-20   3.59700876166747E-19
 16   10     2.92628155926791E-22   7.60833205409657E-21
 17   10     1.48288067782128E-24   4.00377783011746E-23
 18   10     1.93288970647772E-29   5.41209117813761E-28
 19   10     1.92177657693620E-31   5.57315207311497E-30
 20   10     1.19607145298068E-33   3.58821435894205E-32
 21   10     1.28042183411120E-36   3.96930768574473E-35
 22   10     4.92656888900789E-38   1.57650204448252E-36
 23   10     2.42011376292077E-46   7.98637541763854E-45
 24   10     1.01019414305298E-47   3.43466008638013E-46
 25   10     1.72487365551872E-53   6.03705779431553E-52
 26   10     5.57262041413285E-59   2.00614334908782E-57
 27   10     7.37476259992993E-59   2.72866216197408E-57
 28   10     1.76940923428869E-65   6.72375509029703E-64
 29   10     1.31567775036236E-68   5.13114322641322E-67
 30   10     3.96447430350420E-75   1.58578972140168E-73
 31   10     9.11848532675932E-76   3.73857898397132E-74
  8   11     3.41713516912579E-15   6.49255682133900E-14
  9   11     1.06259994733982E-09   2.12519989467964E-08
 10   11     5.34170459680255E-10   1.12175796532854E-08
 11   11     1.05112448004332E-10   2.31247385609530E-09
 12   11     6.31329613621743E-13   1.45205811133001E-11
 13   11     6.44283763877116E-17   1.54628103330508E-15
 14   11     4.11747045222123E-18   1.02936761305531E-16
 15   11     1.99864656670800E-18   5.19648107344080E-17
 16   11     4.09782048964002E-20   1.10641153220281E-18
 17   11     5.36882855433378E-22   1.50327199521346E-20
 18   11     6.08022384137022E-23   1.76326491399736E-21
 19   11     5.86869640761524E-25   1.76060892228457E-23
 20   11     2.59974448545320E-29   8.05920790490492E-28
 21   11     1.31711350982033E-32   4.21476323142505E-31
 22   11     3.92744279701712E-34   1.29605612301565E-32
 23   11     1.11712117616946E-37   3.79821199897617E-36
 24   11     2.47714977280102E-41   8.67002420480358E-40
 25   11     2.76965241369195E-51   9.97074868929101E-50
 26   11     3.62216407919805E-50   1.34020070930328E-48
 27   11     2.94532657819542E-55   1.11922409971426E-53
 28   11     3.49160876647505E-58   1.36172741892527E-56
 29   11     4.71300817999727E-64   1.88520327199891E-62
 30   11     4.23268311472506E-65   1.73540007703727E-63
 31   11     3.59025939341516E-67   1.50790894523437E-65
 32   11     8.59042359446215E-77   3.69388214561873E-75
 33   11     2.49771096205025E-78   1.09899282330211E-76
  8   12     4.54724590401186E-12   9.09449180802371E-11
  9   12     3.26057554993476E-08   6.84720865486299E-07
 10   12     7.28814711714716E-08   1.60339236577238E-06
 11   12     4.09193746958909E-09   9.41145618005491E-08
 12   12     1.26542966777611E-11   3.03703120266266E-10
 13   12     2.49501311552655E-12   6.23753278881638E-11
 14   12     1.07524744020135E-14   2.79564334452351E-13
 15   12     1.20022360146479E-16   3.24060372395494E-15
 16   12     5.72029583177168E-18   1.60168283289607E-16
 17   12     2.06375804022084E-19   5.98489831664042E-18
 18   12     1.60152336228476E-20   4.80457008685429E-19
 19   12     1.89626798049564E-22   5.87843073953647E-21
 20   12     1.04113204202862E-26   3.33162253449158E-25
 21   12     3.63768830321432E-26   1.20043714006072E-24
 22   12     3.54382058854970E-30   1.20489900010690E-28
 23   12     1.80706140976577E-36   6.32471493418021E-35
 24   12     4.47131089072624E-35   1.60967192066145E-33
 25   12     2.54305360855435E-40   9.40929835165109E-39
 26   12     9.31821821076585E-43   3.54092292009102E-41
 27   12     1.87912754878795E-47   7.32859744027299E-46
 28   12     2.22594472546381E-51   8.90377890185522E-50
 29   12     1.39354271193952E-52   5.71352511895203E-51
 30   12     1.03487941002636E-56   4.34649352211070E-55
 31   12     1.51791547100283E-66   6.52703652531218E-65
 32   12     5.56054914436671E-68   2.44664162352135E-66
 33   12     1.29481093967027E-69   5.82664922851622E-68
 34   12     2.90826088698762E-72   1.33780000801431E-70
 35   12     3.07563794127591E-73   1.44554983239968E-71
  8   13     4.01331552347821E-14   8.42796259930423E-13
  9   13     3.29045818804239E-17   7.23900801369326E-16
 10   13     3.01828076713161E-13   6.94204576440270E-12
 11   13     2.80365090555502E-09   6.72876217333205E-08
 12   13     2.11713517266176E-09   5.29283793165440E-08
 13   13     3.40529054196663E-10   8.85375540911323E-09
 14   13     2.90951901794697E-11   7.85570134845682E-10
 15   13     2.36390449426123E-15   6.61893258393144E-14
 16   13     2.56516243235795E-16   7.43897105383805E-15
 17   13     2.80393215398211E-17   8.41179646194631E-16
 18   13     1.30976856960761E-18   4.06028256578358E-17
 19   13     4.77089861421031E-20   1.52668755654730E-18
 20   13     4.67257573434624E-21   1.54194999233426E-19
 21   13     4.89967312539391E-23   1.66588886263393E-21
 22   13     1.23850469410015E-27   4.33476642935051E-26
 23   13     2.49584912514707E-30   8.98505685052945E-29
 24   13     7.27479333543587E-32   2.69167353411127E-30
 25   13     4.43319829368593E-34   1.68461535160065E-32
 26   13     3.26131357268714E-35   1.27191229334798E-33
 27   13     4.03309178793889E-42   1.61323671517556E-40
 28   13     8.79532464838455E-43   3.60608310583767E-41
 29   13     2.12713625130774E-47   8.93397225549250E-46
 30   13     7.82472235873026E-54   3.36463061425401E-52
 31   13     1.60580151768295E-58   7.06552667780497E-57
 32   13     5.17697619314048E-60   2.32963928691322E-58
 33   13     2.68759477071354E-61   1.23629359452823E-59
 34   13     1.20702157169894E-66   5.67300138698500E-65
 35   13     2.10577471061436E-69   1.01077186109489E-67
 36   13     1.19841062417579E-72   5.87221205846138E-71
 37   13     3.45803884657025E-74   1.72901942328513E-72
 38   13     7.65656885119711E-75   3.90485011411053E-73
  8   14     7.24897285497287E-17   1.59477402809403E-15
  9   14     1.35168062486537E-15   3.10886543719035E-14
 10   14     2.25505435158550E-12   5.41213044380520E-11
 11   14     9.32015872271630E-08   2.33003968067908E-06
 12   14     1.25547942116428E-07   3.26424649502713E-06
 13   14     9.70802664646560E-09   2.62116719454571E-07
 14   14     1.82585898670354E-08   5.11240516276991E-07
 15   14     1.45522711035354E-10   4.22015862002526E-09
 16   14     2.75605486665281E-11   8.26816459995844E-10
 17   14     1.31063198620690E-15   4.06295915724138E-14
 18   14     1.61632959737661E-16   5.17225471160514E-15
 19   14     7.32693301334000E-18   2.41788789440220E-16
 20   14     6.57009889609448E-19   2.23383362467212E-17
 21   14     2.30747359082621E-20   8.07615756789175E-19
 22   14     1.88703222166134E-24   6.79331599798081E-23
 23   14     6.43389834199651E-26   2.38054238653871E-24
 24   14     2.08932696012445E-28   7.93944244847291E-27
 25   14     2.56448297255370E-30   1.00014835929594E-28
 26   14     1.72103540994513E-31   6.88414163978052E-30
 27   14     6.89975077472731E-34   2.82889781763820E-32
 28   14     3.52564571045888E-35   1.48077119839273E-33
 29   14     1.05194872362071E-44   4.52337951156903E-43
 30   14     2.33772315837923E-46   1.02859818968686E-44
 31   14     3.99763749340418E-51   1.79893687203188E-49
 32   14     3.29450813017833E-52   1.51547373988203E-50
 33   14     5.49779085103624E-55   2.58396169998703E-53
 34   14     3.77168387752128E-60   1.81040826121022E-58
 35   14     6.30162146321963E-66   3.08779451697762E-64
 36   14     3.48797065643505E-67   1.74398532821752E-65
 37   14     5.92813913288676E-68   3.02335095777225E-66
 38   14     1.44962019828033E-70   7.53802503105771E-69
 39   14     8.55096364448776E-68   4.53201073157851E-66
 40   14     4.00121004226646E-67   2.16065342282389E-65
  8   15     4.99079005534573E-19   1.14788171272952E-17
  9   15     8.61477927258046E-18   2.06754702541931E-16
 10   15     8.62126061270952E-20   2.15531515317738E-18
 11   15     1.02529267887621E-13   2.66576096507814E-12
 12   15     5.03710915651322E-08   1.36001947225857E-06
 13   15     8.26296048378437E-09   2.31362893545962E-07
 14   15     1.13156030300968E-07   3.28152487872808E-06
 15   15     9.02384600240813E-09   2.70715380072244E-07
 16   15     9.60272624944667E-10   2.97684513732847E-08
 17   15     4.58178229353487E-14   1.46617033393116E-12
 18   15     1.11556528747028E-14   3.68136544865193E-13
 19   15     6.07567636970853E-16   2.06572996570090E-14
 20   15     3.77626260058435E-17   1.32169191020452E-15
 21   15     4.98557807505210E-18   1.79480810701876E-16
 22   15     5.87154701350210E-20   2.17247239499578E-18
 23   15     1.00596394848651E-21   3.82266300424875E-20
 24   15     9.38906760269479E-23   3.66173636505097E-21
 25   15     1.11875208932953E-24   4.47500835731814E-23
 26   15     2.29079849430317E-28   9.39227382664299E-27
 27   15     2.07788975326725E-30   8.72713696372244E-29
 28   15     4.89016386701274E-32   2.10277046281548E-30
 29   15     6.58010446476141E-38   2.89524596449502E-36
 30   15     1.09392891130711E-38   4.92268010088198E-37
 31   15     7.41778447340561E-44   3.41218085776658E-42
 32   15     3.01979422580441E-46   1.41930328612807E-44
 33   15     2.21312934721844E-51   1.06230208666485E-49
 34   15     5.37619549525258E-54   2.63433579267376E-52
 35   15     1.81935241172603E-59   9.09676205863016E-58
 36   15     6.55940388211673E-63   3.34529597987953E-61
 37   15     2.12203059727988E-62   1.10345591058554E-60
