    time    temp    dens
   9.99584316825078E-01   5.86870009792256E-02   7.95246005101555E-01
     nin     zin       y       x
  1    0     3.28792476523577E-10   3.28792476523577E-10
  0    1     7.51650013305674E-01   7.51650013305674E-01
  1    1     2.57254710844269E-06   5.14509421688537E-06
  2    1     9.04539933587205E-08   2.71361980076162E-07
  1    2     1.29274104061944E-05   3.87822312185832E-05
  2    2     6.15408161033509E-02   2.46163264413404E-01
  4    2     4.31785741712828E-22   2.59071445027697E-21
  3    3     1.81529312271413E-14   1.08917587362848E-13
  4    3     5.58845456834935E-10   3.91191819784455E-09
  5    3     3.77041773436159E-17   3.01633418748927E-16
  6    3     3.38989687233972E-24   3.05090718510575E-23
  3    4     2.14214294088210E-09   1.49950005861747E-08
  5    4     3.37042534181532E-14   3.03338280763378E-13
  6    4     1.57390546612794E-14   1.57390546612794E-13
  7    4     2.55973548111642E-22   2.81570902922806E-21
  8    4     6.56461073539191E-31   7.87753288247029E-30
  3    5     2.81613866943619E-12   2.25291093554895E-11
  5    5     1.57428469982789E-09   1.57428469982789E-08
  6    5     5.72247340226977E-08   6.29472074249674E-07
  7    5     1.94596000586397E-13   2.33515200703676E-12
  8    5     8.18879355170559E-19   1.06454316172173E-17
  9    5     1.24148446317631E-29   1.73807824844684E-28
  3    6     3.34960215591988E-11   3.01464194032789E-10
  4    6     1.74778877872942E-07   1.74778877872942E-06
  5    6     3.95336714121237E-06   4.34870385533360E-05
  6    6     3.30569674302433E-06   3.96683609162920E-05
  7    6     3.19669879741184E-07   4.15570843663539E-06
  8    6     5.18149008212489E-10   7.25408611497484E-09
  9    6     1.70778422814897E-14   2.56167634222346E-13
 10    6     2.91769376345837E-13   4.66831002153339E-12
 11    6     3.46275470760724E-15   5.88668300293230E-14
 12    6     6.92166163877631E-16   1.24589909497973E-14
  4    7     5.85264630929646E-16   6.43791094022610E-15
  5    7     1.13346586532037E-13   1.36015903838445E-12
  6    7     1.42015034010246E-06   1.84619544213320E-05
  7    7     1.19381223052990E-06   1.67133712274186E-05
  8    7     5.15430848994323E-07   7.73146273491485E-06
  9    7     1.84173445552296E-11   2.94677512883674E-10
 10    7     7.40352783383191E-11   1.25859973175142E-09
 11    7     2.29321025234051E-11   4.12777845421293E-10
 12    7     6.95935920649036E-15   1.32227824923317E-13
 13    7     2.89564760879151E-16   5.79129521758302E-15
 14    7     6.19836435088002E-17   1.30165651368480E-15
  5    8     9.71481025779848E-20   1.26292533351380E-18
  6    8     1.44952665750564E-05   2.02933732050790E-04
  7    8     7.93126617873183E-06   1.18968992680977E-04
  8    8     8.93818060490926E-06   1.43010889678548E-04
  9    8     3.66136906347382E-07   6.22432740790550E-06
 10    8     9.31493664814743E-09   1.67668859666654E-07
 11    8     4.50953524512139E-14   8.56811696573065E-13
 12    8     3.02278775558009E-15   6.04557551116018E-14
 13    8     1.74072182849902E-16   3.65551583984795E-15
 14    8     7.41442579920496E-17   1.63117367582509E-15
  5    9     6.04832411310062E-27   8.46765375834086E-26
