    time    temp    dens
   9.36075821871261E-01   6.27766354676519E-02   9.68337416127285E-01
     nin     zin       y       x
  1    0     3.19601903069400E-10   3.19601903069400E-10
  0    1     7.51651212793211E-01   7.51651212793211E-01
  1    1     2.34547189694422E-06   4.69094379388844E-06
  2    1     7.70734345657322E-08   2.31220303697197E-07
  1    2     1.29020093437158E-05   3.87060280311474E-05
  2    2     6.15405961769905E-02   2.46162384707962E-01
  4    2     3.28492439809235E-22   1.97095463885541E-21
  3    3     1.24175707894364E-14   7.45054247366182E-14
  4    3     4.63560926109779E-10   3.24492648276846E-09
  5    3     2.18135618218328E-17   1.74508494574662E-16
  6    3     1.99954830892425E-24   1.79959347803183E-23
  3    4     2.23398892163322E-09   1.56379224514326E-08
  5    4     2.36874304017270E-14   2.13186873615543E-13
  6    4     1.17032808509630E-14   1.17032808509630E-13
  7    4     1.66285895541610E-22   1.82914485095771E-21
  8    4     4.84476866304316E-31   5.81372239565180E-30
  3    5     2.99037512291472E-12   2.39230009833178E-11
  5    5     1.22514690287321E-09   1.22514690287321E-08
  6    5     4.73152557705252E-08   5.20467813475777E-07
  7    5     2.28474587537702E-13   2.74169505045243E-12
  8    5     9.11685931852899E-19   1.18519171140877E-17
  9    5     1.76080420810497E-29   2.46512589134695E-28
  3    6     3.34960215017653E-11   3.01464193515888E-10
  4    6     1.75178174418290E-07   1.75178174418290E-06
  5    6     3.95353673783070E-06   4.34889041161377E-05
  6    6     3.30039990389342E-06   3.96047988467211E-05
  7    6     3.17408330070298E-07   4.12630829091387E-06
  8    6     5.11224550318933E-10   7.15714370446506E-09
  9    6     1.63297058043812E-14   2.44945587065718E-13
 10    6     3.09290659789666E-13   4.94865055663465E-12
 11    6     4.04483282144494E-15   6.87621579645640E-14
 12    6     8.45851758345765E-16   1.52253316502238E-14
  4    7     7.04647410607113E-16   7.75112151667825E-15
  5    7     1.33813808199004E-13   1.60576569838805E-12
  6    7     1.42243994481873E-06   1.84917192826435E-05
  7    7     1.18053335870269E-06   1.65274670218377E-05
  8    7     4.95865493661911E-07   7.43798240492866E-06
  9    7     1.78590375137729E-11   2.85744600220366E-10
 10    7     7.48201209600190E-11   1.27194205632032E-09
 11    7     2.46181242823736E-11   4.43126237082724E-10
