    time    temp    dens
   1.13052539236111E-01   4.39962849500910E+00   3.17581243002751E+05
     nin     zin       y       x
  1    0     4.28584842415427E-08   4.28584842415427E-08
  0    1     7.63889223930161E-01   7.63889223930161E-01
  1    1     8.55835808249820E-11   1.71167161649964E-10
  2    1     4.00084644395891E-16   1.20025393318767E-15
  1    2     3.32015784100850E-10   9.96047352302550E-10
  2    2     5.90214198269527E-02   2.36085679307811E-01
  4    2     7.92527220860690E-27   4.75516332516414E-26
  3    3     6.77551483228036E-16   4.06530889936821E-15
  4    3     1.85016487668921E-20   1.29511541368245E-19
  5    3     1.46558223808080E-31   1.17246579046464E-30
  6    3     1.56462004971428E-38   1.40815804474285E-37
  3    4     3.99966848331876E-15   2.79976793832313E-14
  5    4     1.04826751261533E-19   9.43440761353793E-19
  6    4     1.39771337691589E-25   1.39771337691589E-24
  7    4     8.68005606045624E-38   9.54806166650186E-37
  8    4     7.39354547579541E-48   8.87225457095449E-47
  3    5     1.17053572721687E-20   9.36428581773500E-20
  5    5     1.11186487234129E-17   1.11186487234129E-16
  6    5     6.09287379288249E-20   6.70216117217074E-19
  7    5     1.19966433680878E-24   1.43959720417053E-23
  8    5     1.53912673640983E-29   2.00086475733278E-28
  9    5     2.07175730162792E-41   2.90046022227909E-40
  3    6     4.56012828149556E-25   4.10411545334601E-24
  4    6     1.25448697476134E-15   1.25448697476134E-14
  5    6     3.45658171661919E-16   3.80223988828111E-15
  6    6     3.65986323715347E-10   4.39183588458417E-09
  7    6     5.66577991545515E-17   7.36551389009170E-16
  8    6     1.72806065857673E-21   2.41928492200742E-20
  9    6     4.25982987784286E-27   6.38974481676428E-26
 10    6     7.66595007330167E-25   1.22655201172827E-23
 11    6     9.74027097247957E-28   1.65584606532153E-26
 12    6     2.08683494499123E-18   3.75630290098421E-17
  4    7     1.06588514391361E-15   1.17247365830497E-14
  5    7     1.92696353149773E-21   2.31235623779727E-20
  6    7     1.85433597436676E-13   2.41063676667679E-12
  7    7     1.58060855098474E-14   2.21285197137864E-13
  8    7     4.06977853986625E-17   6.10466780979937E-16
  9    7     5.12317747549929E-24   8.19708396079887E-23
 10    7     2.78623797999321E-22   4.73660456598845E-21
 11    7     1.69389893944296E-24   3.04901809099732E-23
 12    7     4.48444671168107E-22   8.52044875219403E-21
 13    7     1.09197098681273E-26   2.18394197362546E-25
 14    7     8.73215004774393E-19   1.83375151002623E-17
  5    8     2.11552587943928E-25   2.75018364327107E-24
  6    8     2.77685152918336E-14   3.88759214085670E-13
  7    8     5.27111335192228E-13   7.90667002788341E-12
  8    8     1.89252206181541E-09   3.02803529890465E-08
  9    8     4.10137432182786E-17   6.97233634710736E-16
 10    8     3.11277142919908E-23   5.60298857255835E-22
 11    8     1.08115403162586E-26   2.05419266008914E-25
 12    8     1.25107673390440E-26   2.50215346780879E-25
 13    8     5.51131971477743E-28   1.15737714010326E-26
 14    8     5.43736887818629E-33   1.19622115320098E-31
  5    9     6.39323859138094E-27   8.95053402793331E-26
  6    9     2.75234368442240E-21   4.12851552663361E-20
  7    9     9.17540072587300E-19   1.46806411613968E-17
  8    9     9.89728931377879E-14   1.68253918334239E-12
  9    9     3.15914811922705E-17   5.68646661460870E-16
 10    9     2.81328076618500E-19   5.34523345575150E-18
 11    9     7.62238725099837E-25   1.52447745019967E-23
 12    9     3.55749731838404E-27   7.47074436860648E-26
 13    9     5.81731998330798E-29   1.27981039632775E-27
 14    9     2.56729778828359E-29   5.90478491305226E-28
 15    9     1.70606048308184E-29   4.09454515939641E-28
 16    9     4.57320475681220E-32   1.14330118920305E-30
 17    9     1.25971347447972E-34   3.27525503364728E-33
  7   10     1.35346608019149E-24   2.30089233632553E-23
  8   10     9.22354458889024E-16   1.66023802600024E-14
  9   10     8.30652313343703E-17   1.57823939535304E-15
 10   10     2.22894546230302E-11   4.45789092460605E-10
 11   10     5.88432464544720E-17   1.23570817554391E-15
 12   10     5.16243405485440E-20   1.13573549206797E-18
 13   10     8.66990822903690E-26   1.99407889267849E-24
 14   10     3.24977989734900E-27   7.79947175363759E-26
 15   10     3.03471044932879E-26   7.58677612332197E-25
 16   10     1.00405917643200E-29   2.61055385872321E-28
 17   10     2.54803500029297E-32   6.87969450079102E-31
 18   10     2.78266017513926E-36   7.79144849038993E-35
 19   10     2.90381734677328E-40   8.42107030564250E-39
 20   10     2.81250389861577E-45   8.43751169584731E-44
 21   10     7.00792652676678E-50   2.17245722329770E-48
 22   10     2.04324658399823E-50   6.53838906879433E-49
 23   10     6.00058051599807E-61   1.98019157027936E-59
 24   10     4.17549024333733E-66   1.41966668273469E-64
 25   10     5.39357551784717E-71   1.88775143124651E-69
 26   10     3.29319519225225E-82   1.18555026921081E-80
 27   10     6.40671608243820E-82   2.37048495050213E-80
 28   10     1.03367904437257E-88   3.92798036861575E-87
 29   10     8.32063395131132E-96   3.24504724101142E-94
 30   10     1.00000000000000E-99   1.00000000000000E-99
 31   10     1.00000000000000E-99   1.00000000000000E-99
  8   11     1.00541954540729E-20   1.91029713627384E-19
  9   11     3.37512041860389E-20   6.75024083720779E-19
 10   11     1.04677812543337E-13   2.19823406341008E-12
 11   11     2.87880039081174E-16   6.33336085978583E-15
 12   11     5.14508721366291E-15   1.18337005914247E-13
 13   11     1.13124553032007E-21   2.71498927276817E-20
 14   11     3.33732758152065E-25   8.34331895380162E-24
 15   11     1.64557565782782E-24   4.27849671035232E-23
 16   11     2.02027769486509E-28   5.45474977613573E-27
 17   11     1.28729516415084E-27   3.60442645962234E-26
 18   11     1.36088463335619E-30   3.94656543673296E-29
 19   11     1.97157050600934E-33   5.91471151802802E-32
