    time    temp    dens
   7.69979272516144E+01   1.00000000000000E-02   1.73989361285551E-06
     nin     zin       y       x
  1    0     1.24641739620587E-08   1.24641739620587E-08
  0    1     7.51637603500179E-01   7.51637603500179E-01
  1    1     7.27190952741506E-06   1.45438190548301E-05
  2    1     9.98675935478761E-07   2.99602780643628E-06
  1    2     1.20421971608782E-05   3.61265914826347E-05
  2    2     6.15421257234434E-02   2.46168502893774E-01
  4    2     2.27960252511042E-24   1.36776151506625E-23
  3    3     5.56382942325757E-13   3.33829765395454E-12
  4    3     2.96660575689299E-09   2.07662402982509E-08
  5    3     5.23521744895583E-19   4.18817395916466E-18
  6    3     1.99175909126063E-29   1.79258318213457E-28
  3    4     1.10780579582205E-09   7.75464057075437E-09
  5    4     3.67296568863637E-13   3.30566911977274E-12
  6    4     1.27293461066593E-13   1.27293461066593E-12
  7    4     1.64953529511915E-22   1.81448882463106E-21
  8    4     3.95894178170097E-35   4.75073013804117E-34
  3    5     2.32149193169253E-17   1.85719354535402E-16
  5    5     1.63527147197532E-07   1.63527147197532E-06
  6    5     3.40916022752339E-07   3.75007625027573E-06
  7    5     2.14032693616749E-17   2.56839232340099E-16
  8    5     2.03303298555599E-22   2.64294288122278E-21
  9    5     3.93943149637418E-38   5.51520409492386E-37
  3    6     3.34960216019307E-11   3.01464194417376E-10
  4    6     1.14053433509825E-08   1.14053433509825E-07
  5    6     3.74712734512199E-06   4.12184007963419E-05
  6    6     3.35897566478528E-06   4.03077079774234E-05
  7    6     4.58071213466749E-07   5.95492577506774E-06
  8    6     6.26591293285877E-10   8.77227810600228E-09
  9    6     6.35424343042548E-18   9.53136514563822E-17
 10    6     3.90003038184153E-20   6.24004861094645E-19
 11    6     1.39033712282504E-19   2.36357310880257E-18
 12    6     1.18677128360182E-19   2.13618831048328E-18
  4    7     5.41514208480605E-20   5.95665629328665E-19
  5    7     1.26754123547729E-17   1.52104948257275E-16
  6    7     1.28148990387242E-06   1.66593687503415E-05
  7    7     8.75013441359529E-06   1.22501881790334E-04
  8    7     3.39479469175079E-06   5.09219203762619E-05
  9    7     3.41490483863301E-14   5.46384774181281E-13
 10    7     2.49048852846942E-16   4.23383049839801E-15
 11    7     6.03947718191589E-19   1.08710589274486E-17
 12    7     2.57154347330341E-19   4.88593259927647E-18
 13    7     2.54187479047699E-20   5.08374958095397E-19
 14    7     7.79709795882467E-21   1.63739057135318E-19
  5    8     1.98316908850091E-23   2.57811981505118E-22
  6    8     6.77328677013914E-06   9.48260147819479E-05
  7    8     5.01282444408190E-06   7.51923666612286E-05
  8    8     8.93826860898718E-06   1.43012297743795E-04
  9    8     8.01047968770037E-07   1.36178154690906E-05
