    time    temp    dens
   9.91763094244522E-01   5.91620367991915E-02   8.14209128719202E-01
     nin     zin       y       x
  1    0     3.27665952714974E-10   3.27665952714974E-10
  0    1     7.51650149812956E-01   7.51650149812956E-01
  1    1     2.54513181987161E-06   5.09026363974322E-06
  2    1     8.87314360648263E-08   2.66194308194479E-07
  1    2     1.29254328415833E-05   3.87762985247500E-05
  2    2     6.15407914200593E-02   2.46163165680237E-01
  4    2     4.18504638901943E-22   2.51102783341166E-21
  3    3     1.73487484203476E-14   1.04092490522086E-13
  4    3     5.47278711476245E-10   3.83095098033372E-09
  5    3     3.54571001437366E-17   2.83656801149893E-16
  6    3     3.19294018494043E-24   2.87364616644639E-23
  3    4     2.15310602254320E-09   1.50717421578024E-08
  5    4     3.23794899094604E-14   2.91415409185144E-13
  6    4     1.52281368768777E-14   1.52281368768777E-13
  7    4     2.43993927146961E-22   2.68393319861657E-21
  8    4     6.35549542238717E-31   7.62659450686461E-30
  3    5     2.83693983323952E-12   2.26955186659162E-11
  5    5     1.53039408594631E-09   1.53039408594631E-08
  6    5     5.60497768345195E-08   6.16547545179714E-07
  7    5     1.98386104444524E-13   2.38063325333428E-12
  8    5     8.29646937574603E-19   1.07854101884698E-17
  9    5     1.29472583317419E-29   1.81261616644387E-28
  3    6     3.34960215545651E-11   3.01464193991086E-10
  4    6     1.74828001366377E-07   1.74828001366377E-06
  5    6     3.95340197055180E-06   4.34874216760698E-05
  6    6     3.30509250855791E-06   3.96611101026949E-05
  7    6     3.19411736168509E-07   4.15235257019062E-06
  8    6     5.17351195558158E-10   7.24291673781421E-09
  9    6     1.69952853368980E-14   2.54929280053471E-13
 10    6     2.93873487325088E-13   4.70197579720140E-12
 11    6     3.52963143485553E-15   6.00037343925441E-14
 12    6     7.08876393489556E-16   1.27597750828120E-14
  4    7     5.98231203892010E-16   6.58054324281211E-15
  5    7     1.15593475555293E-13   1.38712170666351E-12
  6    7     1.42041168164766E-06   1.84653518614196E-05
  7    7     1.19221726530129E-06   1.66910417142180E-05
  8    7     5.13172648654129E-07   7.69758972981194E-06
  9    7     1.83544291992675E-11   2.93670867188279E-10
 10    7     7.41314939420097E-11   1.26023539701416E-09
 11    7     2.31333462434375E-11   4.16400232381875E-10
 12    7     7.05627562331372E-15   1.34069236842961E-13
 13    7     2.95878252457567E-16   5.91756504915134E-15
 14    7     6.30977066167097E-17   1.32505183895090E-15
  5    8     9.89996619147599E-20   1.28699560489188E-18
  6    8     1.44990969094868E-05   2.02987356732815E-04
  7    8     7.93399131271651E-06   1.19009869690748E-04
  8    8     8.93818040378543E-06   1.43010886460567E-04
  9    8     3.65776316511481E-07   6.21819738069518E-06
 10    8     9.25595030052801E-09   1.66607105409504E-07
 11    8     4.49429738962988E-14   8.53916504029677E-13
 12    8     3.01067805488665E-15   6.02135610977329E-14
 13    8     1.73526110415497E-16   3.64404831872543E-15
 14    8     7.40589649235988E-17   1.62929722831917E-15
  5    9     6.03366630336878E-27   8.44713282471629E-26
  6    9     7.44249062388073E-17   1.11637359358211E-15
  7    9     7.50655936774640E-18   1.20104949883942E-16
  8    9     7.97162956930020E-07   1.35517702678103E-05
  9    9     1.57455248047296E-07   2.83419446485133E-06
 10    9     3.79670193204385E-10   7.21373367088331E-09
 11    9     1.55198645207374E-13   3.10397290414748E-12
 12    9     6.08514211162034E-15   1.27787984344027E-13
 13    9     8.41364110150177E-15   1.85100104233039E-13
 14    9     1.17590611111117E-17   2.70458405555569E-16
 15    9     3.31724681996731E-18   7.96139236792154E-17
 16    9     3.34530316404625E-19   8.36325791011564E-18
 17    9     1.01173375815007E-20   2.63050777119018E-19
  7   10     4.68056725901627E-16   7.95696434032765E-15
  8   10     2.89272165363755E-07   5.20689897654758E-06
  9   10     2.24347289049685E-09   4.26259849194401E-08
 10   10     2.72928900171530E-08   5.45857800343061E-07
 11   10     3.85632506566995E-10   8.09828263790690E-09
 12   10     1.80150849064547E-09   3.96331867942002E-08
 13   10     8.58599308939100E-14   1.97477841055993E-12
 14   10     1.70837747924100E-15   4.10010595017841E-14
 15   10     1.71255531710970E-15   4.28138829277424E-14
 16   10     1.95305372512584E-16   5.07793968532718E-15
 17   10     5.04756063236792E-19   1.36284137073934E-17
 18   10     3.60496274235692E-23   1.00938956785994E-21
 19   10     3.07370181256027E-24   8.91373525642478E-23
 20   10     3.71005184288252E-27   1.11301555286476E-25
 21   10     3.40117912823470E-31   1.05436552975276E-29
 22   10     6.58375552986620E-33   2.10680176955718E-31
 23   10     2.20232900433440E-36   7.26768571430351E-35
 24   10     1.75142747719518E-41   5.95485342246363E-40
 25   10     7.96303846490944E-46   2.78706346271830E-44
 26   10     1.36935648269429E-50   4.92968333769943E-49
 27   10     1.88752534477690E-50   6.98384377567453E-49
 28   10     9.18078890998328E-56   3.48869978579365E-54
 29   10     1.04191844470146E-59   4.06348193433571E-58
 30   10     2.18461363274836E-65   8.73845453099345E-64
 31   10     1.70800972220335E-66   7.00283986103375E-65
  8   11     1.26301587319774E-15   2.39973015907570E-14
  9   11     9.11355925588299E-11   1.82271185117660E-09
 10   11     1.59104792182551E-09   3.34120063583357E-08
 11   11     3.98665272447667E-09   8.77063599384868E-08
 12   11     4.44966716558803E-09   1.02342344808525E-07
 13   11     2.58738649483822E-12   6.20972758761173E-11
 14   11     3.76230226262363E-13   9.40575565655907E-12
 15   11     1.60996262388062E-13   4.18590282208961E-12
 16   11     2.91133108208093E-15   7.86059392161852E-14
 17   11     1.49216536699513E-16   4.17806302758637E-15
 18   11     3.15809470314044E-19   9.15847463910726E-18
 19   11     2.02084661895805E-19   6.06253985687414E-18
 20   11     5.83905296774412E-24   1.81010642000068E-22
 21   11     1.04714394926776E-25   3.35086063765685E-24
 22   11     1.86588499247095E-28   6.15742047515415E-27
 23   11     4.62523546372781E-33   1.57258005766746E-31
 24   11     4.33448401679496E-37   1.51706940587824E-35
 25   11     2.10423415822842E-41   7.57524296962233E-40
 26   11     1.47158839413361E-42   5.44487705829436E-41
