    time    temp    dens
   8.60945533834236E-01   6.84037555778519E-02   1.24460850499505E+00
     nin     zin       y       x
  1    0     3.08705997521132E-10   3.08705997521132E-10
  0    1     7.51652954376750E-01   7.51652954376750E-01
  1    1     2.06538347229312E-06   4.13076694458624E-06
  2    1     6.30448041125642E-08   1.89134412337693E-07
  1    2     1.28363565323915E-05   3.85090695971745E-05
  2    2     6.15402656073535E-02   2.46161062429414E-01
  4    2     2.23778463575793E-22   1.34267078145476E-21
  3    3     7.69155275174976E-15   4.61493165104986E-14
  4    3     3.50243491642624E-10   2.45170444149836E-09
  5    3     9.72668261759669E-18   7.78134609407735E-17
  6    3     9.38178603807297E-25   8.44360743426567E-24
  3    4     2.34758982289935E-09   1.64331287602955E-08
  5    4     1.45196484656257E-14   1.30676836190631E-13
  6    4     7.49472670651232E-15   7.49472670651232E-14
  7    4     8.60118561972773E-23   9.46130418170050E-22
  8    4     2.93036481064594E-31   3.51643777277513E-30
  3    5     3.21318851520979E-12   2.57055081216783E-11
  5    5     8.42988550228388E-10   8.42988550228388E-09
  6    5     3.48283843260940E-08   3.83112227587034E-07
  7    5     2.78443321579044E-13   3.34131985894853E-12
  8    5     1.03781937093606E-18   1.34916518221688E-17
  9    5     2.73258423113545E-29   3.82561792358963E-28
  3    6     3.34960213132206E-11   3.01464191818985E-10
  4    6     1.75651765766627E-07   1.75651765766627E-06
  5    6     3.95329967763058E-06   4.34862964539364E-05
  6    6     3.29275559106887E-06   3.95130670928264E-05
  7    6     3.14147647448661E-07   4.08391941683259E-06
  8    6     5.01482269671595E-10   7.02075177540233E-09
  9    6     1.51744603920969E-14   2.27616905881453E-13
 10    6     3.31347032790616E-13   5.30155252464986E-12
 11    6     4.85744849328201E-15   8.25766243857942E-14
 12    6     1.09383372358678E-15   1.96890070245620E-14
  4    7     9.00456923033479E-16   9.90502615336827E-15
  5    7     1.66806620720784E-13   2.00167944864941E-12
  6    7     1.42574114376414E-06   1.85346348689338E-05
  7    7     1.16366705832051E-06   1.62913388164872E-05
  8    7     4.68401705655791E-07   7.02602558483686E-06
  9    7     1.70324117471498E-11   2.72518587954397E-10
 10    7     7.57591522907532E-11   1.28790558894280E-09
 11    7     2.67732325265942E-11   4.81918185478695E-10
 12    7     8.87811458786279E-15   1.68684177169393E-13
 13    7     4.27549972501906E-16   8.55099945003812E-15
 14    7     8.37097510688184E-17   1.75790477244519E-15
  5    8     1.40372648643596E-19   1.82484443236675E-18
  6    8     1.45737215148607E-05   2.04032101208049E-04
  7    8     7.98834385844856E-06   1.19825157876728E-04
  8    8     8.93817670451018E-06   1.43010827272163E-04
  9    8     3.58616088045764E-07   6.09647349677800E-06
 10    8     8.12071299584908E-09   1.46172833925283E-07
 11    8     4.19002035421305E-14   7.96103867300480E-13
 12    8     2.76328058196770E-15   5.52656116393539E-14
 13    8     1.62135467481530E-16   3.40484481711212E-15
 14    8     7.17502121703964E-17   1.57850466774872E-15
  5    9     5.74992480941368E-27   8.04989473317915E-26
  6    9     1.21198687397786E-17   1.81798031096679E-16
  7    9     1.59643868416435E-18   2.55430189466296E-17
  8    9     8.12800647035977E-07   1.38176109996116E-05
