    time    temp    dens
   2.32441530221476E+02   1.00000000000000E-02   6.32438964982536E-08
     nin     zin       y       x
  1    0     2.32583833920598E-08   2.32583833920598E-08
  0    1     7.51637528953703E-01   7.51637528953703E-01
  1    1     7.30347261474498E-06   1.46069452294900E-05
  2    1     1.00683821282573E-06   3.02051463847718E-06
  1    2     1.20349724756892E-05   3.61049174270676E-05
  2    2     6.15421272181635E-02   2.46168508872654E-01
  4    2     2.51009231703217E-25   1.50605539021930E-24
  3    3     5.60653545955918E-13   3.36392127573551E-12
  4    3     3.05468474561166E-09   2.13827932192817E-08
  5    3     3.58038213059935E-20   2.86430570447948E-19
  6    3     9.07155188697459E-32   8.16439669827713E-31
  3    4     1.10353578616777E-09   7.72475050317436E-09
  5    4     3.80477128704472E-13   3.42429415834024E-12
  6    4     1.30780082649531E-13   1.30780082649531E-12
  7    4     2.26429340289920E-24   2.49072274318912E-23
  8    4     3.68075229824432E-38   4.41690275789318E-37
  3    5     2.48890199591471E-18   1.99112159673177E-17
  5    5     1.74806058120559E-07   1.74806058120559E-06
  6    5     6.58168183359954E-07   7.23985001695950E-06
  7    5     2.38500374671736E-18   2.86200449606083E-17
  8    5     2.94347537761982E-23   3.82651799090577E-22
  9    5     3.86629568480631E-40   5.41281395872883E-39
  3    6     3.34960216019307E-11   3.01464194417377E-10
  4    6     4.29136724890353E-11   4.29136724890353E-10
  5    6     3.42954151415051E-06   3.77249566556556E-05
  6    6     3.35911367480661E-06   4.03093640976793E-05
  7    6     6.69430012947423E-07   8.70259016831650E-06
  8    6     6.30886333070317E-10   8.83240866298444E-09
  9    6     6.27487680456475E-19   9.41231520684713E-18
 10    6     1.06828996598429E-21   1.70926394557487E-20
 11    6     1.43433914782345E-20   2.43837655129986E-19
 12    6     1.29500181734684E-20   2.33100327122431E-19
  4    7     5.91627871857448E-21   6.50790659043192E-20
  5    7     1.39485496713982E-18   1.67382596056778E-17
  6    7     1.07013038215751E-06   1.39116949680477E-05
  7    7     1.40509778672735E-05   1.96713690141828E-04
  8    7     6.33517727502498E-06   9.50276591253747E-05
  9    7     1.37445312467289E-15   2.19912499947663E-14
 10    7     7.02772348131670E-19   1.19471299182384E-17
 11    7     6.36848726177893E-20   1.14632770712021E-18
 12    7     2.79209298874695E-20   5.30497667861920E-19
 13    7     2.77309811974496E-21   5.54619623948992E-20
 14    7     8.51305324318640E-22   1.78774118106914E-20
  5    8     3.18850012995498E-24   4.14505016894147E-23
  6    8     1.47224618322790E-06   2.06114465651906E-05
  7    8     2.07238965946266E-06   3.10858448919399E-05
  8    8     8.93826830941047E-06   1.43012292950567E-04
  9    8     1.06407462503175E-06   1.80892686255397E-05
 10    8     2.81485728282852E-08   5.06674310909134E-07
 11    8     1.59430558782288E-16   3.02918061686347E-15
 12    8     6.33349363818180E-19   1.26669872763636E-17
 13    8     7.25720396584077E-21   1.52401283282656E-19
 14    8     2.66884866378623E-21   5.87146706032970E-20
  5    9     6.22229631479810E-27   8.71121484071734E-26
  6    9     7.94849926781557E-15   1.19227489017234E-13
  7    9     3.42486465243949E-15   5.47978344390319E-14
  8    9     6.09415040026878E-08   1.03600556804569E-06
  9    9     4.13542064626075E-07   7.44375716326936E-06
 10    9     2.62121837080820E-09   4.98031490453559E-08
