    time    temp    dens
   6.72844870828502E-01   8.80821019482823E-02   2.60744381194710E+00
     nin     zin       y       x
  1    0     2.83956045217036E-10   2.83956045217036E-10
  0    1     7.51659904488378E-01   7.51659904488378E-01
  1    1     1.34890206184763E-06   2.69780412369526E-06
  2    1     3.60198450822997E-08   1.08059535246899E-07
  1    2     1.23542918777267E-05   3.70628756331802E-05
  2    2     6.15388363044711E-02   2.46155345217885E-01
  4    2     6.64465228782895E-23   3.98679137269737E-22
  3    3     2.27147663960253E-15   1.36288598376152E-14
  4    3     1.20033721180346E-10   8.40236048262424E-10
  5    3     5.23001847409355E-19   4.18401477927484E-18
  6    3     8.22773837937710E-26   7.40496454143939E-25
  3    4     2.62318075198465E-09   1.83622652638926E-08
  5    4     4.58112375326737E-15   4.12301137794063E-14
  6    4     1.45605864733038E-15   1.45605864733038E-14
  7    4     5.98469899542449E-24   6.58316889496694E-23
  8    4     3.37270507769623E-32   4.04724609323548E-31
  3    5     3.84803228298457E-12   3.07842582638766E-11
  5    5     1.80489211295217E-10   1.80489211295217E-09
  6    5     8.33190885977096E-09   9.16509974574806E-08
  7    5     3.85741829191922E-13   4.62890195030307E-12
  8    5     1.38553632163641E-18   1.80119721812733E-17
  9    5     9.13489594975404E-29   1.27888543296557E-27
  3    6     3.34960160840711E-11   3.01464144756640E-10
  4    6     1.76843475550855E-07   1.76843475550855E-06
  5    6     3.94836105618343E-06   4.34319716180177E-05
  6    6     3.26220795460947E-06   3.91464954553137E-05
  7    6     3.01251708748154E-07   3.91627221372600E-06
  8    6     4.65179531513594E-10   6.51251344119032E-09
  9    6     1.03635040277363E-14   1.55452560416045E-13
 10    6     3.93396773117095E-13   6.29434836987353E-12
 11    6     7.53962653753432E-15   1.28173651138084E-13
 12    6     2.25760128906293E-15   4.06368232031328E-14
  4    7     1.94676201277244E-15   2.14143821404968E-14
  5    7     3.80232879541911E-13   4.56279455450293E-12
  6    7     1.43879539391492E-06   1.87043401208939E-05
  7    7     1.11208383449877E-06   1.55691736829827E-05
  8    7     3.65722432204952E-07   5.48583648307427E-06
  9    7     1.36731508018876E-11   2.18770412830201E-10
 10    7     7.81609122545975E-11   1.32873550832816E-09
 11    7     3.30310052625339E-11   5.94558094725611E-10
 12    7     1.22200910181031E-14   2.32181729343959E-13
 13    7     7.24961350834875E-16   1.44992270166975E-14
 14    7     1.29444744964450E-16   2.71833964425346E-15
  5    8     3.36031209668947E-19   4.36840572569631E-18
  6    8     1.47397445996583E-05   2.06356424395216E-04
  7    8     8.11513632966379E-06   1.21727044944957E-04
  8    8     8.93816987997317E-06   1.43010718079571E-04
  9    8     3.41971711740808E-07   5.81351909959374E-06
 10    8     5.75823134166776E-09   1.03648164150020E-07
 11    8     3.50451078286256E-14   6.65857048743886E-13
 12    8     2.20425217411039E-15   4.40850434822078E-14
 13    8     1.35676700763328E-16   2.84921071602988E-15
 14    8     6.36595047008333E-17   1.40050910341833E-15
  5    9     5.23206694959302E-27   7.32489372943023E-26
  6    9     1.14130649269757E-18   1.71195973904635E-17
  7    9     2.39974796880948E-19   3.83959675009517E-18
  8    9     8.50079514616054E-07   1.44513517484729E-05
  9    9     1.19886445880708E-07   2.15795602585275E-06
 10    9     3.29017208355020E-10   6.25132695874537E-09
 11    9     1.39006365985506E-13   2.78012731971013E-12
 12    9     5.10834333117180E-15   1.07275209954608E-13
 13    9     7.09674255319173E-15   1.56128336170218E-13
 14    9     1.05534005960222E-17   2.42728213708512E-16
 15    9     2.97942780083722E-18   7.15062672200934E-17
 16    9     9.52564148672951E-19   2.38141037168238E-17
 17    9     2.73245159199127E-20   7.10437413917731E-19
  7   10     3.59679705038550E-15   6.11455498565535E-14
  8   10     3.39433350865403E-07   6.10980031557726E-06
  9   10     2.29291368870440E-09   4.35653600853836E-08
 10   10     2.71657030456247E-08   5.43314060912494E-07
 11   10     3.37046121853661E-10   7.07796855892688E-09
 12   10     1.62167558259714E-09   3.56768628171370E-08
 13   10     7.37300143622831E-14   1.69579033033251E-12
 14   10     1.51242870834968E-15   3.62982890003923E-14
 15   10     1.98324018645271E-15   4.95810046613178E-14
 16   10     3.74995836243050E-16   9.74989174231931E-15
 17   10     1.46593399242784E-18   3.95802177955516E-17
 18   10     1.23666160473763E-22   3.46265249326537E-21
 19   10     3.50677965122109E-25   1.01696609885412E-23
