    time    temp    dens
   9.68263494144186E-01   6.06360594154542E-02   8.74941713099157E-01
     nin     zin       y       x
  1    0     3.24270822526451E-10   3.24270822526451E-10
  0    1     7.51650578092717E-01   7.51650578092717E-01
  1    1     2.46180835058539E-06   4.92361670117077E-06
  2    1     8.36815309721621E-08   2.51044592916486E-07
  1    2     1.29176684734294E-05   3.87530054202882E-05
  2    2     6.15407133891298E-02   2.46162853556519E-01
  4    2     3.79469715968952E-22   2.27681829581371E-21
  3    3     1.51024125657167E-14   9.06144753943004E-14
  4    3     5.12193481201195E-10   3.58535436840836E-09
  5    3     2.91940273393621E-17   2.33552218714897E-16
  6    3     2.64475236237978E-24   2.38027712614180E-23
  3    4     2.18667902173480E-09   1.53067531521436E-08
  5    4     2.85426428642091E-14   2.56883785777882E-13
  6    4     1.37125705145884E-14   1.37125705145884E-13
  7    4     2.09505624635085E-22   2.30456187098593E-21
  8    4     5.71966862885704E-31   6.86360235462845E-30
  3    5     2.90053046198113E-12   2.32042436958490E-11
  5    5     1.39989192408281E-09   1.39989192408281E-08
  6    5     5.24392139305902E-08   5.76831353236492E-07
  7    5     2.10399092459661E-13   2.52478910951594E-12
  8    5     8.63101142557153E-19   1.12203148532430E-17
  9    5     1.47139506297192E-29   2.05995308816069E-28
  3    6     3.34960215371850E-11   3.01464193834665E-10
  4    6     1.74975683276507E-07   1.74975683276507E-06
  5    6     3.95348457377794E-06   4.34883303115573E-05
  6    6     3.30319917131745E-06   3.96383900558094E-05
  7    6     3.18603161132023E-07   4.14184109471629E-06
  8    6     5.14864804738542E-10   7.20810726633959E-09
  9    6     1.67316863593559E-14   2.50975295390339E-13
 10    6     3.00285412174649E-13   4.80456659479439E-12
 11    6     3.73852853364540E-15   6.35549850719718E-14
 12    6     7.62629924602247E-16   1.37273386428404E-14
  4    7     6.39938280902254E-16   7.03932108992480E-15
  5    7     1.22777379246048E-13   1.47332855095257E-12
  6    7     1.42123028191453E-06   1.84759936648889E-05
  7    7     1.18735971081027E-06   1.66230359513437E-05
  8    7     5.06142480495409E-07   7.59213720743113E-06
  9    7     1.81559214925943E-11   2.90494743881508E-10
 10    7     7.44213247969365E-11   1.26516252154792E-09
 11    7     2.37486779909979E-11   4.27476203837963E-10
 12    7     7.35528062648090E-15   1.39750331903137E-13
 13    7     3.15804534051429E-16   6.31609068102857E-15
 14    7     6.65477045506761E-17   1.39750179556420E-15
  5    8     1.04899344581668E-19   1.36369147956168E-18
  6    8     1.45109742881095E-05   2.03153640033533E-04
