    time    temp    dens
   1.05233197378563E+03   1.00000000000000E-02   6.81555926411760E-10
     nin     zin       y       x
  1    0     1.70530710800851E-08   1.70530710800851E-08
  0    1     7.51637524318537E-01   7.51637524318537E-01
  1    1     7.30898020358167E-06   1.46179604071633E-05
  2    1     1.00837096299281E-06   3.02511288897842E-06
  1    2     1.20338009091348E-05   3.61014027274045E-05
  2    2     6.15421271816969E-02   2.46168508726787E-01
  4    2     1.22627354924324E-26   7.35764129545946E-26
  3    3     5.62676972647129E-13   3.37606183588277E-12
  4    3     3.07043045052014E-09   2.14930131536410E-08
  5    3     2.81610277852141E-22   2.25288222281713E-21
  6    3     5.59071955392135E-36   5.03164759852922E-35
  3    4     1.10283116253355E-09   7.71981813773488E-09
  5    4     3.87054519857680E-13   3.48349067871912E-12
  6    4     1.32136801743299E-13   1.32136801743299E-12
  7    4     1.41330923272642E-26   1.55464015599906E-25
  8    4     1.81427540415221E-42   2.17713048498265E-41
  3    5     1.20373230796054E-19   9.62985846368432E-19
  5    5     1.74834047569353E-07   1.74834047569353E-06
  6    5     1.93529864022065E-06   2.12882850424272E-05
  7    5     1.16235227648864E-19   1.39482273178637E-18
  8    5     3.17553789942709E-24   4.12819926925521E-23
  9    5     3.29496070320969E-43   4.61294498449357E-42
  3    6     3.34960216019308E-11   3.01464194417377E-10
  4    6     1.78715048976985E-19   1.78715048976985E-18
  5    6     2.15232836092120E-06   2.36756119701332E-05
  6    6     3.35912092943064E-06   4.03094511531677E-05
  7    6     1.32584489902451E-06   1.72359836873186E-05
  8    6     6.32000611820616E-10   8.84800856548862E-09
  9    6     2.96118643814169E-20   4.44177965721254E-19
 10    6     6.88092609465154E-23   1.10094817514425E-21
 11    6     6.97279435513591E-22   1.18537504037310E-20
 12    6     6.30453752521934E-22   1.13481675453948E-20
  4    7     2.88161435758174E-22   3.16977579333991E-21
  5    7     6.80810898497084E-20   8.16973078196501E-19
  6    7     4.13715430655588E-07   5.37830059852265E-06
  7    7     1.55227480013166E-05   2.17318472018433E-04
  8    7     8.38792231847799E-06   1.25818834777170E-04
  9    7     6.18780866825266E-17   9.90049386920425E-16
 10    7     4.78054508177848E-20   8.12692663902341E-19
 11    7     3.08134963092880E-21   5.54642933567184E-20
 12    7     1.35608726426551E-21   2.57656580210447E-20
 13    7     1.34956559194349E-22   2.69913118388698E-21
 14    7     4.14507424641759E-23   8.70465591747694E-22
  5    8     1.90047307667036E-25   2.47061499967147E-24
  6    8     4.69948575355961E-10   6.57928005498345E-09
  7    8     1.96520623259320E-08   2.94780934888979E-07
