    time    temp    dens
   8.86713052504816E-01   6.63650924721703E-02   1.13922758593353E+00
     nin     zin       y       x
  1    0     3.12432408945052E-10   3.12432408945052E-10
  0    1     7.51652311080387E-01   7.51652311080387E-01
  1    1     2.16262669441179E-06   4.32525338882359E-06
  2    1     6.76368218821138E-08   2.02910465646342E-07
  1    2     1.28641934006152E-05   3.85925802018456E-05
  2    2     6.15403891832675E-02   2.46161556733070E-01
  4    2     2.57179261636596E-22   1.54307556981958E-21
  3    3     9.09203434944880E-15   5.45522060966928E-14
  4    3     3.88755713648114E-10   2.72128999553679E-09
  5    3     1.31091939892905E-17   1.04873551914324E-16
  6    3     1.23685419214817E-24   1.11316877293335E-23
  3    4     2.30845201265164E-09   1.61591640885615E-08
  5    4     1.72969245680690E-14   1.55672321112621E-13
  6    4     8.84478323163927E-15   8.84478323163927E-14
  7    4     1.10118692531188E-22   1.21130561784306E-21
  8    4     3.55223243572125E-31   4.26267892286550E-30
  3    5     3.13463405586589E-12   2.50770724469271E-11
  5    5     9.69127272049024E-10   9.69127272049024E-09
  6    5     3.91567877947167E-08   4.30724665741884E-07
  7    5     2.60087871995841E-13   3.12105446395009E-12
  8    5     9.92567448794454E-19   1.29033768343279E-17
  9    5     2.34259146871588E-29   3.27962805620223E-28
  3    6     3.34960214024533E-11   3.01464192622079E-10
  4    6     1.75489186863426E-07   1.75489186863426E-06
  5    6     3.95344739172307E-06   4.34879213089537E-05
  6    6     3.29557354457947E-06   3.95468825349536E-05
  7    6     3.15349350781669E-07   4.09954156016170E-06
  8    6     5.05041424862626E-10   7.07057994807676E-09
  9    6     1.56084962461583E-14   2.34127443692375E-13
 10    6     3.23615331947269E-13   5.17784531115631E-12
 11    6     4.56270887425041E-15   7.75660508622569E-14
 12    6     9.99130066889101E-16   1.79843412040038E-14
  4    7     8.24975090766965E-16   9.07472599843661E-15
  5    7     1.54114975321887E-13   1.84937970386264E-12
  6    7     1.42452450777775E-06   1.85188186011107E-05
  7    7     1.16961643601440E-06   1.63746301042015E-05
  8    7     4.78432731712379E-07   7.17649097568568E-06
  9    7     1.73393974903390E-11   2.77430359845424E-10
 10    7     7.54357961802143E-11   1.28240853506364E-09
 11    7     2.60136584650344E-11   4.68245852370620E-10
 12    7     8.48803416267377E-15   1.61272649090802E-13
 13    7     3.97327544751167E-16   7.94655089502333E-15
 14    7     7.94781348209594E-17   1.66904083124015E-15
  5    8     1.30263937827816E-19   1.69343119176161E-18
  6    8     1.45571888873712E-05   2.03800644423196E-04
  7    8     7.97611654506282E-06   1.19641748175942E-04
  8    8     8.93817748690801E-06   1.43010839790528E-04
  9    8     3.60222900471474E-07   6.12378930801506E-06
 10    8     8.36928805265345E-09   1.50647184947762E-07
 11    8     4.25829559602284E-14   8.09076163244339E-13
 12    8     2.81943879146076E-15   5.63887758292152E-14
 13    8     1.64749093943036E-16   3.45973097280375E-15
 14    8     7.23573432543659E-17   1.59186155159605E-15
  5    9     5.81155134776231E-27   8.13617188686723E-26
  6    9     1.72515434958974E-17   2.58773152438461E-16
  7    9     2.13794434703702E-18   3.42071095525924E-17
  8    9     8.09260707650911E-07   1.37574320300655E-05
  9    9     1.45839379166583E-07   2.62510882499850E-06
 10    9     3.65815151445848E-10   6.95048787747111E-09
 11    9     1.52301826716147E-13   3.04603653432293E-12
 12    9     5.88027177802899E-15   1.23485707338609E-13
 13    9     8.14121719132187E-15   1.79106778209081E-13
 14    9     1.15779887871285E-17   2.66293742103957E-16
 15    9     3.30244965803373E-18   7.92587917928095E-17
 16    9     4.58998521553981E-19   1.14749630388495E-17
 17    9     1.33370302571066E-20   3.46762786684771E-19
  7   10     9.09411421798206E-16   1.54599941705695E-14
  8   10     3.03886294701943E-07   5.46995330463497E-06
  9   10     2.25720649508246E-09   4.28869234065666E-08
 10   10     2.72643162028579E-08   5.45286324057158E-07
 11   10     3.73377315012912E-10   7.84092361527115E-09
 12   10     1.75889997751261E-09   3.86957995052775E-08
 13   10     8.30476816877234E-14   1.91009667881764E-12
 14   10     1.66203586666671E-15   3.98888608000010E-14
 15   10     1.82199949207365E-15   4.55499873018413E-14
 16   10     2.45046458814541E-16   6.37120792917806E-15
 17   10     6.75648745130862E-19   1.82425161185333E-17
 18   10     4.93639748228212E-23   1.38219129503899E-21
 19   10     1.48073315148368E-25   4.29412613930267E-24
 20   10     6.18983611129441E-27   1.85695083338832E-25
 21   10     4.68476556685159E-31   1.45227732572399E-29
 22   10     8.44126408198918E-33   2.70120450623654E-31
 23   10     5.44885803353257E-36   1.79812315106575E-34
 24   10     3.43892463879357E-41   1.16923437718981E-39
 25   10     1.53967238686843E-45   5.38885335403951E-44
 26   10     1.67397058393400E-50   6.02629410216240E-49
 27   10     2.79787835763199E-50   1.03521499232384E-48
 28   10     1.79252502445647E-55   6.81159509293460E-54
 29   10     4.88463313287181E-60   1.90500692182000E-58
 30   10     3.37702396456110E-65   1.35080958582444E-63
 31   10     1.27148173488633E-66   5.21307511303397E-65
  8   11     1.19823552168306E-15   2.27664749119782E-14
  9   11     1.10759971309048E-10   2.21519942618095E-09
 10   11     1.59528654414452E-09   3.35010174270350E-08
 11   11     3.86957372770218E-09   8.51306220094481E-08
 12   11     4.39508672241736E-09   1.01086994615599E-07
 13   11     2.45683201883284E-12   5.89639684519882E-11
 14   11     3.66268943451967E-13   9.15672358629916E-12
 15   11     1.64117898658503E-13   4.26706536512108E-12
 16   11     3.44920072162986E-15   9.31284194840061E-14
 17   11     1.94901194212870E-16   5.45723343796037E-15
 18   11     4.19885790803956E-19   1.21766879333147E-17
 19   11     2.70610475187419E-19   8.11831425562256E-18
 20   11     8.01992004466225E-24   2.48617521384530E-22
 21   11     1.35600768601647E-26   4.33922459525271E-25
 22   11     3.43708868806323E-28   1.13423926706087E-26
 23   11     6.83141955658649E-33   2.32268264923941E-31
 24   11     6.33458312455939E-37   2.21710409359578E-35
 25   11     1.38939531814414E-41   5.00182314531891E-40
 26   11     5.00308127814942E-43   1.85114007291529E-41
 27   11     1.42769332913852E-46   5.42523465072636E-45
 28   11     7.90850752776455E-51   3.08431793582817E-49
 29   11     5.79696539984785E-56   2.31878615993914E-54
 30   11     2.55094385669186E-57   1.04588698124366E-55
 31   11     1.65986630979681E-58   6.97143850114660E-57
 32   11     4.53318304194300E-62   1.94926870803549E-60
 33   11     8.07289501593360E-66   3.55207380701079E-64
  8   12     3.43160497611470E-15   6.86320995222939E-14
  9   12     2.17512377841873E-11   4.56775993467934E-10
 10   12     6.94364784820572E-09   1.52760252660526E-07
 11   12     2.81387104715216E-09   6.47190340844996E-08
 12   12     8.01474892466786E-09   1.92353974192029E-07
 13   12     1.62298877356930E-08   4.05747193392325E-07
 14   12     8.83099392759396E-09   2.29605842117443E-07
 15   12     2.32712528622257E-12   6.28323827280095E-11
 16   12     2.42838558653282E-13   6.79947964229189E-12
 17   12     2.48940200701115E-14   7.21926582033235E-13
 18   12     1.55841680504464E-15   4.67525041513391E-14
 19   12     5.90872181281684E-17   1.83170376197322E-15
 20   12     7.93250078380000E-21   2.53840025081600E-19
 21   12     1.79439855445293E-20   5.92151522969466E-19
 22   12     2.83776436578749E-25   9.64839884367747E-24
 23   12     2.73720924576901E-28   9.58023236019153E-27
 24   12     1.58691253751368E-31   5.71288513504926E-30
 25   12     3.74758276896769E-34   1.38660562451804E-32
 26   12     1.50849417633829E-37   5.73227787008549E-36
 27   12     3.19042848381024E-41   1.24426710868599E-39
 28   12     8.22164119345784E-46   3.28865647738314E-44
 29   12     1.15537464019420E-47   4.73703602479623E-46
 30   12     4.77364043945719E-49   2.00492898457202E-47
 31   12     1.49633948958676E-52   6.43425980522306E-51
 32   12     1.08494673911366E-55   4.77376565210011E-54
 33   12     3.99443762143689E-60   1.79749692964660E-58
 34   12     1.25916664200019E-63   5.79216655320087E-62
 35   12     3.42640314998601E-69   1.61040948049343E-67
  8   13     3.97692872876122E-19   8.35155033039855E-18
  9   13     6.59816051542775E-17   1.45159531339411E-15
 10   13     6.29726213265876E-14   1.44837029051151E-12
 11   13     6.47899752394580E-10   1.55495940574699E-08
 12   13     1.53159345099408E-08   3.82898362748520E-07
 13   13     9.19784905088037E-30   2.39144075322890E-28
 14   13     2.70815273101120E-08   7.31201237373023E-07
 15   13     4.59583997819318E-11   1.28683519389409E-09
 16   13     8.35020271092759E-12   2.42155878616900E-10
 17   13     4.89870459451819E-12   1.46961137835546E-10
