    time    temp    dens
   9.82729795719506E-01   5.97202137873214E-02   8.36868893660275E-01
     nin     zin       y       x
  1    0     3.26362512880967E-10   3.26362512880967E-10
  0    1     7.51650311154090E-01   7.51650311154090E-01
  1    1     2.51326915054580E-06   5.02653830109160E-06
  2    1     8.67678616128267E-08   2.60303584838480E-07
  1    2     1.29227824542520E-05   3.87683473627559E-05
  2    2     6.15407621279484E-02   2.46163048511794E-01
  4    2     4.03337843813908E-22   2.42002706288345E-21
  3    3     1.64554841213230E-14   9.87329047279382E-14
  4    3     5.33846732275769E-10   3.73692712593038E-09
  5    3     3.29624359797905E-17   2.63699487838324E-16
  6    3     2.97446714126996E-24   2.67702042714297E-23
  3    4     2.16590276512182E-09   1.51613193558528E-08
  5    4     3.08780901187924E-14   2.77902811069132E-13
  6    4     1.46417248586322E-14   1.46417248586322E-13
  7    4     2.30462082390522E-22   2.53508290629574E-21
  8    4     6.11215588983674E-31   7.33458706780408E-30
  3    5     2.86118876014159E-12   2.28895100811327E-11
  5    5     1.47997343671922E-09   1.47997343671922E-08
  6    5     5.46758639071969E-08   6.01434502979166E-07
  7    5     2.02890894406238E-13   2.43469073287486E-12
  8    5     8.42309459110317E-19   1.09500229684341E-17
  9    5     1.35955382245616E-29   1.90337535143862E-28
  3    6     3.34960215485491E-11   3.01464193936942E-10
  4    6     1.74884755383914E-07   1.74884755383914E-06
  5    6     3.95343776859234E-06   4.34878154545157E-05
  6    6     3.30437882585882E-06   3.96525459103058E-05
  7    6     3.19106898112590E-07   4.14838967546367E-06
  8    6     5.16411587843236E-10   7.22976222980531E-09
  9    6     1.68967742188446E-14   2.53451613282668E-13
 10    6     2.96322206919931E-13   4.74115531071890E-12
 11    6     3.60850328450815E-15   6.13445558366386E-14
 12    6     7.28892285090215E-16   1.31200611316239E-14
  4    7     6.13759790019223E-16   6.75135769021145E-15
  5    7     1.18275636640045E-13   1.41930763968054E-12
  6    7     1.42072029789291E-06   1.84693638726078E-05
