    time    temp    dens
   9.96909958583939E-01   5.88485842264363E-02   8.01663284334072E-01
     nin     zin       y       x
  1    0     3.28407492663134E-10   3.28407492663134E-10
  0    1     7.51650059655949E-01   7.51650059655949E-01
  1    1     2.56319095962293E-06   5.12638191924587E-06
  2    1     8.98626512734398E-08   2.69587953820320E-07
  1    2     1.29267664156373E-05   3.87802992469119E-05
  2    2     6.15408077326846E-02   2.46163230930738E-01
  4    2     4.27229509547569E-22   2.56337705728541E-21
  3    3     1.78747048014904E-14   1.07248228808942E-13
  4    3     5.54897279203070E-10   3.88428095442149E-09
  5    3     3.69267689401512E-17   2.95414151521210E-16
  6    3     3.32173793728409E-24   2.98956414355568E-23
  3    4     2.14587914220988E-09   1.50211539954692E-08
  5    4     3.32487697976192E-14   2.99238928178573E-13
  6    4     1.55640512104101E-14   1.55640512104101E-13
  7    4     2.51850420681870E-22   2.77035462750057E-21
  8    4     6.49329319235099E-31   7.79195183082119E-30
  3    5     2.82323121846458E-12   2.25858497477167E-11
  5    5     1.55925333895355E-09   1.55925333895355E-08
  6    5     5.68245186116475E-08   6.25069704728123E-07
  7    5     1.95880644718150E-13   2.35056773661779E-12
  8    5     8.22540882635317E-19   1.06930314742591E-17
  9    5     1.25939801908997E-29   1.76315722672595E-28
  3    6     3.34960215576704E-11   3.01464194019033E-10
  4    6     1.74795673366826E-07   1.74795673366826E-06
  5    6     3.95337943988611E-06   4.34871738387472E-05
  6    6     3.30549153728000E-06   3.96658984473600E-05
  7    6     3.19582204928772E-07   4.15456866407403E-06
  8    6     5.17877821823177E-10   7.25028950552447E-09
  9    6     1.70498939405018E-14   2.55748409107527E-13
 10    6     2.92487179127134E-13   4.67979486603414E-12
 11    6     3.48547618988345E-15   5.92530952280186E-14
 12    6     6.97816755933686E-16   1.25607016068064E-14
  4    7     5.89649752196384E-16   6.48614727416022E-15
  5    7     1.14107215346280E-13   1.36928658415536E-12
  6    7     1.42023910090069E-06   1.84631083117090E-05
  7    7     1.19326803199136E-06   1.67057524478791E-05
  8    7     5.14663111966035E-07   7.71994667949053E-06
  9    7     1.83960025166418E-11   2.94336040266268E-10
 10    7     7.40681640647475E-11   1.25915878910071E-09
 11    7     2.30007174716057E-11   4.14012914488903E-10
 12    7     6.99235414178213E-15   1.32854728693860E-13
 13    7     2.91706167242312E-16   5.83412334484624E-15
 14    7     6.23625962497237E-17   1.30961452124420E-15
  5    8     9.77752357126942E-20   1.27107806426502E-18
  6    8     1.44965696563964E-05   2.02951975189549E-04
  7    8     7.93219246591970E-06   1.18982886988796E-04
  8    8     8.93818053637164E-06   1.43010888581946E-04
  9    8     3.66014317134269E-07   6.22224339128257E-06
 10    8     9.29486481973721E-09   1.67307566755270E-07
 11    8     4.50435714848295E-14   8.55827858211760E-13
 12    8     3.01867679734911E-15   6.03735359469822E-14
 13    8     1.73886977485558E-16   3.65162652719672E-15
 14    8     7.41156520280579E-17   1.63054434461727E-15
  5    9     6.04334088061806E-27   8.46067723286528E-26
  6    9     7.98637402285109E-17   1.19795610342766E-15
  7    9     8.00079660402221E-18   1.28012745664355E-16
  8    9     7.96650167666738E-07   1.35430528503345E-05
  9    9     1.58009457984537E-07   2.84417024372167E-06
 10    9     3.80308605919743E-10   7.22586351247511E-09
 11    9     1.55307606993756E-13   3.10615213987511E-12
 12    9     6.09326011963330E-15   1.27958462512299E-13
 13    9     8.42437468471638E-15   1.85336243063760E-13
 14    9     1.17645908027721E-17   2.70585588463759E-16
 15    9     3.31391656986409E-18   7.95339976767381E-17
 16    9     3.29686813470675E-19   8.24217033676688E-18
 17    9     9.99060411232871E-21   2.59755706920547E-19
  7   10     4.53161927756570E-16   7.70375277186169E-15
  8   10     2.88589328200294E-07   5.19460790760529E-06
  9   10     2.24283743177582E-09   4.26139112037406E-08
 10   10     2.72940888912777E-08   5.45881777825555E-07
 11   10     3.86176854223458E-10   8.10971393869261E-09
 12   10     1.80333266564842E-09   3.96733186442653E-08
 13   10     8.59792965592644E-14   1.97752382086308E-12
 14   10     1.71034734848381E-15   4.10483363636114E-14
 15   10     1.70701806489625E-15   4.26754516224063E-14
 16   10     1.93129293684247E-16   5.02136163579043E-15
 17   10     4.98124927400248E-19   1.34493730398067E-17
 18   10     3.56400124686477E-23   9.97920349122136E-22
 19   10     3.24503336138979E-24   9.41059674803039E-23
 20   10     3.62676700446997E-27   1.08803010134099E-25
 21   10     3.35935158227099E-31   1.04139899050401E-29
 22   10     6.76076076035275E-33   2.16344344331288E-31
 23   10     2.11358995932718E-36   6.97484686577969E-35
 24   10     1.69943010444555E-41   5.77806235511487E-40
 25   10     7.72407702386490E-46   2.70342695835271E-44
 26   10     1.34519677678699E-50   4.84270839643318E-49
 27   10     1.85061054021806E-50   6.84725899880683E-49
 28   10     8.89150689663123E-56   3.37877262071987E-54
 29   10     1.04339595684170E-59   4.06924423168263E-58
 30   10     2.14660754299746E-65   8.58643017198984E-64
 31   10     1.64476243656709E-66   6.74352598992508E-65
  8   11     1.26441602994461E-15   2.40239045689476E-14
  9   11     9.02723479277200E-11   1.80544695855440E-09
 10   11     1.59077726896275E-09   3.34063226482177E-08
 11   11     3.99228573026085E-09   8.78302860657387E-08
 12   11     4.45204620635011E-09   1.02397062746053E-07
 13   11     2.59328780801357E-12   6.22389073923258E-11
 14   11     3.76652421489282E-13   9.41631053723205E-12
 15   11     1.60799028937594E-13   4.18077475237745E-12
 16   11     2.88682748606143E-15   7.79443421236587E-14
 17   11     1.47282076129474E-16   4.12389813162527E-15
 18   11     3.11757421298792E-19   9.04096521766497E-18
 19   11     1.99465442312267E-19   5.98396326936801E-18
 20   11     5.89551749921054E-24   1.82761042475527E-22
 21   11     1.69506817089913E-25   5.42421814687722E-24
 22   11     1.81510397818975E-28   5.98984312802618E-27
 23   11     4.54640508074764E-33   1.54577772745420E-31
 24   11     4.25839514437309E-37   1.49043830053058E-35
 25   11     2.09878568276760E-41   7.55562845796336E-40
 26   11     1.48774509096272E-42   5.50465683656206E-41
 27   11     9.35526676012260E-47   3.55500136884659E-45
 28   11     2.22481387962042E-50   8.67677413051964E-49
 29   11     4.93388289078650E-56   1.97355315631460E-54
 30   11     4.25052573067970E-57   1.74271554957868E-55
 31   11     5.20666369160956E-59   2.18679875047601E-57
 32   11     1.37973157843959E-61   5.93284578729023E-60
 33   11     1.25833168564323E-65   5.53665941683022E-64
  8   12     1.65902058860149E-15   3.31804117720298E-14
  9   12     1.07789536706561E-11   2.26358027083777E-10
 10   12     6.77001229525132E-09   1.48940270495529E-07
 11   12     2.74890525065495E-09   6.32248207650638E-08
 12   12     8.17835066467528E-09   1.96280415952207E-07
 13   12     1.65083569272697E-08   4.12708923181743E-07
 14   12     8.90754106075796E-09   2.31596067579707E-07
 15   12     2.37338678859998E-12   6.40814432921996E-11
 16   12     2.47344994984220E-13   6.92565985955817E-12
 17   12     2.40559444285219E-14   6.97622388427134E-13
 18   12     1.31515437213595E-15   3.94546311640786E-14
 19   12     4.71320965663692E-17   1.46109499355744E-15
 20   12     5.46113496043983E-21   1.74756318734075E-19
 21   12     1.23314544432792E-20   4.06937996628213E-19
 22   12     2.07273957005768E-25   7.04731453819612E-24
 23   12     1.98352911386457E-28   6.94235189852599E-27
 24   12     1.18919969403937E-31   4.28111889854173E-30
 25   12     1.43621186631357E-33   5.31398390536021E-32
 26   12     1.31993570096508E-37   5.01575566366729E-36
 27   12     1.17734195327743E-40   4.59163361778199E-39
 28   12     9.53839720180314E-46   3.81535888072126E-44
 29   12     1.45969533392659E-47   5.98475086909901E-46
 30   12     2.00206747520386E-49   8.40868339585622E-48
 31   12     5.94954740606235E-52   2.55830538460681E-50
 32   12     2.25364783548883E-55   9.91605047615085E-54
 33   12     8.00326086346704E-61   3.60146738856017E-59
 34   12     2.39645464433694E-64   1.10236913639499E-62
 35   12     9.05581549997742E-70   4.25623328498939E-68
  8   13     2.59641724175309E-19   5.45247620768149E-18
  9   13     4.91668477778996E-17   1.08167065111379E-15
 10   13     5.55432814289017E-14   1.27749547286474E-12
 11   13     6.19275927568193E-10   1.48626222616366E-08
 12   13     1.51020251606664E-08   3.77550629016659E-07
 13   13     5.83010461769776E-11   1.51582720060142E-09
 14   13     2.78098107752024E-08   7.50864890930464E-07
 15   13     4.68992997593863E-11   1.31318039326282E-09
 16   13     8.51101010970636E-12   2.46819293181485E-10
 17   13     4.90296583169547E-12   1.47088974950864E-10
 18   13     2.96599656881855E-14   9.19458936333749E-13
 19   13     4.77236484985830E-17   1.52715675195466E-15
 20   13     2.22921314456448E-18   7.35640337706277E-17
 21   13     2.75450679654980E-19   9.36532310826934E-18
 22   13     6.03948256003899E-23   2.11381889601365E-21
 23   13     2.63593019628782E-25   9.48934870663616E-24
 24   13     1.01572411556383E-28   3.75817922758619E-27
 25   13     6.12961747191679E-31   2.32925463932838E-29
 26   13     3.46875118578113E-32   1.35281296245464E-30
 27   13     8.79455838592862E-38   3.51782335437145E-36
 28   13     1.25362777783464E-38   5.13987388912201E-37
 29   13     1.08681596762966E-40   4.56462706404459E-39
 30   13     6.06687899252374E-43   2.60875796678521E-41
 31   13     3.32777621296506E-47   1.46422153370462E-45
 32   13     2.56318512365703E-51   1.15343330564566E-49
 33   13     1.17347179788101E-55   5.39797027025265E-54
 34   13     1.42338532234704E-60   6.68991101503110E-59
 35   13     1.56976085964357E-64   7.53485212628913E-63
 36   13     4.71661996786536E-69   2.31114378425403E-67
 37   13     2.30111421267049E-72   1.15055710633525E-70
 38   13     4.82771955523656E-77   2.46213697317065E-75
  8   14     1.27217962256080E-20   2.79879516963375E-19
  9   14     2.12132527120761E-19   4.87904812377749E-18
 10   14     2.30538538554363E-15   5.53292492530472E-14
 11   14     1.34569803325640E-10   3.36424508314101E-09
 12   14     3.26979861814577E-09   8.50147640717901E-08
 13   14     3.28774720343248E-08   8.87691744926770E-07
 14   14     2.58372988018683E-07   7.23444366452312E-06
 15   14     1.22061976051143E-07   3.53979730548314E-06
 16   14     1.56906046977430E-07   4.70718140932290E-06
 17   14     2.14352011752983E-10   6.64491236434246E-09
 18   14     4.22681710383059E-11   1.35258147322579E-09
 19   14     2.33608115877851E-13   7.70906782396910E-12
 20   14     1.17884892545667E-14   4.00808634655268E-13
 21   14     4.49359870801820E-16   1.57275954780637E-14
 22   14     2.10031627530120E-19   7.56113859108432E-18
 23   14     3.05625604197987E-22   1.13081473553255E-20
 24   14     5.83531149666425E-24   2.21741836873242E-22
 25   14     2.46963085709295E-26   9.63156034266249E-25
 26   14     3.94718466341800E-28   1.57887386536720E-26
 27   14     4.68464275956758E-30   1.92070353142271E-28
 28   14     2.07433311453061E-32   8.71219908102858E-31
 29   14     3.98868980124970E-37   1.71513661453737E-35
 30   14     3.65026912907386E-38   1.60611841679250E-36
 31   14     6.57699542629813E-43   2.95964794183416E-41
 32   14     2.82036668902424E-46   1.29736867695115E-44
 33   14     1.85554611579784E-51   8.72106674424983E-50
 34   14     2.91966839582225E-55   1.40144082999468E-53
 35   14     1.25908872372563E-59   6.16953474625557E-58
 36   14     7.12877592138308E-63   3.56438796069154E-61
 37   14     1.78626160135221E-67   9.10993416689630E-66
 38   14     1.91440464238248E-72   9.95490414038890E-71
 39   14     1.70322412802186E-70   9.02708787851584E-69
