    time    temp    dens
   9.86598419966733E-01   5.94799010447512E-02   8.27062919221039E-01
     nin     zin       y       x
  1    0     3.26921003696080E-10   3.26921003696080E-10
  0    1     7.51650241566690E-01   7.51650241566690E-01
  1    1     2.52694060885125E-06   5.05388121770250E-06
  2    1     8.76053753349239E-08   2.62816126004772E-07
  1    2     1.29239668198131E-05   3.87719004594393E-05
  2    2     6.15407747773834E-02   2.46163099109534E-01
  4    2     4.09809709584675E-22   2.45885825750805E-21
  3    3     1.68334169541925E-14   1.01000501725155E-13
  4    3     5.39608229309846E-10   3.77725760516892E-09
  5    3     3.40175416969017E-17   2.72140333575213E-16
  6    3     3.06684700016058E-24   2.76016230014452E-23
  3    4     2.16040513067198E-09   1.51228359147039E-08
  5    4     3.15171995329842E-14   2.83654795796858E-13
  6    4     1.48923383666951E-14   1.48923383666951E-13
  7    4     2.36216478972446E-22   2.59838126869690E-21
  8    4     6.21657752670061E-31   7.45989303204073E-30
  3    5     2.85077424179836E-12   2.28061939343868E-11
  5    5     1.50152969591699E-09   1.50152969591699E-08
  6    5     5.52664454908505E-08   6.07930900399355E-07
  7    5     2.00944711903501E-13   2.41133654284201E-12
  8    5     8.36856675862861E-19   1.08791367862172E-17
  9    5     1.33133914665211E-29   1.86387480531295E-28
  3    6     3.34960215512183E-11   3.01464193960965E-10
  4    6     1.74860447431245E-07   1.74860447431245E-06
  5    6     3.95342303386981E-06   4.34876533725679E-05
  6    6     3.30468657819846E-06   3.96562389383815E-05
  7    6     3.19238341468700E-07   4.15009843909311E-06
  8    6     5.16816405484676E-10   7.23542967678546E-09
  9    6     1.69393840535607E-14   2.54090760803411E-13
 10    6     2.95271071684490E-13   4.72433714695185E-12
 11    6     3.57450954832274E-15   6.07666623214866E-14
 12    6     7.20224246979973E-16   1.29640364456395E-14
  4    7     6.07035157423747E-16   6.67738673166122E-15
  5    7     1.17115259714821E-13   1.40538311657786E-12
  6    7     1.42058722519502E-06   1.84676339275352E-05
  7    7     1.19115823070169E-06   1.66762152298237E-05
  8    7     5.11659636361971E-07   7.67489454542957E-06
  9    7     1.83120398901300E-11   2.92992638242080E-10
 10    7     7.41950966177997E-11   1.26131664250259E-09
 11    7     2.32672019422146E-11   4.18809634959863E-10
 12    7     7.12097967580537E-15   1.35298613840302E-13
 13    7     3.00132964301924E-16   6.00265928603848E-15
 14    7     6.38429418925952E-17   1.34070177974450E-15
  5    8     1.00251995563967E-19   1.30327594233157E-18
  6    8     1.45016590556134E-05   2.03023226778588E-04
  7    8     7.93581814721579E-06   1.19037272208237E-04
  8    8     8.93818026982868E-06   1.43010884317259E-04
  9    8     3.65534701631489E-07   6.21408992773530E-06
 10    8     9.21651815996006E-09   1.65897326879281E-07
 11    8     4.48407627323236E-14   8.51974491914148E-13
 12    8     3.00253492511732E-15   6.00506985023463E-14
 13    8     1.73158057716122E-16   3.63631921203856E-15
 14    8     7.39998846942012E-17   1.62799746327243E-15
  5    9     6.02384641972401E-27   8.43338498761362E-26
  6    9     6.93194546306868E-17   1.03979181946030E-15
  7    9     7.04246797448987E-18   1.12679487591838E-16
  8    9     7.97684074881989E-07   1.35606292729938E-05
  9    9     1.56897791959390E-07   2.82416025526902E-06
 10    9     3.79026296526065E-10   7.20149963399524E-09
 11    9     1.55086684473364E-13   3.10173368946729E-12
 12    9     6.07683622946825E-15   1.27613560818833E-13
 13    9     8.40265288756611E-15   1.84858363526454E-13
 14    9     1.17532371691078E-17   2.70324454889479E-16
 15    9     3.32027222721475E-18   7.96865334531539E-17
 16    9     3.39491433362276E-19   8.48728583405690E-18
 17    9     1.02469477302345E-20   2.66420640986097E-19
  7   10     4.83505030777484E-16   8.21958552321723E-15
  8   10     2.89960213808748E-07   5.21928384855747E-06
  9   10     2.24411359849211E-09   4.26381583713501E-08
 10   10     2.72916704808750E-08   5.45833409617501E-07
 11   10     3.85081688994847E-10   8.08671546889179E-09
 12   10     1.79965612026701E-09   3.95924346458742E-08
 13   10     8.57386246055389E-14   1.97198836592739E-12
 14   10     1.70637593132370E-15   4.09530223517689E-14
 15   10     1.71810109665387E-15   4.29525274163466E-14
 16   10     1.97512785464389E-16   5.13533242207412E-15
 17   10     5.11545268081202E-19   1.38117222381925E-17
 18   10     3.64397114816922E-23   1.02031192148738E-21
 19   10     2.84123488894547E-24   8.23958117794186E-23
 20   10     3.79628191364049E-27   1.13888457409215E-25
 21   10     3.44686384198245E-31   1.06852779101456E-29
 22   10     6.50671758334398E-33   2.08214962667007E-31
 23   10     2.29584510686626E-36   7.57628885265864E-35
 24   10     1.80564663844588E-41   6.13919857071598E-40
 25   10     8.21155908256609E-46   2.87404567889813E-44
 26   10     1.39348424161291E-50   5.01654326980647E-49
 27   10     1.92522997838829E-50   7.12335092003666E-49
 28   10     9.48104465794989E-56   3.60279697002096E-54
 29   10     1.03635395790060E-59   4.04178043581233E-58
 30   10     2.22408395756478E-65   8.89633583025914E-64
 31   10     1.76992186039025E-66   7.25667962760003E-65
  8   11     1.26145757260421E-15   2.39676938794800E-14
  9   11     9.20104035227430E-11   1.84020807045486E-09
 10   11     1.59131517441346E-09   3.34176186626827E-08
 11   11     3.98099173328635E-09   8.75818181322998E-08
 12   11     4.44725590788633E-09   1.02286885881386E-07
 13   11     2.58142272063334E-12   6.19541452952000E-11
 14   11     3.75801110735036E-13   9.39502776837589E-12
 15   11     1.61190647728883E-13   4.19095684095095E-12
 16   11     2.93609581537319E-15   7.92745870150760E-14
 17   11     1.51184310494705E-16   4.23316069385174E-15
 18   11     3.19957226324456E-19   9.27875956340922E-18
 19   11     2.04767133354970E-19   6.14301400064910E-18
 20   11     5.80485003698019E-24   1.79950351146386E-22
 21   11     4.66462191733903E-26   1.49267901354849E-24
 22   11     1.91879432556384E-28   6.33202127436067E-27
 23   11     4.70646301582303E-33   1.60019742537983E-31
 24   11     4.41253885931896E-37   1.54438860076163E-35
 25   11     2.10759320690472E-41   7.58733554485700E-40
 26   11     1.45038070503116E-42   5.36640860861528E-41
 27   11     9.73782788131299E-47   3.70037459489893E-45
 28   11     2.15864686759559E-50   8.41872278362281E-49
 29   11     4.98290179939559E-56   1.99316071975823E-54
 30   11     4.46435720880047E-57   1.83038645560819E-55
 31   11     5.78141690219640E-59   2.42819509892249E-57
 32   11     1.40375625491691E-61   6.03615189614272E-60
 33   11     1.29011206262320E-65   5.67649307554210E-64
  8   12     1.77091079677476E-15   3.54182159354952E-14
  9   12     1.15098625172242E-11   2.41707112861709E-10
 10   12     6.78550035097316E-09   1.49281007721410E-07
 11   12     2.75433192083358E-09   6.33496341791723E-08
