    time    temp    dens
   7.79947683394593E-01   7.57004905706782E-02   1.67403055025825E+00
     nin     zin       y       x
  1    0     2.97260422811726E-10   2.97260422811726E-10
  0    1     7.51655373469425E-01   7.51655373469425E-01
  1    1     1.75476289218079E-06   3.50952578436158E-06
  2    1     5.00622474200640E-08   1.50186742260192E-07
  1    2     1.27006270025405E-05   3.81018810076214E-05
  2    2     6.15397864912710E-02   2.46159145965084E-01
  4    2     1.37778387795932E-22   8.26670326775593E-22
  3    3     4.49906820585883E-15   2.69944092351530E-14
  4    3     2.36628719503957E-10   1.65640103652770E-09
  5    3     3.24534080328766E-18   2.59627264263013E-17
  6    3     3.52195928413986E-25   3.16976335572587E-24
  3    4     2.46748650878014E-09   1.72724055614610E-08
  5    4     8.29802856755143E-15   7.46822571079628E-14
  6    4     4.05525478913809E-15   4.05525478913809E-14
  7    4     3.33542923823251E-23   3.66897216205576E-22
  8    4     1.36566354852833E-31   1.63879625823400E-30
  3    5     3.47502330570077E-12   2.78001864456062E-11
  5    5     4.93460687805555E-10   4.93460687805555E-09
  6    5     2.16627930178746E-08   2.38290723196621E-07
  7    5     3.40827024636880E-13   4.08992429564256E-12
  8    5     1.19114443877151E-18   1.54848777040296E-17
  9    5     4.53080755836150E-29   6.34313058170610E-28
  3    6     3.34960206315208E-11   3.01464185683687E-10
  4    6     1.76163856613142E-07   1.76163856613142E-06
  5    6     3.95220724002607E-06   4.34742796402868E-05
  6    6     3.28219244386517E-06   3.93863093263820E-05
  7    6     3.09648949834230E-07   4.02543634784499E-06
  8    6     4.88451745466828E-10   6.83832443653560E-09
  9    6     1.34977431831606E-14   2.02466147747408E-13
 10    6     3.56829756841612E-13   5.70927610946580E-12
 11    6     5.89883929207900E-15   1.00280267965343E-13
 12    6     1.47615846209877E-15   2.65708523177779E-14
  4    7     1.21771883705895E-15   1.33949072076485E-14
  5    7     2.21544335468825E-13   2.65853202562590E-12
  6    7     1.43029561618400E-06   1.85938430103920E-05
  7    7     1.14354152117793E-06   1.60095812964911E-05
  8    7     4.31635816306963E-07   6.47453724460445E-06
  9    7     1.58674993363637E-11   2.53879989381818E-10
 10    7     7.67844444831209E-11   1.30533555621306E-09
 11    7     2.93080723204169E-11   5.27545301767504E-10
 12    7     1.02100240783767E-14   1.93990457489157E-13
 13    7     5.38483043696368E-16   1.07696608739274E-14
 14    7     9.56977027125054E-17   2.00965175696261E-15
  5    8     1.83493061641419E-19   2.38540980133844E-18
  6    8     1.46336622719395E-05   2.04871271807153E-04
  7    8     8.03338157884634E-06   1.20500723682695E-04
  8    8     8.93817404307036E-06   1.43010784689126E-04
  9    8     3.52706307815354E-07   5.99600723286102E-06
 10    8     7.23793874444164E-09   1.30282897399949E-07
 11    8     3.94115155950245E-14   7.48818796305466E-13
 12    8     2.55836113756724E-15   5.11672227513449E-14
 13    8     1.52547111478354E-16   3.20348934104544E-15
 14    8     6.91887256177678E-17   1.52215196359089E-15
  5    9     5.53949158861671E-27   7.75528822406339E-26
  6    9     4.15999098986864E-18   6.23998648480296E-17
  7    9     6.68891551988462E-19   1.07022648318154E-17
  8    9     8.25931678850002E-07   1.40408385404500E-05
  9    9     1.33349137217106E-07   2.40028446990791E-06
 10    9     3.49459845529043E-10   6.63973706505181E-09
 11    9     1.47431238015085E-13   2.94862476030171E-12
 12    9     5.57098835783030E-15   1.16990755514436E-13
 13    9     7.72662508122196E-15   1.69985751786883E-13
 14    9     1.12136520966291E-17   2.57913998222470E-16
 15    9     3.04632024750141E-18   7.31116859400337E-17
 16    9     6.54437210563661E-19   1.63609302640915E-17
 17    9     1.84815024846717E-20   4.80519064601464E-19
  7   10     1.79949547887353E-15   3.05914231408500E-14
  8   10     3.20390521952657E-07   5.76702939514783E-06
  9   10     2.27323989288213E-09   4.31915579647605E-08
 10   10     2.72243002735322E-08   5.44486005470643E-07
 11   10     3.57840556600245E-10   7.51465168860514E-09
 12   10     1.70162269831888E-09   3.74356993630154E-08
 13   10     7.92089795679076E-14   1.82180653006188E-12
 14   10     1.59879362449481E-15   3.83710469878755E-14
 15   10     1.91880573484678E-15   4.79701433711695E-14
 16   10     3.06039521408763E-16   7.95702755662785E-15
 17   10     9.58024309127768E-19   2.58666563464497E-17
 18   10     7.50632734238224E-23   2.10177165586703E-21
 19   10     2.16885950383595E-25   6.28969256112424E-24
 20   10     1.16546597623131E-26   3.49639792869392E-25
 21   10     6.99090995940195E-31   2.16718208741461E-29
 22   10     1.17975000928435E-32   3.77520002970993E-31
 23   10     1.57854418352318E-35   5.20919580562648E-34
 24   10     7.94853094267610E-41   2.70250052050987E-39
 25   10     3.29029053386212E-45   1.15160168685174E-43
 26   10     2.33156787345239E-50   8.39364434442862E-49
 27   10     5.30314934938803E-50   1.96216525927357E-48
 28   10     4.77813791615857E-55   1.81569240814026E-53
 29   10     1.68281428455492E-60   6.56297570976420E-59
 30   10     6.72527791455751E-65   2.69011116582300E-63
 31   10     4.18387145467306E-67   1.71538729641595E-65
  8   11     1.05564792623968E-15   2.00573105985540E-14
  9   11     1.35320502590977E-10   2.70641005181953E-09
 10   11     1.59493166309270E-09   3.34935649249467E-08
 11   11     3.74479993613333E-09   8.23855985949333E-08
 12   11     4.32313439553564E-09   9.94320910973197E-08
 13   11     2.29902893318075E-12   5.51766943963380E-11
 14   11     3.52628055599797E-13   8.81570138999493E-12
