    time    temp    dens
   1.75548732498822E+03   1.00000000000000E-02   1.46813740083036E-10
     nin     zin       y       x
  1    0     9.18392207823064E-09   9.18392207823064E-09
  0    1     7.51637532021277E-01   7.51637532021277E-01
  1    1     7.30908372710757E-06   1.46181674542151E-05
  2    1     1.00841763677409E-06   3.02525291032228E-06
  1    2     1.20337952269015E-05   3.61013856807046E-05
  2    2     6.15421271452348E-02   2.46168508580939E-01
  4    2     4.40709305144077E-27   2.64425583086446E-26
  3    3     5.62913387879636E-13   3.37748032727782E-12
  4    3     3.07073227921303E-09   2.14951259544912E-08
  5    3     3.26306815598436E-23   2.61045452478749E-22
  6    3     7.50684733638234E-38   6.75616260274411E-37
  3    4     1.10282289089361E-09   7.71976023625524E-09
  5    4     3.87821475048989E-13   3.49039327544090E-12
  6    4     1.32288093747554E-13   1.32288093747554E-12
  7    4     1.60408509331737E-27   1.76449360264911E-26
  8    4     2.38866619859771E-44   2.86639943831725E-43
  3    5     4.32127414004178E-20   3.45701931203342E-19
  5    5     1.74833767866368E-07   1.74833767866368E-06
  6    5     2.64415671191137E-06   2.90857238310251E-05
  7    5     4.16658514109378E-20   4.99990216931254E-19
  8    5     1.63599473396636E-24   2.12679315415627E-23
  9    5     1.96921531957407E-44   2.75690144740370E-43
  3    6     3.34960216019308E-11   3.01464194417377E-10
  4    6     7.21905197980084E-20   7.21905197980084E-19
  5    6     1.44346928445959E-06   1.58781621290555E-05
  6    6     3.35912094701216E-06   4.03094513641459E-05
  7    6     1.55644036550046E-06   2.02337247515060E-05
  8    6     6.32038793720586E-10   8.84854311208820E-09
  9    6     1.06103377050109E-20   1.59155065575163E-19
 10    6     2.99367414149652E-23   4.78987862639444E-22
 11    6     2.50473717254682E-22   4.25805319332960E-21
 12    6     2.26494130772764E-22   4.07689435390974E-21
  4    7     1.03529117432139E-22   1.13882029175353E-21
  5    7     2.44608671346432E-20   2.93530405615718E-19
  6    7     1.83119965797346E-07   2.38055955536549E-06
  7    7     1.55232174243714E-05   2.17325043941200E-04
  8    7     8.40721288423671E-06   1.26108193263551E-04
  9    7     2.20588387295256E-17   3.52941419672410E-16
 10    7     2.13554573351054E-20   3.63042774696792E-19
 11    7     1.10624303839852E-21   1.99123746911734E-20
 12    7     4.87051574626662E-22   9.25397991790658E-21
 13    7     4.84819567872049E-23   9.69639135744098E-22
 14    7     1.48916595041992E-23   3.12724849588183E-22
  5    8     6.83994093270243E-26   8.89192321251316E-25
  6    8     4.71923856441722E-13   6.60693399018411E-12
  7    8     3.61751062944251E-10   5.42626594416377E-09
  8    8     8.93826816572156E-06   1.43012290651545E-04
  9    8     1.12501487592751E-06   1.91252528907676E-05
 10    8     8.93715735747842E-08   1.60868832434611E-06
 11    8     6.93951644556964E-20   1.31850812465823E-18
 12    8     8.70890872307439E-21   1.74178174461488E-19
 13    8     1.22173786194586E-22   2.56564951008630E-21
 14    8     4.55706578980561E-23   1.00255447375723E-21
  5    9     6.22007887136643E-27   8.70811041991300E-26
  6    9     7.99104009823361E-15   1.19865601473504E-13
  7    9     3.43957291330707E-15   5.50331666129132E-14
  8    9     5.46748059846463E-15   9.29471701738987E-14
  9    9     3.52304355448478E-07   6.34147839807261E-06
 10    9     2.62142783550831E-09   4.98071288746578E-08
 11    9     9.96587639308378E-20   1.99317527861676E-18
 12    9     7.97471771085014E-21   1.67469071927853E-19
 13    9     5.50334673349675E-21   1.21073628136929E-19
 14    9     5.56719335352484E-24   1.28045447131071E-22
 15    9     6.40588497869247E-25   1.53741239488619E-23
 16    9     8.89965737168242E-26   2.22491434292061E-24
 17    9     4.21234583974396E-27   1.09520991833343E-25
  7   10     2.09433337439703E-24   3.56036673647494E-23
  8   10     1.33019379260928E-22   2.39434882669671E-21
  9   10     3.18681630027551E-19   6.05495097052348E-18
 10   10     2.74128373213113E-08   5.48256746426227E-07
 11   10     1.98548172221391E-09   4.16951161664922E-08
 12   10     2.15376090604424E-09   4.73827399329732E-08
 13   10     4.09571759671779E-19   9.42015047245091E-18
 14   10     5.14251575576303E-18   1.23420378138313E-16
 15   10     1.10518012342017E-22   2.76295030855043E-21
 16   10     2.79759254861281E-23   7.27374062639330E-22
 17   10     1.83651952913676E-25   4.95860272866926E-24
 18   10     5.98638490320671E-30   1.67618777289788E-28
 19   10     8.30208256352632E-31   2.40760394342263E-29
 20   10     2.90045320145269E-40   8.70135960435806E-39
 21   10     9.24024406388551E-44   2.86447565980451E-42
 22   10     4.67827540671347E-46   1.49704813014831E-44
 23   10     1.94986858970949E-52   6.43456634604131E-51
 24   10     4.25837335036481E-55   1.44784693912404E-53
 25   10     6.75320598058980E-66   2.36362209320643E-64
 26   10     2.71675888581873E-70   9.78033198894744E-69
 27   10     4.68849154559377E-70   1.73474187186970E-68
 28   10     5.51776734682572E-79   2.09675159179377E-77
 29   10     9.36550573658437E-88   3.65254723726790E-86
 30   10     2.10096751130805E-93   8.40387004523220E-92
 31   10     1.00000000000000E-99   1.84609891304145E-99
  8   11     1.37770580550847E-22   2.61764103046609E-21
  9   11     9.13099589071984E-21   1.82619917814397E-19
 10   11     8.23162955357584E-19   1.72864220625093E-17
 11   11     1.03854687756743E-08   2.28480313064834E-07
 12   11     7.16760260473209E-09   1.64854859908838E-07
 13   11     3.91447594157152E-12   9.39474225977165E-11
 14   11     2.30825256396805E-18   5.77063140992013E-17
 15   11     2.14145550802042E-20   5.56778432085308E-19
 16   11     2.71228004356675E-22   7.32315611763024E-21
 17   11     3.07012170866332E-24   8.59634078425730E-23
 18   11     1.39229772470680E-25   4.03766340164972E-24
 19   11     5.55614481678992E-26   1.66684344503698E-24
 20   11     1.02918229105252E-30   3.19046510226280E-29
 21   11     8.35632897810342E-32   2.67402527299310E-30
 22   11     8.39076615737338E-38   2.76895283193322E-36
 23   11     5.46321427658098E-40   1.85749285403753E-38
 24   11     3.45753388401339E-51   1.21013685940469E-49
 25   11     1.22780814167902E-54   4.42010931004446E-53
 26   11     8.09988353114363E-60   2.99695690652314E-58
 27   11     2.40394256425649E-66   9.13498174417468E-65
 28   11     9.22851815372152E-72   3.59912207995139E-70
 29   11     2.24146910901902E-77   8.96587643607609E-76
 30   11     5.43035923673812E-85   2.22644728706263E-83
 31   11     6.41631936641167E-86   2.69485413389290E-84
 32   11     3.71076033052737E-88   1.59562694212677E-86
 33   11     7.18446961380747E-99   3.16116663007529E-97
  8   12     7.62092295762869E-24   1.52418459152574E-22
  9   12     4.95009685517145E-22   1.03952033958600E-20
 10   12     3.57201841535384E-19   7.85844051377845E-18
 11   12     5.14469463083582E-19   1.18327976509224E-17
 12   12     9.31279616233281E-09   2.23507107895987E-07
 13   12     3.17117853209310E-08   7.92794633023275E-07
 14   12     8.91001534757291E-09   2.31660399036896E-07
 15   12     3.17120492917180E-13   8.56225330876385E-12
 16   12     2.73736556859942E-13   7.66462359207837E-12
 17   12     2.87875528057278E-21   8.34839031366105E-20
 18   12     8.28852977166738E-23   2.48655893150021E-21
 19   12     4.69939688713478E-24   1.45681303501178E-22
 20   12     7.01759487947783E-28   2.24563036143290E-26
 21   12     1.63484050170020E-27   5.39497365561065E-26
 22   12     2.42998166596515E-32   8.26193766428152E-31
 23   12     2.21757947743107E-35   7.76152817100875E-34
 24   12     8.77385637490497E-44   3.15858829496579E-42
 25   12     3.41130013513349E-46   1.26218104999939E-44
 26   12     1.58005049101827E-50   6.00419186586941E-49
 27   12     2.24875005502140E-55   8.77012521458345E-54
 28   12     2.00899078732172E-60   8.03596314928688E-59
 29   12     8.32574866107771E-69   3.41355695104186E-67
 30   12     1.15004936381993E-69   4.83020732804371E-68
 31   12     7.40885436485550E-72   3.18580737688786E-70
 32   12     5.94944640815022E-82   2.61775641958610E-80
