    time    temp    dens
   1.12311850182150E-01   4.57367549695466E+00   3.57057198252304E+05
     nin     zin       y       x
  1    0     3.29991951849438E-07   3.29991951849438E-07
  0    1     7.64784362942978E-01   7.64784362942978E-01
  1    1     5.59748416829023E-10   1.11949683365805E-09
  2    1     3.60645424044703E-15   1.08193627213411E-14
  1    2     1.12799962037776E-09   3.38399886113327E-09
  2    2     5.88026074491665E-02   2.35210429796666E-01
  4    2     4.78000466830182E-25   2.86800280098109E-24
  3    3     3.42947365295516E-15   2.05768419177310E-14
  4    3     3.35878838924269E-19   2.35115187246989E-18
  5    3     1.78509373482625E-29   1.42807498786100E-28
  6    3     3.06754432427411E-37   2.76078989184670E-36
  3    4     1.22453335837013E-14   8.57173350859088E-14
  5    4     7.12815631581633E-19   6.41534068423470E-18
  6    4     3.17824743526647E-24   3.17824743526647E-23
  7    4     1.52779240317196E-35   1.68057164348916E-34
  8    4     7.73307789251702E-45   9.27969347102043E-44
  3    5     3.75380039131159E-20   3.00304031304927E-19
  5    5     3.79441342489295E-17   3.79441342489295E-16
  6    5     1.54234062366327E-19   1.69657468602959E-18
  7    5     2.22402040864477E-24   2.66882449037372E-23
  8    5     2.94219173287032E-29   3.82484925273142E-28
  9    5     2.93464513160634E-40   4.10850318424887E-39
  3    6     1.36356201452462E-24   1.22720581307216E-23
  4    6     1.21102661129144E-15   1.21102661129144E-14
  5    6     2.75718022158451E-15   3.03289824374296E-14
  6    6     7.67561809391336E-10   9.21074171269603E-09
  7    6     3.80557637421946E-16   4.94724928648530E-15
  8    6     5.93983313826178E-20   8.31576639356649E-19
  9    6     4.36305162380057E-27   6.54457743570086E-26
 10    6     3.73398189471124E-25   5.97437103153799E-24
 11    6     6.76546207741317E-28   1.15012855316024E-26
 12    6     2.07050267383883E-18   3.72690481290990E-17
  4    7     1.02917332649840E-15   1.13209065914824E-14
  5    7     1.53596535380080E-20   1.84315842456096E-19
  6    7     3.40028500616300E-13   4.42037050801190E-12
  7    7     9.47764467376359E-14   1.32687025432690E-12
