    time    temp    dens
   9.95814126826407E-01   5.89150474555721E-02   8.04312740106346E-01
     nin     zin       y       x
  1    0     3.28249679252756E-10   3.28249679252756E-10
  0    1     7.51650078745690E-01   7.51650078745690E-01
  1    1     2.55935177635429E-06   5.11870355270859E-06
  2    1     8.96210469201441E-08   2.68863140760432E-07
  1    2     1.29264929459987E-05   3.87794788379961E-05
  2    2     6.15408042820364E-02   2.46163217128146E-01
  4    2     4.25366999880474E-22   2.55220199928285E-21
  3    3     1.77616776519098E-14   1.06570065911459E-13
  4    3     5.53277391459956E-10   3.87294174021969E-09
  5    3     3.66109342625222E-17   2.92887474100177E-16
  6    3     3.29405309196514E-24   2.96464778276862E-23
  3    4     2.14741383724272E-09   1.50318968606991E-08
  5    4     3.30628752521074E-14   2.97565877268966E-13
  6    4     1.54924307665158E-14   1.54924307665158E-13
  7    4     2.50168955518757E-22   2.75185851070633E-21
  8    4     6.46401261535783E-31   7.75681513842940E-30
  3    5     2.82614345270089E-12   2.26091476216071E-11
  5    5     1.55310115612389E-09   1.55310115612389E-08
  6    5     5.66600630702877E-08   6.23260693773165E-07
  7    5     1.96410418958330E-13   2.35692502749996E-12
  8    5     8.24047290574133E-19   1.07126147774637E-17
  9    5     1.26682487771291E-29   1.77355482879808E-28
  3    6     3.34960215570276E-11   3.01464194013248E-10
  4    6     1.74802555885545E-07   1.74802555885545E-06
  5    6     3.95338436342598E-06   4.34872279976858E-05
  6    6     3.30540703396776E-06   3.96648844076131E-05
  7    6     3.19546102428957E-07   4.15409933157645E-06
  8    6     5.17766219489712E-10   7.24872707285597E-09
  9    6     1.70383580752670E-14   2.55575371129005E-13
 10    6     2.92781802745667E-13   4.68450884393067E-12
 11    6     3.49483016154815E-15   5.94121127463185E-14
 12    6     7.00150969649174E-16   1.26027174536851E-14
  4    7     5.91461058623165E-16   6.50607164485481E-15
  5    7     1.14421169760356E-13   1.37305403712427E-12
  6    7     1.42027565063346E-06   1.84635834582349E-05
  7    7     1.19304469223734E-06   1.67026256913227E-05
  8    7     5.14347206877789E-07   7.71520810316683E-06
  9    7     1.83872064375023E-11   2.94195303000036E-10
 10    7     7.40816433163967E-11   1.25938793637874E-09
 11    7     2.30288919962638E-11   4.14520055932748E-10
 12    7     7.00591721447244E-15   1.33112427074976E-13
 13    7     2.92588822701089E-16   5.85177645402178E-15
 14    7     6.25184723473027E-17   1.31288791929336E-15
  5    8     9.80339896163786E-20   1.27444186501292E-18
  6    8     1.44971055858461E-05   2.02959478201846E-04
  7    8     7.93257366957635E-06   1.18988605043645E-04
  8    8     8.93818050821797E-06   1.43010888131488E-04
  9    8     3.65963873732555E-07   6.22138585345343E-06
 10    8     9.28661106804003E-09   1.67158999224721E-07
 11    8     4.50222574953089E-14   8.55422892410869E-13
 12    8     3.01698340660825E-15   6.03396681321649E-14
 13    8     1.73810635143284E-16   3.65002333800896E-15
 14    8     7.41037636950807E-17   1.63028280129178E-15
  5    9     6.04129034091714E-27   8.45780647728399E-26
  6    9     7.86754242143521E-17   1.18013136321528E-15
  7    9     7.89280504412661E-18   1.26284880706026E-16
  8    9     7.96758806882587E-07   1.35448997170040E-05
  9    9     1.57891570022958E-07   2.84204826041324E-06
 10    9     3.80172949441070E-10   7.22328603938032E-09
 11    9     1.55284623138423E-13   3.10569246276846E-12
 12    9     6.09154487456928E-15   1.27922442365955E-13
 13    9     8.42210731089776E-15   1.85286360839751E-13
 14    9     1.17634361352957E-17   2.70559031111802E-16
 15    9     3.31465152540752E-18   7.95516366097806E-17
 16    9     3.30709765049972E-19   8.26774412624931E-18
 17    9     1.00173870576173E-20   2.60452063498051E-19
  7   10     4.56292201141487E-16   7.75696741940528E-15
  8   10     2.88734477113878E-07   5.19722058804980E-06
  9   10     2.24297247766439E-09   4.26164770756234E-08
 10   10     2.72938349968223E-08   5.45876699936446E-07
 11   10     3.86061333579471E-10   8.10728800516889E-09
 12   10     1.80294608095786E-09   3.96648137810728E-08
 13   10     8.59540080993524E-14   1.97694218628511E-12
 14   10     1.70992998837052E-15   4.10383197208924E-14
 15   10     1.70819786298164E-15   4.27049465745411E-14
 16   10     1.93590630787997E-16   5.03335640048792E-15
 17   10     4.99525695447563E-19   1.34871937770842E-17
 18   10     3.57286786158225E-23   1.00040300124303E-21
 19   10     3.21289904591920E-24   9.31740723316568E-23
 20   10     3.64428339778687E-27   1.09328501933606E-25
 21   10     3.36806929327519E-31   1.04410148091531E-29
 22   10     6.71977312924506E-33   2.15032740135842E-31
 23   10     2.13212152434693E-36   7.03600103034488E-35
 24   10     1.71033544181264E-41   5.81514050216297E-40
 25   10     7.77424471800775E-46   2.72098565130271E-44
 26   10     1.35034715566165E-50   4.86124976038194E-49
 27   10     1.85841518056355E-50   6.87613616808514E-49
 28   10     8.95228610066915E-56   3.40186871825428E-54
 29   10     1.04341888653632E-59   4.06933365749166E-58
 30   10     2.15459153749586E-65   8.61836614998343E-64
 31   10     1.65832160803186E-66   6.79911859293062E-65
  8   11     1.26413058136825E-15   2.40184810459968E-14
  9   11     9.04554329580889E-11   1.80910865916178E-09
 10   11     1.59083524595533E-09   3.34075401650619E-08
 11   11     3.99108709335285E-09   8.78039160537627E-08
 12   11     4.45154165400617E-09   1.02385458042142E-07
