    time    temp    dens
   1.19369776041396E+02   1.00000000000000E-02   4.66956752140812E-07
     nin     zin       y       x
  1    0     1.70090313123656E-08   1.70090313123656E-08
  0    1     7.51637561716674E-01   7.51637561716674E-01
  1    1     7.29029230277142E-06   1.45805846055428E-05
  2    1     1.00340351358549E-06   3.01021054075647E-06
  1    2     1.20379675581458E-05   3.61139026744374E-05
  2    2     6.15421267110557E-02   2.46168506844223E-01
  4    2     9.50101425924539E-25   5.70060855554723E-24
  3    3     5.58507056909551E-13   3.35104234145731E-12
  4    3     3.01723035497434E-09   2.11206124848204E-08
  5    3     1.92899442707885E-19   1.54319554166308E-18
  6    3     2.66234823633794E-30   2.39611341270415E-29
  3    4     1.10530633730312E-09   7.73714436112187E-09
  5    4     3.73636458536720E-13   3.36272812683048E-12
  6    4     1.29123114105939E-13   1.29123114105939E-12
  7    4     3.04285178125438E-23   3.34713695937981E-22
  8    4     2.67331697095934E-36   3.20798036515121E-35
  3    5     9.53970779017136E-18   7.63176623213709E-17
  5    5     1.72394407998056E-07   1.72394407998056E-06
  6    5     4.30374903332630E-07   4.73412393665893E-06
  7    5     8.96418981187496E-18   1.07570277742500E-16
  8    5     9.20236854131733E-23   1.19630791037125E-21
  9    5     6.52857471064712E-39   9.14000459490597E-38
  3    6     3.34960216019307E-11   3.01464194417377E-10
  4    6     2.49011035861841E-09   2.49011035861841E-08
  5    6     3.65750339045987E-06   4.02325372950586E-05
  6    6     3.35906765001954E-06   4.03088118002344E-05
  7    6     5.19535991701591E-07   6.75396789212068E-06
  8    6     6.28825837098028E-10   8.80356171937239E-09
  9    6     2.50282206450769E-18   3.75423309676154E-17
 10    6     7.12067386203195E-21   1.13930781792511E-19
 11    6     5.53917066095239E-20   9.41659012361907E-19
 12    6     4.92347380938296E-20   8.86225285688933E-19
  4    7     2.24789886161727E-20   2.47268874777899E-19
  5    7     5.27877031239565E-18   6.33452437487478E-17
  6    7     1.22002467729971E-06   1.58603208048962E-05
  7    7     1.10552472493561E-05   1.54773461490986E-04
  8    7     4.46757029252493E-06   6.70135543878740E-05
  9    7     6.18328332455295E-15   9.89325331928472E-14
 10    7     2.92046560050336E-18   4.96479152085570E-17
 11    7     2.45116409132845E-19   4.41209536439121E-18
 12    7     1.06422405021604E-19   2.02202569541048E-18
 13    7     1.05466319085700E-20   2.10932638171400E-19
 14    7     3.23584898448667E-21   6.79528286742201E-20
  5    8     9.64949882729295E-24   1.25443484754808E-22
  6    8     4.46803358077216E-06   6.25524701308102E-05
  7    8     3.94000695091993E-06   5.91001042637989E-05
  8    8     8.93826846188728E-06   1.43012295390197E-04
  9    8     9.19578435587718E-07   1.56328334049912E-05
 10    8     2.31703905309864E-08   4.17067029557756E-07
 11    8     2.84000287898423E-15   5.39600547007004E-14
 12    8     1.33338187500708E-17   2.66676375001416E-16
 13    8     2.88816623553638E-20   6.06514909462640E-19
 14    8     1.04326841031198E-20   2.29519050268636E-19
  5    9     6.22750809088446E-27   8.71851132723824E-26
  6    9     7.90780071998713E-15   1.18617010799807E-13
  7    9     3.41062486777250E-15   5.45699978843599E-14
  8    9     2.05453587279296E-07   3.49271098374803E-06
  9    9     4.18555635414919E-07   7.53400143746855E-06
 10    9     2.60243069596023E-09   4.94461832232444E-08
 11    9     1.78421612195847E-16   3.56843224391695E-15
 12    9     1.89595315698697E-18   3.98150162967263E-17
